CO2
humidity_8.csv,PCA3,100.03%,200,APCA2,36.65%,25,APCA2,22.66%,25,APCA2,9.75%,100,APCA2,5.19%,200,APCA2,3.07%,200,APCA2,1.57%,200
humidity_9.csv,PCA3,100.03%,200,APCA2,8.6%,100,APCA2,5.28%,200,APCA2,2.61%,200,APCA2,1.77%,200,APCA2,1.38%,200,APCA2,1.07%,200
soil_water_potential_1.csv,APCA2,98.25%,5,APCA2,31.75%,10,APCA2,11.75%,50,APCA2,1.65%,200,APCA2,1.11%,200,APCA2,1.01%,200,APCA2,0.89%,200
soil_water_potential_10.csv,APCA2,99.99%,5,APCA2,53.55%,5,APCA2,37.81%,10,APCA2,6.99%,50,APCA2,2.24%,200,APCA2,1.35%,200,APCA2,1.01%,200
soil_water_potential_11.csv,APCA2,100.0%,5,APCA2,53.56%,5,APCA2,37.82%,10,APCA2,7.02%,50,APCA2,2.24%,200,APCA2,1.34%,200,APCA2,1.03%,200
soil_water_potential_12.csv,APCA2,99.51%,5,APCA2,52.37%,5,APCA2,25.46%,25,APCA2,5.09%,100,APCA2,2.07%,200,APCA2,1.43%,200,APCA2,1.07%,200
soil_water_potential_13.csv,APCA2,99.16%,5,APCA2,99.09%,5,APCA2,99.09%,5,APCA2,71.61%,5,APCA2,52.56%,5,APCA2,52.53%,5,APCA2,26.46%,25
soil_water_potential_14.csv,APCA2,99.18%,5,APCA2,99.11%,5,APCA2,99.11%,5,APCA2,71.71%,5,APCA2,52.55%,5,APCA2,52.55%,5,APCA2,26.57%,25
soil_water_potential_15.csv,APCA2,96.72%,5,APCA2,65.52%,5,APCA2,45.78%,10,APCA2,19.35%,25,APCA2,4.74%,100,APCA2,2.4%,200,APCA2,1.06%,200
soil_water_potential_16.csv,APCA2,97.57%,5,APCA2,67.31%,5,APCA2,48.44%,10,APCA2,15.75%,50,APCA2,9.12%,100,APCA2,5.72%,200,APCA2,3.22%,200
