DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-05-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,26355,27161,27915,29507,29361,N,N,N,27195,27995,28005,N,N,N,N,27141,28749,28376,N,29980,N,N,N,N,29071,28462,N,29339,28566,29168,N,N,28811,29302,N,N,30427,29479,N,N,28721,N,N,N,28363,N,N,28495,30330,29717,29971,N,N,27878
600,N,26421,27180,27988,29433,29324,N,N,N,27157,27999,28005,N,N,N,N,27137,28739,28288,N,30023,N,N,N,N,29053,28445,N,29325,28566,29184,N,N,28817,29289,N,N,30383,29523,N,N,28723,N,N,N,28360,N,N,28518,30805,29718,3,N,N,27881
600,N,26454,27141,27935,29419,29337,N,N,N,27191,27986,28002,N,N,N,N,27125,28734,28229,N,3,N,N,N,N,29042,28441,N,29323,28565,29152,N,N,28809,29293,N,N,30421,29461,N,N,28694,N,N,N,28358,N,N,28512,30657,29722,29996,N,N,27872
600,N,26377,27100,27900,29485,29345,N,N,N,27205,27987,28004,N,N,N,N,27119,28738,28233,N,29976,N,N,N,N,29022,28426,N,29346,28560,29143,N,N,28815,29273,N,N,30392,29446,N,N,28657,N,N,N,28362,N,N,28509,30739,29723,30011,N,N,27878
600,N,26267,N,27902,29480,29350,N,N,N,27199,27978,28005,N,N,N,N,27118,28715,28276,N,29990,N,N,N,N,29014,28359,N,29347,28562,29078,N,N,28816,29264,N,N,30410,29453,N,N,28656,N,N,N,28369,N,N,28486,30455,29703,29991,N,N,27870
600,N,26313,27119,27876,29497,29333,N,N,N,27223,27985,28012,N,N,N,N,27111,28729,28279,N,29988,N,N,N,N,29,28406,N,29346,28559,29080,N,N,28813,29277,N,N,30414,29479,N,N,28628,N,N,N,28368,N,N,28475,30218,29693,29998,N,N,27874
600,25643,26316,27071,27876,29498,29338,N,N,N,27211,27992,28006,N,N,N,N,27108,28731,28274,N,29987,N,N,N,N,28999,28394,N,29343,28557,29090,N,N,28802,29274,N,N,30409,29449,N,N,28671,N,N,N,28373,N,N,28487,30429,29712,3,N,N,27866
600,25658,26312,27104,27851,29521,29326,N,N,N,27213,27970,28001,N,N,N,N,27105,28718,28260,N,29979,N,N,N,N,28997,28385,N,29322,28554,29083,N,N,28805,29254,N,N,30374,29476,N,N,28690,N,N,N,28378,N,N,28473,30307,29716,29970,N,N,27867
600,25665,26250,27083,27815,29568,29324,N,N,N,27167,27947,28004,N,N,N,N,27106,28721,28280,N,29984,N,N,N,N,28990,28378,N,29309,28559,29078,N,N,28801,29245,N,N,30363,29465,N,N,28704,N,N,N,28374,N,N,28476,30458,29713,29959,N,N,27864
600,25690,26259,27055,27825,29525,29281,N,N,N,27089,27947,28004,N,N,N,N,27101,28721,28264,N,29982,N,N,N,N,28988,28377,N,29306,28563,29053,N,N,28782,29240,N,N,30351,29521,N,N,28704,N,N,N,28372,N,N,28456,30568,29708,29949,N,N,27864
600,N,26230,N,27766,29612,29257,N,N,N,27048,27925,28009,N,N,N,N,27096,28695,28226,N,29989,N,N,N,N,28990,28324,N,29298,28556,29049,N,N,28780,29241,N,N,30342,29459,N,N,28704,N,N,N,28374,N,N,28466,30517,29711,29936,N,N,27860
600,25694,26290,27,27790,29609,29264,N,N,N,27008,27934,28003,N,N,N,N,27089,N,28271,N,29959,N,N,N,N,28990,28355,N,29295,28555,29027,N,N,28791,29228,N,N,30327,29505,N,N,28707,N,N,N,28369,N,N,28461,30580,29719,29992,N,N,27865
600,N,26229,26994,27787,29565,29193,N,N,N,26971,27948,27997,N,N,N,N,27085,N,28250,N,29960,N,N,N,N,29002,28340,N,29288,28553,29028,N,N,28782,29217,N,N,30323,29487,N,N,28716,N,N,N,28361,N,N,28460,30475,29721,29979,N,N,27852
600,25642,26222,27,27775,29614,29182,N,N,N,26923,27935,28006,N,N,N,N,27086,28696,28239,N,29941,N,N,N,N,28999,28328,N,29283,28557,29018,N,N,28773,29208,N,N,30336,29465,N,N,28718,N,N,N,28367,N,N,28463,30445,29723,29950,N,N,27857
600,25701,26225,27005,27761,29567,29222,N,N,N,26944,27930,27990,N,N,N,N,27081,28706,28242,N,29931,N,N,N,N,29004,28326,N,29284,28554,28992,N,N,28773,29201,N,N,30327,29428,N,N,28720,N,N,N,28364,N,N,28442,30415,29726,29926,N,N,27852
600,25696,26233,26947,27838,29556,29228,N,N,N,26966,27919,27999,N,N,N,N,27071,28701,28233,N,29931,N,N,N,N,28997,28326,N,29281,28548,28982,N,N,28756,29222,N,N,30306,29426,N,N,28722,N,N,N,28353,N,N,28447,30377,29722,29902,N,N,27851
600,25728,26135,N,27849,29551,29199,N,N,N,26920,27908,27996,N,N,N,N,27065,28682,28146,N,29927,N,N,N,N,28994,28317,N,29244,28550,28994,N,N,28764,29213,N,N,30293,29398,N,N,28727,N,N,N,28367,N,N,28439,30361,29728,29867,N,N,27855
600,25711,26205,26963,27757,29511,29181,N,N,N,26931,27907,27994,N,N,N,N,27063,28690,28234,N,29927,N,N,N,N,28990,28315,N,29243,28553,28995,N,N,28757,29219,N,N,30250,29418,N,N,28733,N,N,N,28355,N,N,28430,30365,29720,29884,N,N,27854
600,25681,26188,26919,27764,29478,29149,N,N,N,26919,27911,27986,N,N,N,N,27056,28692,28211,N,29942,N,N,N,N,28988,28313,N,29208,28538,28982,N,N,28757,29217,N,N,30236,29420,N,N,28734,N,N,N,28400,N,N,28429,30335,29715,29861,N,N,27845
600,25671,26146,26917,27748,29451,29158,N,N,N,26918,27923,27988,N,N,N,N,27050,28684,28190,N,29936,N,N,N,N,28993,28316,N,29191,28545,28960,N,N,28759,29214,N,N,30213,29418,N,N,28737,N,N,N,28394,N,N,28430,30324,29720,29873,N,N,27849
600,25673,26148,26929,27742,29427,29169,N,N,N,26946,27917,27984,N,N,N,N,27042,28683,28178,N,29932,N,N,N,N,29,28316,N,29206,28542,28964,N,N,28751,29212,N,N,30192,29395,N,N,28743,N,N,N,28390,N,N,28434,30324,29714,29857,N,N,27848
600,25673,26120,26927,27737,29445,29140,N,N,N,26934,27920,27983,N,N,N,N,27032,28683,28158,N,29936,N,N,N,N,29003,28310,N,29208,28543,28972,N,N,28748,29198,N,N,30163,29386,N,N,28741,N,N,N,28379,N,N,28442,30316,29722,29861,N,N,27842
600,25702,26139,N,27761,29425,29115,N,N,N,26929,27902,27986,N,N,N,N,27029,28663,28121,N,29926,N,N,N,N,29002,28316,N,29210,28542,28967,N,N,28741,29191,N,N,30132,29375,N,N,28746,N,N,N,28380,N,N,28438,30261,29724,29847,N,N,27833
600,25679,26135,26851,27728,29426,29103,N,N,N,26930,27906,27986,N,N,N,N,27028,28685,28124,N,29910,N,N,N,N,29007,28313,N,29213,28539,28929,N,N,28747,29190,N,N,30114,29395,N,N,28711,N,N,N,28374,N,N,28431,30237,29726,29847,N,N,27842
600,25672,26121,26833,27719,29441,29107,N,N,N,26920,27902,27976,N,N,N,N,27028,28673,28128,N,29898,N,N,N,N,29007,28306,N,29208,28537,28945,N,N,28744,29183,N,N,30085,29403,N,N,28716,N,N,N,28366,N,N,28436,30201,29716,29843,N,N,27833
600,25620,26081,26831,27687,29451,29095,N,N,N,26910,27893,27981,N,N,N,N,27023,28668,28141,N,29899,N,N,N,N,29012,28309,N,29184,28533,28942,N,N,28732,29180,N,N,30083,29370,N,N,28704,N,N,N,28374,N,N,28427,30238,29728,29852,N,N,27834
600,25602,26115,26833,27694,29395,29092,N,N,N,26921,27887,27974,N,N,N,N,27016,28668,28132,N,29893,N,N,N,N,29012,28311,N,29180,28534,28938,N,N,28726,29184,N,N,30063,29370,N,N,28709,N,N,N,28365,N,N,28420,30224,29720,29811,N,N,27828
600,25594,26154,26824,27698,29391,29084,N,N,N,26889,27854,27978,N,N,N,N,27009,28660,28115,N,29890,N,N,N,N,29014,28313,N,29171,28532,28936,N,N,28731,29184,N,N,30054,29372,N,N,28678,N,N,N,28360,N,N,28411,30245,29729,29822,N,N,27825
600,25580,26104,N,27705,29354,29078,N,N,N,26893,27874,27982,N,N,N,N,27004,28651,28113,29243,29885,N,N,N,N,29007,28319,N,29167,28535,28924,N,N,28732,29165,N,N,30034,29362,N,N,28649,N,N,N,28350,N,N,28403,30234,29726,29750,N,N,27824
600,25563,26134,26847,27677,29329,29061,N,N,N,26899,27871,27980,N,N,N,N,27006,28659,28107,29272,29885,N,N,N,N,28999,28318,N,29199,28531,28914,N,N,28728,29165,N,N,30061,29368,N,N,28605,N,N,N,28352,N,N,28409,30281,29717,29794,N,N,27829
600,25561,26101,26857,27665,29350,29044,N,N,N,26894,27864,27973,N,N,N,N,27002,28661,28104,29250,29873,N,N,N,N,28983,28305,N,29211,28529,28927,N,N,28721,29175,N,N,30073,29374,N,N,28572,N,N,N,28347,N,N,28409,30264,29726,29751,N,N,27819
600,25560,26117,26862,27682,29336,29048,N,N,N,26890,27867,27983,N,N,N,N,26998,28652,28106,29194,29872,N,N,N,N,28975,28323,N,29230,28529,28912,N,N,28716,29157,N,N,30096,29333,N,N,28583,N,N,N,28340,N,N,28413,30222,29727,29792,N,N,27823
600,25578,26077,26828,27670,29309,29047,N,N,N,26906,27862,27977,N,N,N,N,26994,28642,28110,29218,29869,N,N,N,N,28969,28314,N,29215,28530,28908,N,N,28714,29147,N,N,30138,29327,N,N,28561,N,N,N,28341,N,N,28427,30173,29716,29785,N,N,27820
600,25581,26087,26828,27659,29267,29052,N,N,N,26904,27859,27960,N,N,N,N,26993,28653,28115,29178,29861,N,N,N,N,28964,28323,N,29204,28530,28904,N,N,28718,29158,N,N,30152,29317,N,N,28524,N,N,N,28330,N,N,28410,30140,29709,29813,N,N,27811
600,25597,26046,N,27632,29270,29039,N,N,N,26914,27859,27971,N,N,N,N,26994,28617,28109,N,29853,N,N,N,N,28962,28319,N,29208,28532,28903,N,N,28717,29147,N,N,30150,29344,N,N,28582,N,N,N,28332,N,N,28419,30116,29711,29819,N,N,27809
600,25608,26101,26780,27634,29227,29049,N,N,N,26919,27854,27965,N,N,N,N,26988,28640,28115,N,29854,N,N,N,N,28957,28314,N,29240,28537,28896,N,N,28714,29134,N,N,30154,29313,N,N,28546,N,N,N,28326,N,N,28407,30103,29706,29793,N,N,27814
600,25621,26066,26786,27640,29207,29028,N,N,N,26905,27850,27965,N,N,N,N,26984,28642,28122,N,29853,N,N,N,N,28955,28319,N,29219,28536,28889,N,N,28718,29145,N,N,30172,29351,N,N,28593,N,N,N,28324,N,N,28391,30089,29712,29798,N,N,27805
600,25638,26084,26782,27620,29211,29018,N,N,N,26925,27847,27967,N,N,N,N,26979,28639,28121,N,29851,N,N,N,N,28955,28319,N,29235,28535,28889,N,N,28708,29131,N,N,30174,29341,N,N,28582,N,N,N,28315,N,N,28399,30077,29703,29802,N,N,27809
600,25616,26078,26771,27633,29215,N,N,N,N,26853,27858,27962,N,N,N,N,26973,28631,28124,N,29845,N,N,N,N,28949,28319,N,29216,28529,28891,N,N,28705,29135,N,N,30153,29339,N,N,28629,N,N,N,28314,N,N,28399,30060,29714,29808,N,N,27805
600,25604,26076,26776,27629,29222,N,N,N,N,26844,27847,27952,N,N,N,N,26975,28623,28117,N,29844,N,N,N,N,28937,28319,N,29236,28527,28872,N,N,28700,29130,N,N,30133,29343,N,N,28618,N,N,N,28311,N,N,28394,30047,29711,29789,N,N,27800
600,25625,25987,N,27631,29233,28985,N,N,N,26819,27825,27959,N,N,N,N,26971,28607,28083,29,29840,N,N,N,N,28941,28305,N,29211,28522,28871,N,N,28707,29117,N,N,30087,29350,N,N,28620,N,N,N,28306,N,N,28388,30026,29713,29847,N,N,27800
600,25595,26051,26763,27617,29230,28986,N,N,N,26771,27839,27962,N,N,N,N,26968,28614,28117,28998,29842,N,N,N,N,28925,28321,N,29234,28519,28864,N,N,28699,29115,N,N,30092,29384,N,N,28637,N,N,N,28306,N,N,28390,30010,29713,29846,N,N,27808
600,25594,26012,26740,27608,29237,28983,N,N,N,26764,27842,27944,N,N,N,N,26967,28605,28094,29034,29840,N,N,N,N,28924,28319,N,29220,28522,28863,N,N,28698,29119,N,N,30083,29415,N,N,28656,N,N,N,28307,N,N,28390,30012,29715,29890,N,N,27799
600,25594,26001,26744,27624,29234,28982,N,N,N,26754,27840,27960,N,N,N,N,26967,28611,28095,N,29834,N,N,N,N,28919,28315,N,29227,28521,28849,N,N,28688,29112,N,N,30046,29420,N,N,28616,N,N,N,28307,N,N,28382,3,29712,29905,N,N,27804
600,25562,26015,26746,27606,29223,28958,N,N,N,26713,27858,27955,N,N,N,N,26960,28597,28100,N,29834,N,N,N,N,28921,28310,N,29234,28522,28840,N,N,28703,29107,N,N,30055,29425,N,N,28592,N,N,N,28308,N,N,28399,29992,29700,29959,N,N,27796
600,25549,26017,26711,27598,29275,28950,N,N,N,26706,27842,27952,N,N,N,N,26959,28599,28084,28979,29827,N,N,N,N,28919,28313,N,29229,28521,28835,N,N,28702,29101,N,N,30022,29427,N,N,28618,N,N,N,28294,N,N,28395,29976,29706,29962,N,N,27793
600,25534,25949,N,27592,29263,28963,N,N,N,26718,27843,27943,N,N,N,N,26960,28575,28088,29045,29812,N,N,N,N,28915,28295,N,29229,28522,28829,N,N,28689,29110,N,N,3,29421,N,N,28646,N,N,N,N,N,N,28385,29974,29703,29813,N,N,27791
600,25544,25943,26706,27594,29263,28970,N,N,N,26704,27835,27955,N,N,N,N,26954,28600,28095,29038,29813,N,N,N,N,28911,28313,N,29217,28517,28819,N,N,28681,29102,N,N,29979,29407,N,N,28622,N,N,N,28299,N,N,28389,29970,29698,29881,N,N,27799
600,25546,25941,26726,27613,29286,28974,N,N,N,26707,27847,27940,N,N,N,N,26947,28598,28101,29033,29819,N,N,N,N,28910,28310,N,29213,28517,28811,N,N,28693,29100,N,N,29976,29299,N,N,28601,N,N,N,28298,N,N,28390,29972,29704,29967,N,N,27795
600,25521,25952,26713,27628,29281,28958,N,N,N,26704,27833,27944,N,N,N,N,26947,28593,28105,29032,29823,N,N,N,N,28914,28310,N,29224,28519,28808,N,N,28683,29090,N,N,29955,29299,N,N,28635,N,N,N,28291,N,N,28394,29959,29702,29955,N,N,27785
600,25498,25948,26717,27611,29248,28973,N,N,N,26708,27835,27943,N,N,N,N,26941,28580,28086,29019,29807,N,N,N,N,28915,28297,N,29224,28514,28796,N,N,28681,29088,N,N,29955,29330,N,N,28651,N,N,N,28287,N,N,28392,29905,29694,29857,N,N,27795
600,25495,25975,26714,27596,29219,28974,N,N,N,26668,27829,27944,N,N,N,N,26938,28579,28092,28999,29809,N,N,N,N,28910,28303,N,29224,28514,28786,N,N,28683,29093,N,N,29929,29264,N,N,28639,N,N,N,28285,N,N,28395,29909,29704,3,N,N,27788
600,25479,25953,N,27608,29178,28960,N,N,N,26668,27819,27944,N,N,N,N,26940,28567,28076,N,29796,N,N,N,N,28912,28275,N,29218,28515,28773,N,N,28680,29088,N,N,29940,29255,N,N,28640,N,N,N,28287,N,N,28380,29897,29715,29995,N,N,27778
600,25472,25987,26703,27606,29191,28960,N,N,N,26669,27806,27939,N,N,N,N,26938,28577,28087,N,29797,N,N,N,N,28908,28292,N,29220,28510,28778,N,N,28675,29090,N,N,29912,29114,N,N,28630,N,N,N,28288,N,N,28380,29913,29699,3,N,N,27786
600,25479,25969,26684,27610,29168,28950,N,N,N,26676,27804,27947,N,N,N,N,26933,28580,28079,N,29805,N,N,N,N,28907,28297,N,29229,28515,28764,N,N,28671,29085,N,N,29933,29110,N,N,28588,N,N,N,28277,N,N,28379,29935,29701,29956,N,N,27789
600,25485,25974,26729,27622,29179,28965,N,N,N,26682,27812,27951,N,N,N,N,26929,28568,28084,N,29796,N,N,N,N,28900,28285,N,29226,28510,28768,N,N,28680,29097,N,N,29940,29111,N,N,28584,N,N,N,28278,N,N,28383,29931,N,29916,N,N,27782
600,25545,25936,26710,27613,29158,28988,N,N,N,26680,27804,27941,N,N,N,N,26926,28569,28085,N,29789,N,N,N,N,28902,28285,N,29222,28510,28765,N,N,28682,29091,N,N,29944,29112,N,N,28591,N,N,N,28274,N,N,28374,29952,N,29949,N,N,27783
600,25549,25954,26677,27607,29157,28984,N,N,N,26677,27806,27939,N,N,N,N,26929,28553,28080,N,29787,N,N,N,N,28902,28283,N,29220,28504,28769,N,N,28666,29088,N,N,29923,29163,N,N,28626,N,N,N,28274,N,N,28377,29965,29695,29944,N,N,27777
600,25545,25917,N,27597,29172,28976,N,N,N,26672,27797,27942,N,N,N,N,26924,28542,28060,N,29783,N,N,N,N,28903,28276,N,29214,28508,28771,N,N,28677,29097,N,N,29942,29134,N,N,28650,N,N,N,28275,N,N,28383,29973,29687,29904,N,N,27774
600,25552,25944,26635,27600,29159,28991,N,N,N,26665,27807,27941,N,N,N,N,26927,28565,28073,N,29780,N,N,N,N,28904,28283,N,29223,28506,28769,N,N,28663,29082,N,N,29932,29165,N,N,28679,N,N,N,28273,N,N,28378,29984,29690,29933,N,N,27770
600,25535,25958,26688,27583,29149,29001,N,N,N,26670,27806,27938,N,N,N,N,26923,28560,28074,N,29783,N,N,N,N,28896,28284,N,29217,28501,28764,N,N,28664,29087,N,N,29925,29194,N,N,28677,N,N,N,28272,N,N,28358,29989,29689,29877,N,N,27777
600,25546,25942,26657,27585,29125,29003,N,N,N,26668,27807,27938,N,N,N,N,26923,28553,28072,N,29776,N,N,N,N,28896,28278,N,29201,28506,28761,N,N,28639,29078,N,N,29911,29202,N,N,28684,N,N,N,28271,N,N,28379,29986,29686,29917,N,N,27777
600,25526,25954,26670,27581,29135,29014,N,N,N,26671,27790,27933,N,N,N,N,26926,28549,28063,N,29785,N,N,N,N,28892,28273,N,29217,28496,28750,N,N,28659,29088,N,N,29924,29192,N,N,28681,N,N,N,28270,N,N,28369,29993,29678,29865,N,N,27766
600,25515,25963,26669,27577,29119,29041,N,N,N,26664,27799,27933,N,N,N,N,26919,28548,28052,N,29779,N,N,N,N,28882,28279,N,29224,28499,28759,N,N,28652,29093,N,N,29919,29193,N,N,28688,N,N,N,28268,N,N,28372,29993,29694,29828,N,N,27771
600,25520,25930,N,27560,29115,29043,N,N,N,26661,27786,27942,N,N,N,N,26913,28516,28035,N,29776,N,N,N,N,28872,28256,N,29216,28495,28751,N,N,28654,29084,N,N,29904,29195,N,N,28698,N,N,N,28271,N,N,28377,29966,29685,29908,N,N,27764
600,25525,25939,26655,27570,29134,29033,N,N,N,26658,27785,27935,N,N,N,N,26910,28529,28060,N,29780,N,N,N,N,28863,28269,N,29205,28487,28751,N,N,28648,29084,N,N,29906,29163,N,N,28690,N,N,N,28280,N,N,28370,29980,29704,29935,N,N,27766
600,25525,25928,26673,27576,29153,29051,N,N,N,26658,27795,27940,N,N,N,N,26912,28525,28051,N,29773,N,N,N,N,28855,28263,N,29220,28487,28754,N,N,28636,29091,N,N,29897,29151,N,N,28675,N,N,N,28270,N,N,28374,29951,29681,29924,N,N,27761
600,25514,25934,26667,27566,29133,29032,N,N,N,26659,27796,27926,N,N,N,N,26910,28524,28045,N,29779,N,N,N,N,28840,28267,N,29194,28491,28760,N,N,28635,29082,N,N,29912,29157,N,N,28693,N,N,N,28273,N,N,28365,29939,29705,29918,N,N,27765
600,25502,25932,26644,27567,29119,29025,N,N,N,26669,27792,27934,N,N,N,N,26907,28528,28037,N,29767,N,N,N,N,28843,28267,N,29199,28494,28751,N,N,28646,29095,N,N,29894,29153,N,N,28707,N,N,N,28274,N,N,28372,29964,29684,29924,N,N,27762
600,25505,25923,26642,27580,29118,29026,N,N,N,26633,27775,27919,N,N,N,N,26903,28514,28026,N,29763,N,N,N,N,28844,28255,N,29214,28493,28762,N,N,28648,29084,N,N,29911,29130,N,N,28713,N,N,N,28267,N,N,28365,29997,29683,29920,N,N,27759
600,25513,25924,N,27583,29123,29013,N,N,N,26621,27784,27932,N,N,N,N,26906,28497,28034,28907,29769,N,N,N,N,28851,28239,N,29219,28494,28759,N,N,28642,29094,N,N,29877,N,N,N,28725,N,N,N,28270,N,N,28359,30069,29686,29915,N,N,27759
600,25522,25909,26635,27578,29112,29006,N,N,N,26623,27776,27935,N,N,N,N,26906,28507,28046,28894,29760,N,N,N,N,28852,28247,N,29222,28486,28760,N,N,28648,29085,N,N,29902,N,N,N,28734,N,N,N,28268,N,N,28364,30072,29688,29911,N,N,27764
600,25508,25903,26647,27572,29088,29009,N,N,N,26624,27774,27911,N,N,N,N,26903,28516,28042,28884,29773,N,N,N,N,28865,28253,N,29227,28492,28759,N,N,28635,29094,N,N,29896,N,N,N,28731,N,N,N,28261,N,N,28360,29737,29679,29885,N,N,27751
600,25515,25892,26654,27574,29098,28992,N,N,N,26632,27778,27927,N,N,N,N,26905,28498,28037,N,29763,N,N,N,N,28872,28249,N,29221,28489,28754,N,N,28642,29090,N,N,29891,N,N,N,28734,N,N,N,28265,N,N,28363,29815,29686,29885,N,N,27755
600,25512,25878,26652,27566,29121,28979,N,N,N,26628,27785,27921,N,N,N,N,26906,28502,28035,N,29761,N,N,N,N,28876,28244,N,29206,28493,28749,N,N,28642,29104,N,N,29880,N,N,N,28738,N,N,N,28262,N,N,28371,29720,29675,29888,N,N,27753
600,25522,25928,26643,27581,29125,28979,N,N,N,26642,27776,27926,N,N,N,N,26908,28496,28032,28897,29752,N,N,N,N,28883,28235,N,29222,28489,28746,N,N,28640,29095,N,N,29872,N,N,N,28735,N,N,N,28267,N,N,28370,29770,29667,29879,N,N,27757
600,25534,25945,N,27585,29113,28971,N,N,N,26665,27780,27925,N,N,N,N,26904,28498,28016,28892,29763,N,N,N,N,28880,28209,N,29213,28483,28754,N,N,28641,29101,N,N,29875,29243,N,N,28733,N,N,N,28259,N,N,28356,N,29689,29889,N,N,27756
600,25526,25925,26601,27583,29092,28958,N,N,N,26658,27779,27912,N,N,N,N,26907,28496,28025,28884,29762,N,N,N,N,28862,28222,N,29223,28483,28754,N,N,28648,29097,N,N,29865,29240,N,N,28732,N,N,N,28258,N,N,28363,N,29677,29884,N,N,27757
600,25535,25937,26621,27576,29101,28950,N,N,N,26651,27773,27906,N,N,N,N,26908,28503,28024,28868,29755,N,N,N,N,28852,28231,N,29220,28484,28753,N,N,28647,29111,N,N,29870,29269,N,N,28728,N,N,N,28259,N,N,28356,N,29682,29865,N,N,27754
600,25544,25940,26609,27590,29101,28946,N,N,N,26661,27756,27918,N,N,N,N,26910,28494,28020,28874,29749,N,N,N,N,28854,28222,N,29220,28478,28751,N,N,28638,29099,N,N,29857,29277,N,N,28713,N,N,N,28271,N,N,28354,N,29673,29881,N,N,27746
600,25563,25939,26581,27563,29111,28929,N,N,N,26662,27758,27896,N,N,N,N,26909,28501,28020,28861,29755,N,N,N,N,28840,28211,N,29223,28482,28755,N,N,28646,29084,N,N,29862,29292,N,N,28702,N,N,N,28265,N,N,28365,N,29666,29872,N,N,27743
600,25583,25947,26569,27576,29122,28927,N,N,N,26673,27751,27908,N,N,N,N,26917,28507,28014,28854,29757,N,N,N,N,28790,28217,N,29214,28482,28752,N,N,28647,29090,N,N,29834,29272,N,N,28708,N,N,N,28277,N,N,28364,N,29674,29864,N,N,27746
600,25601,25958,N,27571,29098,28923,N,N,N,26679,27748,27911,N,N,N,N,26911,28501,28021,28811,29753,N,N,N,N,28794,28207,N,29217,28488,28749,N,N,28651,29083,N,N,29838,29282,N,N,28717,N,N,N,28272,N,N,28363,29836,29663,29889,N,N,27744
600,25585,25964,26609,27570,29103,28921,N,N,N,26688,27753,27906,N,N,N,N,26910,28492,28018,28808,29752,N,N,N,N,28801,28209,N,29204,28476,28756,N,N,28642,29090,N,N,29839,29276,N,N,28727,N,N,N,28277,N,N,28364,29882,29674,29886,N,N,27740
600,25593,25963,26623,27564,29088,28916,N,N,N,26659,27751,27900,N,N,N,N,26913,28498,28017,N,29758,N,N,N,N,28815,28209,N,29205,28487,28752,N,N,28642,29101,N,N,29839,29252,N,N,28738,N,N,N,28280,N,N,28368,29876,29670,29889,N,N,27744
600,25598,25967,26614,27577,29073,28922,N,N,N,26679,27756,27908,N,N,N,N,26927,28490,28019,N,29736,N,N,N,N,28828,28204,N,29209,28481,28749,N,N,28650,29105,N,N,29832,29278,N,N,28736,N,N,N,28293,N,N,28365,29893,29661,29893,N,N,27744
600,25616,25964,26586,27583,29083,28907,N,N,N,26682,27760,27903,N,N,N,N,26936,28497,28019,N,29742,N,N,N,N,28834,28203,N,29214,28484,28747,N,N,28652,29100,N,N,29829,29304,N,N,28740,N,N,N,28293,N,N,28357,29894,29660,29888,N,N,27740
600,25625,25950,26610,27584,29080,28907,N,N,N,26677,27763,27914,N,N,N,N,26927,28500,28019,28811,29739,N,N,N,N,28841,28205,N,29213,28483,28743,N,N,28653,29105,N,N,29847,29346,N,N,28754,N,N,N,28280,N,N,28358,29874,29659,29890,N,N,27742
600,25622,26022,N,27570,29063,28908,N,N,N,26705,27767,27916,N,N,N,N,26931,28511,28037,28806,29740,N,N,N,N,28848,28216,N,29210,28478,28744,N,N,28653,29100,N,N,29834,29323,N,N,28757,N,N,N,28278,N,N,28351,29877,29656,29865,N,N,27739
600,25621,25975,26542,27569,29051,28910,N,N,N,26751,27769,27912,N,N,N,N,26940,28497,28017,28782,29741,N,N,N,N,28859,28209,N,29215,28484,28743,N,N,28656,29104,N,N,29840,29307,N,N,28753,N,N,N,28284,N,N,28358,29878,29670,29877,N,N,27737
600,25677,25980,26556,27575,29041,28902,N,N,N,26782,27772,27913,N,N,N,N,26931,28495,28026,28790,29734,N,N,N,N,28874,28210,N,29205,28486,28743,N,N,28661,29110,N,N,29827,29338,N,N,28707,N,N,N,28275,N,N,28364,29875,29669,29868,N,N,27731
600,25746,25977,26589,27580,29039,28900,N,N,N,26791,27774,27910,N,N,N,N,26926,28496,28023,28783,29716,N,N,N,N,28878,28212,N,29201,28481,28741,N,N,28662,29094,N,N,29825,29327,N,N,28706,N,N,N,28275,N,N,28364,29872,29668,29891,N,N,27734
600,25697,25998,26621,27588,29039,28897,N,N,N,26811,27780,27921,N,N,N,N,26927,28507,28035,28793,29715,N,N,N,N,28881,28215,N,29207,28485,28742,N,N,28669,29099,N,N,29835,29333,N,N,28715,N,N,N,28262,N,N,28363,29884,29670,29882,N,N,27736
600,25793,26008,26616,27582,29038,28887,N,N,N,26813,27774,27924,N,N,N,N,26924,28509,28039,28799,29718,N,N,N,N,28873,28213,N,29218,28485,28739,N,N,28665,29105,N,N,29833,29331,N,N,28737,N,N,N,28275,N,N,28363,29877,29666,N,N,N,27740
600,25801,26058,N,27581,29025,28876,N,N,N,26859,27771,27929,N,N,N,N,26924,28535,28075,28787,29716,N,N,N,N,28870,28225,N,29207,28487,28740,N,N,28680,29106,N,N,29833,29314,N,N,28752,N,N,N,28261,N,N,28368,29881,29667,29875,N,N,27735
600,25837,26007,26582,27602,29020,28867,N,N,N,26847,27772,27937,N,N,N,N,26937,28509,28051,28789,29735,N,N,N,N,28858,28219,N,29215,28479,28742,N,N,28690,29108,N,N,29842,29340,N,N,28766,N,N,N,28263,N,N,28375,29879,29670,29895,N,N,27732
