Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,50,148.791,64.75,447185,0,447185,100.0,730448,11889,742337,53.39
,,,,,,100,150.811,65.62,447185,0,447185,100.0,746606,11889,758495,54.55
,,,,,,200,154.514,67.24,447185,0,447185,100.0,776232,11889,788121,56.68
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",5,186.035,80.95,447185,0,447185,100.0,1028404,11889,1040293,74.81
,,,,,,10,143.660,62.51,447185,0,447185,100.0,689402,11889,701291,50.43
,,,,,,25,115.758,50.37,447185,0,447185,100.0,466185,11889,478074,34.38
,,,,,,50,108.437,47.19,447185,0,447185,100.0,407616,11889,419505,30.17
,,,,,,100,106.107,46.17,447185,0,447185,100.0,388977,11889,400866,28.83
,,,,,,200,106.321,46.26,447185,0,447185,100.0,390690,11889,402579,28.95
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",5,176.493,76.8,447185,0,447185,100.0,952068,11889,963957,69.33
,,,,,,10,129.312,56.27,447185,0,447185,100.0,574616,11889,586505,42.18
,,,,,,25,96.196,41.86,447185,0,447185,100.0,309690,11889,321579,23.13
,,,,,,50,85.259,37.1,447185,0,447185,100.0,222192,11889,234081,16.83
,,,,,,100,80.178,34.89,447185,0,447185,100.0,181543,11889,193432,13.91
,,,,,,200,78.194,34.03,447185,0,447185,100.0,165672,11889,177561,12.77
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,174.951,76.13,447185,0,447185,100.0,939731,11889,951620,68.44
,,,,,,10,126.801,55.18,447185,0,447185,100.0,554526,11889,566415,40.73
,,,,,,25,92.456,40.23,447185,0,447185,100.0,279765,11889,291654,20.97
,,,,,,50,80.787,35.15,447185,0,447185,100.0,186416,11889,198305,14.26
,,,,,,100,75.012,32.64,447185,0,447185,100.0,140216,11889,152105,10.94
,,,,,,200,72.474,31.54,447185,0,447185,100.0,119916,11889,131805,9.48
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,174.573,75.96,447185,0,447185,100.0,936702,11889,948591,68.22
,,,,,,10,126.246,54.93,447185,0,447185,100.0,550088,11889,561977,40.42
,,,,,,25,91.452,39.79,447185,0,447185,100.0,271740,11889,283629,20.4
,,,,,,50,79.543,34.61,447185,0,447185,100.0,176464,11889,188353,13.55
,,,,,,100,73.592,32.02,447185,0,447185,100.0,128860,11889,140749,10.12
,,,,,,200,70.872,30.84,447185,0,447185,100.0,107100,11889,118989,8.56
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,174.067,75.74,447185,0,447185,100.0,932659,11889,944548,67.93
,,,,,,10,125.297,54.52,447185,0,447185,100.0,542500,11889,554389,39.87
,,,,,,25,90.054,39.19,447185,0,447185,100.0,260550,11889,272439,19.59
,,,,,,50,77.603,33.77,447185,0,447185,100.0,160944,11889,172833,12.43
,,,,,,100,71.221,30.99,447185,0,447185,100.0,109888,11889,121777,8.76
,,,,,,200,68.161,29.66,447185,0,447185,100.0,85410,11889,97299,7.0
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,422.644,183.91,447185,0,447185,100.0,2921273,11889,2933162,210.94
,,,,,,10,368.624,160.4,447185,0,447185,100.0,2489112,11889,2501001,179.86
,,,,,,25,348.567,151.68,447185,0,447185,100.0,2328654,11889,2340543,168.33
,,,,,,50,349.469,152.07,447185,0,447185,100.0,2335874,11889,2347763,168.84
,,,,,,100,353.108,153.65,447185,0,447185,100.0,2364985,11889,2376874,170.94
,,,,,,200,357.200,155.43,447185,0,447185,100.0,2397720,11889,2409609,173.29
