Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,256,580599,25.21,18175,0,18175,100.0,4614840,0,4614840,25.09
,,,,1,,4,874483,37.98,18175,0,18175,100.0,6965916,0,6965916,37.88
,,,,,,8,628313,27.29,18175,0,18175,100.0,4996550,0,4996550,27.17
,,,,,,16,519626,22.57,18175,0,18175,100.0,4127046,0,4127046,22.44
,,,,,,32,483476,21.0,18175,0,18175,100.0,3837855,0,3837855,20.87
,,,,,,64,482122,20.94,18175,0,18175,100.0,3827040,0,3827040,20.81
,,,,,,128,495863,21.53,18175,0,18175,100.0,3936945,0,3936945,21.41
,,,,,,256,516773,22.44,18175,0,18175,100.0,4104234,0,4104234,22.32
,,,,3,,4,795955,34.57,18175,0,18175,100.0,6337692,0,6337692,34.46
,,,,,,8,523250,22.72,18175,0,18175,100.0,4156035,0,4156035,22.6
,,,,,,16,392746,17.06,18175,0,18175,100.0,3112004,0,3112004,16.92
,,,,,,32,338522,14.7,18175,0,18175,100.0,2678220,0,2678220,14.56
,,,,,,64,323096,14.03,18175,0,18175,100.0,2554832,0,2554832,13.89
,,,,,,128,324989,14.11,18175,0,18175,100.0,2569958,0,2569958,13.97
,,,,,,256,335119,14.55,18175,0,18175,100.0,2651004,0,2651004,14.41
,,,,5,,4,734470,31.9,18175,0,18175,100.0,5845812,0,5845812,31.79
,,,,,,8,438953,19.06,18175,0,18175,100.0,3481673,0,3481673,18.93
,,,,,,16,288163,12.51,18175,0,18175,100.0,2275350,0,2275350,12.37
,,,,,,32,216401,9.4,18175,0,18175,100.0,1701255,0,1701255,9.25
,,,,,,64,186614,8.1,18175,0,18175,100.0,1462976,0,1462976,7.95
,,,,,,128,177200,7.7,18175,0,18175,100.0,1387642,0,1387642,7.54
,,,,,,256,177532,7.71,18175,0,18175,100.0,1390302,0,1390302,7.56
,,,,10,,4,703618,30.56,18175,0,18175,100.0,5598984,0,5598984,30.44
,,,,,,8,394399,17.13,18175,0,18175,100.0,3125239,0,3125239,16.99
,,,,,,16,230644,10.02,18175,0,18175,100.0,1815198,0,1815198,9.87
,,,,,,32,146818,6.38,18175,0,18175,100.0,1144590,0,1144590,6.22
,,,,,,64,106738,4.64,18175,0,18175,100.0,823968,0,823968,4.48
,,,,,,128,89320,3.88,18175,0,18175,100.0,684607,0,684607,3.72
,,,,,,256,83178,3.61,18175,0,18175,100.0,635472,0,635472,3.46
,,,,15,,4,700234,30.41,18175,0,18175,100.0,5571924,0,5571924,30.3
,,,,,,8,388429,16.87,18175,0,18175,100.0,3077477,0,3077477,16.73
,,,,,,16,221478,9.62,18175,0,18175,100.0,1741866,0,1741866,9.47
,,,,,,32,134503,5.84,18175,0,18175,100.0,1046070,0,1046070,5.69
,,,,,,64,91332,3.97,18175,0,18175,100.0,700720,0,700720,3.81
,,,,,,128,71350,3.1,18175,0,18175,100.0,540838,0,540838,2.94
,,,,,,256,63268,2.75,18175,0,18175,100.0,476190,0,476190,2.59
,,,,20,,4,698634,30.34,18175,0,18175,100.0,5559120,0,5559120,30.23
,,,,,,8,385574,16.74,18175,0,18175,100.0,3054623,0,3054623,16.61
,,,,,,16,216896,9.42,18175,0,18175,100.0,1705214,0,1705214,9.27
,,,,,,32,128049,5.56,18175,0,18175,100.0,994440,0,994440,5.41
,,,,,,64,82750,3.59,18175,0,18175,100.0,632064,0,632064,3.44
,,,,,,128,61006,2.65,18175,0,18175,100.0,458099,0,458099,2.49
,,,,,,256,51594,2.24,18175,0,18175,100.0,382788,0,382788,2.08
,,,,30,,4,697016,30.27,18175,0,18175,100.0,5546184,0,5546184,30.16
,,,,,,8,382766,16.62,18175,0,18175,100.0,3032172,0,3032172,16.49
,,,,,,16,212529,9.23,18175,0,18175,100.0,1670284,0,1670284,9.08
,,,,,,32,121973,5.3,18175,0,18175,100.0,945825,0,945825,5.14
,,,,,,64,74860,3.25,18175,0,18175,100.0,568944,0,568944,3.09
,,,,,,128,51266,2.23,18175,0,18175,100.0,380171,0,380171,2.07
,,,,,,256,40275,1.75,18175,0,18175,100.0,292248,0,292248,1.59
,,,CoderCA,0,,4,1121358,48.7,18175,0,18175,100.0,8940910,0,8940910,48.61
,,,,,,8,860999,37.39,18175,0,18175,100.0,6858022,0,6858022,37.29
,,,,,,16,736362,31.98,18175,0,18175,100.0,5860942,0,5860942,31.87
,,,,,,32,692717,30.08,18175,0,18175,100.0,5511775,0,5511775,29.97
,,,,,,64,687294,29.85,18175,0,18175,100.0,5468400,0,5468400,29.73
,,,,,,128,697983,30.31,18175,0,18175,100.0,5553905,0,5553905,30.2
,,,,,,256,716014,31.09,18175,0,18175,100.0,5698154,0,5698154,30.98
,,,,1,,4,1087096,47.21,18175,0,18175,100.0,8666810,0,8666810,47.12
,,,,,,8,814417,35.37,18175,0,18175,100.0,6485368,0,6485368,35.26
,,,,,,16,681583,29.6,18175,0,18175,100.0,5422698,0,5422698,29.48
,,,,,,32,632724,27.48,18175,0,18175,100.0,5031835,0,5031835,27.36
,,,,,,64,623739,27.09,18175,0,18175,100.0,4959958,0,4959958,26.97
,,,,,,128,631525,27.43,18175,0,18175,100.0,5022249,0,5022249,27.31
,,,,,,256,646993,28.1,18175,0,18175,100.0,5145980,0,5145980,27.98
,,,,3,,4,994376,43.18,18175,0,18175,100.0,7925054,0,7925054,43.09
,,,,,,8,685729,29.78,18175,0,18175,100.0,5455877,0,5455877,29.66
,,,,,,16,527671,22.92,18175,0,18175,100.0,4191414,0,4191414,22.79
,,,,,,32,461211,20.03,18175,0,18175,100.0,3659730,0,3659730,19.9
,,,,,,64,440174,19.12,18175,0,18175,100.0,3491438,0,3491438,18.98
,,,,,,128,438680,19.05,18175,0,18175,100.0,3479486,0,3479486,18.92
,,,,,,256,446187,19.38,18175,0,18175,100.0,3539528,0,3539528,19.25
,,,,5,,4,916419,39.8,18175,0,18175,100.0,7301388,0,7301388,39.7
,,,,,,8,576674,25.04,18175,0,18175,100.0,4583430,0,4583430,24.92
,,,,,,16,393751,17.1,18175,0,18175,100.0,3120050,0,3120050,16.96
,,,,,,32,308886,13.41,18175,0,18175,100.0,2441130,0,2441130,13.27
,,,,,,64,274376,11.92,18175,0,18175,100.0,2165060,0,2165060,11.77
,,,,,,128,263403,11.44,18175,0,18175,100.0,2077265,0,2077265,11.29
,,,,,,256,263272,11.43,18175,0,18175,100.0,2076218,0,2076218,11.29
,,,,10,,4,877196,38.09,18175,0,18175,100.0,6987602,0,6987602,37.99
,,,,,,8,517155,22.46,18175,0,18175,100.0,4107281,0,4107281,22.33
,,,,,,16,314865,13.67,18175,0,18175,100.0,2488960,0,2488960,13.53
,,,,,,32,212439,9.23,18175,0,18175,100.0,1669550,0,1669550,9.08
,,,,,,64,165030,7.17,18175,0,18175,100.0,1290272,0,1290272,7.02
,,,,,,128,145632,6.32,18175,0,18175,100.0,1135096,0,1135096,6.17
,,,,,,256,139344,6.05,18175,0,18175,100.0,1084790,0,1084790,5.9
,,,,15,,4,872785,37.9,18175,0,18175,100.0,6952326,0,6952326,37.8
,,,,,,8,507789,22.05,18175,0,18175,100.0,4032354,0,4032354,21.92
,,,,,,16,298570,12.97,18175,0,18175,100.0,2358596,0,2358596,12.82
,,,,,,32,188798,8.2,18175,0,18175,100.0,1480420,0,1480420,8.05
,,,,,,64,135222,5.87,18175,0,18175,100.0,1051818,0,1051818,5.72
,,,,,,128,111399,4.84,18175,0,18175,100.0,861237,0,861237,4.68
,,,,,,256,102412,4.45,18175,0,18175,100.0,789342,0,789342,4.29
,,,,20,,4,870526,37.8,18175,0,18175,100.0,6934250,0,6934250,37.7
,,,,,,8,502769,21.83,18175,0,18175,100.0,3992189,0,3992189,21.71
,,,,,,16,289527,12.57,18175,0,18175,100.0,2286264,0,2286264,12.43
,,,,,,32,175059,7.6,18175,0,18175,100.0,1370515,0,1370515,7.45
,,,,,,64,117413,5.1,18175,0,18175,100.0,909346,0,909346,4.94
,,,,,,128,90363,3.92,18175,0,18175,100.0,692937,0,692937,3.77
,,,,,,256,79298,3.44,18175,0,18175,100.0,604424,0,604424,3.29
,,,,30,,4,868632,37.72,18175,0,18175,100.0,6919110,0,6919110,37.62
,,,,,,8,498960,21.67,18175,0,18175,100.0,3961727,0,3961727,21.54
,,,,,,16,282912,12.29,18175,0,18175,100.0,2233334,0,2233334,12.14
,,,,,,32,164689,7.15,18175,0,18175,100.0,1287565,0,1287565,7.0
,,,,,,64,103359,4.49,18175,0,18175,100.0,796920,0,796920,4.33
,,,,,,128,73235,3.18,18175,0,18175,100.0,555930,0,555930,3.02
,,,,,,256,59803,2.6,18175,0,18175,100.0,448460,0,448460,2.44
,,,CoderPWLH,0,,4,3563004,154.73,18175,0,18175,100.0,28474074,0,28474074,154.82
,,,,,,8,2524960,109.65,18175,0,18175,100.0,20169718,0,20169718,109.67
,,,,,,16,2067261,89.78,18175,0,18175,100.0,16508140,0,16508140,89.76
,,,,,,32,1891985,82.16,18175,0,18175,100.0,15105927,0,15105927,82.13
,,,,,,64,1835743,79.72,18175,0,18175,100.0,14655990,0,14655990,79.69
,,,,,,128,1824432,79.23,18175,0,18175,100.0,14565490,0,14565490,79.2
,,,,,,256,1832511,79.58,18175,0,18175,100.0,14630152,0,14630152,79.55
,,,,1,,4,3475428,150.93,18175,0,18175,100.0,27773470,0,27773470,151.01
,,,,,,8,2383227,103.5,18175,0,18175,100.0,19035864,0,19035864,103.5
,,,,,,16,1892118,82.17,18175,0,18175,100.0,15106992,0,15106992,82.14
,,,,,,32,1697423,73.71,18175,0,18175,100.0,13549426,0,13549426,73.67
,,,,,,64,1630886,70.82,18175,0,18175,100.0,13017126,0,13017126,70.78
,,,,,,128,1613480,70.07,18175,0,18175,100.0,12877886,0,12877886,70.02
,,,,,,256,1617579,70.25,18175,0,18175,100.0,12910696,0,12910696,70.2
,,,,3,,4,3237674,140.6,18175,0,18175,100.0,25871438,0,25871438,140.67
,,,,,,8,1999221,86.82,18175,0,18175,100.0,15963815,0,15963815,86.8
,,,,,,16,1416664,61.52,18175,0,18175,100.0,11303364,0,11303364,61.46
,,,,,,32,1165255,50.6,18175,0,18175,100.0,9292088,0,9292088,50.52
,,,,,,64,1066348,46.31,18175,0,18175,100.0,8500820,0,8500820,46.22
,,,,,,128,1030865,44.77,18175,0,18175,100.0,8216968,0,8216968,44.68
,,,,,,256,1023018,44.43,18175,0,18175,100.0,8154208,0,8154208,44.34
,,,,5,,4,3040509,132.04,18175,0,18175,100.0,24294118,0,24294118,132.09
,,,,,,8,1683162,73.1,18175,0,18175,100.0,13435335,0,13435335,73.05
,,,,,,16,1019416,44.27,18175,0,18175,100.0,8125380,0,8125380,44.18
,,,,,,32,710174,30.84,18175,0,18175,100.0,5651424,0,5651424,30.73
,,,,,,64,573171,24.89,18175,0,18175,100.0,4555408,0,4555408,24.77
,,,,,,128,516462,22.43,18175,0,18175,100.0,4101740,0,4101740,22.3
,,,,,,256,496020,21.54,18175,0,18175,100.0,3938224,0,3938224,21.41
,,,,10,,4,2950802,128.15,18175,0,18175,100.0,23576458,0,23576458,128.19
,,,,,,8,1533643,66.6,18175,0,18175,100.0,12239189,0,12239189,66.55
,,,,,,16,823969,35.78,18175,0,18175,100.0,6561800,0,6561800,35.68
,,,,,,32,476426,20.69,18175,0,18175,100.0,3781449,0,3781449,20.56
,,,,,,64,311432,13.52,18175,0,18175,100.0,2461492,0,2461492,13.38
,,,,,,128,236940,10.29,18175,0,18175,100.0,1865558,0,1865558,10.14
,,,,,,256,206339,8.96,18175,0,18175,100.0,1620776,0,1620776,8.81
,,,,15,,4,2945205,127.9,18175,0,18175,100.0,23531686,0,23531686,127.95
,,,,,,8,1521973,66.1,18175,0,18175,100.0,12145829,0,12145829,66.04
,,,,,,16,803736,34.9,18175,0,18175,100.0,6399940,0,6399940,34.8
,,,,,,32,446936,19.41,18175,0,18175,100.0,3545535,0,3545535,19.28
,,,,,,64,273627,11.88,18175,0,18175,100.0,2159056,0,2159056,11.74
,,,,,,128,192194,8.35,18175,0,18175,100.0,1507598,0,1507598,8.2
,,,,,,256,156850,6.81,18175,0,18175,100.0,1224864,0,1224864,6.66
,,,,20,,4,2942860,127.8,18175,0,18175,100.0,23512908,0,23512908,127.85
,,,,,,8,1516324,65.85,18175,0,18175,100.0,12100630,0,12100630,65.79
,,,,,,16,793966,34.48,18175,0,18175,100.0,6321776,0,6321776,34.37
,,,,,,32,431908,18.76,18175,0,18175,100.0,3425305,0,3425305,18.62
,,,,,,64,253438,11.01,18175,0,18175,100.0,1997554,0,1997554,10.86
,,,,,,128,167404,7.27,18175,0,18175,100.0,1309281,0,1309281,7.12
,,,,,,256,128426,5.58,18175,0,18175,100.0,997472,0,997472,5.42
,,,,30,,4,2940326,127.69,18175,0,18175,100.0,23492646,0,23492646,127.74
,,,,,,8,1511238,65.63,18175,0,18175,100.0,12059938,0,12059938,65.57
,,,,,,16,785331,34.1,18175,0,18175,100.0,6252704,0,6252704,34.0
,,,,,,32,418982,18.2,18175,0,18175,100.0,3321901,0,3321901,18.06
,,,,,,64,236289,10.26,18175,0,18175,100.0,1860354,0,1860354,10.12
,,,,,,128,146647,6.37,18175,0,18175,100.0,1143219,0,1143219,6.22
,,,,,,256,104343,4.53,18175,0,18175,100.0,804808,0,804808,4.38
,,,CoderPWLHInt,0,,4,1208258,52.47,18175,0,18175,100.0,9636112,0,9636112,52.39
,,,,,,8,882667,38.33,18175,0,18175,100.0,7031384,0,7031384,38.23
,,,,,,16,740959,32.18,18175,0,18175,100.0,5897716,0,5897716,32.07
,,,,,,32,693506,30.12,18175,0,18175,100.0,5518085,0,5518085,30.0
,,,,,,64,687674,29.86,18175,0,18175,100.0,5471430,0,5471430,29.75
,,,,,,128,698295,30.33,18175,0,18175,100.0,5556402,0,5556402,30.21
,,,,,,256,716363,31.11,18175,0,18175,100.0,5700946,0,5700946,31.0
,,,,1,,4,1182310,51.34,18175,0,18175,100.0,9428520,0,9428520,51.27
,,,,,,8,840862,36.52,18175,0,18175,100.0,6696939,0,6696939,36.41
,,,,,,16,690294,29.98,18175,0,18175,100.0,5492408,0,5492408,29.86
,,,,,,32,637399,27.68,18175,0,18175,100.0,5069235,0,5069235,27.56
,,,,,,64,627869,27.27,18175,0,18175,100.0,4992990,0,4992990,27.15
,,,,,,128,635564,27.6,18175,0,18175,100.0,5054562,0,5054562,27.48
,,,,,,256,651229,28.28,18175,0,18175,100.0,5179862,0,5179862,28.16
,,,,3,,4,1109479,48.18,18175,0,18175,100.0,8845874,0,8845874,48.1
,,,,,,8,722284,31.37,18175,0,18175,100.0,5748307,0,5748307,31.25
,,,,,,16,542225,23.55,18175,0,18175,100.0,4307842,0,4307842,23.42
,,,,,,32,469842,20.4,18175,0,18175,100.0,3728775,0,3728775,20.27
,,,,,,64,447103,19.42,18175,0,18175,100.0,3546864,0,3546864,19.29
,,,,,,128,444828,19.32,18175,0,18175,100.0,3528647,0,3528647,19.19
,,,,,,256,452084,19.63,18175,0,18175,100.0,3586716,0,3586716,19.5
,,,,5,,4,1048955,45.55,18175,0,18175,100.0,8361686,0,8361686,45.46
,,,,,,8,622613,27.04,18175,0,18175,100.0,4950935,0,4950935,26.92
,,,,,,16,414002,17.98,18175,0,18175,100.0,3282054,0,3282054,17.85
,,,,,,32,321290,13.95,18175,0,18175,100.0,2540350,0,2540350,13.81
,,,,,,64,283532,12.31,18175,0,18175,100.0,2238300,0,2238300,12.17
,,,,,,128,271161,11.78,18175,0,18175,100.0,2139332,0,2139332,11.63
,,,,,,256,270497,11.75,18175,0,18175,100.0,2134008,0,2134008,11.6
,,,,10,,4,1013523,44.01,18175,0,18175,100.0,8078212,0,8078212,43.92
,,,,,,8,560090,24.32,18175,0,18175,100.0,4450762,0,4450762,24.2
,,,,,,16,328177,14.25,18175,0,18175,100.0,2595466,0,2595466,14.11
,,,,,,32,215031,9.34,18175,0,18175,100.0,1690285,0,1690285,9.19
,,,,,,64,162146,7.04,18175,0,18175,100.0,1267194,0,1267194,6.89
,,,,,,128,139735,6.07,18175,0,18175,100.0,1087918,0,1087918,5.92
,,,,,,256,132062,5.74,18175,0,18175,100.0,1026542,0,1026542,5.58
,,,,15,,4,1006073,43.69,18175,0,18175,100.0,8018632,0,8018632,43.6
,,,,,,8,545470,23.69,18175,0,18175,100.0,4333793,0,4333793,23.56
,,,,,,16,305668,13.27,18175,0,18175,100.0,2415392,0,2415392,13.13
,,,,,,32,184402,8.01,18175,0,18175,100.0,1445260,0,1445260,7.86
,,,,,,64,124855,5.42,18175,0,18175,100.0,968872,0,968872,5.27
,,,,,,128,97277,4.22,18175,0,18175,100.0,748262,0,748262,4.07
,,,,,,256,86045,3.74,18175,0,18175,100.0,658404,0,658404,3.58
,,,,20,,4,1002881,43.55,18175,0,18175,100.0,7993096,0,7993096,43.46
,,,,,,8,539006,23.41,18175,0,18175,100.0,4282080,0,4282080,23.28
,,,,,,16,295298,12.82,18175,0,18175,100.0,2332418,0,2332418,12.68
,,,,,,32,169504,7.36,18175,0,18175,100.0,1326085,0,1326085,7.21
,,,,,,64,106177,4.61,18175,0,18175,100.0,819466,0,819466,4.46
,,,,,,128,75606,3.28,18175,0,18175,100.0,574887,0,574887,3.13
,,,,,,256,62207,2.7,18175,0,18175,100.0,467700,0,467700,2.54
,,,,30,,4,1000888,43.47,18175,0,18175,100.0,7977148,0,7977148,43.37
,,,,,,8,535045,23.24,18175,0,18175,100.0,4250394,0,4250394,23.11
,,,,,,16,289202,12.56,18175,0,18175,100.0,2283654,0,2283654,12.42
,,,,,,32,160982,6.99,18175,0,18175,100.0,1257900,0,1257900,6.84
,,,,,,64,95198,4.13,18175,0,18175,100.0,731624,0,731624,3.98
,,,,,,128,62314,2.71,18175,0,18175,100.0,468544,0,468544,2.55
,,,,,,256,46731,2.03,18175,0,18175,100.0,343886,0,343886,1.87
,,,CoderGAMPSLimit,0,,4,2300233,99.89,18175,0,18175,100.0,18371908,0,18371908,99.89
,,,,,,8,1657233,71.97,18175,0,18175,100.0,13227900,0,13227900,71.92
,,,,,,16,1379695,59.92,18175,0,18175,100.0,11007604,0,11007604,59.85
,,,,,,32,1279327,55.56,18175,0,18175,100.0,10204658,0,10204658,55.49
,,,,,,64,1255486,54.52,18175,0,18175,100.0,10013926,0,10013926,54.45
,,,,,,128,1261612,54.79,18175,0,18175,100.0,10062943,0,10062943,54.71
,,,,,,256,1281042,55.63,18175,0,18175,100.0,10218400,0,10218400,55.56
,,,,1,,4,2300233,99.89,18175,0,18175,100.0,18371908,0,18371908,99.89
,,,,,,8,1657233,71.97,18175,0,18175,100.0,13227900,0,13227900,71.92
,,,,,,16,1379695,59.92,18175,0,18175,100.0,11007604,0,11007604,59.85
,,,,,,32,1279327,55.56,18175,0,18175,100.0,10204658,0,10204658,55.49
,,,,,,64,1255486,54.52,18175,0,18175,100.0,10013926,0,10013926,54.45
,,,,,,128,1261612,54.79,18175,0,18175,100.0,10062943,0,10062943,54.71
,,,,,,256,1281042,55.63,18175,0,18175,100.0,10218400,0,10218400,55.56
,,,,3,,4,2300233,99.89,18175,0,18175,100.0,18371908,0,18371908,99.89
,,,,,,8,1657233,71.97,18175,0,18175,100.0,13227900,0,13227900,71.92
,,,,,,16,1379695,59.92,18175,0,18175,100.0,11007604,0,11007604,59.85
,,,,,,32,1279327,55.56,18175,0,18175,100.0,10204658,0,10204658,55.49
,,,,,,64,1255486,54.52,18175,0,18175,100.0,10013926,0,10013926,54.45
,,,,,,128,1261612,54.79,18175,0,18175,100.0,10062943,0,10062943,54.71
,,,,,,256,1281042,55.63,18175,0,18175,100.0,10218400,0,10218400,55.56
,,,,5,,4,2237797,97.18,18175,0,18175,100.0,17872414,0,17872414,97.18
,,,,,,8,1576668,68.47,18175,0,18175,100.0,12583375,0,12583375,68.42
,,,,,,16,1286662,55.88,18175,0,18175,100.0,10263340,0,10263340,55.8
,,,,,,32,1178502,51.18,18175,0,18175,100.0,9398058,0,9398058,51.1
,,,,,,64,1150255,49.95,18175,0,18175,100.0,9172074,0,9172074,49.87
,,,,,,128,1153231,50.08,18175,0,18175,100.0,9195895,0,9195895,50.0
,,,,,,256,1169762,50.8,18175,0,18175,100.0,9328160,0,9328160,50.72
,,,,10,,4,2187803,95.01,18175,0,18175,100.0,17472472,0,17472472,95.0
,,,,,,8,1511791,65.65,18175,0,18175,100.0,12064360,0,12064360,65.6
,,,,,,16,1210561,52.57,18175,0,18175,100.0,9654544,0,9654544,52.49
,,,,,,32,1095063,47.56,18175,0,18175,100.0,8730541,0,8730541,47.47
,,,,,,64,1062304,46.13,18175,0,18175,100.0,8468466,0,8468466,46.05
,,,,,,128,1062386,46.14,18175,0,18175,100.0,8469130,0,8469130,46.05
,,,,,,256,1076477,46.75,18175,0,18175,100.0,8581880,0,8581880,46.66
,,,,15,,4,2152995,93.5,18175,0,18175,100.0,17194012,0,17194012,93.49
,,,,,,8,1464182,63.59,18175,0,18175,100.0,11683490,0,11683490,63.53
,,,,,,16,1151962,50.03,18175,0,18175,100.0,9185752,0,9185752,49.95
,,,,,,32,1027218,44.61,18175,0,18175,100.0,8187788,0,8187788,44.52
,,,,,,64,987952,42.9,18175,0,18175,100.0,7873652,0,7873652,42.81
,,,,,,128,984255,42.74,18175,0,18175,100.0,7844077,0,7844077,42.65
,,,,,,256,995732,43.24,18175,0,18175,100.0,7935920,0,7935920,43.15
,,,,20,,4,2077239,90.21,18175,0,18175,100.0,16587962,0,16587962,90.19
,,,,,,8,1364751,59.27,18175,0,18175,100.0,10888045,0,10888045,59.2
,,,,,,16,1034647,44.93,18175,0,18175,100.0,8247232,0,8247232,44.84
,,,,,,32,895914,38.91,18175,0,18175,100.0,7137358,0,7137358,38.81
,,,,,,64,847614,36.81,18175,0,18175,100.0,6750942,0,6750942,36.71
,,,,,,128,838127,36.4,18175,0,18175,100.0,6675052,0,6675052,36.29
,,,,,,256,845182,36.7,18175,0,18175,100.0,6731520,0,6731520,36.6
,,,,30,,4,1947168,84.56,18175,0,18175,100.0,15547392,0,15547392,84.53
,,,,,,8,1192866,51.8,18175,0,18175,100.0,9512965,0,9512965,51.72
