DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-05-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,27262,26767,27713,28656,28467,N,N,N,27571,27972,27927,N,N,N,N,27123,29131,28142,N,29908,N,N,N,N,28671,28346,N,29244,28678,28617,N,N,28790,29189,N,N,30336,29729,N,N,28409,N,N,N,28208,N,N,28725,30087,29887,30465,N,N,27833
600,26045,27256,26763,27711,28657,28464,N,N,N,27565,27972,27928,N,N,N,N,27120,29121,28143,N,29907,N,N,N,N,28673,28336,N,29244,28674,28619,N,N,28790,29186,N,N,30332,29728,N,N,28407,N,N,N,28206,N,N,28721,30085,29886,30460,N,N,27833
600,N,27249,26758,27710,28658,28461,N,N,N,27560,27972,27929,N,N,N,N,27116,29110,28144,N,29906,N,N,N,N,28674,28325,N,29243,28671,28620,N,N,28790,29184,N,N,30328,29726,N,N,28404,N,N,N,28205,N,N,28716,30084,29885,30456,N,N,27832
600,N,27243,N,27709,28659,28458,N,N,N,27554,27972,27930,N,N,N,N,27113,29100,28145,N,29905,N,N,N,N,28676,28315,N,29243,28668,28622,N,N,28789,29181,N,N,30325,29725,N,N,28402,N,N,N,28204,N,N,28712,N,29884,30451,N,N,27832
600,N,27236,26731,27707,28660,28455,N,N,N,27549,27972,27931,N,N,N,N,27109,29089,28147,N,29903,N,N,N,N,28677,28305,N,29242,28664,28623,N,N,28789,29178,N,N,30321,29723,N,N,28400,N,N,N,28202,N,N,28707,N,29882,30447,N,N,27832
600,N,27230,26723,27706,28661,28452,N,N,N,27543,27972,27932,N,N,N,N,27106,29079,28148,N,29902,N,N,N,N,28679,28295,N,29241,28661,28624,N,N,28788,29175,N,N,30317,29722,N,N,28398,N,N,N,28201,N,N,28703,N,29881,30442,N,N,27832
600,N,27223,26715,27704,28662,28448,N,N,N,27537,27972,27933,N,N,N,N,27102,29069,28149,N,29901,N,N,N,N,28680,28285,N,29241,28658,28626,N,N,28788,29173,N,N,30313,29721,N,N,28396,N,N,N,28199,N,N,28698,N,29880,30438,N,N,27831
600,N,27217,26707,27703,28663,28445,N,N,N,27532,27972,27934,N,N,N,N,27099,29058,28150,N,29899,N,N,N,N,28682,28275,N,29240,28655,28627,N,N,28788,29170,N,N,30310,29719,N,N,28394,N,N,N,28198,N,N,28693,N,29879,30433,N,N,27831
600,26028,27210,26699,27702,28663,28442,N,N,N,27526,27972,27934,N,N,N,N,27095,29048,28151,N,29898,N,N,N,N,28683,28265,N,29240,28651,28629,N,N,28787,29167,N,N,30306,29718,N,N,28392,N,N,N,28197,N,N,28689,N,29877,30429,N,N,27831
600,26035,27204,N,27700,28664,28439,N,N,N,27520,27972,27935,N,N,N,N,27092,29037,28152,N,29897,N,N,N,N,28685,28254,N,29239,28648,28630,N,N,28787,29164,N,N,30302,29716,N,N,28389,N,N,N,28195,N,N,28684,29929,29876,30424,N,N,27830
600,N,27197,26701,27699,28665,28436,N,N,N,27515,27973,27936,N,N,N,N,27088,29027,28153,N,29896,N,N,N,N,28686,28244,N,29239,28645,28631,N,N,28786,29162,N,N,30299,29715,N,N,28387,N,N,N,28194,N,N,28680,29928,29875,30420,N,N,27830
600,N,27191,26693,27698,28666,28433,N,N,N,27509,27973,27937,N,N,N,N,27085,29017,28154,N,29894,N,N,N,N,28688,28234,N,29238,28641,28633,N,N,28786,29159,N,N,30295,29713,N,N,28385,N,N,N,28193,N,N,28675,29926,29874,30415,N,N,27830
600,25898,27184,26685,27696,28667,28430,N,N,N,27504,27973,27938,N,N,N,N,27082,29006,28156,N,29893,N,N,N,N,28689,28224,N,29238,28638,28634,N,N,28786,29156,N,N,30291,29712,N,N,28383,N,N,N,28191,N,N,28671,29925,29873,30411,N,N,27829
600,N,27178,26677,27695,28668,28427,N,N,N,27498,27973,27939,N,N,N,N,27078,28996,28157,N,29892,N,N,N,N,28690,N,N,29237,28635,28636,N,N,28785,29154,N,N,30288,29710,N,N,28381,N,N,N,28190,N,N,28666,29923,29871,30406,N,N,27829
600,25903,27171,26669,27693,28669,28424,N,N,N,27492,27973,27940,N,N,N,N,27075,28986,28158,N,29891,N,N,N,N,28692,N,N,29237,28631,28637,N,N,28785,29151,N,N,30284,29709,N,N,28379,N,N,N,28189,N,N,28662,29922,29870,30402,N,N,27829
600,25882,27165,N,27692,28670,28420,N,N,N,27487,27973,27941,N,N,N,N,27071,28975,28159,N,29889,N,N,N,N,28693,28193,N,29236,28628,28638,N,N,28784,29148,N,N,30280,29707,N,N,28377,N,N,N,28187,N,N,28657,29920,29869,30397,N,N,27828
600,25861,27158,26667,27691,28671,28417,N,N,N,27481,27973,27942,N,N,N,N,27068,28965,28160,N,29888,N,N,N,N,28695,28193,N,29235,28625,28640,N,N,28784,29145,N,N,30276,29706,N,N,28374,N,N,N,28186,N,N,28653,29919,29868,30393,N,N,27828
600,N,27152,26658,27689,28672,28414,N,N,N,27475,27973,27942,N,N,N,N,27064,28954,28161,N,29887,N,N,N,N,28696,28194,N,29235,28621,28641,N,N,28783,29143,N,N,30273,29704,N,N,28372,N,N,N,28185,N,N,28648,29917,29866,30389,N,N,27828
600,25874,27145,26649,27688,28672,28411,N,N,N,27470,27973,27943,N,N,N,N,27061,28944,28162,N,29886,N,N,N,N,28698,28194,N,29234,28618,28643,N,N,28783,29140,N,N,30269,29703,N,N,28370,N,N,N,28183,N,N,28643,29916,29865,30384,N,N,27827
600,25867,27139,26640,27686,28673,28408,N,N,N,27464,27973,27944,N,N,N,N,27057,29,28163,N,29884,N,N,N,N,28699,28194,N,29234,28615,28644,N,N,28783,29137,N,N,30265,29701,N,N,28368,N,N,N,28182,N,N,28639,29915,29864,30380,N,N,27827
600,25859,27132,26631,27685,28674,28405,N,N,N,27459,27973,27945,N,N,N,N,27054,28986,28165,N,29883,N,N,N,N,28701,28194,N,29233,28611,28645,N,N,28782,29134,N,N,30262,29700,N,N,28366,N,N,N,28181,N,N,28634,29913,29863,30375,N,N,27827
600,25852,27126,N,27684,28675,28402,N,N,N,27453,27974,27946,N,N,N,N,27050,28924,28166,N,29882,N,N,N,N,28702,28195,N,29233,28608,28647,N,N,28782,29132,N,N,30258,29698,N,N,28364,N,N,N,28179,N,N,28630,29912,29861,30371,N,N,27827
600,N,27119,26625,27682,28676,28399,N,N,N,27447,27974,27947,N,N,N,N,27047,28924,28167,N,29880,N,N,N,N,28704,28195,N,29232,28605,28648,N,N,28781,29129,N,N,30254,29697,N,N,28362,N,N,N,28178,N,N,28625,29910,29860,30366,N,N,27826
600,N,27113,26618,27681,28677,28396,N,N,N,27442,27974,27948,N,N,N,N,27043,28924,28168,N,29879,N,N,N,N,28705,28195,N,29232,28601,28650,N,N,28781,29126,N,N,30250,29695,N,N,28359,N,N,N,28177,N,N,28621,29909,29859,30362,N,N,27826
600,N,27106,26610,27680,28678,28392,N,N,N,27436,27974,27949,N,N,N,N,27040,28924,28169,N,29878,N,N,N,N,28707,28196,N,29231,28598,28651,N,N,28781,29123,N,N,30247,29694,N,N,28357,N,N,N,28175,N,N,28616,29907,29858,30357,N,N,27826
600,25844,27100,26603,27678,28679,28389,N,N,N,27430,27974,27950,N,N,N,N,27036,28924,28170,N,29877,N,N,N,N,28708,28196,N,29230,28595,28652,N,N,28780,29121,N,N,30243,29692,N,N,28355,N,N,N,28174,N,N,28612,29906,29857,30353,N,N,27825
600,N,27093,26595,27677,28680,28386,N,N,N,27425,27974,27951,N,N,N,N,27033,28924,28171,N,29875,N,N,N,N,28710,28196,N,29230,28591,28654,N,N,28780,29118,N,N,30239,29691,N,N,28353,N,N,N,28173,N,N,28607,29905,29855,30348,N,N,27825
600,N,27087,N,27675,28680,28383,N,N,N,27419,27974,27951,N,N,N,N,27029,28924,28172,N,29874,N,N,N,N,28711,28197,N,29229,28588,28655,N,N,28779,29115,N,N,30236,29690,N,N,28351,N,N,N,28171,N,N,28603,29903,29854,30344,N,N,27825
600,N,27080,26627,27674,28681,28380,N,N,N,27414,27974,27952,N,N,N,N,27026,28924,28174,N,29873,N,N,N,N,28712,28197,N,29229,28585,28657,N,N,28779,29112,N,N,30232,29688,N,N,28349,N,N,N,28170,N,N,28598,29902,29853,30339,N,N,27824
600,25813,27074,26625,27673,28682,28377,N,N,N,27408,27974,27953,N,N,N,N,27022,28924,28175,N,29872,N,N,N,N,28714,28197,N,29228,28581,28658,N,N,28779,29110,N,N,30228,29687,N,N,28346,N,N,N,28169,N,N,N,29900,29852,30335,N,N,27824
600,N,27067,26623,27671,28683,28374,N,N,N,27402,27974,27954,N,N,N,N,27019,28924,28176,N,29870,N,N,N,N,28715,28197,N,29228,28578,28659,N,N,28778,29107,N,N,30225,29685,N,N,28344,N,N,N,28167,N,N,28612,29899,29850,30330,N,N,27824
600,N,27061,26621,27670,28684,28371,N,N,N,27397,27975,27955,N,N,N,N,27015,28924,28177,N,29869,N,N,N,N,28717,28198,N,29227,N,28661,N,N,28778,29104,N,N,30221,29684,N,N,28342,N,N,N,28166,N,N,28602,29897,29849,30326,N,N,27823
600,25803,27054,26619,27668,28685,28367,N,N,N,27391,27975,27956,N,N,N,N,27012,28924,28178,N,29868,N,N,N,N,28718,28198,N,29227,28451,28662,N,N,28777,29101,N,N,30217,29682,N,N,28340,N,N,N,28165,N,N,28592,29896,29848,30322,N,N,27823
600,25796,27048,N,27667,28686,28364,N,N,N,27385,27975,27957,N,N,N,N,27008,28924,28179,N,29866,N,N,N,N,28720,28198,N,29226,28454,28664,N,N,28777,29099,N,N,30213,29681,N,N,28338,N,N,N,28163,N,N,N,29894,29847,30317,N,N,27823
600,25789,27041,26604,27666,28687,28361,N,N,N,27380,27975,27958,N,N,N,N,27005,28924,28180,N,29865,N,N,N,N,28721,28199,N,29226,28457,28665,N,N,28776,29096,N,N,30210,29679,N,N,28336,N,N,N,28162,N,N,28537,29893,29845,30313,N,N,27823
600,N,27035,26602,27664,28688,28358,N,N,N,27374,27975,27959,N,N,N,N,27001,28924,28181,N,29864,N,N,N,N,28723,28199,N,29225,28460,28666,N,N,28776,29093,N,N,30206,29678,N,N,28334,N,N,N,28161,N,N,28538,29892,29844,30308,N,N,27822
600,25771,27028,26600,27663,28689,28355,N,N,N,27369,27975,27959,N,N,N,N,26998,28924,28183,N,29863,N,N,N,N,28724,28199,N,29224,28462,28668,N,N,28776,29090,N,N,30202,29676,N,N,28331,N,N,N,28159,N,N,28539,29890,29843,30304,N,N,27822
600,N,27022,26597,27661,28689,28037,N,N,N,27363,27975,27960,N,N,N,N,26994,28924,28184,N,29861,N,N,N,N,28726,28199,N,29224,28465,28669,N,N,28775,29088,N,N,30199,29675,N,N,28329,N,N,N,28158,N,N,28539,29889,29842,30299,N,N,27822
600,N,27015,26595,27660,28690,28038,N,N,N,27357,27975,27961,N,N,N,N,26991,28924,28185,N,29860,N,N,N,N,28727,28200,N,29223,28468,28671,N,N,28775,29085,N,N,30195,29673,N,N,28327,N,N,N,28157,N,N,28540,29887,29840,30295,N,N,27821
600,25745,27009,N,27659,28691,28038,N,N,N,27352,27975,27962,N,N,N,N,26987,28924,28186,N,29859,N,N,N,N,28729,28200,N,29223,28471,28672,N,N,28774,29082,N,N,30191,29672,N,N,28325,N,N,N,28155,N,N,28541,29886,29839,30290,N,N,27821
600,25736,27002,N,27657,28692,28039,N,N,N,27346,27975,27963,N,N,N,N,26984,28924,28187,N,29858,N,N,N,N,28730,28200,N,29222,28474,28673,N,N,28774,29079,N,N,30188,29670,N,N,28323,N,N,N,28154,N,N,28542,29884,29838,30286,N,N,27821
600,25727,26996,26579,27656,28693,28039,N,N,N,27340,27975,27964,N,N,N,N,26981,28924,28188,N,29856,N,N,N,N,28731,28201,N,29222,28477,28675,N,N,28774,29077,N,N,30184,29669,N,N,28321,N,N,N,28153,N,N,28543,29883,29837,30281,N,N,27820
600,25718,26989,26579,27655,28694,28040,N,N,N,27335,27976,27965,N,N,N,N,26977,28924,28189,N,29855,N,N,N,N,28733,28201,N,29221,28480,28676,N,N,28773,29074,N,N,30180,29667,N,N,28319,N,N,N,28151,N,N,28543,29881,29836,30277,N,N,27820
600,25709,26983,26580,27653,28695,28040,N,N,N,27329,27976,27966,N,N,N,N,26974,28924,28190,N,29854,N,N,N,N,28734,28201,N,29221,28482,28678,N,N,28773,29071,N,N,30176,29666,N,N,28316,N,N,N,28150,N,N,28544,29880,29834,30272,N,N,27820
600,N,26977,26580,27652,28696,28041,N,N,N,27324,27976,27967,N,N,N,N,26970,28924,28192,N,29853,N,N,N,N,28736,28201,N,29220,28485,28679,N,N,28772,29069,N,N,30173,29664,N,N,28314,N,N,N,28149,N,N,28545,29879,29833,30268,N,N,27819
600,25701,26970,N,27650,28697,28041,N,N,N,27318,27976,27967,N,N,N,N,26967,28924,28193,N,29851,N,N,N,N,28737,28202,N,N,28488,28680,N,N,28772,29066,N,N,30169,29663,N,N,28312,N,N,N,28147,N,N,28546,29877,29832,30263,N,N,27819
600,25696,26964,26572,27649,28697,28042,N,N,N,27312,27976,27968,N,N,N,N,26963,28924,28194,N,29850,N,N,N,N,28739,28202,N,29021,28491,28682,N,N,28772,29063,N,N,3,29661,N,N,28310,N,N,N,28146,N,N,28547,29876,29831,30259,N,N,27819
600,25691,26957,26573,27648,28698,28042,N,N,N,27307,27976,27969,N,N,N,N,26960,28924,28195,N,29849,N,N,N,N,28740,28202,N,29025,28494,28683,N,N,28771,29060,N,N,30011,29660,N,N,28308,N,N,N,28145,N,N,28547,29874,29829,30254,N,N,27819
600,25686,26951,26574,27646,28699,28043,N,N,N,27301,27976,27970,N,N,N,N,26956,28924,28196,N,29847,N,N,N,N,28742,28203,N,29029,28497,28685,N,N,28771,29058,N,N,3,29659,N,N,28306,N,N,N,28143,N,N,28548,29873,29828,30250,N,N,27818
600,N,26944,26575,27645,28700,28043,N,N,N,27296,27976,27971,N,N,N,N,26953,28924,28197,N,29846,N,N,N,N,28743,28203,N,29033,28500,28686,N,N,28770,29055,N,N,29981,29657,N,N,28304,N,N,N,28142,N,N,28549,29871,29827,30246,N,N,27818
600,N,26938,26576,27643,28701,28044,N,N,N,27290,27976,27972,N,N,N,N,26949,28924,28198,N,29845,N,N,N,N,28745,28203,N,29036,28502,28687,N,N,28770,29052,N,N,30053,29656,N,N,28301,N,N,N,28140,N,N,28550,29870,29826,30241,N,N,27818
600,N,26931,N,27642,28702,28044,N,N,N,27284,27976,27973,N,N,N,N,26946,28924,28199,N,29844,N,N,N,N,28746,28204,N,29040,28505,28689,N,N,28769,29049,N,N,30051,29654,N,N,28299,N,N,N,28139,N,N,28551,29868,29824,30237,N,N,27817
600,N,26925,26583,27641,28703,28045,N,N,N,27279,27977,27974,N,N,N,N,26942,28924,28201,N,29842,N,N,N,N,28748,28204,N,29044,28508,28690,N,N,28769,29047,N,N,30048,29653,N,N,28297,N,N,N,28138,N,N,28551,29867,29823,30232,N,N,27817
600,25676,26918,26581,27639,28704,28045,N,N,N,27273,27977,27975,N,N,N,N,26939,28924,28202,N,29841,N,N,N,N,28749,28204,N,29048,28511,28692,N,N,28769,29044,N,N,30046,29651,N,N,28295,N,N,N,28136,N,N,28552,29866,29822,30228,N,N,27817
600,25678,26912,26580,27638,28705,28046,N,N,N,27267,27977,27976,N,N,N,N,26935,28924,28203,N,29840,N,N,N,N,28751,28204,N,29052,28514,28693,N,N,28768,29041,N,N,30043,29650,N,N,28293,N,N,N,28135,N,N,28553,29864,29821,30223,N,N,27816
600,N,26905,26578,27637,28706,28046,N,N,N,27262,27977,27976,N,N,N,N,26932,28924,28204,N,29839,N,N,N,N,28752,28205,N,29056,28517,28694,N,N,28768,29038,N,N,30041,29648,N,N,28291,N,N,N,28134,N,N,28554,29863,29820,30219,N,N,27816
600,25599,26899,26576,27635,28706,28047,N,N,N,27256,27977,27977,N,N,N,N,26928,28924,28205,N,29837,N,N,N,N,28753,28205,N,29060,28519,28696,N,N,28767,29036,N,N,30039,29647,N,N,28289,N,N,N,28132,N,N,28555,29861,29818,30214,N,N,27816
600,N,26892,N,27634,28707,28047,N,N,N,27251,27977,27978,N,N,N,N,26925,28924,28206,N,29836,N,N,N,N,28755,28205,N,29063,28522,28697,N,N,28767,29033,N,N,30036,29645,N,N,28286,N,N,N,28131,N,N,28556,29860,29817,30210,N,N,27815
600,N,26886,26581,27632,28708,28048,N,N,N,27245,27977,27979,N,N,N,N,26921,28924,28207,N,29835,N,N,N,N,28756,28206,N,29067,28525,28699,N,N,28767,29030,N,N,30034,29644,N,N,28284,N,N,N,28130,N,N,28556,29858,29816,30205,N,N,27815
600,25604,26879,26579,27631,28709,28048,N,N,N,27239,27977,27980,N,N,N,N,26918,28924,28208,N,29833,N,N,N,N,28758,28206,N,29071,28528,28700,N,N,28766,29027,N,N,30032,29642,N,N,28282,N,N,N,28128,N,N,28557,29857,29815,30201,N,N,27815
600,25594,26873,26577,27630,28710,28049,N,N,N,27234,27977,27981,N,N,N,N,26914,28924,28210,N,29832,N,N,N,N,28759,28206,N,29075,28531,28701,N,N,28766,29025,N,N,30029,29641,N,N,28280,N,N,N,28127,N,N,28558,29856,29813,30196,N,N,27814
600,N,26866,26575,27628,28711,28049,N,N,N,27228,27977,27982,N,N,N,N,26911,28924,28211,N,29831,N,N,N,N,28761,28206,N,29079,28534,28703,N,N,28765,29022,N,N,30027,29639,N,N,N,N,N,N,28126,N,N,28559,29854,29812,30192,N,N,27814
600,25607,26860,26573,27627,28712,28050,N,N,N,27222,27978,27983,N,N,N,N,26907,28924,28212,N,29830,N,N,N,N,28762,28207,N,29083,28537,28704,N,N,28765,29019,N,N,30024,29638,N,N,N,N,N,N,28124,N,N,28560,29853,29811,30187,N,N,27814
600,25592,26853,N,27625,28713,28050,N,N,N,27217,27978,27984,N,N,N,N,26904,28924,28213,N,29828,N,N,N,N,28764,28207,N,29086,28539,28706,N,N,28765,29016,N,N,30022,29636,N,N,28332,N,N,N,28123,N,N,28560,29851,29810,30183,N,N,27814
600,N,26847,26567,27624,28714,28051,N,N,N,27211,27978,27984,N,N,N,N,26900,28924,28214,N,29827,N,N,N,N,28765,28207,N,29090,28542,28707,N,N,28764,29014,N,N,30020,29635,N,N,28332,N,N,N,28122,N,N,28561,29850,29808,30179,N,N,27813
600,N,26840,26567,27623,28715,28051,N,N,N,27206,27978,27985,N,N,N,N,26897,28924,28215,N,29826,N,N,N,N,28767,28208,N,29094,28545,28708,N,N,28764,29011,N,N,30017,29633,N,N,28332,N,N,N,28120,N,N,28562,29848,29807,30174,N,N,27813
600,25594,26834,26568,27621,28715,28052,N,N,N,27200,27978,27986,N,N,N,N,26893,28924,28216,N,29825,N,N,N,N,28768,28208,N,29098,28548,28710,N,N,28763,29008,N,N,30015,29632,N,N,28331,N,N,N,28119,N,N,28563,29847,29806,30170,N,N,27813
600,N,26827,26568,27620,28716,28052,N,N,N,27194,27978,27987,N,N,N,N,26890,28924,28217,N,29823,N,N,N,N,28770,28208,N,29102,28551,28711,N,N,28763,29005,N,N,30013,29630,N,N,28331,N,N,N,28118,N,N,28564,29845,N,30165,N,N,27812
600,N,26821,26568,27618,28717,28053,N,N,N,27189,27978,27988,N,N,N,N,26887,28924,28219,N,29822,N,N,N,N,28771,28208,N,29106,28554,28713,N,N,28763,29003,N,N,30010,29629,N,N,28331,N,N,N,28116,N,N,28564,29844,N,30161,N,N,27812
600,25575,26814,N,27617,28718,28053,N,N,N,27183,27978,27989,N,N,N,N,26883,28924,28220,N,29821,N,N,N,N,28772,28209,N,29110,28557,28714,N,N,28762,29000,N,N,30008,29628,N,N,28331,N,N,N,28115,N,N,28565,29843,29802,30156,N,N,27812
600,25575,26808,26571,27616,28719,N,N,N,N,27177,27978,27990,N,N,N,N,26880,28924,28221,N,29820,N,N,N,N,28774,28209,N,29113,28559,28715,N,N,28762,29053,N,N,30005,29626,N,N,28330,N,N,N,N,N,N,28566,29841,29804,30152,N,N,27811
600,N,26801,26570,27614,28720,27867,N,N,N,27172,27978,27991,N,N,N,N,26876,28924,28222,N,29818,N,N,N,N,28775,28209,N,29117,28562,28717,N,N,28761,29050,N,N,30003,29625,N,N,28330,N,N,N,28039,N,N,28567,29840,29806,30147,N,N,27811
600,N,26795,26568,27613,28721,27879,N,N,N,27166,27978,27992,N,N,N,N,26873,28924,28223,N,29817,N,N,N,N,28777,28210,N,29121,28565,28718,N,N,28761,29047,N,N,3,29623,N,N,28330,N,N,N,28043,N,N,28568,29838,29808,30143,N,N,27811
600,25610,26788,26567,27612,28722,27891,N,N,N,27161,27979,27992,N,N,N,N,26869,28924,28224,N,29816,N,N,N,N,28778,28210,N,29125,28568,28719,N,N,28760,29044,N,N,3,29622,N,N,28330,N,N,N,28046,N,N,28568,29837,29810,30138,N,N,27810
600,N,26782,26565,27610,28723,27903,N,N,N,27155,27979,27993,N,N,N,N,26866,28924,28225,N,29814,N,N,N,N,28780,28210,N,29129,28571,28721,N,N,28760,29041,N,N,30016,29620,N,N,28329,N,N,N,28050,N,N,28569,29835,29812,30134,N,N,27810
600,25628,26775,N,27609,28723,27916,N,N,N,27149,27979,27994,N,N,N,N,26862,28924,28226,N,29813,N,N,N,N,28781,28211,N,29133,28574,28722,N,N,28760,29038,N,N,30009,29619,N,N,28329,N,N,N,28054,N,N,28570,29834,29813,30129,N,N,27810
600,N,26769,26572,27607,28724,27928,N,N,N,27144,27979,27995,N,N,N,N,26859,28924,28228,N,29812,N,N,N,N,28783,28211,N,29137,28577,28724,N,N,28759,N,N,N,30003,29617,N,N,28329,N,N,N,28058,N,N,28571,29832,29815,30125,N,N,27810
600,N,26762,26565,27606,28725,27940,N,N,N,27138,27979,27996,N,N,N,N,26855,28924,28229,N,29811,N,N,N,N,28784,28211,N,29140,28579,28725,N,N,28759,N,N,N,29996,29616,N,N,28329,N,N,N,28061,N,N,28572,29831,29817,30120,N,N,27809
