DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-07-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,23745,25176,27141,N,30316,29732,N,23130,27076,27167,28043,N,N,N,N,26734,24857,26301,28423,N,30426,N,N,23097,27594,27806,28999,N,29606,29648,N,27621,25476,27525,28414,N,N,29731,29808,23899,29539,28592,N,N,N,28665,28156,25758,27222,29319,29594,29829,N,25569,28687
600,23738,25176,27143,N,30314,29754,N,23119,27077,27163,28042,N,N,N,N,26731,24854,26301,N,N,30425,N,N,23095,27591,27801,28993,N,29607,29665,N,27619,25473,27524,28411,N,N,29731,29808,23900,29528,28590,N,N,N,28664,28153,25755,27222,29319,29602,29827,N,25569,28677
600,23732,25177,27146,N,30313,29776,N,23107,27077,27159,28041,N,N,N,N,26727,24851,26302,28400,N,30424,N,N,23093,27588,27796,28986,N,29607,29682,N,27617,25471,27523,28409,N,N,29731,29808,23900,29518,28588,N,N,N,28664,28150,25752,27222,29320,29610,29826,N,25568,28666
600,23725,25178,27148,N,30312,29799,N,23095,27078,27155,28040,N,N,N,N,26724,24848,26302,28396,N,30423,N,N,23091,27585,27791,28980,N,29608,29698,N,27615,25468,27523,28406,N,N,29730,29808,23901,29507,28586,N,N,N,28663,28146,25749,27222,29320,29617,29825,N,25568,28656
600,23718,25178,N,N,30311,29821,N,23083,27079,27151,28039,N,N,N,N,26721,24845,26302,28392,N,30423,N,N,23089,27581,27785,28973,N,29609,29715,N,27613,25465,27522,28403,N,N,29730,29807,23901,29496,28584,N,N,N,28662,28143,25746,27222,29320,29625,29823,N,25568,28646
600,23712,25179,27129,N,30309,29843,N,23071,27080,27148,28038,N,N,N,N,26717,24842,26303,28388,N,30422,N,N,23087,27578,27780,28967,N,29610,29448,N,27610,25462,27521,28400,N,N,29730,29807,23902,29485,28582,N,N,N,28661,28140,25743,27221,29320,29633,29822,N,25568,28635
600,23705,25179,27111,N,30308,29865,N,23060,27081,27144,28037,N,N,N,N,26714,24838,26303,28384,N,30421,N,N,23085,27575,27775,28960,N,29610,29725,N,27608,25459,27520,28398,N,N,29729,29807,23903,29475,28580,N,N,N,28661,28137,25740,27221,29320,29641,29821,N,25568,28625
600,23698,25180,27093,N,30307,29888,N,23048,27081,27140,28036,N,N,N,N,26711,24835,26304,28380,N,30420,N,N,23083,27572,27770,28954,N,29611,29614,N,27606,25457,27519,28395,N,N,29729,29807,23903,29464,28578,N,N,N,28660,28134,25737,27221,29320,29649,29819,N,25567,28615
600,23692,25181,27074,N,30305,29910,N,23036,27082,27136,28036,N,N,N,N,26708,24832,26304,28376,N,30419,N,N,23081,27568,27765,28948,N,29612,29723,N,27604,25454,27518,N,N,N,29728,29806,23904,29453,28576,N,N,N,28659,28130,25734,27221,29320,29657,29818,N,25567,28604
600,23685,25181,27056,N,30304,29932,N,23024,27083,27132,28035,N,N,N,N,26704,24829,26304,28372,N,30418,N,N,23079,27565,27760,28941,N,29613,29831,N,27602,25451,27518,N,N,N,29728,29806,23904,29442,28574,N,N,N,28658,28127,25731,27220,29320,29665,29816,N,25567,28594
600,23678,25182,N,N,30303,N,N,23013,27084,27128,28034,N,N,N,N,26701,24826,26305,28369,N,30417,N,N,23077,27562,27755,28935,N,29614,N,N,27600,25448,27517,28371,N,N,29728,29806,23905,29432,28571,N,N,N,28658,28124,25728,27220,29321,29672,29815,N,25567,28584
600,23672,25182,27056,N,30302,N,N,23001,27084,27124,28033,N,N,N,N,26698,24823,26305,28365,N,30416,N,N,23074,27559,27750,28928,N,29614,N,N,27598,25445,27516,28370,N,N,29727,29806,23906,29421,28569,N,N,N,28657,28121,25725,27220,29321,29680,29814,N,25567,28574
600,23665,25183,27060,N,30300,N,N,22989,27085,27120,28032,N,N,N,N,26695,24820,26306,28361,N,30415,N,N,23072,27555,27745,28922,N,29615,N,N,27595,25443,27515,28369,N,N,29727,29805,23906,29410,28567,N,N,N,28656,28118,25722,27220,29321,29688,29812,N,25567,28563
600,23658,25184,27063,N,30299,N,N,22977,27086,27117,28031,N,N,N,N,26691,24817,26306,28357,N,30414,N,N,23070,27552,27740,28915,N,29616,N,N,27593,25440,27514,28368,N,N,29727,29805,23907,29400,28565,N,N,N,28655,28114,25718,27219,29321,29696,29811,N,25566,28553
600,23652,25184,27067,N,30298,N,N,22966,27087,27113,28030,N,N,N,N,26688,24813,26306,28353,N,30413,N,N,23068,27549,27735,28909,N,29617,N,N,27591,25437,27513,28367,N,N,29726,29805,23907,29389,28563,N,N,N,28655,28111,25715,27219,29321,29704,29810,N,25566,28543
600,23645,25185,27070,N,30297,N,N,22954,27088,27109,28029,N,N,N,N,26685,24810,26307,28349,N,30412,N,N,23066,27546,27730,28902,N,29618,N,N,27589,25434,27513,28366,N,N,29726,29805,23908,29378,28561,N,N,N,28654,28108,25712,27219,29321,29712,29808,N,25566,28532
600,23638,25185,N,N,30295,29565,N,22942,27088,27105,28028,N,N,N,N,26681,24807,26307,28345,N,30411,N,N,23064,27542,27725,28896,N,29618,29640,N,N,25431,27512,28365,N,N,29725,29804,23908,29367,28559,N,N,N,28653,N,25709,27219,29321,29719,29807,N,25566,28522
600,23632,25186,27047,N,30294,29545,N,22930,27089,27101,28027,N,N,N,N,26678,24804,26308,28341,N,30411,N,N,23062,27539,27720,28889,N,29619,29631,N,N,25429,27511,28364,N,N,29725,29804,23909,29357,28557,N,N,N,28653,N,25706,27218,29322,29727,29708,N,25566,28512
600,23625,25187,27045,N,30293,29525,N,22918,27090,27097,28026,N,N,N,N,26675,24801,26308,N,N,30410,N,N,23060,27536,27715,28883,N,29620,29622,N,N,25426,27510,28363,N,N,29725,29804,23910,29346,28555,N,N,N,28652,N,25703,27218,29322,29735,29709,N,25565,28501
600,23618,25187,27043,N,30291,29506,N,22907,27091,27093,28025,N,N,N,N,26672,24798,26308,28342,N,30409,N,N,23058,27533,27710,28877,N,29621,29612,N,N,25423,27509,28362,N,N,29724,29804,23910,29335,28553,N,N,N,28651,N,25700,27218,29322,29743,29709,N,25565,28491
600,23612,25188,27041,N,30290,29486,N,22895,27092,27089,28024,N,N,N,N,26668,24795,26309,28343,N,30408,N,N,23056,27529,27705,28870,N,29621,29603,N,N,25420,27508,28361,N,N,29724,29803,23911,29324,28551,N,N,N,28650,N,25697,27218,29322,29751,29710,N,25565,28481
600,23605,25188,27039,N,30289,29466,N,22883,27092,27086,28023,N,N,N,N,26665,24792,26309,28344,N,30407,N,N,23054,27526,27700,28864,N,29622,29594,N,N,25418,27508,28360,N,N,29724,29803,23911,29314,28549,N,N,N,28650,N,25694,27217,29322,29759,29710,N,25565,28470
600,23598,25189,N,N,30288,29446,N,22871,27093,27082,28022,N,N,N,N,26662,24788,26310,N,N,30406,N,N,23052,27523,27695,28857,N,29623,29585,N,27556,25415,27507,28359,N,N,29723,29803,23912,29303,28547,N,N,N,28649,27912,N,27217,29322,29767,29711,N,25565,28460
600,23592,25190,27034,N,30286,29426,N,22860,27094,27078,28021,N,N,N,N,26659,24785,26310,28337,N,30405,N,N,23050,27520,27690,28851,N,29624,29575,N,27556,25412,27506,28358,N,N,29723,29611,23913,29292,28545,N,N,N,28648,27914,N,27217,29322,29774,29712,N,25565,28450
600,23585,25190,27025,N,30285,29407,N,22848,27095,27074,28020,N,N,N,N,26655,24782,26310,28337,N,30404,N,N,23048,27516,27685,28844,N,29625,29566,N,27555,25409,27505,28357,N,N,29722,29608,23913,29281,28543,N,N,N,28647,27916,N,27217,29323,29782,29712,N,25564,28439
600,23578,25191,27016,N,30284,29387,N,22836,27095,27070,28019,N,N,N,N,26652,24779,26311,28337,N,30403,N,N,23046,27513,27680,28838,N,29625,29557,N,27555,25406,27504,28356,N,N,29722,29605,23914,29271,28541,N,N,N,28647,27917,N,27217,29323,29790,29713,N,25564,28429
600,23572,25191,27007,N,30282,29367,N,22824,27096,27066,28018,N,N,N,N,26649,24776,26311,28337,N,30402,N,N,23044,27510,27675,28831,N,29626,29548,N,27555,25404,27503,28355,N,N,29722,29602,23914,29260,28539,N,N,N,28646,27919,N,27216,29323,29798,29713,N,25564,28419
600,23565,25192,27,N,30281,29347,N,22813,27097,27062,28017,N,N,N,N,26646,24773,26311,28338,N,30401,N,N,23041,27507,27670,28825,N,29627,29538,N,27555,25401,27503,28354,N,N,29721,29599,23915,29249,28536,N,N,N,28645,27921,N,27216,29323,29806,29714,N,25564,28408
600,23558,25192,N,N,30280,29327,N,22801,27098,27058,28016,N,N,N,N,26642,24770,26312,28338,N,30400,N,N,23039,27503,27665,28818,N,29628,29529,N,27554,25398,27502,28353,N,N,29721,29596,23915,29239,28534,N,N,N,28644,27923,25701,27216,29323,29814,29715,N,25564,28398
600,23552,25193,27021,N,30279,29308,N,22789,27099,27055,28015,N,N,N,N,26639,24767,26312,28338,N,30400,N,N,23037,27500,27660,28812,N,29628,29520,N,27554,25395,27501,28352,N,N,29721,29593,23916,29228,28532,N,N,N,28644,27924,25698,27216,29323,29822,29715,N,25564,28388
600,23545,25194,27020,N,30277,29288,N,22777,27099,27051,28014,N,N,N,N,26636,24763,26313,28338,N,30399,N,N,23035,27497,27655,28858,N,29629,29511,N,27554,25392,27500,28351,N,N,29720,29590,23917,29217,28530,N,N,N,28643,27926,25695,27215,29323,29829,29716,N,25563,28377
600,23538,25194,27019,N,30276,29268,N,22766,27100,27047,28,N,N,N,N,26632,24760,26313,N,N,30398,N,N,23033,27494,27650,28856,N,29630,29501,N,27554,25390,27499,28350,N,N,29720,29587,23917,29206,28528,N,N,N,28642,27928,25692,27215,29323,29837,29716,N,25563,28367
600,23532,25195,27017,N,30275,29248,N,22754,27101,27043,28,N,N,N,N,26629,24757,26313,28332,N,30397,N,N,23031,27490,27645,28854,N,29631,29492,N,27553,25387,27498,28349,N,N,29719,29584,23918,29196,28526,N,N,N,28641,27930,25689,27215,29324,29845,29717,N,25563,28357
600,23525,25195,27016,N,30273,29229,N,22742,27102,27039,27996,N,N,N,N,26626,24754,26314,28323,N,30396,N,N,23029,27487,27640,28852,N,29632,29483,N,27553,25384,27498,28348,N,N,29719,29581,23918,29185,28524,N,N,N,28641,27932,25686,27215,29324,29853,29717,N,25563,28346
600,N,25196,N,N,30272,29209,N,N,27103,27035,27991,N,N,N,N,26623,N,26314,N,N,30395,N,N,23027,N,27635,28850,N,29632,29474,N,27553,N,27497,28347,N,N,29719,29578,23919,29174,28522,N,N,N,28640,27933,N,27214,29324,29556,29718,N,25563,28336
600,N,25197,27005,N,30271,29189,N,22899,27103,27031,28,N,N,N,N,26619,N,26315,28315,N,30394,N,N,23025,27535,27630,28848,N,29633,29464,N,27552,N,27496,28346,N,N,29718,29575,23920,29163,28520,N,N,N,28639,27935,N,27214,29324,29555,29719,N,25562,28326
600,N,25197,27011,N,30270,29169,N,22893,27104,27027,27990,N,N,N,N,26616,N,26315,28320,N,30393,N,N,23023,27538,27625,28846,N,29634,29455,N,27552,N,27495,28345,N,N,29718,29572,23920,29153,28518,N,N,N,28639,27937,N,27214,29324,29553,29719,N,25562,28315
600,N,25198,27016,N,30268,29149,N,22886,27105,27024,28001,N,N,N,N,26613,N,26315,28325,N,30392,N,N,23021,27541,27620,28844,N,29635,29446,N,27552,N,27494,28344,N,N,29718,29569,23921,29142,28516,N,N,N,28638,27939,N,27214,29324,29552,29720,N,25562,28305
600,N,25198,27022,N,30267,29130,N,22880,27106,27020,28000,N,N,N,N,26610,N,26316,N,N,30391,N,N,23019,27544,27615,28842,N,29636,29437,N,27552,N,27493,28343,N,N,29717,29566,23921,29131,28514,N,N,N,28637,27940,N,27213,29324,29551,29720,N,25562,28359
600,N,25199,27027,N,30266,29110,N,22873,27106,27016,27998,N,N,N,N,26606,N,26316,28313,N,30390,N,N,23017,27547,27610,28840,N,29636,29427,N,27551,N,27493,28342,N,N,29717,29563,23922,29121,28512,N,N,N,28636,27942,N,27213,29325,29549,29721,N,25562,28356
600,23750,25200,N,N,30264,29090,N,22867,27107,27012,27997,N,N,N,N,26603,24812,26317,28312,N,30389,N,N,23015,27549,27604,28838,N,29637,29418,N,27551,25405,27492,28341,N,N,29716,29560,23922,29110,28510,N,N,N,28636,27944,25654,27213,29325,29548,29722,N,25562,28352
600,23749,25200,27028,N,30263,29070,N,22860,27108,27008,27995,N,N,N,N,26600,24811,26317,28311,N,30389,N,N,23013,27552,27599,28836,N,29638,29409,N,27551,25404,27491,28340,N,N,29716,29557,23923,29099,28508,N,N,N,28635,27946,25655,27213,29325,29546,29722,N,25561,28349
600,23748,25201,27026,N,30262,29050,N,22854,27109,27004,27994,N,N,N,N,26596,24811,26317,28310,N,30388,N,N,23011,27555,27594,28835,N,29639,29400,N,27550,25403,27490,28339,N,N,29716,29554,23924,29088,28506,N,N,N,28634,27947,25657,27213,29325,29545,29723,N,25561,28345
600,23748,25201,27024,N,30261,29031,N,22847,27110,27000,27992,N,N,N,N,26593,24810,26318,N,N,30387,N,N,23008,27558,27589,28833,N,29639,29390,N,27550,25402,27489,28338,N,N,29715,29552,23924,29078,28504,N,N,N,28633,27949,25658,27212,29325,29544,29723,N,25561,28342
600,23747,25202,27021,N,30259,29011,N,22841,27110,26996,27991,N,N,N,N,26590,24809,26318,28301,N,30386,N,N,23006,27561,27584,28831,N,29640,29381,N,27550,25401,27488,28337,N,N,29715,29549,23925,29067,28501,N,N,N,28633,27951,25659,27212,29325,29542,29724,N,25561,28338
600,23746,25203,27019,N,30258,28991,N,22834,27111,26993,27989,N,N,N,N,26587,24808,26319,28302,N,30385,N,N,23004,27564,27579,28829,N,29641,29372,N,27550,25400,27488,28336,N,N,29715,29546,23925,29056,28499,N,N,N,28632,27953,25661,27212,29325,29541,29725,N,25561,28335
600,23745,25203,N,N,3,N,N,22828,27112,26989,27988,N,N,N,N,26583,24808,26319,28302,N,30384,N,N,23002,27567,27574,28827,N,29642,N,N,27549,25399,27487,28335,N,N,29714,29543,23926,29045,28497,N,N,N,28631,27955,25662,27212,29326,29540,29725,N,25560,28331
600,23745,25204,27028,N,29985,N,N,22821,N,26985,27987,N,N,N,N,26580,24807,26319,28303,N,30383,N,N,23000,27570,27569,28825,N,29643,N,N,27549,25398,27486,28334,N,N,29714,29540,23927,29035,28495,N,N,N,28630,27956,25663,27211,29326,29538,29726,N,25560,28328
600,23744,25204,27027,N,29990,N,N,22815,26999,26981,27985,N,N,N,N,26577,24806,26320,28304,N,30382,N,N,22998,27572,27564,28823,N,29643,N,N,27549,25397,27485,28333,N,N,29713,29537,23927,29024,28493,N,N,N,28630,27958,25665,27211,29326,29537,29726,N,25560,28324
600,23743,25205,27027,N,29990,N,N,22808,26999,26977,27984,N,N,N,N,26574,24805,26320,28305,N,30381,N,N,22996,27575,27559,28821,N,29644,N,N,27549,25396,27484,28332,N,N,29713,29534,23928,29013,28491,N,N,N,28629,27960,25666,27211,29326,29535,29727,N,25560,28321
600,23742,25206,27026,N,29991,N,N,22802,26999,26973,27982,N,N,N,N,26570,24805,26320,28305,N,30380,N,N,22994,27578,27554,28819,N,29645,N,N,27548,25395,27483,28331,N,N,29713,29531,23928,29003,28489,N,N,N,28628,27962,25667,27211,29326,29534,29728,N,25560,28317
600,23741,25206,27025,N,29991,N,N,22795,26999,26969,27981,N,N,N,N,26567,24804,26321,28306,N,30379,N,N,22992,27581,27549,28817,N,29646,N,N,27548,25394,27483,28330,N,N,29712,29528,23929,28992,28487,N,N,N,28628,27963,25669,27210,29326,29533,29728,N,25560,28314
600,23741,25207,N,N,29991,28992,N,22789,27000,26965,27979,N,N,N,N,26564,24803,26321,28307,N,30378,N,N,22990,27584,27544,28815,N,29647,29233,N,N,25393,27482,28329,N,N,29712,29525,23929,28981,28485,N,N,N,28627,27965,25670,27210,29326,29531,29729,N,25559,28310
600,23740,25207,27016,N,29991,28991,N,22782,27000,26962,27978,N,N,N,N,26561,24803,26322,28308,N,30377,N,N,22988,27587,27539,28813,N,29647,29232,N,27525,25392,27481,28328,N,N,29712,29522,23930,28970,28483,N,N,N,28626,27967,25671,27210,29326,29530,29729,N,25559,28307
600,23739,25208,27014,N,29992,28991,N,22776,27000,26958,27976,N,N,N,N,26557,24802,26322,28308,N,30377,N,N,22986,27590,27534,28811,N,29648,29232,N,27527,25391,27480,28327,N,N,29711,29519,23931,28960,28481,N,N,N,28625,27969,25673,27210,29327,29529,29730,N,25559,28303
600,23738,25209,27011,N,29992,28990,N,22769,27000,26954,27975,N,N,N,N,26554,24801,26322,28309,N,30376,N,N,22984,27593,27529,28809,N,29649,29231,N,27530,25390,27479,28326,N,N,29711,29516,23931,28949,28479,N,N,N,28625,27971,25674,27209,29327,29527,29731,N,25559,28300
600,23737,25209,27009,N,29992,28990,N,22763,27000,26950,27974,N,N,N,N,26551,24800,26323,N,N,30375,N,N,22982,27595,27524,28807,N,29650,29231,N,27532,25389,27478,28325,N,N,29711,29513,23932,28938,28477,N,N,N,28624,27972,25675,27209,29327,29526,29731,N,25559,28296
600,23737,25210,27006,N,29992,28989,N,22756,27000,26946,27972,N,N,N,N,26547,24800,26323,28297,N,30374,N,N,22980,27598,27519,28805,N,29650,29230,N,27534,25388,27478,28324,N,N,29710,29510,23932,28927,28475,N,N,N,28623,27974,25677,27209,29327,29525,29732,N,25559,28293
600,23736,25210,N,N,29993,28988,N,22750,27001,26942,27971,N,N,N,N,26544,24799,26324,28297,N,30373,N,N,22978,27601,27514,28803,N,29651,29229,N,27537,25387,27477,28323,N,N,29710,29507,23933,28917,28473,N,N,N,28622,27976,25678,27209,29327,29523,29732,N,25558,28289
600,23735,25211,26991,N,29993,28988,N,22743,27001,26938,27969,N,N,N,N,26541,24798,26324,28296,N,30372,N,N,22975,27604,N,28801,N,29652,29229,N,27539,25386,27476,28322,N,N,29709,29504,23933,28906,28471,N,N,N,28622,27978,25679,27209,29327,29522,29733,N,25558,28286
600,23734,25211,26985,N,29993,28987,N,22737,27001,26934,27968,N,N,N,N,26538,24797,26324,28296,N,30371,N,N,22973,27607,N,28799,N,29653,29228,N,27541,25385,27475,28321,N,N,29709,29501,23934,28895,28468,N,N,N,28621,27979,25681,27208,29327,29520,29734,N,25558,28282
600,23734,25212,26978,N,29993,28987,N,22730,27001,26931,27966,N,N,N,N,26534,24797,26325,28295,N,30370,N,N,22971,27610,27621,28797,N,29654,29227,N,27544,25384,27474,28320,N,N,29709,29498,23935,28885,28466,N,N,N,28620,27981,25682,27208,29328,29519,29734,N,25558,28279
600,23733,25213,26972,N,29994,28986,N,22724,27001,26927,27965,N,N,N,N,26531,24796,26325,N,N,30369,N,N,22969,27613,27622,28795,N,29654,29227,N,27546,25383,27473,28319,N,N,29708,29495,23935,28874,28464,N,N,N,28619,27983,25683,27208,29328,29518,29735,N,25558,28275
600,23732,25213,26965,N,29994,28985,N,22717,27001,26923,27963,N,N,N,N,26528,24795,26326,28295,N,30368,N,N,22967,27616,27624,28793,N,29655,29226,N,27548,25382,27473,28318,N,N,29708,29492,23936,28863,28462,N,N,N,28619,27985,25685,27208,29328,29516,29735,N,25557,28272
600,23731,25214,N,N,29994,28985,N,22711,27001,26919,27962,N,N,N,N,26525,24795,26326,28296,N,30367,N,N,22965,27619,27625,28792,N,29656,29226,N,27551,25381,27472,28317,N,N,29708,N,23936,28852,28460,N,N,N,28618,27987,25686,27207,29328,29515,29736,N,25557,28268
600,23730,25214,26972,N,29994,28984,N,22704,27002,26915,27960,N,N,N,N,26521,24794,26326,28297,N,30366,N,N,22963,27621,27627,28790,N,29657,29225,N,27553,25380,27471,28316,N,N,29707,N,23937,28842,28458,N,N,N,N,27988,25687,27207,29328,29514,29736,N,25557,28265
600,23730,25215,26965,N,29995,28984,N,22698,27002,26911,27959,N,N,N,N,26518,24793,26327,28298,N,30366,N,N,22961,27624,27628,28788,N,29657,29224,N,27556,25379,27470,28315,N,N,29707,N,23938,28831,28456,N,N,N,N,27990,25689,27207,29328,29512,29737,N,25557,28261
600,23729,25216,26959,N,29995,28983,N,22691,27002,26907,27958,N,N,N,N,26515,24792,26327,28299,N,30365,N,N,22959,27627,27630,28786,N,29658,29224,N,27558,25378,27469,28314,N,N,29706,N,23938,28820,28454,N,N,N,28597,27992,25690,27207,29328,29511,29738,N,25557,28258
600,23728,25216,26952,N,29995,28982,N,22685,27002,26903,27956,N,N,N,N,26511,24792,26328,28300,N,30364,N,N,22957,27630,27631,28784,N,29659,29223,N,27560,25377,27468,28313,N,N,29706,N,23939,28809,28452,N,N,N,28594,27994,25691,27206,29328,29509,29738,N,25557,28254
600,23727,25217,26945,N,29995,28982,N,22678,27002,26900,27955,N,N,N,N,26508,24791,26328,N,N,30363,N,N,22955,27633,27633,28782,N,29660,29222,N,27563,25376,27468,28312,N,N,29706,N,23939,28799,28450,N,N,N,28590,27995,25693,27206,29329,29508,29739,N,25556,28251
600,23726,25217,N,N,29996,28981,N,22672,27002,26896,27953,N,N,N,N,26505,24790,26328,28278,N,30362,N,N,22953,27636,27634,28780,N,29661,29222,N,27565,25375,27467,28311,N,N,29705,29520,23940,28788,28448,N,N,N,28587,27997,25694,27206,29329,29507,29739,N,25556,28247
600,23726,25218,N,N,29996,28981,N,22665,27003,26892,27952,N,N,N,N,26502,24789,26329,28281,N,30361,N,N,22951,27639,27636,28778,N,29661,29221,N,27567,25374,27466,28310,N,N,29705,29521,23940,28777,28446,N,N,N,N,27999,25695,27206,29329,29505,29740,N,25556,28244
600,23725,25219,N,N,29996,28980,N,22659,27003,26888,27950,N,N,N,N,26498,24789,26329,28283,N,30360,N,N,22949,27642,27637,28776,N,29662,29221,N,27570,25373,27465,28309,N,N,29705,29523,23941,28766,28444,N,N,N,N,28001,25697,27205,29329,29504,29741,N,25556,28240
600,23724,25219,26927,N,29996,28979,N,22652,27003,26884,27949,N,N,N,N,26495,24788,26329,N,N,30359,N,N,22947,27644,27638,28774,N,29663,29220,N,27572,25372,27464,28308,N,N,29704,29524,23942,28756,28442,N,N,N,28571,28002,25698,27205,29329,29503,29741,N,25556,28237
