DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-03-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,27135,25891,26305,28761,27139,N,27452,N,26711,27300,27756,N,N,N,N,28015,27494,26582,27078,29537,28189,28775,N,N,27099,27142,N,29526,28289,28578,N,N,28259,28806,N,N,28527,29335,N,N,27209,N,N,N,28355,N,N,28023,29868,30054,29762,30570,N,27505
600,N,27130,25877,26300,28762,27140,N,27450,N,26708,27300,27753,N,N,N,N,28017,27483,26581,27077,29542,28189,28777,N,N,27094,27139,N,29526,28285,28574,N,N,28255,28803,N,N,28531,29337,N,N,27207,N,N,N,28356,N,N,28021,29864,30054,29759,30577,N,27504
600,N,27124,25863,26295,28763,27141,N,27447,N,26705,27299,27751,N,N,N,N,28019,27472,26581,27076,29546,28189,28778,N,N,27089,27136,N,29526,28280,28570,N,N,28250,28801,N,N,28535,29338,N,N,27204,N,N,N,28356,N,N,28020,29860,30054,29756,30583,N,27504
600,N,27119,N,26290,28763,27141,N,27444,N,26702,27298,27748,N,N,N,N,28021,27461,26580,27075,29550,28189,28779,N,N,27084,N,N,29526,28276,28566,N,N,28245,28798,N,N,28540,29339,N,N,27202,N,N,N,28356,N,N,28019,29856,30054,29753,30590,N,27504
600,N,27114,25831,26285,28764,27142,N,27442,N,26699,27297,27746,N,N,N,N,28023,27451,26580,27074,29555,28189,28781,N,N,27079,27092,N,29526,28272,28562,N,N,28240,28795,N,N,28544,29340,N,N,27199,N,N,N,28357,N,N,28018,29852,30054,29750,30597,N,27503
600,N,27108,25820,26280,28764,27143,N,27439,N,26696,27297,27743,N,N,N,N,28024,27440,26580,27072,29559,28189,28782,N,N,27074,27089,N,29526,28268,28558,N,N,28235,28792,N,N,28548,29342,N,N,27196,N,N,N,28357,N,N,28017,29848,30054,29747,30603,N,27503
600,N,27103,25808,26275,28765,27144,N,27436,N,26693,27296,27741,N,N,N,N,28026,27429,26579,27071,29564,28189,28784,N,N,27070,27085,N,29526,28264,28554,N,N,28231,28789,N,N,28552,29343,N,N,27194,N,N,N,28357,N,N,28016,29844,30054,29744,30610,N,27503
600,N,27098,25797,26270,28766,27145,N,27434,N,26690,27295,27738,N,N,N,N,28028,27418,26579,27070,29568,28189,28785,N,N,27065,27082,N,29526,28259,28550,N,N,28226,28786,N,N,28556,29344,N,N,27191,N,N,N,28358,N,N,28015,29840,30054,29741,N,N,27503
600,N,27093,25785,26265,28766,27146,N,27431,N,26687,27295,27735,N,N,N,N,28030,27408,26578,27069,29572,28189,28786,N,N,27060,27079,N,29526,28255,28546,N,N,28221,28783,N,N,28561,29139,N,N,27189,N,N,N,28358,N,N,28014,29836,30053,29738,N,N,27502
600,N,27087,N,26260,28767,27146,N,27428,N,26684,27294,27733,N,N,N,N,28032,27397,26578,27068,29577,28189,28788,N,N,27055,27075,N,29526,28251,28541,N,N,28216,28780,N,N,28565,29139,N,N,27186,N,N,N,28359,N,N,28012,29832,30053,29735,30363,N,27502
600,N,27082,25763,26255,28768,27147,N,27425,N,26681,27293,27730,N,N,N,N,28033,27386,26577,27067,29581,28189,28789,N,N,27050,27072,N,29525,28247,28537,N,N,28211,28777,N,N,28569,29140,N,N,N,N,N,N,28359,N,N,28011,29827,30053,29732,30344,N,27502
600,N,27077,25760,26250,28768,27148,N,27423,N,26677,27293,27728,N,N,N,N,28035,27376,26577,27066,29324,28189,28791,N,N,27045,27069,N,29525,28243,28533,N,N,28207,28774,N,N,28573,29140,N,N,27131,N,N,N,28359,N,N,28010,29823,30053,29729,30325,N,27501
600,N,27071,25757,26245,28769,27149,N,27420,N,26674,27292,27725,N,N,N,N,28037,27365,26577,27064,29324,28189,28792,N,N,27040,27065,N,29525,28239,28529,N,N,28202,28771,N,N,28577,29140,N,N,27132,N,N,N,28360,N,N,28009,29819,30053,29725,30306,N,27501
600,N,27066,25754,26240,28769,27150,N,27417,N,26671,27291,27722,N,N,N,N,28039,27354,26576,27063,29324,28189,28793,N,N,27036,27062,N,29525,28234,28525,N,N,28197,28768,N,N,28581,29141,N,N,27133,N,N,N,28360,N,N,28008,29815,30053,29722,30287,N,27501
600,N,27061,25751,26234,28770,27151,N,27415,N,26668,27290,27720,N,N,N,N,28041,27343,26576,27062,29324,28189,28795,N,N,27031,27059,N,29525,28230,28521,N,N,28192,28766,N,N,28586,29141,N,N,27135,N,N,N,28311,N,N,28007,29811,30053,29719,30268,N,27500
600,N,27055,N,26229,28771,27152,N,27412,N,26665,27290,27717,N,N,N,N,28042,27333,26575,27061,29325,28189,28796,N,N,27026,27055,N,29525,28226,28517,N,N,28187,28763,N,N,28590,29141,N,N,27136,N,N,N,28311,N,N,28006,29807,30053,29716,30249,N,27500
600,N,27050,25753,26224,28771,27152,N,27409,N,26662,27289,27715,N,N,N,N,28044,27322,26575,27060,29325,28189,28798,N,N,27021,27052,N,29525,28222,28513,N,N,28182,28760,N,N,28594,29142,N,N,27137,N,N,N,28311,N,N,28005,29803,30053,29713,30230,N,27500
600,N,27045,25738,26219,28772,27153,N,27407,N,26659,27288,27712,N,N,N,N,28046,27311,26574,27059,29325,28189,28799,N,N,27016,27049,N,29525,28218,28509,N,N,28178,28757,N,N,28598,29142,N,N,27138,N,N,N,28311,N,N,28003,29799,30052,29710,30211,N,27499
600,N,27040,25722,26214,28773,27154,N,27404,N,26656,27288,27709,N,N,N,N,28048,27300,26574,27058,29325,28189,28800,N,N,27011,27045,N,29525,28213,28505,N,N,28173,28754,N,N,28602,29143,N,N,27140,N,N,N,28311,N,N,28002,29795,30052,29707,30192,N,27499
600,N,27034,25707,26209,28773,27155,N,27401,N,26653,27287,27707,N,N,N,N,28050,27290,26573,27056,29325,28189,28802,N,N,27006,27042,N,29525,28209,28501,N,N,28168,28751,N,N,28607,29143,N,N,27141,N,N,N,28311,N,N,28001,29791,30052,29704,30173,N,27499
600,N,27029,25691,26204,28774,27156,N,27398,N,26650,27286,27704,N,N,N,N,28051,27279,26573,27055,29325,28189,28803,N,N,27001,27039,N,29525,28205,28497,N,N,28163,28748,N,N,28611,29143,N,N,27142,N,N,N,28312,N,N,28000,29787,30052,29701,30155,N,27498
600,N,27024,N,26199,28774,27157,N,27396,N,26647,27286,27702,N,N,N,N,28053,27268,26573,27054,29325,28189,28805,N,N,26997,27035,N,29525,28201,28493,N,N,28158,28745,N,N,28615,29144,N,N,27143,N,N,N,28312,N,N,27999,29783,30052,29698,30136,N,27498
600,N,27018,25703,26194,28775,27158,N,27393,N,26644,27285,27699,N,N,N,N,28055,27257,26572,27053,29326,28190,28806,N,N,26992,27032,N,29525,28197,28489,N,N,28154,28742,N,N,28619,29144,N,N,27145,N,N,N,28312,N,N,27998,29779,30052,29695,30117,N,27498
600,N,27013,25696,26189,28776,27158,N,27390,N,26641,27284,27697,N,N,N,N,28057,27247,26572,27052,29326,28190,28807,N,N,26987,27029,N,29525,28193,28485,N,N,28149,28739,N,N,28623,29144,N,N,27146,N,N,N,28312,N,N,27997,29775,30052,29692,30098,N,27497
600,N,27008,25688,26184,28776,27159,N,27388,N,26638,27283,27694,N,N,N,N,28059,27236,26571,27051,29326,28190,28809,N,N,26982,27025,N,29525,28188,28481,N,N,28144,28736,N,N,28627,29145,N,N,27147,N,N,N,28312,N,N,27996,29771,30052,29689,30079,N,27497
600,N,27003,25681,26179,28777,27160,N,27385,N,26635,27283,27691,N,N,N,N,28060,27225,26571,27050,29326,28190,28810,N,N,27,27022,N,29525,28184,28477,N,N,28139,28733,N,N,28632,29145,N,N,27148,N,N,N,28312,N,N,27994,29767,30052,29686,30060,N,27497
600,N,26997,25673,26174,28777,27161,N,27382,N,26631,27282,27689,N,N,N,N,28062,27215,26570,27048,29326,28190,28812,N,N,26998,27019,N,29525,28180,28473,N,N,28134,28731,N,N,28636,29145,N,N,27150,N,N,N,28312,N,N,27993,29763,30051,29683,30041,N,27496
600,N,26992,N,26169,28778,27162,N,27380,N,26628,27281,27686,N,N,N,N,28064,27204,26570,27047,29326,28190,28813,N,N,26995,27015,N,29525,28176,28469,N,N,28130,28728,N,N,28640,29146,N,N,27151,N,N,N,28312,N,N,27992,29759,30051,29680,30022,N,27496
600,N,26987,N,26164,28779,27163,N,27377,N,26625,27281,27684,N,N,N,N,28066,27193,26570,27046,29326,28190,28814,N,N,26996,27012,N,29525,28172,28465,N,N,28125,28725,N,N,28644,29146,N,N,27152,N,N,N,28312,N,N,27991,29755,30051,29677,30003,N,27496
600,N,26981,25645,26159,28779,27163,N,27374,N,26622,27280,27681,N,N,N,N,28068,27182,26569,27045,29326,28190,28816,N,N,26997,27009,N,29525,28167,28461,N,N,28120,28722,N,N,28648,29146,N,N,27153,N,N,N,28312,N,N,27990,29751,30051,29674,29984,N,27495
600,N,26976,25641,26153,28780,27164,N,27371,N,26619,27279,27678,N,N,N,N,28069,27172,26569,27044,29327,28190,28817,N,N,26998,27005,N,29525,28163,28457,N,N,28115,28719,N,N,28652,29147,N,N,27155,N,N,N,28312,N,N,27989,29747,30051,29671,29965,N,27495
600,N,26971,25637,26148,28781,27165,N,27369,N,26616,27278,27676,N,N,N,N,28071,27161,26568,27043,29327,28190,28819,N,N,27,27002,N,29525,28159,28453,N,N,28110,28716,N,N,28657,29147,N,N,27156,N,N,N,28313,N,N,27988,29743,3,29668,3,N,27495
600,N,26966,25633,26143,28781,27166,N,27366,N,26613,27278,27673,N,N,N,N,28073,27150,26568,27042,29327,28190,28820,N,N,27003,26999,N,29525,28155,28449,N,N,28106,28713,N,N,28661,29147,N,N,27157,N,N,N,28313,N,N,27987,29739,30018,29665,29988,N,27494
600,N,26960,N,26138,28782,27167,N,27363,N,26610,27277,27671,N,N,N,N,28075,27139,26567,27040,29327,28190,N,N,N,27075,26995,N,29525,28151,28445,N,N,28101,28710,N,N,28665,29148,N,N,27158,N,N,N,28313,N,N,27985,29735,30000,29662,29950,N,27494
600,N,26955,25613,26133,28782,27168,N,27361,N,26607,27276,27668,N,N,N,N,28077,27129,26567,27039,29327,28190,28812,N,N,27075,26992,N,29525,28146,28441,N,N,28096,28707,N,N,28669,29148,N,N,27159,N,N,N,28313,N,N,27984,29731,30009,29659,29950,N,27494
600,N,26950,25607,26128,28783,27169,N,27358,N,26604,27276,27665,N,N,N,N,28078,27118,26566,27038,29327,28190,28810,N,N,27076,26989,N,29524,28142,28437,N,N,28091,28704,N,N,28673,29149,N,N,27161,N,N,N,28313,N,N,27983,29726,30017,29656,29949,N,27493
600,N,26944,25600,26123,28784,27169,N,27355,N,26601,27275,27663,N,N,N,N,28080,27107,26566,27037,29327,28190,28808,N,N,27076,26985,N,29524,28138,28433,N,N,28086,28701,N,N,28678,29149,N,N,27162,N,N,N,28313,N,N,27982,29722,3,29653,29949,N,27493
600,N,26939,25594,26118,28784,27170,N,27353,N,26598,27274,27660,N,N,N,N,28082,27097,26566,27036,29328,28190,28807,N,N,27077,26982,N,29524,28134,28429,N,N,28082,28698,N,N,28682,29149,N,N,27163,N,N,N,28313,N,N,27981,29718,29997,29650,29949,N,27493
600,N,26934,25587,26113,28785,27171,N,27350,N,26595,27274,27658,N,N,N,N,28084,27086,26565,27035,29328,28190,28805,N,N,27077,27,N,29524,28130,28425,N,N,28077,28696,N,N,28686,29150,N,N,27164,N,N,N,28313,N,N,27980,29714,3,29646,29948,N,27492
600,N,26928,N,26108,28786,27172,N,27347,N,26592,27273,27655,N,N,N,N,28085,27075,26565,27034,29328,28190,28803,N,N,27078,26978,N,29524,28126,28420,N,N,28072,28693,N,N,28690,29150,N,N,27166,N,N,N,28313,N,N,27979,29710,3,29643,29948,N,27492
600,N,26923,25610,26103,28786,27173,N,27344,N,26589,27272,27653,N,N,N,N,28087,27064,26564,27033,29328,28190,28801,N,N,27078,26990,N,29524,28121,28416,N,N,28067,28690,N,N,28694,29150,N,N,27167,N,N,N,28313,N,N,27978,29706,3,29640,29948,N,27492
600,N,26918,25611,26098,28787,27174,N,27342,N,26585,27271,27650,N,N,N,N,28089,27054,26564,27031,29328,28190,28799,N,N,27079,26984,N,29524,28117,28412,N,N,28062,28687,N,N,28698,29151,N,N,27168,N,N,N,28313,N,N,27976,29702,3,29637,29947,N,27491
600,N,26913,25612,26093,28787,27175,N,27339,N,26582,27271,27647,N,N,N,N,28091,27043,26563,27030,29328,28190,28797,N,N,27079,26978,N,29524,28113,28408,N,N,28057,28684,N,N,28703,29151,N,N,27169,N,N,N,28314,N,N,27975,29698,29998,29634,29947,N,27491
600,N,26907,25613,26088,28788,27175,N,27336,N,26579,27270,27645,N,N,N,N,28093,27032,26563,27029,29328,28190,28796,N,N,27080,N,N,29524,28109,28404,N,N,28053,28681,N,N,28707,29151,N,N,27171,N,N,N,28314,N,N,27974,29694,29998,29631,29947,N,27491
600,N,26902,25614,26083,28789,27176,N,27334,N,26576,27269,27642,N,N,N,N,28094,27021,26563,27028,29329,28190,28794,N,N,27080,N,N,29524,28105,28400,N,N,28048,28678,N,N,28711,29152,N,N,27172,N,N,N,28314,N,N,27973,29690,3,29628,29946,N,27490
600,N,26897,N,26078,28789,27177,N,27331,N,26573,27269,27640,N,N,N,N,28096,27011,26562,27027,29329,28190,28792,N,N,27081,26922,N,29524,28100,28396,N,N,28043,28675,N,N,28715,29152,N,N,27173,N,N,N,28314,N,N,27972,29686,29984,29625,29946,N,27490
600,N,26891,25561,26072,28790,27178,N,27328,N,26570,27268,27637,N,N,N,N,28098,27000,26562,27026,29329,28190,28790,N,N,27081,26923,N,29524,28096,28392,N,N,28038,28672,N,N,28719,29152,N,N,27174,N,N,N,28314,N,N,27971,29682,30292,29622,29946,N,27490
600,N,26886,25553,26067,28790,27179,N,27326,N,26567,27267,27634,N,N,N,N,28100,26989,26561,27025,29329,28190,28788,N,N,27082,26925,N,29524,28092,28388,N,N,28033,28669,N,N,28724,29153,N,N,27176,N,N,N,28314,N,N,27970,29678,30293,29619,29945,N,27489
600,N,26881,25544,26062,28791,27180,N,27323,N,26564,27267,27632,N,N,N,N,28102,26978,26561,27023,29329,28190,28786,N,N,27082,26926,N,29524,28088,28384,N,N,28029,28666,N,N,28728,29153,N,N,27177,N,N,N,28314,N,N,27969,29674,30294,29616,29945,N,27489
600,N,26876,25536,26057,28792,27181,N,27320,N,26561,27266,27629,N,N,N,N,28103,26968,26560,27022,29329,28190,28785,N,N,27083,26927,N,29524,28084,28380,N,N,28024,28663,N,N,28732,29153,N,N,27178,N,N,N,28314,N,N,27967,29670,30296,29613,29945,N,27489
600,N,26870,25527,26052,28792,27181,N,27317,N,26558,27265,27627,N,N,N,N,28105,26957,26560,27021,29329,28190,28783,N,N,27083,26929,N,29524,28079,28376,N,N,28019,28661,N,N,28736,29154,N,N,27179,N,N,N,28314,N,N,27966,29666,30297,29610,29944,N,27488
600,N,26865,N,26047,28793,27182,N,27315,N,26555,27264,27624,N,N,N,N,28107,27100,26559,27020,29329,28190,28781,N,N,27084,26930,N,29524,28075,28372,N,N,28014,28658,N,N,28740,29154,N,N,27181,N,N,N,28314,N,N,27965,29662,30298,N,29944,N,27488
600,N,26860,25551,26042,28794,27183,N,27312,N,26552,27264,27621,N,N,N,N,28109,27100,26559,27019,29330,28190,28779,N,N,27084,26931,N,29524,28071,28368,N,N,28009,28655,N,N,28744,29155,N,N,27182,N,N,N,28314,N,N,27964,29658,30299,29854,29943,N,27488
600,N,26854,25556,26037,28794,27184,N,27309,N,26549,27263,27619,N,N,N,N,28111,27099,26559,27018,29330,28190,28777,N,N,27085,26932,N,29524,28067,28364,N,N,28005,28652,N,N,28749,29155,N,N,27183,N,N,N,28315,N,N,27963,29654,30300,29854,29943,N,27487
600,N,26849,25561,26032,28795,27185,N,27307,N,26546,27262,27616,N,N,N,N,28112,27099,26558,27017,29330,28190,28775,N,N,27085,26934,N,29524,28063,28331,N,N,28000,28649,N,N,28753,29155,N,N,27184,N,N,N,28315,N,N,27962,29650,30302,29855,29943,N,27487
600,N,26844,25566,26027,28795,27186,N,27304,N,26543,27262,27614,N,N,N,N,28114,27099,26558,27015,29330,28190,28774,N,N,27086,26935,N,29524,28059,28328,N,N,27995,28646,N,N,28757,29156,N,N,27185,N,N,N,28315,N,N,27961,29646,30303,29855,29942,N,27487
600,N,26839,25571,26022,28796,27186,N,27301,N,26540,27261,27611,N,N,N,N,28116,27098,26557,27014,29330,28190,28772,N,N,27086,26936,N,29524,28054,28326,N,N,27990,28643,N,N,28761,29156,N,N,27187,N,N,N,28315,N,N,27960,29642,30304,29856,29942,N,27486
600,N,26833,N,26017,28797,27187,N,27299,N,26536,27260,27609,N,N,N,N,28118,27098,26557,27013,29330,28190,28770,N,N,27087,26938,N,29524,28050,28323,N,N,27985,28640,N,N,28765,29156,N,N,27188,N,N,N,28315,N,N,27958,29638,30305,29856,29942,N,27486
600,N,26828,25590,26012,28797,27188,N,27296,N,26533,27259,27606,N,N,N,N,28120,27097,26556,27012,29330,28190,28768,N,N,27087,26939,N,29524,28046,28321,N,N,27981,28637,N,N,28770,29157,N,N,27189,N,N,N,28315,N,N,27957,29634,30306,29857,29941,N,27486
600,N,26823,25585,26007,28798,27189,N,27293,N,26530,27259,27603,N,N,N,N,28121,27097,26556,27011,29331,28190,28766,N,N,27088,26940,N,29524,28051,28318,N,N,27976,28634,N,N,28774,29157,N,N,27190,N,N,N,28315,N,N,27956,29630,30308,29857,29941,N,27485
600,N,26817,25580,26002,28799,27190,N,27290,N,26527,27258,27601,N,N,N,N,28123,27097,26556,27010,29331,28190,28764,N,N,27088,26942,N,29523,28051,28315,N,N,27971,28631,N,N,28778,29157,N,N,27192,N,N,N,28315,N,N,27955,29625,30309,29858,29941,N,27485
600,N,26812,25574,25997,28799,27191,N,27288,N,26524,27257,27598,N,N,N,N,28125,27096,26555,27009,29331,28190,28763,N,N,27089,26943,N,29523,28052,28313,N,N,27966,28628,N,N,28782,29158,N,N,27193,N,N,N,28315,N,N,27954,29621,30310,29858,29940,N,27485
600,N,26807,25569,25992,28800,27192,N,27285,N,26521,27257,27596,N,N,N,N,28127,27096,26555,27007,29331,28190,28761,N,N,27089,26944,N,29523,28052,28310,N,N,27961,28626,N,N,28786,29158,N,N,27194,N,N,N,28315,N,N,27953,29617,30311,29859,29940,N,27484
