DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-02-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,25958,24600,25283,25772,30193,26543,N,27297,N,N,26631,26487,N,N,N,N,25987,25392,26392,25996,30154,27700,28229,N,N,N,27162,27751,29819,27611,28544,N,N,26794,27136,27936,N,29080,29202,N,N,27243,N,N,N,28391,26978,N,27244,28900,30702,29498,29948,N,26668
600,25957,24602,25279,25769,30190,26539,N,27294,N,N,26631,26486,N,N,N,N,25981,25393,26388,25991,30153,27700,28228,N,N,N,27163,27750,29818,27610,28543,N,N,26794,27136,27937,N,29078,29201,N,N,27240,N,N,N,28390,26976,N,27243,28900,30697,29495,29937,N,26666
600,25956,24604,25276,25766,30187,26535,N,27291,N,N,26631,26484,N,N,N,N,25975,25393,26383,25987,30151,27700,28227,N,N,N,27164,27750,29818,27610,28543,N,N,26795,27136,27937,N,29077,29201,N,N,27238,N,N,N,28389,26973,N,27243,28900,30693,29493,29927,N,26665
600,25955,24607,25273,25764,30184,26532,N,27288,N,N,26632,26483,N,N,N,N,25969,25394,26379,25982,30149,27700,28226,N,N,N,27165,27750,29817,27609,28542,N,N,26795,27136,27937,N,29075,29201,N,N,27235,N,N,N,28388,26970,N,27243,28900,30689,29491,29917,N,26663
600,25955,24609,25269,25761,30181,26528,N,27285,N,N,26632,26481,N,N,N,N,25963,25394,N,25978,30148,27700,28225,N,N,N,27166,27749,29817,27608,28541,N,N,26795,27135,27938,N,29074,29200,N,N,27233,N,N,N,28387,26967,N,27242,28900,30685,29489,29906,N,26661
600,25954,24611,25266,25759,30178,26524,N,27282,N,N,26632,26480,N,N,N,N,25957,25394,26389,25973,30146,27700,28224,N,N,N,27168,27749,29817,27608,28541,N,N,26795,27135,27938,N,29072,29200,N,N,27230,N,N,N,28385,26964,N,27242,28900,30681,29486,29896,N,26659
600,25953,24613,25262,25756,30175,26521,N,27279,N,N,26633,26478,N,N,N,N,25951,25395,26388,26,30144,27700,28223,N,N,N,27169,27748,29816,27607,28540,N,N,26796,27135,27939,N,29071,29199,N,N,27227,N,N,N,28384,26961,N,27241,28900,30677,29484,3,N,26658
600,25952,24615,25259,25753,30172,26517,N,27276,N,N,26633,26477,N,N,N,N,25945,25395,26388,25994,30142,27700,28222,N,N,N,27170,27748,29816,27606,28539,N,N,26796,27135,27939,N,29069,29199,N,N,27225,N,N,N,28383,26958,N,27241,28900,30673,29482,3,N,26656
600,25951,24618,25256,25751,30169,26513,N,27273,N,N,26634,26475,N,N,N,N,25939,25396,26387,26026,30141,27700,28221,N,N,N,27171,27748,29816,27606,28539,N,N,26796,27135,27940,N,29068,29199,N,N,27222,N,N,N,28382,26955,N,27241,28900,30669,29480,3,N,26654
600,25950,24620,25252,25748,30166,26510,N,27270,N,N,26634,26474,N,N,N,N,25933,25396,26387,26026,30139,27700,28220,N,N,N,27172,27747,29815,27605,28538,N,N,26797,27135,27940,N,29066,29198,N,N,27220,N,N,N,28381,26952,N,27240,28900,30665,29478,30011,N,26652
600,25949,24622,25249,25746,30163,26506,N,27267,N,N,26634,26472,N,N,N,N,25927,25396,26386,26027,30137,27701,28219,N,N,N,27174,27747,29815,27604,28537,N,N,26797,27135,27940,N,29065,29198,N,N,27217,N,N,N,28380,26949,N,27240,28900,30661,29475,3,N,26650
600,25948,24624,25246,25743,30160,26502,N,27264,N,N,26635,26471,N,N,N,N,25921,25397,26386,26027,30136,27701,28218,N,N,N,27175,27747,29814,27604,28537,N,N,26797,27135,27941,N,29063,29198,N,N,27214,N,N,N,28378,26946,N,27240,28900,30657,29473,29947,N,26649
600,25947,24627,25242,25740,30158,26498,N,27261,N,N,26635,26469,N,N,N,N,25915,25397,26385,26028,30134,27701,28217,N,N,N,27176,27746,29814,27603,28536,N,N,26798,27135,27941,N,29062,29197,N,N,27212,N,N,N,28377,26943,N,27239,28900,30653,29471,29946,N,26647
600,25946,24629,25239,25738,30155,26495,N,27258,N,N,26636,26468,N,N,N,N,25909,25398,26385,26028,30132,27701,28217,N,N,N,27177,27746,29814,27603,28535,N,N,26798,27135,27942,N,29061,29197,N,N,27209,N,N,N,28376,26940,N,27239,28900,30649,29469,29944,N,26645
600,25945,24631,25236,25735,30152,26491,N,27255,N,N,26636,26466,N,N,N,N,25903,25398,26384,26028,30130,27701,28216,N,N,N,27178,27745,29813,27602,28535,N,N,26798,27135,27942,N,29059,29197,N,N,27207,N,N,N,28375,26938,N,27238,28900,30645,29466,29943,N,26643
600,25944,24633,25232,25732,30149,26487,N,27252,N,N,26636,26465,N,N,N,N,25897,25399,26384,26029,30129,27701,28215,N,N,N,27179,27745,29813,27601,28534,N,N,26799,27135,27943,N,29058,29196,N,N,27204,N,N,N,28374,26935,N,27238,28900,30641,29464,29941,N,26642
600,25943,24635,25229,25730,30146,26484,N,27249,N,N,26637,26463,N,N,N,N,25891,25399,26383,26029,30127,27701,28214,N,N,N,27181,27745,29813,27601,28533,N,N,26799,27135,27943,N,29056,29196,N,N,27201,N,N,N,28372,26932,N,27238,28900,30637,29462,29940,N,26640
600,25942,24638,25226,25727,30143,26480,N,27246,N,N,26637,26462,N,N,N,N,25885,25399,26383,26030,3,27701,28213,N,N,N,27182,27744,29812,27600,28533,N,N,26799,27135,27944,N,29055,29196,N,N,27199,N,N,N,28371,26929,N,27237,28900,30633,29460,29938,N,26638
600,25942,24640,25222,25725,30140,26476,N,27243,N,N,26637,26460,N,N,N,N,25879,25400,26382,26030,3,27701,28212,N,N,N,27183,27744,29812,27599,28532,N,N,26800,27135,27944,N,29053,29195,N,N,27196,N,N,N,28370,26926,N,27237,28900,30629,29458,29937,N,26636
600,25941,24642,25219,25722,30137,26473,N,27240,N,N,26638,26459,N,N,N,N,25873,25400,26382,26031,3,27701,28211,N,N,N,27184,27743,29811,27599,28531,N,N,26800,27135,27944,N,29052,29195,N,N,27194,N,N,N,28369,26923,N,27237,28900,30625,29455,29936,N,26634
600,25940,24644,25215,25719,N,26469,N,27237,N,N,26638,26457,N,N,N,N,25867,25401,26381,26031,3,27701,28210,N,N,N,27185,27743,29811,27598,28531,N,N,26800,27135,27945,N,29050,29194,N,N,27191,N,N,N,28368,26920,N,27236,28900,30621,29453,29934,N,26633
600,25939,24647,25212,25717,30164,26465,N,27234,N,N,26639,26456,N,N,N,N,25861,25401,26381,26031,29990,27701,28209,N,N,N,27187,27743,N,27597,28530,N,N,26800,27135,27945,N,29049,29194,N,N,27188,N,N,N,28366,26917,N,27236,28900,30617,29451,29933,N,26631
600,25938,24649,25209,25714,30164,26462,N,27231,N,N,26639,26454,N,N,N,N,25855,25401,26380,26032,29989,27701,28208,N,N,N,27188,27742,N,27597,28529,N,N,26801,27135,27946,N,29047,29194,N,N,27186,N,N,N,28365,26914,N,27235,28900,30613,29449,29931,N,26629
600,25937,24651,25205,25712,30163,26458,N,27228,N,N,26639,26453,N,N,N,N,25849,25402,26380,26032,29989,27702,28207,N,N,N,27189,27742,N,27596,28529,N,N,26801,27135,27946,N,29046,29193,N,N,27183,N,N,N,28364,26911,N,27235,28900,30609,29446,29930,N,26627
600,25936,24653,25202,25709,30163,26454,N,27225,N,N,26640,26451,N,N,N,N,25843,25402,26379,26033,29988,27702,28206,N,N,N,27190,27741,N,27596,28528,N,N,26801,27135,27947,N,29044,29193,N,N,27181,N,N,N,28363,26908,N,27235,28900,30605,29444,29929,N,26626
600,25935,24655,N,25706,30163,26451,N,27222,N,N,26640,26450,N,N,N,N,25837,25403,26379,26033,29987,27702,28205,N,N,N,27191,27741,N,27595,28527,N,N,26802,27135,27947,N,29043,29193,N,N,27178,N,N,N,28362,26905,N,27234,28900,30601,29442,29927,N,26624
600,25934,24658,N,25704,30162,26447,N,27219,N,N,26640,26448,N,N,N,N,25831,25403,26378,26033,3,27702,28204,N,N,N,27193,27741,N,27594,28527,N,N,26802,27135,27947,N,29041,29192,N,N,27175,N,N,N,28361,26902,N,27234,28900,30597,29440,29926,N,26622
600,25933,24660,25157,25701,30162,26443,N,27216,N,N,26641,26447,N,N,N,N,25825,25403,26378,26034,30033,27702,28203,N,N,N,27194,27740,29690,27594,28526,N,N,N,27135,27948,N,29040,29192,N,N,27173,N,N,N,28359,26899,N,27234,28900,30593,29437,29924,N,26620
600,25932,24662,25161,25698,N,26440,N,27213,N,N,26641,26445,N,N,N,N,25819,25404,26377,26034,30039,27702,28202,N,N,N,27195,27740,29689,27593,28525,N,N,26759,27135,27948,N,29038,29192,N,N,27170,N,N,N,28358,26897,N,27233,28900,30589,29435,29923,N,26618
600,25931,24664,25164,25696,30148,26436,N,27210,N,N,26642,26444,N,N,N,N,25813,25404,26377,26035,30039,27702,28202,N,N,N,27196,27739,29688,27592,28525,N,N,26763,27135,27949,N,29037,29191,N,N,27168,N,N,N,28357,26894,N,27233,28900,30585,29433,29921,N,26617
600,25930,24666,25168,25693,30147,26432,N,27207,N,N,26642,26442,N,N,N,N,25807,25405,26376,26035,30039,27702,28201,N,N,N,27197,27739,29687,27592,28524,N,N,26767,27135,27949,N,29035,29191,N,N,27165,N,N,N,28356,26891,N,27232,28900,30581,29431,29920,N,26615
600,25929,24669,25172,25691,30145,26429,N,27204,N,N,26642,26441,N,N,N,N,25801,25405,26376,26035,30039,27702,28200,N,N,N,27198,27739,29686,27591,28523,N,N,26771,27135,27950,N,29034,29191,N,N,27162,N,N,N,28355,26888,N,27232,28900,30577,29429,29919,N,26613
600,25929,24671,25176,25688,30144,26425,N,27201,N,N,26643,26439,N,N,N,N,25795,25405,26375,26036,30039,27702,28199,N,N,N,27200,27738,29685,27591,28523,N,N,26775,27135,27950,N,29032,29190,N,N,27160,N,N,N,28353,26885,N,27232,28900,30573,29426,29917,N,26611
600,25928,24673,25179,25685,30143,26421,N,27198,N,N,26643,26438,N,N,N,N,25789,25406,26375,26036,30040,27702,28198,N,N,N,27201,27738,29685,27590,28522,N,N,26778,27135,27951,N,29031,29190,N,N,27157,N,N,N,28352,26882,N,27231,28900,30568,29424,29916,N,26610
600,25927,24675,25183,25683,30142,26417,N,27195,N,N,26644,26436,N,N,N,N,25783,25406,26374,26037,30040,27702,28197,N,N,N,27202,27738,29684,27589,28521,N,N,26782,27135,27951,N,29029,29189,N,N,27155,N,N,N,28351,26879,N,27231,28900,30564,29422,29914,N,26608
600,25926,24678,25187,25680,30140,26414,N,27192,N,N,26644,26435,N,N,N,N,25777,25407,26374,26037,30040,27703,28196,N,N,N,27203,27737,29683,27589,28521,N,N,26786,27135,27951,N,29028,29189,N,N,27152,N,N,N,28350,26876,N,27231,28900,30560,29420,29913,N,26606
600,25925,24680,25190,25678,30139,26410,N,27189,N,N,26644,26433,N,N,N,N,25771,25407,26373,26038,30040,27703,28195,N,N,N,27204,27737,29682,27588,28520,N,N,26790,27135,27952,N,29026,29189,N,N,27149,N,N,N,28349,26873,N,27230,28900,30556,29417,29912,N,26604
600,25924,24682,25194,25675,30138,26406,N,N,N,N,26645,26432,N,N,N,N,25765,25407,26373,26038,30040,27703,28194,N,N,N,27206,27736,29681,27587,28519,N,N,26794,27134,27952,N,29025,29188,N,N,27147,N,N,N,28347,26870,N,27230,28900,30552,29415,29910,N,26602
600,25923,24684,25198,25672,30137,26403,N,N,N,N,26645,26430,N,N,N,N,25759,25408,26372,26038,30040,27703,28193,N,N,N,27207,27736,29680,27587,28519,N,N,26798,27134,27953,N,29023,29188,N,N,27144,N,N,N,28346,26867,N,27229,28900,30548,29413,29909,N,26601
600,25922,24686,25202,25670,30135,26399,N,27346,N,N,26645,26429,N,N,N,N,25753,25408,26372,26039,30040,27703,28192,N,N,N,27208,27736,29679,27586,28518,N,N,26802,27134,27953,N,29022,29188,N,N,27142,N,N,N,28345,26864,N,27229,28900,30544,29411,29907,N,26599
600,25921,24689,25205,25667,30134,26395,N,27346,N,N,26646,26427,N,N,N,N,25747,25409,26371,26039,30040,27703,28191,N,N,N,27209,27735,29678,27585,28517,N,N,26806,27134,27954,N,29020,29187,N,N,27139,N,N,N,28344,26861,N,27229,28900,30540,29409,29906,N,26597
600,25920,24691,25209,25664,30133,26392,N,27346,N,N,26646,26426,N,N,N,N,25741,25409,26371,26040,30040,27703,28190,N,N,N,27210,27735,29677,27585,28517,N,N,26809,27134,27954,N,29019,29187,N,N,27136,N,N,N,28343,26859,N,27228,28900,30536,29406,29904,N,26595
600,25919,24693,25213,25662,30132,26388,N,27346,N,N,26647,26424,N,N,N,N,25735,25409,26370,26040,30041,27703,28189,N,N,N,27212,27734,29676,27584,28516,N,N,26813,27134,27954,N,N,29187,N,N,27134,N,N,N,28342,26856,N,27228,28900,30532,29404,29903,N,26594
600,25918,24695,25216,25659,30130,26384,N,27346,N,N,26647,26423,N,N,N,N,25729,25410,26370,26040,30041,27703,28188,N,N,N,27213,27734,29675,27584,28515,N,N,26817,27134,27955,N,29007,29186,N,N,27131,N,N,N,28340,26853,N,27228,28900,30528,29402,29902,N,26592
