Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,CoderPCA,0,"[0, 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",4,403.833,69.18,3075,6,3081,26.97,3134130,7146,3141276,68.7
,,,,,,8,399.696,68.47,1631,6,1637,14.33,3102477,7146,3109623,68.01
,,,,,,16,397.619,68.11,1011,6,1017,8.9,3086484,7146,3093630,67.66
,,,,,,32,396.607,67.94,905,6,911,7.97,3078489,7146,3085635,67.49
,,,,,,64,396.176,67.87,1269,6,1275,11.16,3074682,7146,3081828,67.4
,,,,,,128,396.063,67.85,2267,6,2273,19.9,3072777,7146,3079923,67.36
,,,,,,256,396.186,67.87,4389,6,4395,38.47,3071640,7146,3078786,67.34
,,,CoderAPCA,0,"[0, 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",4,448.670,76.86,3211,6,3217,28.16,3492692,7146,3499838,76.54
,,,,,,8,479.662,82.17,1700,6,1706,14.93,3742140,7146,3749286,82.0
,,,,,,16,510.747,87.49,903,6,909,7.96,3991616,7146,3998762,87.46
,,,,,,32,541.879,92.83,484,6,490,4.29,4241092,7146,4248238,92.91
,,,,,,64,573.038,98.16,276,6,282,2.47,4490568,7146,4497714,98.37
,,,,,,128,604.209,103.5,168,6,174,1.52,4740044,7146,4747190,103.83
,,,,,,256,635.385,108.85,100,6,106,0.93,4989520,7146,4996666,109.28
,noaa-adcp-201503.csv,744,CoderBase,,,,645.140,100,12648,0,12648,100,5062176,0,5062176,100
,,,CoderPCA,0,"[0, 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",4,455.618,70.62,3399,6,3405,26.92,3536922,18306,3555228,70.23
,,,,,,8,450.928,69.9,1793,6,1799,14.22,3501009,18306,3519315,69.52
,,,,,,16,448.603,69.54,1101,6,1107,8.75,3483102,18306,3501408,69.17
,,,,,,32,447.465,69.36,959,6,965,7.63,3474144,18306,3492450,68.99
,,,,,,64,446.933,69.28,1287,6,1293,10.22,3469554,18306,3487860,68.9
,,,,,,128,446.764,69.25,2267,6,2273,17.97,3467226,18306,3485532,68.85
,,,,,,256,446.884,69.27,4389,6,4395,34.75,3466062,18306,3484368,68.83
,,,CoderAPCA,0,"[0, 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",4,506.367,78.49,3553,6,3559,28.14,3942764,18306,3961070,78.25
,,,,,,8,541.356,83.91,1880,6,1886,14.91,4224345,18306,4242651,83.81
,,,,,,16,576.449,89.35,1008,6,1014,8.02,4505968,18306,4524274,89.37
,,,,,,32,611.595,94.8,550,6,556,4.4,4787591,18306,4805897,94.94
,,,,,,64,646.767,100.25,299,6,305,2.41,5069214,18306,5087520,100.5
,,,,,,128,681.953,105.71,168,6,174,1.38,5350837,18306,5369143,106.06
,,,,,,256,717.147,111.16,100,6,106,0.84,5632460,18306,5650766,111.63
SolarAnywhere,solar-anywhere-2011.csv,8.759,CoderBase,,,,413.254,100,148903,0,148903,100,1051080,0,1051080,100,1051080,0,1051080,100,1051080,0,1051080,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,311.222,75.31,39471,8,39479,26.51,823516,220,823736,78.37,798706,217,798923,76.01,823486,251,823737,78.37
,,,,,,8,365.409,88.42,19829,8,19837,13.32,977320,220,977540,93.0,944210,217,944427,89.85,977320,251,977571,93.01
,,,,,,16,397.230,96.12,10119,8,10127,6.8,1057276,220,1057496,100.61,1048576,217,1048793,99.78,1057276,251,1057527,100.61
,,,,,,32,395.977,95.82,5459,8,5467,3.67,1054138,220,1054358,100.31,1049488,217,1049705,99.87,1054138,251,1054389,100.31
,,,,,,64,395.702,95.75,3537,8,3545,2.38,1052494,220,1052714,100.16,1052494,217,1052711,100.16,1052494,251,1052745,100.16
,,,,,,128,395.379,95.67,3401,8,3409,2.29,1051678,220,1051898,100.08,1051678,217,1051895,100.08,1051678,251,1051929,100.08
,,,,,,256,395.421,95.68,4965,8,4973,3.34,1051270,220,1051490,100.04,1051270,217,1051487,100.04,1051270,251,1051521,100.04
,,,CoderAPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,325.898,78.86,41629,8,41637,27.96,870888,220,871108,82.88,825792,217,826009,78.59,864276,251,864527,82.25
,,,,,,8,327.253,79.19,21920,8,21928,14.73,885573,220,885793,84.27,827541,217,827758,78.75,878397,251,878648,83.59
,,,,,,16,327.908,79.35,11529,8,11537,7.75,892542,220,892762,84.94,829780,217,829997,78.97,884814,251,885065,84.21
,,,,,,32,350.332,84.77,6050,8,6058,4.07,956295,220,956515,91.0,887700,217,887917,84.48,948015,251,948266,90.22
,,,,,,64,373.209,90.31,3174,8,3182,2.14,1020048,220,1020268,97.07,946640,217,946857,90.08,1011216,251,1011467,96.23
,,,,,,128,396.279,95.89,1680,8,1688,1.13,1083801,220,1084021,103.13,1005737,217,1005954,95.71,1074417,251,1074668,102.24
,,,,,,256,419.446,101.5,900,8,908,0.61,1147554,220,1147774,109.2,1064898,217,1065115,101.34,1137618,251,1137869,108.26
,solar-anywhere-2012.csv,8.759,CoderBase,,,,413.254,100,148903,0,148903,100,1051080,0,1051080,100,1051080,0,1051080,100,1051080,0,1051080,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,308.951,74.76,39522,8,39530,26.55,814680,92,814772,77.52,798510,92,798602,75.98,814680,128,814808,77.52
,,,,,,8,397.553,96.2,19948,8,19956,13.4,1064220,92,1064312,101.26,1027820,92,1027912,97.8,1064220,128,1064348,101.26
,,,,,,16,398.314,96.38,10374,8,10382,6.97,1057656,92,1057748,100.63,1056606,92,1056698,100.53,1057656,128,1057784,100.64
,,,,,,32,396.664,95.99,5986,8,5994,4.03,1054368,92,1054460,100.32,1054368,92,1054460,100.32,1054368,128,1054496,100.32
,,,,,,64,395.875,95.79,4608,8,4616,3.1,1052724,92,1052816,100.17,1052724,92,1052816,100.17,1052724,128,1052852,100.17
,,,,,,128,395.688,95.75,5560,8,5568,3.74,1051908,92,1052000,100.09,1051908,92,1052000,100.09,1051908,128,1052036,100.09
,,,,,,256,396.002,95.83,9300,8,9308,6.25,1051500,92,1051592,100.05,1051500,92,1051592,100.05,1051500,128,1051628,100.05
,,,CoderAPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,326.319,78.96,41648,8,41656,27.98,870216,92,870308,82.8,830364,92,830456,79.01,864108,128,864236,82.22
,,,,,,8,327.652,79.29,21940,8,21948,14.74,884663,92,884755,84.18,832351,92,832443,79.2,878046,128,878174,83.55
,,,,,,16,328.374,79.46,11550,8,11558,7.76,891562,92,891654,84.83,835226,92,835318,79.47,884436,128,884564,84.16
,,,,,,32,350.894,84.91,6094,8,6102,4.1,955245,92,955337,90.89,893985,92,894077,85.06,947610,128,947738,90.17
,,,,,,64,373.842,90.46,3220,8,3228,2.17,1018928,92,1019020,96.95,953584,92,953676,90.73,1010784,128,1010912,96.18
,,,,,,128,396.962,96.06,1728,8,1736,1.17,1082611,92,1082703,103.01,1013183,92,1013275,96.4,1073958,128,1074086,102.19
,,,,,,256,420.169,101.67,925,8,933,0.63,1146294,92,1146386,109.07,1072782,92,1072874,102.07,1137132,128,1137260,108.2
,solar-anywhere-2013.csv,8.759,CoderBase,,,,413.254,100,148903,0,148903,100,1051080,0,1051080,100,1051080,0,1051080,100,1051080,0,1051080,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,308.445,74.64,39471,8,39479,26.51,812844,341,813185,77.37,797454,345,797799,75.9,812814,386,813200,77.37
,,,,,,8,329.878,79.82,19829,8,19837,13.32,874368,341,874709,83.22,865478,345,865823,82.37,874368,386,874754,83.22
,,,,,,16,397.844,96.27,10119,8,10127,6.8,1056084,341,1056425,100.51,1055484,345,1055829,100.45,1056084,386,1056470,100.51
,,,,,,32,396.108,95.85,5459,8,5467,3.67,1052808,341,1053149,100.2,1052808,345,1053153,100.2,1052808,386,1053194,100.2
,,,,,,64,395.251,95.64,3537,8,3545,2.38,1051164,341,1051505,100.04,1051164,345,1051509,100.04,1051164,386,1051550,100.04
,,,,,,128,394.928,95.57,3401,8,3409,2.29,1050348,341,1050689,99.96,1050348,345,1050693,99.96,1050348,386,1050734,99.97
,,,,,,256,394.971,95.58,4965,8,4973,3.34,1049940,341,1050281,99.92,1049940,345,1050285,99.92,1049940,386,1050326,99.93
,,,CoderAPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,325.749,78.83,41629,8,41637,27.96,867156,341,867497,82.53,829752,345,830097,78.98,862476,386,862862,82.09
,,,,,,8,327.150,79.16,21920,8,21928,14.73,881309,341,881650,83.88,832767,345,833112,79.26,876226,386,876612,83.4
,,,,,,16,327.889,79.34,11529,8,11537,7.75,888118,341,888459,84.53,835842,345,836187,79.56,882644,386,883030,84.01
,,,,,,32,350.299,84.77,6050,8,6058,4.07,951375,341,951716,90.55,894480,345,894825,85.13,945510,386,945896,89.99
,,,,,,64,373.201,90.31,3174,8,3182,2.14,1014800,341,1015141,96.58,954112,345,954457,90.81,1008544,386,1008930,95.99
,,,,,,128,396.276,95.89,1680,8,1688,1.13,1078225,341,1078566,102.62,1013744,345,1014089,96.48,1071578,386,1071964,101.99
,,,,,,256,419.440,101.5,900,8,908,0.61,1141650,341,1141991,108.65,1073376,345,1073721,102.15,1134612,386,1134998,107.98
,solar-anywhere-2014.csv,8.759,CoderBase,,,,413.254,100,148903,0,148903,100,1051080,0,1051080,100,1051080,0,1051080,100,1051080,0,1051080,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,308.073,74.55,39471,8,39479,26.51,811932,546,812478,77.3,795672,544,796216,75.75,811932,582,812514,77.3
,,,,,,8,396.570,95.96,19829,8,19837,13.32,1060336,546,1060882,100.93,1026476,544,1027020,97.71,1060336,582,1060918,100.94
,,,,,,16,397.433,96.17,10119,8,10127,6.8,1055604,546,1056150,100.48,1052554,544,1053098,100.19,1055604,582,1056186,100.49
,,,,,,32,395.919,95.81,5459,8,5467,3.67,1052328,546,1052874,100.17,1051658,544,1052202,100.11,1052328,582,1052910,100.17
,,,,,,64,395.146,95.62,3537,8,3545,2.38,1050684,546,1051230,100.01,1050684,544,1051228,100.01,1050684,582,1051266,100.02
,,,,,,128,394.823,95.54,3401,8,3409,2.29,1049868,546,1050414,99.94,1049868,544,1050412,99.94,1049868,582,1050450,99.94
,,,,,,256,394.866,95.55,4965,8,4973,3.34,1049460,546,1050006,99.9,1049460,544,1050004,99.9,1049460,582,1050042,99.9
,,,CoderAPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,325.073,78.66,41629,8,41637,27.96,864888,546,865434,82.34,830340,544,830884,79.05,858144,582,858726,81.7
,,,,,,8,326.146,78.92,21920,8,21928,14.73,878020,546,878566,83.59,832975,544,833519,79.3,870675,582,871257,82.89
,,,,,,16,326.730,79.06,11529,8,11537,7.75,884408,546,884954,84.19,835828,544,836372,79.57,876498,582,877080,83.45
,,,,,,32,349.088,84.47,6050,8,6058,4.07,947550,546,948096,90.2,894450,544,894994,85.15,939075,582,939657,89.4
,,,,,,64,371.872,89.99,3174,8,3182,2.14,1010720,546,1011266,96.21,953824,544,954368,90.8,1001680,582,1002262,95.36
,,,,,,128,394.859,95.55,1680,8,1688,1.13,1073890,546,1074436,102.22,1013438,544,1013982,96.47,1064285,582,1064867,101.31
,,,,,,256,417.935,101.13,900,8,908,0.61,1137060,546,1137606,108.23,1073052,544,1073596,102.14,1126890,582,1127472,107.27
ElNino,el-nino.csv,6.371,CoderBase,,,,4.927.126,100,108307,0,108307,100,5466318,0,5466318,100,7951008,0,7951008,100,4472442,0,4472442,100,4472442,0,4472442,100,4969380,0,4969380,100,5963256,0,5963256,100,5963256,0,5963256,100
