Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,100,414.868,99.75,148903,0,148903,100.0,1051906,7515,1059421,100.08,1041016,7515,1048531,99.05,1051906,7515,1059421,100.08
,,,,,,200,416.031,100.03,148903,0,148903,100.0,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03
,,,,15,"[0, 41, 41, 15, 40, 40, 15, 43, 44, 14, 40, 41, 15, 40, 41, 15, 43, 44, 14, 40, 40, 15, 41, 40, 15, 42, 43, 14, 40, 40, 15, 41, 42, 15, 43, 44, 14]",5,296.360,71.25,148903,0,148903,100.0,728190,7515,735705,69.5,706510,7515,714025,67.45,762070,7515,769585,72.7
,,,,,,10,351.892,84.61,148903,0,148903,100.0,873262,7515,880777,83.2,845182,7515,852697,80.55,922582,7515,930097,87.86
,,,,,,25,414.352,99.62,148903,0,148903,100.0,1055062,7515,1062577,100.38,1030582,7515,1038097,98.06,1055062,7515,1062577,100.38
,,,,,,50,415.155,99.82,148903,0,148903,100.0,1052962,7515,1060477,100.18,1041202,7515,1048717,99.07,1052962,7515,1060477,100.18
,,,,,,100,414.744,99.72,148903,0,148903,100.0,1051906,7515,1059421,100.08,1040026,7515,1047541,98.96,1051906,7515,1059421,100.08
,,,,,,200,416.031,100.03,148903,0,148903,100.0,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03
,,,,20,"[0, 55, 55, 19, 54, 54, 20, 57, 59, 18, 54, 54, 20, 54, 54, 20, 57, 59, 18, 53, 53, 20, 54, 54, 20, 56, 57, 19, 54, 54, 20, 55, 56, 19, 57, 58, 18]",5,288.960,69.48,148903,0,148903,100.0,706110,7515,713625,67.41,686870,7515,694385,65.59,744590,7515,752105,71.05
,,,,,,10,345.525,83.08,148903,0,148903,100.0,851932,7515,859447,81.19,830962,7515,838477,79.21,907192,7515,914707,86.41
,,,,,,25,414.052,99.55,148903,0,148903,100.0,1055062,7515,1062577,100.38,1028182,7515,1035697,97.84,1055062,7515,1062577,100.38
,,,,,,50,415.155,99.82,148903,0,148903,100.0,1052962,7515,1060477,100.18,1041202,7515,1048717,99.07,1052962,7515,1060477,100.18
,,,,,,100,414.744,99.72,148903,0,148903,100.0,1051906,7515,1059421,100.08,1040026,7515,1047541,98.96,1051906,7515,1059421,100.08
,,,,,,200,416.031,100.03,148903,0,148903,100.0,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03
,,,,30,"[0, 82, 83, 29, 81, 81, 30, 85, 89, 27, 81, 82, 29, 81, 81, 30, 86, 88, 27, 79, 80, 30, 81, 80, 30, 83, 86, 29, 81, 81, 30, 83, 84, 29, 86, 88, 28]",5,275.135,66.15,148903,0,148903,100.0,665310,7515,672825,63.56,653190,7515,660705,62.41,708470,7515,715985,67.64
,,,,,,10,333.150,80.1,148903,0,148903,100.0,812602,7515,820117,77.47,800182,7515,807697,76.3,878302,7515,885817,83.68
,,,,,,25,412.102,99.08,148903,0,148903,100.0,1045702,7515,1053217,99.49,1021942,7515,1029457,97.25,1055062,7515,1062577,100.38
,,,,,,50,414.481,99.65,148903,0,148903,100.0,1047572,7515,1055087,99.67,1041202,7515,1048717,99.07,1052962,7515,1060477,100.18
,,,,,,100,414.620,99.69,148903,0,148903,100.0,1050916,7515,1058431,99.98,1040026,7515,1047541,98.96,1051906,7515,1059421,100.08
,,,,,,200,416.031,100.03,148903,0,148903,100.0,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03,1051378,7515,1058893,100.03
,solar-anywhere-2012.csv,8.759,CoderBasic,,,,415.896,100,148903,0,148903,100,1051080,7452,1058532,100,1051080,7452,1058532,100,1051080,7452,1058532,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,335.435,80.65,148903,0,148903,100.0,847184,7452,854636,80.74,815184,7452,822636,77.71,847184,7452,854636,80.74
,,,,,,10,393.546,94.63,148903,0,148903,100.0,1004622,7452,1012074,95.61,965202,7452,972654,91.89,1004622,7452,1012074,95.61
,,,,,,25,417.475,100.38,148903,0,148903,100.0,1055292,7452,1062744,100.4,1055292,7452,1062744,100.4,1055292,7452,1062744,100.4
,,,,,,50,416.688,100.19,148903,0,148903,100.0,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,1,"[0, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1]",5,323.665,77.82,148903,0,148903,100.0,802384,7452,809836,76.51,782584,7452,790036,74.64,830424,7452,837876,79.15
,,,,,,10,381.081,91.63,148903,0,148903,100.0,956472,7452,963924,91.06,930732,7452,938184,88.63,987522,7452,994974,94.0
,,,,,,25,417.325,100.34,148903,0,148903,100.0,1055292,7452,1062744,100.4,1054092,7452,1061544,100.28,1055292,7452,1062744,100.4
,,,,,,50,416.688,100.19,148903,0,148903,100.0,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,3,"[0, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 9, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3]",5,315.105,75.77,148903,0,148903,100.0,786024,7452,793476,74.96,758824,7452,766276,72.39,802064,7452,809516,76.48
,,,,,,10,370.911,89.18,148903,0,148903,100.0,935232,7452,942684,89.06,898962,7452,906414,85.63,959172,7452,966624,91.32
,,,,,,25,416.935,100.25,148903,0,148903,100.0,1055292,7452,1062744,100.4,1050972,7452,1058424,99.99,1055292,7452,1062744,100.4
,,,,,,50,416.688,100.19,148903,0,148903,100.0,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,5,"[0, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 14, 5]",5,310.510,74.66,148903,0,148903,100.0,774304,7452,781756,73.85,743224,7452,750676,70.92,792624,7452,800076,75.58
,,,,,,10,365.489,87.88,148903,0,148903,100.0,920742,7452,928194,87.69,880872,7452,888324,83.92,948372,7452,955824,90.3
,,,,,,25,416.485,100.14,148903,0,148903,100.0,1055292,7452,1062744,100.4,1047372,7452,1054824,99.65,1055292,7452,1062744,100.4
,,,,,,50,416.688,100.19,148903,0,148903,100.0,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,10,"[0, 27, 27, 10, 26, 26, 10, 28, 28, 10, 26, 27, 10, 26, 27, 10, 28, 29, 9, 26, 26, 10, 27, 26, 10, 27, 28, 10, 27, 27, 10, 27, 28, 10, 28, 28, 10]",5,302.430,72.72,148903,0,148903,100.0,749024,7452,756476,71.46,721984,7452,729436,68.91,774504,7452,781956,73.87
,,,,,,10,356.691,85.76,148903,0,148903,100.0,893472,7452,900924,85.11,855942,7452,863394,81.57,930192,7452,937644,88.58
,,,,,,25,415.855,99.99,148903,0,148903,100.0,1055292,7452,1062744,100.4,1042332,7452,1049784,99.17,1055292,7452,1062744,100.4
,,,,,,50,416.688,100.19,148903,0,148903,100.0,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,15,"[0, 40, 40, 15, 39, 40, 16, 41, 42, 14, 40, 40, 15, 40, 40, 15, 42, 43, 14, 39, 39, 16, 40, 40, 15, 41, 42, 15, 40, 40, 15, 41, 42, 15, 42, 42, 15]",5,296.085,71.19,148903,0,148903,100.0,731864,7452,739316,69.84,703584,7452,711036,67.17,759304,7452,766756,72.44
,,,,,,10,351.213,84.45,148903,0,148903,100.0,876822,7452,884274,83.54,840552,7452,848004,80.11,918402,7452,925854,87.47
,,,,,,25,415.165,99.82,148903,0,148903,100.0,1055292,7452,1062744,100.4,1036812,7452,1044264,98.65,1055292,7452,1062744,100.4
