Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,10,124.543,76.37,447185,0,447185,100.0,535626,12726,548352,64.01
,,,,,,25,122.444,75.08,447185,0,447185,100.0,518835,12726,531561,62.05
,,,,,,50,124.388,76.27,447185,0,447185,100.0,534390,12726,547116,63.87
,,,,,,100,126.819,77.76,447185,0,447185,100.0,553838,12726,566564,66.14
,,,,,,200,129.359,79.32,447185,0,447185,100.0,574156,12726,586882,68.51
,,,,1,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 'N']",5,133.899,82.11,447185,0,447185,100.0,610472,12726,623198,72.75
,,,,,,10,124.543,76.37,447185,0,447185,100.0,535626,12726,548352,64.01
,,,,,,25,122.444,75.08,447185,0,447185,100.0,518835,12726,531561,62.05
,,,,,,50,124.388,76.27,447185,0,447185,100.0,534390,12726,547116,63.87
,,,,,,100,126.819,77.76,447185,0,447185,100.0,553838,12726,566564,66.14
,,,,,,200,129.359,79.32,447185,0,447185,100.0,574156,12726,586882,68.51
,,,,3,"[0, 2, 0, 0, 1, 1, 2, 1, 0, 1, 'N']",5,122.722,75.25,447185,0,447185,100.0,521058,12726,533784,62.31
,,,,,,10,108.049,66.25,447185,0,447185,100.0,403674,12726,416400,48.61
,,,,,,25,101.577,62.29,447185,0,447185,100.0,351900,12726,364626,42.56
,,,,,,50,101.674,62.35,447185,0,447185,100.0,352676,12726,365402,42.65
,,,,,,100,102.877,63.08,447185,0,447185,100.0,362300,12726,375026,43.78
,,,,,,200,104.446,64.05,447185,0,447185,100.0,374852,12726,387578,45.24
,,,,5,"[0, 3, 1, 0, 2, 2, 4, 1, 1, 2, 'N']",5,122.282,74.98,447185,0,447185,100.0,517539,12726,530265,61.9
,,,,,,10,107.214,65.74,447185,0,447185,100.0,396992,12726,409718,47.83
,,,,,,25,100.086,61.37,447185,0,447185,100.0,339970,12726,352696,41.17
,,,,,,50,99.550,61.04,447185,0,447185,100.0,335682,12726,348408,40.67
,,,,,,100,100.283,61.49,447185,0,447185,100.0,341547,12726,354273,41.36
,,,,,,200,101.556,62.27,447185,0,447185,100.0,351734,12726,364460,42.54
,,,,10,"[0, 6, 2, 1, 3, 3, 7, 2, 2, 3, 'N']",5,110.520,67.77,447185,0,447185,100.0,423446,12726,436172,50.92
,,,,,,10,89.897,55.12,447185,0,447185,100.0,258460,12726,271186,31.66
,,,,,,25,78.125,47.91,447185,0,447185,100.0,164280,12726,177006,20.66
,,,,,,50,75.030,46.01,447185,0,447185,100.0,139522,12726,152248,17.77
,,,,,,100,74.030,45.39,447185,0,447185,100.0,131524,12726,144250,16.84
,,,,,,200,74.032,45.4,447185,0,447185,100.0,131542,12726,144268,16.84
,,,,15,"[0, 9, 2, 1, 5, 5, 11, 3, 2, 5, 'N']",5,110.306,67.64,447185,0,447185,100.0,421734,12726,434460,50.72
,,,,,,10,89.507,54.88,447185,0,447185,100.0,255340,12726,268066,31.29
,,,,,,25,77.421,47.47,447185,0,447185,100.0,158655,12726,171381,20.01
,,,,,,50,74.152,45.47,447185,0,447185,100.0,132502,12726,145228,16.95
,,,,,,100,73.007,44.77,447185,0,447185,100.0,123343,12726,136069,15.88
,,,,,,200,72.783,44.63,447185,0,447185,100.0,121546,12726,134272,15.67
,,,,20,"[0, 12, 3, 2, 6, 7, 14, 4, 3, 6, 'N']",5,106.636,65.39,447185,0,447185,100.0,392373,12726,405099,47.29
,,,,,,10,84.043,51.53,447185,0,447185,100.0,211626,12726,224352,26.19
,,,,,,25,70.228,43.06,447185,0,447185,100.0,101105,12726,113831,13.29
