600,N,27118,25951,26333,29015,27164,N,27490,N,26823,27362,27797,N,N,N,N,27984,27474,26628,27135,29558,28342,28784,N,N,27115,27151,N,29584,28326,28622,N,N,28183,28849,N,N,28568,29363,N,N,27220,N,N,N,28370,N,N,27975,29966,30065,29803,30649,N
600,N,27084,N,26276,29052,27158,N,27485,N,26805,27370,27791,N,N,N,N,27977,27435,26613,27119,29581,28324,28781,N,N,27108,27128,N,29573,28330,28613,N,N,28186,28844,N,N,28579,29340,N,N,27223,N,N,N,28368,N,N,27975,30023,30066,29867,30618,N
600,N,27103,25927,26283,29014,27128,N,27494,N,26802,27364,27767,N,N,N,N,27965,27443,26614,27104,29614,28321,28779,N,N,27103,27144,N,29562,28319,28607,N,N,28180,28830,N,N,28546,29306,N,N,27217,N,N,N,28366,N,N,27969,29969,30066,29813,30690,N
600,N,27120,25896,26236,29048,27131,N,27484,N,26791,27360,27772,N,N,N,N,27966,27438,26591,27074,29611,28308,28792,N,N,27100,27147,N,29565,28302,28610,N,N,28160,28799,N,N,28575,29309,N,N,27215,N,N,N,28359,N,N,27956,29930,30066,29792,30696,N
600,N,27076,25900,26242,29001,27147,N,27469,N,26787,27352,27764,N,N,N,N,27972,27407,26605,27030,29684,28290,28768,N,N,27097,27143,N,29559,28293,28616,N,N,28150,28795,N,N,28577,29339,N,N,27215,N,N,N,28358,N,N,27964,29802,30067,29767,30631,N
600,N,27048,25877,26252,29014,27083,N,27422,N,26776,27349,27739,N,N,N,N,27965,27384,26604,27012,29656,28277,28773,N,N,27102,27142,N,29586,28278,28606,N,N,28121,28778,N,N,28550,29322,N,N,27205,N,N,N,28358,N,N,27962,29833,30064,29782,30565,N
600,N,27094,25854,26189,28960,27191,N,27383,N,26774,27343,27743,N,N,N,N,27948,27360,26600,27001,29674,28262,28762,N,N,27086,27143,N,29581,28268,28601,N,N,28112,28770,N,N,28549,29296,N,N,27205,N,N,N,28361,N,N,27958,29955,30066,29760,30525,N
600,N,27097,N,26260,28973,27191,N,27341,N,26766,27331,27734,N,N,N,N,27948,27406,26580,27014,29749,28252,28750,N,N,27089,N,N,29577,28267,28597,N,N,28118,28776,N,N,28520,29300,N,N,27206,N,N,N,28353,N,N,27961,29946,30063,29749,30520,N
600,N,27079,25817,26201,28940,27158,N,27333,N,26738,27340,27733,N,N,N,N,27957,27460,26560,27005,29717,28253,28740,N,N,27085,27111,N,29576,28261,28598,N,N,28110,28779,N,N,28515,29273,N,N,27207,N,N,N,28381,N,N,27962,29965,30056,29744,30462,N
600,N,27073,25834,26203,28954,27135,N,27327,N,26737,27332,27728,N,N,N,N,27964,27435,26570,26969,29764,28248,28739,N,N,27076,27113,N,29562,28254,28584,N,N,28085,28783,N,N,28522,29263,N,N,27213,N,N,N,28371,N,N,27949,29881,30066,29738,30472,N
600,N,27062,25810,26207,28939,27084,N,27305,N,26733,27330,27725,N,N,N,N,27960,27465,26555,26949,29564,28242,28732,N,N,27075,27104,N,29580,28239,28570,N,N,28082,28776,N,N,28510,29250,N,N,27200,N,N,N,28361,N,N,27947,29803,30076,29714,30403,N
600,N,27111,25782,26213,28925,27050,N,27307,N,26750,27318,27717,N,N,N,N,27947,27444,26531,26943,29581,28220,28745,N,N,27074,27100,N,29562,28233,28573,N,N,28105,28774,N,N,28497,29261,N,N,27209,N,N,N,28366,N,N,27952,29724,30067,29682,N,N
600,N,27120,25799,26203,28895,27016,N,27284,N,26710,27315,27719,N,N,N,N,27936,27424,26542,26925,29456,28216,28744,N,N,27075,27093,N,29573,28229,28551,N,N,28082,28764,N,N,28500,29236,N,N,27195,N,N,N,28358,N,N,27955,29723,30070,29682,N,N
600,N,27108,N,26201,28879,27049,N,27255,N,26706,27311,27721,N,N,N,N,27924,27277,26513,26968,29372,28215,28742,N,N,27061,27050,N,29576,28229,28546,N,N,28069,28749,N,N,28487,29222,N,N,27195,N,N,N,28352,N,N,27952,29709,30077,29696,30431,N
600,N,27077,25765,26187,28861,27038,N,27214,N,26692,27314,27710,N,N,N,N,27925,27376,26537,27005,29461,28221,28754,N,N,27066,27091,N,29571,28225,28542,N,N,28070,28754,N,N,28478,29211,N,N,N,N,N,N,28347,N,N,27950,29655,30061,29683,30357,N
600,N,27075,25772,26185,28853,26996,N,27221,N,26678,27314,27711,N,N,N,N,27916,27378,26527,26983,29380,28215,28746,N,N,27066,27093,N,29558,28210,28527,N,N,28093,28747,N,N,28460,29212,N,N,27183,N,N,N,28340,N,N,27944,29672,30070,29654,30323,N
600,N,27089,25753,26148,28882,26979,N,27204,N,26682,27309,27722,N,N,N,N,27911,27341,26514,26919,29488,28209,28755,N,N,27061,27081,N,29565,28213,28518,N,N,28076,28738,N,N,28467,29188,N,N,27188,N,N,N,28347,N,N,27941,29688,30070,29656,30348,N
600,N,27101,25742,26160,28886,27033,N,27205,N,26689,27303,27712,N,N,N,N,27906,27333,26531,26906,29406,28197,28740,N,N,27056,27066,N,29562,28215,28503,N,N,28085,28732,N,N,28448,29173,N,N,27186,N,N,N,28335,N,N,27949,29672,30067,29632,30254,N
600,N,27111,25763,26179,28833,27019,N,27183,N,26664,27303,27706,N,N,N,N,27910,27306,26518,26927,29385,28186,28743,N,N,27052,27073,N,29568,28204,28496,N,N,28077,28727,N,N,28442,29182,N,N,27191,N,N,N,28326,N,N,27940,29674,30069,29629,30259,N
600,N,27079,N,26150,28822,27056,N,27184,N,26647,27299,27713,N,N,N,N,27906,27230,26513,26904,29396,28175,28770,N,N,27055,27037,N,29578,28201,28522,N,N,28065,28714,N,N,28458,29169,N,N,27190,N,N,N,28338,N,N,27942,29638,30076,29625,30247,N
600,N,27097,25764,26149,28824,27028,N,27153,N,26654,27291,27698,N,N,N,N,27896,27284,26495,26921,29478,28177,28758,N,N,27053,27056,N,29571,28197,28489,N,N,28060,28712,N,N,28444,29166,N,N,27189,N,N,N,28335,N,N,27944,29623,30070,29626,30181,N
600,N,27081,25745,26125,28785,27034,N,27135,N,26637,27298,27694,N,N,N,N,27898,27264,26492,26900,29493,28164,28788,N,N,27052,27053,N,29556,28208,28489,N,N,28051,28710,N,N,28449,29160,N,N,27186,N,N,N,28331,N,N,27936,29587,30070,29626,30172,N
600,N,27084,25712,26121,28779,27058,N,27099,N,26653,27286,27685,N,N,N,N,27904,27248,26508,26891,29339,28155,28806,N,N,27040,27057,N,29568,28178,28475,N,N,28051,28707,N,N,28441,29189,N,N,27183,N,N,N,28333,N,N,27944,29520,30057,29636,30186,N
600,N,27090,25696,26143,28782,27021,N,27083,N,26643,27295,27685,N,N,N,N,27902,27252,26478,26882,29498,28158,28794,N,N,27044,27053,N,29571,28190,28463,N,N,28066,28698,N,N,28459,29160,N,N,27181,N,N,N,28333,N,N,27930,29528,30049,29634,30109,N
600,N,27081,25702,26132,28798,27046,N,27121,N,26629,27289,27684,N,N,N,N,27894,27237,26486,26864,29457,28154,28795,N,N,27046,27042,N,29566,28201,28469,N,N,28069,28688,N,N,28442,29164,N,N,27189,N,N,N,28332,N,N,27942,29508,30057,29625,30087,N
600,N,27007,N,26144,28788,27038,N,27159,N,26626,27281,27673,N,N,N,N,27886,27162,26475,26874,29474,28153,28814,N,N,27041,27024,N,29565,28198,28475,N,N,28059,28691,N,N,28444,29149,N,N,27188,N,N,N,28330,N,N,27938,29522,30051,29602,30109,N
600,N,27073,25696,26151,28788,27039,N,27155,N,26605,27289,27673,N,N,N,N,27879,27215,26479,26856,29532,28149,28827,N,N,27031,27035,N,29561,28183,28466,N,N,28052,28691,N,N,28429,29143,N,N,27180,N,N,N,28319,N,N,27940,29486,30051,29617,30146,N
600,N,27082,25701,26144,28808,27045,N,27156,N,26612,27277,27665,N,N,N,N,27869,27208,26465,26874,29456,28152,28815,N,N,27026,27032,N,29572,28181,28467,N,N,28060,28677,N,N,28438,29149,N,N,27177,N,N,N,28329,N,N,27936,29493,30051,29609,30131,N
600,N,27041,25693,26122,28781,27032,N,27111,N,26583,27284,27650,N,N,N,N,27864,27188,26464,26860,29278,28155,28816,N,N,27006,27024,N,29563,28167,28455,N,N,28044,28676,N,N,28439,29146,N,N,27176,N,N,N,28319,N,N,27939,29477,30037,29617,30130,N
600,N,27027,25687,26121,28757,27043,N,27168,N,26575,27286,27659,N,N,N,N,27852,27169,26470,26841,29483,28156,28815,N,N,27,27027,N,29583,28161,28464,N,N,28041,28659,N,N,28424,29154,N,N,27183,N,N,N,28329,N,N,27928,29469,30030,29630,30122,N
600,N,27010,25666,26122,28748,27017,N,27164,N,26588,27278,27652,N,N,N,N,27855,27178,26476,26828,29357,28165,28804,N,N,26998,27015,N,29577,28168,28457,N,N,28043,28670,N,N,28431,29140,N,N,27176,N,N,N,28323,N,N,27933,29483,30032,29611,30109,N
600,N,26899,N,26119,28742,27070,N,27191,N,26596,27273,27650,N,N,N,N,27843,27083,26476,26829,29454,28151,28810,N,N,26997,27011,N,29573,28160,28435,N,N,28058,28661,N,N,28457,29136,N,N,27165,N,N,N,28322,N,N,27924,29481,30032,29608,30054,N
600,N,26988,N,26102,28721,27060,N,27230,N,26583,27260,27650,N,N,N,N,27838,27145,26466,26820,29399,28132,28800,N,N,27002,27023,N,29570,28161,28444,N,N,28081,28654,N,N,28444,29128,N,N,27178,N,N,N,28319,N,N,27934,29448,30027,29609,30037,N
600,N,26990,25647,26102,28730,27043,N,27217,N,26577,27257,27657,N,N,N,N,27838,27129,26472,26827,29344,28130,28802,N,N,26990,27016,N,29565,28153,28429,N,N,28094,28652,N,N,28448,29148,N,N,27166,N,N,N,28313,N,N,27922,29422,30032,29608,30042,N
600,N,26948,25635,26090,28727,27030,N,27202,N,26586,27256,27655,N,N,N,N,27842,27111,26473,26826,29320,28121,28813,N,N,27004,27015,N,29572,28158,28425,N,N,28093,28642,N,N,28451,29143,N,N,27179,N,N,N,28320,N,N,27924,29390,30029,29599,30031,N
600,N,26927,25642,26066,28690,27069,N,27188,N,26602,27251,27649,N,N,N,N,27841,27104,26473,26813,29327,28123,28812,N,N,27,27021,N,29575,28160,28424,N,N,28076,28628,N,N,28455,29138,N,N,27171,N,N,N,28317,N,N,27919,29356,3,29599,3,N
600,N,26903,25627,26059,28688,27037,N,27155,N,26588,27244,27646,N,N,N,N,27850,27093,26479,26807,29304,28121,28817,N,N,27003,27016,N,29560,28150,28433,N,N,28074,28623,N,N,28433,29126,N,N,27173,N,N,N,28316,N,N,27929,29416,30018,29596,29988,N
600,N,26833,N,26048,28682,27053,N,27146,N,26594,27236,27642,N,N,N,N,27841,27049,26483,26800,29289,28124,N,N,N,27003,26991,N,29573,28151,28417,N,N,28073,28631,N,N,28451,29124,N,N,27167,N,N,N,28318,N,N,27920,29395,29997,29582,29977,N
600,N,26894,25603,26039,28679,27083,N,27083,N,26578,27229,27635,N,N,N,N,27839,27084,26478,26834,29273,28127,28823,N,N,27002,27014,N,29569,28142,28421,N,N,28068,28616,N,N,28454,29131,N,N,27169,N,N,N,28313,N,N,27924,29395,30011,29584,29985,N
600,N,26881,25606,26031,28626,27055,N,27081,N,26609,27219,27642,N,N,N,N,27839,27068,26472,26831,29284,28136,28824,N,N,27003,26994,N,29560,28147,28420,N,N,28071,28623,N,N,28456,29132,N,N,27162,N,N,N,28312,N,N,27930,29353,30014,29566,29998,N
600,N,26855,25609,26041,28565,27076,N,27068,N,26617,27214,27639,N,N,N,N,27832,27066,26485,26816,29271,28125,28815,N,N,26998,27007,N,29574,28138,28414,N,N,28060,28618,N,N,28461,29127,N,N,27166,N,N,N,28306,N,N,27921,29351,3,29559,30025,N
600,N,26866,25589,26039,28692,27072,N,27118,N,26608,27212,27635,N,N,N,N,27830,27072,26476,26807,29273,28116,28814,N,N,27009,26996,N,29561,28140,28416,N,N,28046,28624,N,N,28442,29119,N,N,27160,N,N,N,28316,N,N,27923,29373,29997,29568,30056,N
600,N,26848,25577,26026,28734,27088,N,27182,N,26602,27205,27641,N,N,N,N,27826,27065,26488,26794,29242,28132,28805,N,N,27003,27,N,29569,28135,28428,N,N,28043,28609,N,N,28461,29110,N,N,27159,N,N,N,28318,N,N,27927,29385,3,29569,30055,N
600,N,26755,N,26027,28748,27103,N,27179,N,26600,27201,27630,N,N,N,N,27820,27033,26483,26793,29221,28111,28808,N,N,27005,26978,N,29567,28126,28426,N,N,28028,28603,N,N,28439,29120,N,N,27153,N,N,N,28323,N,N,27922,29375,3,29565,30038,N
600,N,26829,25604,26045,28552,27108,N,27195,N,26592,27195,27641,N,N,N,N,27819,27045,26476,26787,29220,28111,28812,N,N,27012,26988,N,29582,28130,28431,N,N,28025,28601,N,N,28455,29129,N,N,27159,N,N,N,28302,N,N,27921,29372,3,29592,29992,N
600,N,26823,25616,26048,28581,27128,N,27220,N,26565,27182,27644,N,N,N,N,27818,27045,26475,26801,29192,28123,28807,N,N,27015,26986,N,29572,28124,28429,N,N,28033,28597,N,N,28451,29104,N,N,27160,N,N,N,28307,N,N,27921,29388,3,29597,29941,N
600,N,26787,25614,26042,28646,27103,N,27197,N,26548,27180,27642,N,N,N,N,27820,27047,26462,26795,29226,28115,28795,N,N,27006,26976,N,29576,28114,28423,N,N,28024,28591,N,N,28445,29110,N,N,27161,N,N,N,28311,N,N,27916,29394,29998,29601,29954,N
600,N,26780,25614,26038,28722,27108,N,27187,N,26524,27184,27633,N,N,N,N,27825,27035,26467,26777,29224,28112,28795,N,N,26995,N,N,29571,28129,28422,N,N,28011,28582,N,N,28449,29111,N,N,27154,N,N,N,28314,N,N,27908,29382,29998,29577,29966,N
600,N,26743,25608,26015,28721,27107,N,27201,N,26542,27181,27627,N,N,N,N,27822,27031,26471,26794,29234,28115,28795,N,N,26997,N,N,29568,28119,28428,N,N,28017,28589,N,N,28471,29114,N,N,27156,N,N,N,28317,N,N,27920,29378,3,29584,29950,N
600,N,26727,N,26012,28702,27097,N,27220,N,26534,27170,27630,N,N,N,N,27818,27076,26468,26780,29221,28105,28813,N,N,27003,26982,N,29575,28116,28434,N,N,28017,28573,N,N,28485,29118,N,N,27151,N,N,N,28320,N,N,27921,29383,29984,29579,29937,N
600,N,26772,25571,25978,28686,27103,N,27200,N,26542,27183,27634,N,N,N,N,27813,27032,26490,26782,29246,28102,28807,N,N,26997,26971,N,29579,28114,28428,N,N,28005,28579,N,N,28470,29109,N,N,27158,N,N,N,28306,N,N,27925,29402,29987,29594,29935,N
600,N,26782,25550,25965,28689,27113,N,27204,N,26555,27176,27636,N,N,N,N,27812,27027,26480,26815,29203,28093,28793,N,N,26993,26979,N,29559,28104,28422,N,N,27999,28571,N,N,28489,29102,N,N,27159,N,N,N,28310,N,N,27932,29397,29985,29569,29930,N
600,N,26760,25548,25975,28672,27111,N,27149,N,26551,27166,27642,N,N,N,N,27806,27027,26476,26831,29211,28086,28782,N,N,27002,26966,N,29577,28109,28415,N,N,27992,28567,N,N,28488,29129,N,N,27155,N,N,N,28317,N,N,27922,29376,29989,29585,29905,N
600,N,26756,25526,25984,28680,27123,N,27113,N,26544,27179,27640,N,N,N,N,27795,27056,26494,26833,29190,28078,28793,N,N,27002,26973,N,29562,28105,28395,N,N,27976,28562,N,N,28528,29119,N,N,27157,N,N,N,28315,N,N,27931,29375,29970,29587,29912,N
600,N,26733,25537,25954,28678,27103,N,27096,N,26542,27174,27630,N,N,N,N,27789,27078,26484,26820,29187,28075,28790,N,N,26999,26965,N,29557,28110,28386,N,N,27963,28558,N,N,28516,29117,N,N,27153,N,N,N,28316,N,N,27934,29374,29968,29580,29911,N
600,N,26657,N,25969,28669,27126,N,27057,N,26534,27178,27641,N,N,N,N,27782,27109,26474,26817,29186,28072,28780,N,N,26997,26962,N,29549,28099,28365,N,N,27959,28549,N,N,28509,29121,N,N,27142,N,N,N,28314,N,N,27931,29370,29974,N,29877,N
600,N,26696,25549,25962,28672,27123,N,27033,N,26526,27170,27641,N,N,N,N,27784,27085,26479,26817,29172,28090,28786,N,N,27001,26972,N,29554,28090,28356,N,N,27951,28555,N,N,28516,29108,N,N,27146,N,N,N,28313,N,N,27929,29361,29963,29564,29873,N
600,N,26684,25551,25981,28670,27110,N,27036,N,26500,27155,27634,N,N,N,N,27776,27102,26482,26811,29164,28084,28756,N,N,26995,26967,N,29562,28090,28330,N,N,27942,28551,N,N,28528,29110,N,N,27142,N,N,N,28320,N,N,27916,29347,29957,29571,29885,N
600,N,26669,25565,25981,28649,27140,N,27027,N,26477,27154,27638,N,N,N,N,27777,27099,26486,26800,29168,28078,28779,N,N,26993,26964,N,29568,28093,28308,N,N,27948,28553,N,N,28542,29113,N,N,27138,N,N,N,28323,N,N,27909,29336,29959,29560,29876,N
600,N,26654,25570,25979,28648,27117,N,27057,N,26463,27154,27639,N,N,N,N,27779,27110,26484,26791,29194,28069,28764,N,N,26993,26969,N,29553,28088,28302,N,N,27941,28536,N,N,28528,29112,N,N,27144,N,N,N,28327,N,N,27891,29334,29939,29558,29862,N
600,N,26651,25566,25967,28644,27112,N,27051,N,26453,27153,27637,N,N,N,N,27775,27113,26478,26783,29150,28062,28779,N,N,26999,26970,N,29550,28084,28308,N,N,27934,28538,N,N,28535,29105,N,N,27144,N,N,N,28318,N,N,27904,29323,29946,29556,29861,N
600,N,26596,N,25971,28645,27126,N,27067,N,26441,27135,27627,N,N,N,N,27781,27086,26482,26796,29157,28081,28756,N,N,26997,26934,N,29549,28083,28319,N,N,27931,28546,N,N,28532,29114,N,N,27143,N,N,N,28314,N,N,27903,29319,29948,29553,29869,N
600,N,26642,25578,25968,28657,27132,N,27089,N,26420,27138,27629,N,N,N,N,27782,27096,26470,26818,29152,28085,28763,N,N,27002,26965,N,29549,28082,28317,N,N,27928,28539,N,N,28551,29106,N,N,27137,N,N,N,28316,N,N,27901,29319,29945,29555,29890,N
600,N,26635,25581,25969,28644,27111,N,27096,N,26428,27138,27614,N,N,N,N,27782,27097,26467,26808,29156,28083,28761,N,N,26993,26958,N,29562,28082,28344,N,N,27931,28546,N,N,28559,29124,N,N,27146,N,N,N,28317,N,N,27907,29312,29948,29546,29899,N
600,N,26628,25591,25959,28638,27134,N,27106,N,26413,27125,27623,N,N,N,N,27784,27088,26458,26801,29177,28067,28759,N,N,26988,26951,N,29563,28072,28316,N,N,27926,28531,N,N,28591,29116,N,N,27135,N,N,N,28315,N,N,27904,29311,29936,29522,29887,N
600,N,26614,25578,25951,28635,27128,N,27109,N,26412,27131,27617,N,N,N,N,27788,27082,26460,26797,29161,28063,28762,N,N,26996,26947,N,29553,28078,28321,N,N,27927,28528,N,N,28587,29120,N,N,27141,N,N,N,28320,N,N,27899,29297,29944,29544,29890,N
600,N,26602,25557,25954,28620,27117,N,27156,N,26375,27128,27618,N,N,N,N,27792,27089,26454,26786,29163,28063,28744,N,N,26992,26945,N,29548,28075,28311,N,N,27934,28526,N,N,28602,29103,N,N,27144,N,N,N,28315,N,N,27903,29295,29932,29527,29879,N
600,N,26558,N,25942,28618,27094,N,27105,N,26385,27127,27618,N,N,N,N,27794,N,26447,26774,29142,28067,28753,N,N,26994,26918,N,29603,28067,28281,N,N,27946,28529,N,N,28601,29112,N,N,27144,N,N,N,28301,N,N,27889,29292,29923,29544,29860,N
600,N,26600,25542,25943,28613,27104,N,27125,N,26358,27121,27617,N,N,N,N,27791,27086,26451,26774,29149,28075,28759,N,N,26993,26933,N,29599,28067,28324,N,N,27947,28527,N,N,28627,29109,N,N,27151,N,N,N,28319,N,N,27902,29291,29929,29543,29857,N
600,N,26586,25549,25928,28618,27121,N,27077,N,26367,27117,27612,N,N,N,N,27793,27083,26446,26779,29160,28079,28749,N,N,26991,26921,N,29595,28068,28136,N,N,27950,28503,N,N,28614,29105,N,N,27148,N,N,N,28305,N,N,27907,29282,29909,29550,29869,N
600,N,26573,25552,25938,28616,27126,N,27138,N,26389,27109,27604,N,N,N,N,27800,27085,26440,26768,29170,28077,28757,N,N,26993,26932,N,29602,28058,28320,N,N,27945,28513,N,N,28585,29108,N,N,27149,N,N,N,28307,N,N,27917,29283,29913,29554,29862,N
600,N,26579,25560,25923,28612,27142,N,27209,N,26353,27109,27611,N,N,N,N,27810,27084,26442,26762,29170,28071,28762,N,N,26992,26923,N,29609,28059,28307,N,N,27948,28498,N,N,28587,29111,N,N,27145,N,N,N,28317,N,N,27912,29278,29920,29534,29846,N
