DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-04-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,27089,27499,26904,29083,27430,N,N,N,28299,26981,27608,N,N,N,N,29103,28161,28594,28307,29672,28501,N,N,N,28487,27711,N,29528,28542,28782,N,N,28708,29534,N,N,29131,29936,N,N,28098,N,N,N,28672,N,N,28281,30379,30870,29798,30272,N
600,N,27041,27464,26969,29066,27358,N,N,N,28278,26895,27599,N,N,N,N,29094,28128,28571,28311,29592,28484,N,N,N,28486,27703,N,29552,28539,28785,N,N,28700,29502,N,N,29103,29955,N,N,28096,N,N,N,28672,N,N,28314,30319,30974,29774,30267,N
600,N,26934,N,26974,29031,27392,N,N,N,28257,26917,27582,N,N,N,N,29088,28093,28527,28314,29647,28513,N,N,N,28347,27704,N,29578,28541,28785,N,N,28692,29475,N,N,29102,29920,N,N,28092,N,N,N,28680,N,N,28294,30282,30870,29752,30206,N
600,N,26993,27446,26945,29199,27372,N,N,N,28236,26926,27639,N,N,N,N,29084,28105,28576,28304,29714,28494,N,N,N,28357,27719,N,29586,28539,28795,N,N,28698,29456,N,N,29089,29940,N,N,28092,N,N,N,28668,N,N,28285,30303,30973,29722,30211,N
600,N,26951,27417,26879,29550,27400,N,N,N,28218,26867,27608,N,N,N,N,29074,28105,28553,28294,29713,28502,N,N,N,28360,27703,N,29636,28537,28795,N,N,28767,29416,N,N,29067,29953,N,N,28078,N,N,N,28674,N,N,28285,30272,31102,29698,30229,N
600,N,26927,27473,26868,29250,27388,N,N,N,28189,26900,27617,N,N,N,N,29062,28099,28531,28279,29734,28489,N,N,N,28372,27712,N,29634,28536,28786,N,N,28752,29447,N,N,29059,29924,N,N,28087,N,N,N,28677,N,N,28304,30257,31064,29694,30272,N
600,N,26961,27392,26834,29526,27381,N,N,N,28160,26868,27593,N,N,N,N,29058,28095,28532,28264,29731,28485,N,N,N,28371,27709,N,29619,28536,28778,N,N,28751,29429,N,N,29057,29925,N,N,28062,N,N,N,28661,N,N,28285,30223,31164,29660,30261,N
600,N,26957,27413,26826,29487,27377,N,N,N,28150,26837,27568,N,N,N,N,29052,28098,28529,28258,29781,28442,N,N,N,28389,27709,N,29644,28538,28781,N,N,28735,29424,N,N,29035,29858,N,N,28056,N,N,N,28650,N,N,28267,30169,31050,29658,30242,N
600,N,26956,N,26807,29530,27358,N,N,N,28140,26841,27555,N,N,N,N,29047,28054,28450,28247,29839,28445,N,N,N,28369,27694,N,29671,28542,28770,N,N,28717,29409,N,N,29014,29932,N,N,28049,N,N,N,28646,N,N,28260,30157,31257,29655,30229,N
600,N,26948,27382,26836,29643,27380,N,N,N,28115,26827,27508,N,N,N,N,29038,28090,28514,28247,29835,28425,N,N,N,28361,27705,N,29629,28538,28777,N,N,28694,29418,N,N,29009,29938,N,N,28032,N,N,N,28657,N,N,28247,30201,31001,29656,30244,N
600,N,26917,27360,26823,29723,27346,N,N,N,28108,26826,27558,N,N,N,N,29031,28078,28497,28227,29784,28424,N,N,N,28362,27695,N,29655,28527,28771,N,N,28697,29405,N,N,29005,29915,N,N,28014,N,N,N,28648,N,N,28250,30222,30999,29686,30180,N
600,N,26950,27364,26835,29869,27400,N,N,N,28136,26809,27553,N,N,N,N,29030,28075,28482,28211,29707,28471,N,N,N,28360,27701,N,29670,28525,28760,N,N,28685,29395,N,N,28979,29920,N,N,28019,N,N,N,28641,N,N,28249,30219,31103,29666,30162,N
600,N,26969,27343,26833,29763,27386,N,N,N,28116,26806,27518,N,N,N,N,29018,28060,28463,28203,29706,28421,N,N,N,28361,27710,N,29691,28515,28754,N,N,28675,29402,N,N,28997,29905,N,N,28021,N,N,N,28637,N,N,28245,30191,30982,29665,30126,N
600,N,26952,27351,26814,29968,27326,N,N,N,28142,26794,27520,N,N,N,N,29024,28058,28460,28184,29638,28383,N,N,N,28368,27707,N,29707,28513,28750,N,N,28683,29397,N,N,28987,29864,N,N,28010,N,N,N,28637,N,N,28232,30152,31023,29645,30108,N
600,N,26957,N,26828,29758,27369,N,N,N,28153,26807,27485,N,N,N,N,29018,28040,28444,N,29652,28403,N,N,N,28352,27695,N,29700,28513,28740,N,N,28674,29396,N,N,28994,29889,N,N,28004,N,N,N,28623,N,N,28245,30156,31062,29654,30115,N
600,N,26971,27345,26833,29583,27341,N,N,N,28128,26797,27492,N,N,N,N,29017,28056,28466,28187,29640,28378,N,N,N,28355,27693,N,29629,28503,28745,N,N,28661,29396,N,N,28987,29854,N,N,28010,N,N,N,28630,N,N,28257,30161,30963,29641,30102,N
600,N,26974,27345,26837,29480,N,N,N,N,28130,26781,27519,N,N,N,N,29010,28051,28484,28165,29635,28377,N,N,N,28322,27685,N,29625,28506,28745,N,N,28650,29387,N,N,28990,29845,N,N,28002,N,N,N,28619,N,N,28253,30131,31035,29618,30116,N
600,N,26944,27346,26832,29540,27367,N,N,N,28142,26773,27475,N,N,N,N,29006,28062,28464,28158,29637,28386,N,N,N,28347,27692,N,29625,28500,28736,N,N,28649,29371,N,N,28987,29807,N,N,28005,N,N,N,28623,N,N,28256,30125,31020,29597,30109,N
600,N,26951,27337,26833,29564,27392,N,N,N,28127,26765,27464,N,N,N,N,29002,28058,28446,28151,29585,28368,N,N,N,28337,27683,N,29620,28501,28730,N,N,28663,29356,N,N,28978,29817,N,N,28007,N,N,N,28607,N,N,28260,30125,30949,29586,30071,N
600,N,26954,27339,26805,29622,27379,N,N,N,28168,26764,27457,N,N,N,N,28995,28043,28423,28133,29571,28369,N,N,N,28337,27694,N,29605,28491,28715,N,N,28665,29357,N,N,28990,29781,N,N,27995,N,N,N,28604,N,N,28254,30083,30868,29621,30104,N
600,N,26990,N,26794,29575,27377,N,N,N,28146,26769,27448,N,N,N,N,28988,28037,28413,28140,29529,28336,N,N,N,28345,27681,N,29604,28481,28711,N,N,28671,29356,N,N,28995,29772,N,N,27987,N,N,N,28605,N,N,28256,30082,30863,29635,30112,N
600,N,26948,27306,26768,29565,27319,N,N,N,28118,26768,27435,N,N,N,N,28977,28040,28431,28120,29484,28357,N,N,N,28324,27692,N,29606,28470,28708,N,N,28660,29347,N,N,28987,29784,N,N,28020,N,N,N,28593,N,N,28255,30056,30777,29613,30104,N
600,N,26936,27302,26756,29486,27332,N,N,N,28101,26768,27402,N,N,N,N,28972,28059,28414,28121,29458,28364,N,N,N,28323,27692,N,29586,28474,28698,N,N,28676,29339,N,N,28982,29772,N,N,28,N,N,N,28586,N,N,28250,30052,30725,29612,30084,N
600,N,26925,27316,26751,29559,27329,N,N,N,28107,26757,27410,N,N,N,N,28976,28065,28422,28110,29478,28365,N,N,N,28319,27693,N,29570,28463,28701,N,N,28680,29337,N,N,28982,29757,N,N,28005,N,N,N,28573,N,N,28252,30029,30665,29616,30077,N
600,N,26956,27309,26741,29695,27316,N,N,N,28112,26762,27384,N,N,N,N,28975,28057,28427,28114,29481,28361,N,N,N,28321,27683,N,29537,28456,28701,N,N,28683,29319,N,N,28970,29758,N,N,27998,N,N,N,28584,N,N,28243,30019,30656,29618,30045,N
600,N,26973,27292,26734,29811,27250,N,N,N,28109,26762,27380,N,N,N,N,28970,28054,28429,28097,29484,28349,N,N,N,28326,27683,N,29524,28465,28699,N,N,28709,29334,N,N,28968,29772,N,N,28008,N,N,N,28581,N,N,28247,29995,30561,29607,30024,N
600,N,26941,N,26729,29660,27214,N,N,N,28087,26761,27386,N,N,N,N,28967,28006,28382,28093,29488,28322,N,N,N,28309,27678,N,29507,28458,28709,N,N,28728,29325,N,N,28954,29749,N,N,28005,N,N,N,28577,N,N,28243,29975,30567,29592,29996,N
600,N,26997,27326,26715,29485,27239,N,N,N,28100,26752,27365,N,N,N,N,28961,28021,28400,28094,29446,28341,N,N,N,28319,27691,N,29493,28450,28703,N,N,28729,29322,N,N,28951,29736,N,N,28008,N,N,N,28561,N,N,28239,29968,30543,29601,29986,N
600,N,26966,27308,26702,29460,27207,N,N,N,28108,26748,27360,N,N,N,N,28959,28022,28389,28093,29392,28322,N,N,N,28313,27681,N,29473,28449,28701,N,N,28746,29312,N,N,28947,29735,N,N,28001,N,N,N,28566,N,N,28250,29947,30504,29568,29956,N
600,N,26964,27294,26685,29428,27230,N,N,N,28098,26752,27344,N,N,N,N,28954,28019,28395,28081,29378,28328,N,N,N,28323,27681,N,29465,28445,28686,N,N,28773,29310,N,N,28942,29732,N,N,27995,N,N,N,28561,N,N,28245,29949,30442,29556,29915,N
