Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,16,8.171.614,165.86,108307,0,108307,100.0,5292644,0,5292644,96.82,5958024,0,5958024,74.93,11642552,0,11642552,260.32,11690968,0,11690968,261.4,8847888,0,8847888,178.05,11517704,0,11517704,193.14,10266864,0,10266864,172.17
,,,,,,32,7.645.527,155.18,108307,0,108307,100.0,4584912,0,4584912,83.88,5290023,0,5290023,66.53,11077329,0,11077329,247.68,11126457,0,11126457,248.78,8221971,0,8221971,165.45,10966308,0,10966308,183.9,9740946,0,9740946,163.35
,,,,,,64,7.431.851,150.85,108307,0,108307,100.0,4271890,0,4271890,78.15,4993940,0,4993940,62.81,10864420,0,10864420,242.92,10914260,0,10914260,244.03,7957180,0,7957180,160.12,10759350,0,10759350,180.43,9537500,0,9537500,159.94
,,,,,,128,7.375.425,149.7,108307,0,108307,100.0,4148033,0,4148033,75.88,4881037,0,4881037,61.39,10831192,0,10831192,242.18,10881744,0,10881744,243.31,7876314,0,7876314,158.5,10728455,0,10728455,179.91,9500361,0,9500361,159.31
,,,,,,256,7.397.336,150.14,108307,0,108307,100.0,4113936,0,4113936,75.26,4857480,0,4857480,61.09,10888920,0,10888920,243.47,10940184,0,10940184,244.61,7888968,0,7888968,158.75,10786464,0,10786464,180.88,9546468,0,9546468,160.09
,,,,0.03,"[0, 0, 1, 1, 1, 1, 6, 7, 0, 0, 1, 1, 2, 5, 6, 0, 0, 1, 1, 1, 4, 5, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 3, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 3, 4, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 3, 3, 0, 5, 1, 1, 1, 2, 3, 0, 1, 1, 1, 2, 8, 9, 0, 0, 1, 1, 'N', 2, 'N', 0, 0, 1, 0, 'N', 2, 'N', 0, 1, 1, 1, 1, 5, 5, 0, 1, 1, 1, 1, 4, 5, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 4, 4, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 3, 3, 0, 2, 1, 1, 1, 2, 2, 0, 0, 1, 1, 'N', 3, 'N', 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 2, 3, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 6, 5, 0, 1, 1, 1, 1, 6, 6, 0, 0, 1, 1, 1, 4, 5, 0, 1, 1, 1, 2, 4, 4, 0, 0, 1, 1, 1, 3, 3, 0, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 7, 8, 0, 1, 1, 1, 2, 4, 3, 0, 0, 1, 1, 2, 3, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 3, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 4, 3, 0, 0, 0, 0, 1, 5, 5, 0, 0, 1, 1, 1, 4, 4, 0, 0, 1, 0, 1, 2, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 2, 7, 8, 0, 0, 1, 1, 'N', 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 'N', 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 3, 2, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 3, 3, 0, 0, 0, 0, 1, 4, 4, 0, 0, 0, 0, 1, 3, 3, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 2, 6, 7, 0, 0, 1, 1, 1, 3, 2]",4,11.070.035,224.69,108307,0,108307,100.0,10269468,0,10269468,187.87,10026852,0,10026852,126.11,14502114,0,14502114,324.25,14730276,0,14730276,329.36,12689556,0,12689556,255.35,14037540,0,14037540,235.4,12148206,0,12148206,203.72
,,,,,,8,8.541.108,173.36,108307,0,108307,100.0,6839427,0,6839427,125.12,6538061,0,6538061,82.23,11855181,0,11855181,265.07,12087872,0,12087872,270.27,9940120,0,9940120,200.03,11407286,0,11407286,191.29,9504653,0,9504653,159.39
,,,,,,16,7.342.524,149.03,108307,0,108307,100.0,5260140,0,5260140,96.23,4890424,0,4890424,61.51,10578828,0,10578828,236.53,10814992,0,10814992,241.81,8595948,0,8595948,172.98,10153896,0,10153896,170.27,8289696,0,8289696,139.01
,,,,,,32,6.792.902,137.88,108307,0,108307,100.0,4549239,0,4549239,83.22,4119990,0,4119990,51.82,9997962,0,9997962,223.55,10237599,0,10237599,228.9,7966326,0,7966326,160.31,9582444,0,9582444,160.69,7733391,0,7733391,129.68
,,,,,,64,6.561.602,133.18,108307,0,108307,100.0,4234160,0,4234160,77.46,3766350,0,3766350,47.37,9769410,0,9769410,218.44,10012520,0,10012520,223.87,7697830,0,7697830,154.91,9355430,0,9355430,156.88,7500850,0,7500850,125.78
