DATASET:,NOAA-2016
FILENAME:,TAO_T8S110W_D_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,26.381,1,D
00:10:00,26.380,1,D
00:10:00,26.378,1,D
00:10:00,26.378,1,D
00:10:00,26.373,1,D
00:10:00,26.368,1,D
00:10:00,26.370,1,D
00:10:00,26.363,1,D
00:10:00,26.365,1,D
00:10:00,26.363,1,D
00:10:00,26.365,1,D
00:10:00,26.357,1,D
00:10:00,26.360,1,D
00:10:00,26.360,1,D
00:10:00,26.345,1,D
00:10:00,26.343,1,D
00:10:00,26.340,1,D
00:10:00,26.343,1,D
00:10:00,26.343,1,D
00:10:00,26.343,1,D
00:10:00,26.340,1,D
00:10:00,26.340,1,D
00:10:00,N,9,D
00:10:00,26.335,1,D
00:10:00,26.338,1,D
00:10:00,26.335,1,D
00:10:00,26.336,1,D
00:10:00,26.322,1,D
00:10:00,26.320,1,D
00:10:00,26.323,1,D
00:10:00,26.327,1,D
00:10:00,26.330,1,D
00:10:00,26.330,1,D
00:10:00,26.324,1,D
00:10:00,26.328,1,D
00:10:00,26.323,1,D
00:10:00,26.325,1,D
00:10:00,26.324,1,D
00:10:00,26.322,1,D
00:10:00,26.323,1,D
00:10:00,26.326,1,D
00:10:00,26.319,1,D
00:10:00,26.315,1,D
00:10:00,26.316,1,D
00:10:00,26.310,1,D
00:10:00,26.318,1,D
00:10:00,26.309,1,D
00:10:00,26.320,1,D
00:10:00,26.312,1,D
00:10:00,26.313,1,D
00:10:00,26.318,1,D
00:10:00,26.319,1,D
00:10:00,26.322,1,D
00:10:00,26.319,1,D
00:10:00,26.316,1,D
00:10:00,26.322,1,D
00:10:00,26.321,1,D
00:10:00,26.322,1,D
00:10:00,26.314,1,D
00:10:00,26.327,1,D
00:10:00,26.325,1,D
00:10:00,26.321,1,D
00:10:00,26.317,1,D
00:10:00,26.323,1,D
00:10:00,26.330,1,D
00:10:00,26.323,1,D
00:10:00,26.325,1,D
00:10:00,26.326,1,D
00:10:00,26.321,1,D
00:10:00,26.316,1,D
00:10:00,26.322,1,D
00:10:00,26.315,1,D
00:10:00,26.316,1,D
00:10:00,26.313,1,D
00:10:00,26.313,1,D
00:10:00,26.321,1,D
00:10:00,26.318,1,D
00:10:00,26.317,1,D
00:10:00,26.308,1,D
00:10:00,26.313,1,D
00:10:00,26.306,1,D
00:10:00,26.312,1,D
00:10:00,26.306,1,D
00:10:00,26.310,1,D
00:10:00,26.308,1,D
00:10:00,26.299,1,D
00:10:00,26.306,1,D
00:10:00,26.313,1,D
00:10:00,26.313,1,D
00:10:00,26.309,1,D
00:10:00,26.311,1,D
00:10:00,26.315,1,D
00:10:00,26.312,1,D
00:10:00,26.309,1,D
00:10:00,26.313,1,D
00:10:00,26.313,1,D
00:10:00,26.315,1,D
00:10:00,26.319,1,D
00:10:00,26.319,1,D
00:10:00,26.325,1,D
00:10:00,26.330,1,D
00:10:00,26.345,1,D
00:10:00,26.352,1,D
00:10:00,26.361,1,D
00:10:00,26.372,1,D
00:10:00,26.375,1,D
00:10:00,26.394,1,D
00:10:00,26.408,1,D
00:10:00,26.428,1,D
00:10:00,26.434,1,D
00:10:00,26.448,1,D
00:10:00,26.471,1,D
00:10:00,26.478,1,D
00:10:00,26.484,1,D
00:10:00,26.497,1,D
00:10:00,26.494,1,D
00:10:00,26.510,1,D
00:10:00,26.536,1,D
00:10:00,26.510,1,D
00:10:00,26.524,1,D
00:10:00,26.507,1,D
00:10:00,26.512,1,D
00:10:00,26.540,1,D
00:10:00,26.516,1,D
00:10:00,26.510,1,D
00:10:00,26.526,1,D
00:10:00,26.511,1,D
00:10:00,26.524,1,D
00:10:00,26.537,1,D
00:10:00,26.546,1,D
00:10:00,26.548,1,D
00:10:00,26.564,1,D
00:10:00,26.573,1,D
00:10:00,26.568,1,D
00:10:00,26.571,1,D
00:10:00,26.543,1,D
00:10:00,26.541,1,D
00:10:00,26.555,1,D
00:10:00,26.548,1,D
00:10:00,26.549,1,D
00:10:00,26.548,1,D
00:10:00,26.545,1,D
00:10:00,26.540,1,D
00:10:00,26.543,1,D
00:10:00,26.541,1,D
00:10:00,26.528,1,D
00:10:00,26.518,1,D
00:10:00,26.519,1,D
00:10:00,26.504,1,D
00:10:00,26.508,1,D
00:10:00,26.501,1,D
00:10:00,26.500,1,D
00:10:00,26.493,1,D
00:10:00,26.478,1,D
00:10:00,26.475,1,D
00:10:00,26.476,1,D
00:10:00,26.467,1,D
00:10:00,26.462,1,D
00:10:00,26.450,1,D
00:10:00,26.446,1,D
00:10:00,26.447,1,D
00:10:00,26.438,1,D
00:10:00,26.439,1,D
00:10:00,26.434,1,D
00:10:00,26.433,1,D
00:10:00,26.427,1,D
00:10:00,26.430,1,D
00:10:00,26.426,1,D
00:10:00,26.424,1,D
00:10:00,26.424,1,D
00:10:00,26.423,1,D
00:10:00,26.421,1,D
00:10:00,26.416,1,D
00:10:00,26.421,1,D
00:10:00,26.420,1,D
00:10:00,26.419,1,D
00:10:00,26.427,1,D
00:10:00,26.423,1,D
00:10:00,26.424,1,D
00:10:00,26.430,1,D
00:10:00,26.426,1,D
00:10:00,26.424,1,D
00:10:00,26.431,1,D
00:10:00,26.427,1,D
00:10:00,26.432,1,D
00:10:00,26.426,1,D
00:10:00,26.428,1,D
00:10:00,26.421,1,D
00:10:00,26.423,1,D
00:10:00,26.418,1,D
00:10:00,26.417,1,D
00:10:00,26.409,1,D
00:10:00,26.410,1,D
00:10:00,26.403,1,D
00:10:00,26.399,1,D
00:10:00,26.406,1,D
00:10:00,26.396,1,D
00:10:00,26.388,1,D
00:10:00,26.392,1,D
00:10:00,26.387,1,D
00:10:00,26.381,1,D
00:10:00,26.379,1,D
00:10:00,26.376,1,D
00:10:00,26.374,1,D
00:10:00,26.363,1,D
00:10:00,26.371,1,D
00:10:00,26.369,1,D
00:10:00,26.369,1,D
00:10:00,26.365,1,D
00:10:00,26.372,1,D
00:10:00,26.371,1,D
00:10:00,26.363,1,D
00:10:00,26.360,1,D
00:10:00,26.361,1,D
00:10:00,26.363,1,D
00:10:00,26.357,1,D
00:10:00,26.362,1,D
00:10:00,26.360,1,D
00:10:00,26.365,1,D
00:10:00,26.355,1,D
00:10:00,26.361,1,D
00:10:00,26.353,1,D
00:10:00,26.348,1,D
00:10:00,26.349,1,D
00:10:00,26.355,1,D
00:10:00,26.355,1,D
00:10:00,26.355,1,D
00:10:00,26.350,1,D
00:10:00,26.348,1,D
00:10:00,26.343,1,D
00:10:00,26.351,1,D
00:10:00,26.343,1,D
00:10:00,26.345,1,D
00:10:00,26.343,1,D
00:10:00,26.344,1,D
00:10:00,26.343,1,D
00:10:00,26.338,1,D
00:10:00,26.333,1,D
00:10:00,26.336,1,D
00:10:00,26.339,1,D
00:10:00,26.338,1,D
00:10:00,26.341,1,D
00:10:00,N,9,D
00:10:00,26.340,1,D
