DATASET:,NOAA-2016
FILENAME:,TAO_T2N180W_R_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,29.882,2,R
00:10:00,29.881,2,R
00:10:00,29.870,2,R
00:10:00,29.881,2,R
00:10:00,29.872,2,R
00:10:00,29.879,2,R
00:10:00,29.875,2,R
00:10:00,29.872,2,R
00:10:00,29.873,2,R
00:10:00,29.872,2,R
00:10:00,29.876,2,R
00:10:00,29.865,2,R
00:10:00,29.863,2,R
00:10:00,29.889,2,R
00:10:00,29.868,2,R
00:10:00,29.875,2,R
00:10:00,29.884,2,R
00:10:00,29.877,2,R
00:10:00,29.872,2,R
00:10:00,29.883,2,R
00:10:00,29.879,2,R
00:10:00,29.880,2,R
00:10:00,29.881,2,R
00:10:00,29.868,2,R
00:10:00,29.865,2,R
00:10:00,29.844,2,R
00:10:00,29.840,2,R
00:10:00,29.840,2,R
00:10:00,29.826,2,R
00:10:00,29.840,2,R
00:10:00,29.838,2,R
00:10:00,29.830,2,R
00:10:00,29.830,2,R
00:10:00,29.835,2,R
00:10:00,29.842,2,R
00:10:00,29.840,2,R
00:10:00,29.833,2,R
00:10:00,29.838,2,R
00:10:00,29.824,2,R
00:10:00,29.832,2,R
00:10:00,29.840,2,R
00:10:00,29.840,2,R
00:10:00,29.828,2,R
00:10:00,29.840,2,R
00:10:00,29.839,2,R
00:10:00,29.821,2,R
00:10:00,29.835,2,R
00:10:00,29.825,2,R
00:10:00,29.833,2,R
00:10:00,29.834,2,R
00:10:00,29.830,3,R
00:10:00,29.830,3,R
00:10:00,29.825,2,R
00:10:00,29.837,2,R
00:10:00,29.833,2,R
00:10:00,29.839,2,R
00:10:00,29.830,2,R
00:10:00,29.831,2,R
00:10:00,29.834,2,R
00:10:00,29.828,2,R
00:10:00,29.841,2,R
00:10:00,29.828,2,R
00:10:00,29.835,2,R
00:10:00,29.835,2,R
00:10:00,29.831,2,R
00:10:00,29.823,2,R
00:10:00,29.829,2,R
00:10:00,29.825,2,R
00:10:00,29.828,2,R
00:10:00,29.831,2,R
00:10:00,29.819,2,R
00:10:00,29.833,2,R
00:10:00,29.819,2,R
00:10:00,29.819,2,R
00:10:00,29.824,2,R
00:10:00,29.823,2,R
00:10:00,29.821,2,R
00:10:00,29.826,2,R
00:10:00,29.827,2,R
00:10:00,29.833,2,R
00:10:00,29.821,2,R
00:10:00,29.817,2,R
00:10:00,29.830,2,R
00:10:00,29.819,2,R
00:10:00,29.821,2,R
00:10:00,29.817,2,R
00:10:00,29.823,2,R
00:10:00,29.833,2,R
00:10:00,29.822,2,R
00:10:00,29.832,2,R
00:10:00,29.829,2,R
00:10:00,29.821,2,R
00:10:00,29.832,2,R
00:10:00,29.831,2,R
00:10:00,29.821,2,R
00:10:00,29.826,2,R
00:10:00,29.828,2,R
00:10:00,29.828,2,R
00:10:00,29.836,2,R
00:10:00,29.828,2,R
00:10:00,29.833,2,R
00:10:00,29.824,2,R
00:10:00,29.827,2,R
00:10:00,29.828,2,R
00:10:00,29.826,2,R
00:10:00,29.828,2,R
00:10:00,29.826,2,R
00:10:00,29.827,2,R
