DATASET:,NOAA-2016
FILENAME:,TAO_T0N125W_D_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,27.856,1,D
00:10:00,27.890,1,D
00:10:00,27.874,1,D
00:10:00,27.839,1,D
00:10:00,27.879,1,D
00:10:00,27.860,1,D
00:10:00,27.809,1,D
00:10:00,27.837,1,D
00:10:00,27.859,1,D
00:10:00,27.829,1,D
00:10:00,27.807,1,D
00:10:00,27.823,1,D
00:10:00,27.807,1,D
00:10:00,27.810,1,D
00:10:00,27.819,1,D
00:10:00,27.782,1,D
00:10:00,27.801,1,D
00:10:00,27.775,1,D
00:10:00,27.772,1,D
00:10:00,27.787,1,D
00:10:00,27.779,1,D
00:10:00,27.765,1,D
00:10:00,27.770,1,D
00:10:00,27.783,1,D
00:10:00,27.778,1,D
00:10:00,27.766,1,D
00:10:00,27.754,1,D
00:10:00,27.742,1,D
00:10:00,27.735,1,D
00:10:00,27.744,1,D
00:10:00,27.737,1,D
00:10:00,27.753,1,D
00:10:00,27.739,1,D
00:10:00,27.717,1,D
00:10:00,27.737,1,D
00:10:00,27.725,1,D
00:10:00,27.716,1,D
00:10:00,27.712,1,D
00:10:00,27.726,1,D
00:10:00,27.727,1,D
00:10:00,27.708,1,D
00:10:00,27.699,1,D
00:10:00,27.697,1,D
00:10:00,27.697,1,D
00:10:00,27.694,1,D
00:10:00,27.706,1,D
00:10:00,27.718,1,D
00:10:00,27.698,1,D
00:10:00,27.702,1,D
00:10:00,27.697,1,D
00:10:00,27.695,1,D
00:10:00,27.679,1,D
00:10:00,27.675,1,D
00:10:00,27.673,1,D
00:10:00,27.676,1,D
00:10:00,27.663,1,D
00:10:00,27.650,1,D
00:10:00,27.640,1,D
00:10:00,27.652,1,D
00:10:00,27.643,1,D
00:10:00,27.652,1,D
00:10:00,27.646,1,D
00:10:00,27.655,1,D
00:10:00,27.647,1,D
00:10:00,27.656,1,D
00:10:00,27.661,1,D
00:10:00,27.660,1,D
00:10:00,27.644,1,D
00:10:00,27.649,1,D
00:10:00,27.650,1,D
00:10:00,27.644,1,D
00:10:00,27.643,1,D
00:10:00,27.638,1,D
00:10:00,27.645,1,D
00:10:00,27.641,1,D
00:10:00,27.636,1,D
00:10:00,27.635,1,D
00:10:00,27.624,1,D
00:10:00,27.635,1,D
00:10:00,27.633,1,D
00:10:00,27.628,1,D
00:10:00,27.621,1,D
00:10:00,27.617,1,D
00:10:00,27.636,1,D
00:10:00,27.642,1,D
00:10:00,27.627,1,D
00:10:00,27.624,1,D
00:10:00,27.635,1,D
00:10:00,27.632,1,D
00:10:00,27.629,1,D
00:10:00,27.638,1,D
00:10:00,27.637,1,D
00:10:00,27.637,1,D
00:10:00,27.628,1,D
00:10:00,27.635,1,D
00:10:00,27.644,1,D
00:10:00,27.640,1,D
00:10:00,27.633,1,D
00:10:00,27.637,1,D
00:10:00,27.647,1,D
00:10:00,27.651,1,D
00:10:00,27.642,1,D
00:10:00,27.639,1,D
00:10:00,27.677,1,D
00:10:00,27.667,1,D
00:10:00,27.665,1,D
00:10:00,27.677,1,D
00:10:00,27.673,1,D
00:10:00,27.681,1,D
00:10:00,27.692,1,D
00:10:00,27.705,1,D
00:10:00,27.750,1,D
00:10:00,27.722,1,D
00:10:00,27.758,1,D
00:10:00,27.733,1,D
00:10:00,27.743,1,D
00:10:00,27.773,1,D
00:10:00,27.765,1,D
00:10:00,27.794,1,D
00:10:00,27.817,1,D
00:10:00,27.826,1,D
00:10:00,27.831,1,D
00:10:00,27.831,1,D
00:10:00,27.826,1,D
00:10:00,27.856,1,D
00:10:00,27.857,1,D
00:10:00,27.851,1,D
00:10:00,27.875,1,D
00:10:00,27.847,1,D
00:10:00,27.883,1,D
00:10:00,27.894,1,D
00:10:00,27.880,1,D
00:10:00,27.905,1,D
00:10:00,27.882,1,D
00:10:00,27.902,1,D
00:10:00,27.859,1,D
00:10:00,27.880,1,D
00:10:00,27.916,1,D
00:10:00,27.892,1,D
00:10:00,27.878,1,D
00:10:00,27.921,1,D
00:10:00,27.897,1,D
00:10:00,27.888,1,D
00:10:00,27.898,1,D
00:10:00,27.871,1,D
00:10:00,27.892,1,D
00:10:00,27.893,1,D
00:10:00,27.880,1,D
00:10:00,27.899,1,D
00:10:00,27.867,1,D
00:10:00,27.907,1,D
00:10:00,27.874,1,D
00:10:00,27.851,1,D
00:10:00,27.844,1,D
00:10:00,27.834,1,D
00:10:00,27.833,1,D
00:10:00,27.818,1,D
00:10:00,27.818,1,D
00:10:00,27.784,1,D
00:10:00,27.796,1,D
00:10:00,27.788,1,D
00:10:00,27.795,1,D
00:10:00,27.798,1,D
00:10:00,27.798,1,D
00:10:00,27.788,1,D
00:10:00,27.788,1,D
00:10:00,27.774,1,D
00:10:00,27.773,1,D
00:10:00,27.761,1,D
00:10:00,27.752,1,D
00:10:00,27.754,1,D
00:10:00,27.748,1,D
00:10:00,27.753,1,D
00:10:00,27.751,1,D
00:10:00,27.742,1,D
00:10:00,27.737,1,D
00:10:00,27.730,1,D
00:10:00,27.726,1,D
00:10:00,27.737,1,D
00:10:00,27.723,1,D
00:10:00,27.721,1,D
00:10:00,27.722,1,D
