DATASET:,NOAA-2016
FILENAME:,TAO_T9N140W_D_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,27.161,1,D
00:10:00,27.159,1,D
00:10:00,27.157,1,D
00:10:00,27.147,1,D
00:10:00,27.153,1,D
00:10:00,27.155,1,D
00:10:00,27.144,1,D
00:10:00,27.144,1,D
00:10:00,27.141,1,D
00:10:00,27.135,1,D
00:10:00,27.132,1,D
00:10:00,27.129,1,D
00:10:00,27.128,1,D
00:10:00,27.130,1,D
00:10:00,27.132,1,D
00:10:00,27.132,1,D
00:10:00,27.129,1,D
00:10:00,27.131,1,D
00:10:00,27.133,1,D
00:10:00,27.129,1,D
00:10:00,27.127,1,D
00:10:00,27.129,1,D
00:10:00,27.127,1,D
00:10:00,27.126,1,D
00:10:00,27.123,1,D
00:10:00,27.124,1,D
00:10:00,27.122,1,D
00:10:00,27.120,1,D
00:10:00,27.118,1,D
00:10:00,27.116,1,D
00:10:00,27.110,1,D
00:10:00,27.111,1,D
00:10:00,27.107,1,D
00:10:00,27.107,1,D
00:10:00,27.107,1,D
00:10:00,27.105,1,D
00:10:00,27.101,1,D
00:10:00,27.102,1,D
00:10:00,27.105,1,D
00:10:00,27.102,1,D
00:10:00,27.099,1,D
00:10:00,27.097,1,D
00:10:00,27.102,1,D
00:10:00,27.104,1,D
00:10:00,27.104,1,D
00:10:00,27.106,1,D
00:10:00,27.105,1,D
00:10:00,27.107,1,D
00:10:00,27.108,1,D
00:10:00,27.109,1,D
00:10:00,27.109,1,D
00:10:00,27.109,1,D
00:10:00,27.110,1,D
00:10:00,27.111,1,D
00:10:00,27.114,1,D
00:10:00,27.111,1,D
00:10:00,27.113,1,D
00:10:00,27.115,1,D
00:10:00,27.117,1,D
00:10:00,27.118,1,D
00:10:00,27.119,1,D
00:10:00,27.121,1,D
00:10:00,27.121,1,D
00:10:00,27.127,1,D
00:10:00,27.128,1,D
00:10:00,27.127,1,D
00:10:00,27.128,1,D
00:10:00,27.128,1,D
00:10:00,27.128,1,D
00:10:00,27.127,1,D
00:10:00,27.128,1,D
00:10:00,27.128,1,D
00:10:00,27.123,1,D
00:10:00,27.126,1,D
00:10:00,27.129,1,D
00:10:00,27.128,1,D
00:10:00,27.121,1,D
00:10:00,27.121,1,D
00:10:00,27.119,1,D
00:10:00,27.115,1,D
00:10:00,27.113,1,D
00:10:00,27.116,1,D
00:10:00,27.111,1,D
00:10:00,27.113,1,D
00:10:00,27.110,1,D
00:10:00,27.108,1,D
00:10:00,27.109,1,D
00:10:00,27.108,1,D
00:10:00,27.108,1,D
00:10:00,27.104,1,D
00:10:00,27.104,1,D
00:10:00,27.102,1,D
00:10:00,27.101,1,D
00:10:00,27.102,1,D
00:10:00,27.104,1,D
00:10:00,27.106,1,D
00:10:00,27.106,1,D
00:10:00,27.105,1,D
00:10:00,27.107,1,D
00:10:00,27.105,1,D
00:10:00,27.106,1,D
00:10:00,27.106,1,D
00:10:00,27.109,1,D
00:10:00,27.108,1,D
00:10:00,27.110,1,D
00:10:00,27.114,1,D
00:10:00,27.113,1,D
00:10:00,27.115,1,D
00:10:00,27.119,1,D
00:10:00,27.120,1,D
00:10:00,27.120,1,D
00:10:00,27.122,1,D
00:10:00,27.119,1,D
00:10:00,27.119,1,D
00:10:00,27.129,1,D
00:10:00,27.133,1,D
00:10:00,27.131,1,D
00:10:00,27.135,1,D
00:10:00,27.131,1,D
00:10:00,27.134,1,D
00:10:00,27.138,1,D
00:10:00,27.147,1,D
00:10:00,27.147,1,D
00:10:00,27.149,1,D
00:10:00,27.150,1,D
00:10:00,27.155,1,D
00:10:00,27.164,1,D
00:10:00,27.167,1,D
00:10:00,27.177,1,D
00:10:00,27.170,1,D
00:10:00,27.170,1,D
00:10:00,27.179,1,D
00:10:00,27.175,1,D
00:10:00,27.190,1,D
00:10:00,27.175,1,D
00:10:00,27.189,1,D
00:10:00,27.191,1,D
