DATASET:,NOAA-2016
FILENAME:,TAO_T2S140W_D_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,29.120,1,D
00:10:00,29.111,1,D
00:10:00,29.153,1,D
00:10:00,29.150,1,D
00:10:00,29.131,1,D
00:10:00,29.158,1,D
00:10:00,29.197,1,D
00:10:00,29.138,1,D
00:10:00,29.144,1,D
00:10:00,29.086,1,D
00:10:00,29.112,1,D
00:10:00,29.098,1,D
00:10:00,29.093,1,D
00:10:00,29.101,1,D
00:10:00,29.078,1,D
00:10:00,29.049,1,D
00:10:00,29.045,1,D
00:10:00,29.074,1,D
00:10:00,29.018,1,D
00:10:00,29.040,1,D
00:10:00,29.021,1,D
00:10:00,29.013,1,D
00:10:00,28.996,1,D
00:10:00,28.965,1,D
00:10:00,28.955,1,D
00:10:00,28.939,1,D
00:10:00,28.938,1,D
00:10:00,28.915,1,D
00:10:00,28.921,1,D
00:10:00,28.890,1,D
00:10:00,28.887,1,D
00:10:00,28.868,1,D
00:10:00,28.853,1,D
00:10:00,28.841,1,D
00:10:00,28.832,1,D
00:10:00,28.836,1,D
00:10:00,28.846,1,D
00:10:00,28.843,1,D
00:10:00,28.843,1,D
00:10:00,28.874,1,D
00:10:00,28.830,1,D
00:10:00,28.842,1,D
00:10:00,28.821,1,D
00:10:00,28.823,1,D
00:10:00,28.823,1,D
00:10:00,28.842,1,D
00:10:00,28.837,1,D
00:10:00,28.821,1,D
00:10:00,28.830,1,D
00:10:00,28.807,1,D
00:10:00,28.818,1,D
00:10:00,28.809,1,D
00:10:00,28.816,1,D
00:10:00,28.807,1,D
00:10:00,28.798,1,D
00:10:00,28.775,1,D
00:10:00,28.805,1,D
00:10:00,28.788,1,D
00:10:00,28.767,1,D
00:10:00,28.805,1,D
00:10:00,28.809,1,D
00:10:00,28.802,1,D
00:10:00,28.792,1,D
00:10:00,28.818,1,D
00:10:00,28.797,1,D
00:10:00,28.813,1,D
00:10:00,28.814,1,D
00:10:00,28.812,1,D
00:10:00,28.817,1,D
00:10:00,28.812,1,D
00:10:00,28.806,1,D
00:10:00,28.826,1,D
00:10:00,28.815,1,D
00:10:00,28.809,1,D
00:10:00,28.811,1,D
00:10:00,28.805,1,D
00:10:00,28.823,1,D
00:10:00,28.814,1,D
00:10:00,28.837,1,D
00:10:00,28.812,1,D
00:10:00,28.810,1,D
00:10:00,28.811,1,D
00:10:00,28.804,1,D
00:10:00,28.799,1,D
00:10:00,28.812,1,D
00:10:00,28.805,1,D
00:10:00,28.815,1,D
00:10:00,28.808,1,D
00:10:00,28.803,1,D
00:10:00,28.814,1,D
00:10:00,28.804,1,D
00:10:00,28.818,1,D
00:10:00,28.818,1,D
00:10:00,28.824,1,D
00:10:00,28.832,1,D
00:10:00,28.817,1,D
00:10:00,28.822,1,D
00:10:00,28.830,1,D
00:10:00,28.836,1,D
00:10:00,28.821,1,D
00:10:00,28.831,1,D
00:10:00,28.838,1,D
00:10:00,28.838,1,D
00:10:00,28.840,1,D
00:10:00,28.851,1,D
00:10:00,28.860,1,D
00:10:00,28.874,1,D
00:10:00,28.888,1,D
00:10:00,28.893,1,D
00:10:00,28.913,1,D
00:10:00,28.910,1,D
00:10:00,28.918,1,D
00:10:00,28.920,1,D
00:10:00,28.949,1,D
00:10:00,28.946,1,D
00:10:00,28.990,1,D
00:10:00,29.009,1,D
00:10:00,29.070,1,D
00:10:00,29.055,1,D
00:10:00,29.131,1,D
00:10:00,29.133,1,D
00:10:00,29.147,1,D
00:10:00,29.090,1,D
00:10:00,29.136,1,D
00:10:00,29.177,1,D
00:10:00,29.181,1,D
00:10:00,29.220,1,D
00:10:00,29.295,1,D
00:10:00,29.226,1,D
00:10:00,29.338,1,D
00:10:00,29.357,1,D
00:10:00,29.323,1,D
00:10:00,29.313,1,D
00:10:00,29.316,1,D
00:10:00,29.368,1,D
00:10:00,29.468,1,D
00:10:00,29.400,1,D
00:10:00,29.419,1,D
00:10:00,29.520,1,D
00:10:00,29.411,1,D
00:10:00,29.264,1,D
00:10:00,29.236,1,D
00:10:00,29.334,1,D
00:10:00,29.385,1,D
00:10:00,29.259,1,D
00:10:00,29.339,1,D
00:10:00,29.374,1,D
00:10:00,29.358,1,D
00:10:00,29.370,1,D
00:10:00,29.401,1,D
00:10:00,29.382,1,D
00:10:00,29.421,1,D
00:10:00,29.427,1,D
00:10:00,29.458,1,D
00:10:00,29.430,1,D
00:10:00,29.375,1,D
00:10:00,29.389,1,D
00:10:00,29.402,1,D
00:10:00,29.378,1,D
00:10:00,29.370,1,D
00:10:00,29.379,1,D
00:10:00,29.337,1,D
00:10:00,29.306,1,D
00:10:00,29.279,1,D
00:10:00,29.282,1,D
00:10:00,29.243,1,D
00:10:00,29.222,1,D
00:10:00,29.224,1,D
00:10:00,29.219,1,D
00:10:00,29.199,1,D
00:10:00,29.187,1,D
00:10:00,29.196,1,D
00:10:00,29.248,1,D
00:10:00,29.229,1,D
00:10:00,29.195,1,D
00:10:00,29.216,1,D
00:10:00,29.233,1,D
00:10:00,29.185,1,D
00:10:00,29.158,1,D
