DATASET:,NOAA-2016
FILENAME:,TAO_T2N95W_R_SST_10min.ascii
Timestamp,SST,Q,M
2016-03-11 21:20:00,28.885,2,R
00:10:00,28.867,2,R
00:10:00,28.707,2,R
00:10:00,28.933,2,R
00:10:00,28.959,2,R
00:10:00,28.879,2,R
00:10:00,28.923,2,R
00:10:00,28.875,2,R
00:10:00,28.785,2,R
00:10:00,28.795,2,R
00:10:00,28.712,2,R
00:10:00,28.632,2,R
00:10:00,28.599,2,R
00:10:00,28.537,2,R
00:10:00,28.487,2,R
00:10:00,28.468,2,R
00:10:00,28.482,2,R
00:10:00,28.567,2,R
00:10:00,28.593,2,R
00:10:00,28.521,2,R
00:10:00,28.534,2,R
00:10:00,28.472,2,R
00:10:00,28.395,2,R
00:10:00,28.349,2,R
00:10:00,28.346,2,R
00:10:00,28.302,2,R
00:10:00,28.290,2,R
00:10:00,28.309,2,R
00:10:00,28.291,2,R
00:10:00,28.249,2,R
00:10:00,28.284,2,R
00:10:00,28.251,2,R
00:10:00,28.301,2,R
00:10:00,28.242,2,R
00:10:00,28.203,2,R
00:10:00,28.166,2,R
00:10:00,28.098,2,R
00:10:00,28.105,2,R
00:10:00,28.061,2,R
00:10:00,28.051,2,R
00:10:00,28.050,2,R
00:10:00,27.999,2,R
00:10:00,27.996,2,R
00:10:00,27.984,2,R
00:10:00,28.066,2,R
00:10:00,28.079,2,R
00:10:00,28.052,2,R
00:10:00,28.077,2,R
00:10:00,28.063,2,R
00:10:00,28.026,2,R
00:10:00,27.979,2,R
00:10:00,27.996,2,R
00:10:00,27.974,2,R
00:10:00,27.959,2,R
00:10:00,27.965,2,R
00:10:00,28.002,2,R
00:10:00,28.004,2,R
00:10:00,27.985,2,R
00:10:00,27.965,2,R
00:10:00,27.938,2,R
00:10:00,27.930,2,R
00:10:00,27.906,2,R
00:10:00,27.865,2,R
00:10:00,27.862,2,R
00:10:00,27.819,2,R
00:10:00,27.791,2,R
00:10:00,27.771,2,R
00:10:00,27.789,2,R
00:10:00,27.778,2,R
00:10:00,27.832,2,R
00:10:00,27.873,2,R
00:10:00,27.843,2,R
00:10:00,27.857,2,R
00:10:00,27.831,2,R
00:10:00,27.858,2,R
00:10:00,27.817,2,R
00:10:00,27.785,2,R
00:10:00,27.774,2,R
00:10:00,27.733,2,R
00:10:00,27.732,2,R
00:10:00,27.690,2,R
00:10:00,27.693,2,R
00:10:00,27.670,2,R
00:10:00,27.654,2,R
00:10:00,27.648,2,R
00:10:00,27.614,2,R
00:10:00,27.619,2,R
00:10:00,27.605,2,R
00:10:00,27.597,2,R
00:10:00,27.584,2,R
00:10:00,27.578,2,R
00:10:00,27.573,2,R
00:10:00,27.572,2,R
00:10:00,27.544,2,R
00:10:00,27.555,2,R
00:10:00,27.523,2,R
00:10:00,27.514,2,R
00:10:00,27.535,2,R
00:10:00,27.528,2,R
00:10:00,27.504,2,R
00:10:00,27.494,2,R
00:10:00,27.494,2,R
00:10:00,27.493,2,R
00:10:00,27.504,2,R
00:10:00,27.504,2,R
00:10:00,27.515,2,R
00:10:00,27.517,2,R
00:10:00,27.538,2,R
00:10:00,27.562,2,R
00:10:00,27.581,2,R
00:10:00,27.553,2,R
00:10:00,27.618,2,R
00:10:00,27.668,2,R
00:10:00,27.655,2,R
00:10:00,27.698,2,R
00:10:00,27.704,2,R
00:10:00,27.728,2,R
00:10:00,27.735,2,R
00:10:00,27.715,2,R
00:10:00,27.727,2,R
00:10:00,27.784,2,R
00:10:00,27.893,2,R
00:10:00,27.830,2,R
00:10:00,27.815,2,R
00:10:00,27.900,2,R
00:10:00,27.967,2,R
00:10:00,27.990,2,R
00:10:00,28.070,2,R
00:10:00,28.161,2,R
00:10:00,28.219,2,R
00:10:00,27.966,2,R
00:10:00,28.051,2,R
00:10:00,28.076,2,R
00:10:00,28.014,2,R
00:10:00,28.090,2,R
00:10:00,27.959,2,R
00:10:00,27.931,2,R
00:10:00,27.908,2,R
00:10:00,28.066,2,R
00:10:00,28.033,2,R
00:10:00,27.997,2,R
00:10:00,28.074,2,R
00:10:00,28.151,2,R
00:10:00,28.137,2,R
00:10:00,28.152,2,R
00:10:00,28.272,2,R
00:10:00,28.193,2,R
00:10:00,28.118,2,R
00:10:00,28.079,2,R
00:10:00,28.085,2,R
00:10:00,28.008,2,R
00:10:00,28.010,2,R
00:10:00,28.148,2,R
00:10:00,28.032,2,R
00:10:00,28.059,2,R
00:10:00,28.057,2,R
00:10:00,28.150,2,R
00:10:00,28.046,2,R
00:10:00,27.972,2,R
00:10:00,27.876,2,R
00:10:00,27.848,2,R
00:10:00,27.837,2,R
00:10:00,27.731,2,R
00:10:00,27.679,2,R
00:10:00,27.635,2,R
00:10:00,27.551,2,R
00:10:00,27.608,2,R
00:10:00,27.589,2,R
00:10:00,27.601,2,R
00:10:00,27.590,2,R
00:10:00,27.588,2,R
00:10:00,27.530,2,R
00:10:00,27.503,2,R
00:10:00,27.458,2,R
00:10:00,27.409,2,R
00:10:00,27.401,2,R
00:10:00,27.421,2,R
00:10:00,27.427,2,R
00:10:00,27.392,2,R
00:10:00,27.426,2,R
00:10:00,27.412,2,R
00:10:00,27.426,2,R
00:10:00,27.418,2,R
00:10:00,27.461,2,R
00:10:00,27.425,2,R
00:10:00,27.433,2,R
00:10:00,27.505,2,R
00:10:00,27.511,2,R
00:10:00,27.502,2,R
00:10:00,27.486,2,R
00:10:00,27.499,2,R
00:10:00,27.520,2,R
00:10:00,27.497,2,R
00:10:00,27.438,2,R
00:10:00,27.502,2,R
00:10:00,27.494,2,R
00:10:00,27.451,2,R
00:10:00,27.428,2,R
00:10:00,27.409,2,R
00:10:00,27.349,2,R
00:10:00,27.339,2,R
00:10:00,27.303,2,R
00:10:00,27.371,2,R
00:10:00,27.413,2,R
00:10:00,27.406,2,R
00:10:00,27.412,2,R
00:10:00,27.382,2,R
00:10:00,27.356,2,R
00:10:00,27.347,2,R
00:10:00,27.331,2,R
00:10:00,27.301,2,R
00:10:00,27.296,2,R
00:10:00,27.273,2,R
00:10:00,27.268,2,R
00:10:00,27.259,2,R
00:10:00,27.251,2,R
00:10:00,27.245,2,R
00:10:00,27.231,2,R
00:10:00,27.231,2,R
00:10:00,27.265,2,R
00:10:00,27.231,2,R
00:10:00,27.227,2,R
00:10:00,27.253,2,R
00:10:00,27.240,2,R
00:10:00,27.224,2,R
00:10:00,27.196,2,R
00:10:00,27.211,2,R
00:10:00,27.214,2,R
00:10:00,27.198,2,R
00:10:00,27.159,2,R
00:10:00,27.141,2,R
00:10:00,27.131,2,R
00:10:00,27.117,2,R
00:10:00,27.112,2,R
00:10:00,27.093,2,R
00:10:00,27.101,2,R
00:10:00,27.082,2,R
00:10:00,27.070,2,R
00:10:00,27.081,2,R
00:10:00,27.078,2,R
00:10:00,27.065,2,R
00:10:00,27.053,2,R
00:10:00,27.036,2,R
00:10:00,27.019,2,R
00:10:00,26.991,2,R
00:10:00,27.015,2,R
00:10:00,27.017,2,R
00:10:00,27.024,2,R
00:10:00,27.037,2,R
00:10:00,27.037,2,R
00:10:00,27.111,2,R
00:10:00,27.106,2,R
00:10:00,27.128,2,R
00:10:00,27.120,2,R
00:10:00,27.211,2,R
00:10:00,27.034,2,R
00:10:00,27.033,2,R
00:10:00,27.263,2,R
00:10:00,27.278,2,R
00:10:00,27.384,2,R
00:10:00,27.363,2,R
00:10:00,27.515,2,R
00:10:00,27.449,2,R
00:10:00,27.418,2,R
00:10:00,27.280,2,R
00:10:00,27.787,2,R
00:10:00,27.726,2,R
00:10:00,27.726,2,R
00:10:00,27.908,2,R
00:10:00,27.921,2,R
00:10:00,28.066,2,R
00:10:00,28.039,2,R
00:10:00,28.067,2,R
00:10:00,28.148,2,R
00:10:00,28.032,2,R
00:10:00,27.993,2,R
00:10:00,28.183,2,R
00:10:00,28.206,2,R
00:10:00,28.240,2,R
00:10:00,28.140,2,R
00:10:00,28.312,2,R
00:10:00,28.385,2,R
00:10:00,28.521,2,R
00:10:00,28.577,2,R
00:10:00,28.420,2,R
00:10:00,28.359,2,R
00:10:00,28.254,2,R
00:10:00,28.456,2,R
00:10:00,28.409,2,R
00:10:00,28.472,2,R
00:10:00,28.426,2,R
00:10:00,28.454,2,R
00:10:00,28.225,2,R
00:10:00,28.321,2,R
00:10:00,28.346,2,R
00:10:00,28.341,2,R
00:10:00,28.257,2,R
00:10:00,28.306,2,R
00:10:00,28.257,2,R
00:10:00,28.188,2,R
00:10:00,28.146,2,R
00:10:00,28.097,2,R
00:10:00,28.109,2,R
00:10:00,28.030,2,R
00:10:00,28.000,2,R
00:10:00,27.926,2,R
00:10:00,27.975,2,R
00:10:00,27.965,2,R
00:10:00,27.921,2,R
00:10:00,27.874,2,R
00:10:00,27.847,2,R
00:10:00,27.821,2,R
00:10:00,27.791,2,R
00:10:00,27.765,2,R
00:10:00,27.715,2,R
00:10:00,27.761,2,R
00:10:00,27.710,2,R
00:10:00,27.728,2,R
00:10:00,27.703,2,R
00:10:00,27.709,2,R
00:10:00,27.667,2,R
00:10:00,27.667,2,R
00:10:00,27.694,2,R
00:10:00,27.677,2,R
00:10:00,27.647,2,R
00:10:00,27.625,2,R
00:10:00,27.569,2,R
00:10:00,27.619,2,R
00:10:00,27.590,2,R
00:10:00,27.595,2,R
00:10:00,27.602,2,R
00:10:00,27.631,2,R
00:10:00,27.648,2,R
00:10:00,27.607,2,R
00:10:00,27.630,2,R
00:10:00,27.629,2,R
00:10:00,27.653,2,R
00:10:00,27.678,2,R
00:10:00,27.594,2,R
00:10:00,27.678,2,R
00:10:00,27.608,2,R
00:10:00,27.638,2,R
00:10:00,27.644,2,R
00:10:00,27.708,2,R
00:10:00,27.736,2,R
00:10:00,27.743,2,R
00:10:00,27.742,2,R
00:10:00,27.721,2,R
00:10:00,27.703,2,R
00:10:00,27.685,2,R
00:10:00,27.690,2,R
00:10:00,27.710,2,R
00:10:00,27.667,2,R
00:10:00,27.672,2,R
00:10:00,27.686,2,R
00:10:00,27.662,2,R
00:10:00,27.669,2,R
00:10:00,27.658,2,R
00:10:00,27.623,2,R
00:10:00,27.592,2,R
00:10:00,27.601,2,R
00:10:00,27.531,2,R
00:10:00,27.537,2,R
00:10:00,27.542,2,R
00:10:00,27.519,2,R
00:10:00,27.554,2,R
00:10:00,27.559,2,R
00:10:00,27.545,2,R
00:10:00,27.560,2,R
00:10:00,27.531,2,R
00:10:00,27.522,2,R
00:10:00,27.532,2,R
00:10:00,27.492,2,R
00:10:00,27.478,2,R
00:10:00,27.484,2,R
