DATASET:,NOAA-2016
FILENAME:,TAO_T2S110W_D_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,27.311,1,D
00:10:00,27.313,1,D
00:10:00,27.336,1,D
00:10:00,27.356,1,D
00:10:00,27.342,1,D
00:10:00,27.320,1,D
00:10:00,27.296,1,D
00:10:00,27.276,1,D
00:10:00,27.275,1,D
00:10:00,27.281,1,D
00:10:00,27.262,1,D
00:10:00,27.272,1,D
00:10:00,27.262,1,D
00:10:00,27.271,1,D
00:10:00,27.272,1,D
00:10:00,27.269,1,D
00:10:00,27.259,1,D
00:10:00,27.239,1,D
00:10:00,27.251,1,D
00:10:00,27.233,1,D
00:10:00,27.229,1,D
00:10:00,27.220,1,D
00:10:00,27.214,1,D
00:10:00,27.211,1,D
00:10:00,27.213,1,D
00:10:00,27.219,1,D
00:10:00,27.219,1,D
00:10:00,27.211,1,D
00:10:00,27.210,1,D
00:10:00,27.206,1,D
00:10:00,27.208,1,D
00:10:00,27.204,1,D
00:10:00,27.202,1,D
00:10:00,27.212,1,D
00:10:00,27.211,1,D
00:10:00,27.214,1,D
00:10:00,27.224,1,D
00:10:00,27.221,1,D
00:10:00,27.208,1,D
00:10:00,27.209,1,D
00:10:00,27.208,1,D
00:10:00,27.197,1,D
00:10:00,27.191,1,D
00:10:00,27.188,1,D
00:10:00,27.182,1,D
00:10:00,27.177,1,D
00:10:00,27.180,1,D
00:10:00,27.179,1,D
00:10:00,27.181,1,D
00:10:00,27.181,1,D
00:10:00,27.177,1,D
00:10:00,27.171,1,D
00:10:00,27.172,1,D
00:10:00,27.173,1,D
00:10:00,27.174,1,D
00:10:00,27.175,1,D
00:10:00,27.172,1,D
00:10:00,27.168,1,D
00:10:00,27.165,1,D
00:10:00,27.167,1,D
00:10:00,27.163,1,D
00:10:00,27.166,1,D
00:10:00,27.170,1,D
00:10:00,27.170,1,D
00:10:00,27.170,1,D
00:10:00,27.165,1,D
00:10:00,27.168,1,D
00:10:00,27.171,1,D
00:10:00,27.172,1,D
00:10:00,27.173,1,D
00:10:00,27.177,1,D
00:10:00,27.174,1,D
00:10:00,27.170,1,D
00:10:00,27.175,1,D
00:10:00,27.183,1,D
00:10:00,27.189,1,D
00:10:00,27.196,1,D
00:10:00,27.195,1,D
00:10:00,27.192,1,D
00:10:00,27.183,1,D
00:10:00,27.179,1,D
00:10:00,27.165,1,D
00:10:00,27.156,1,D
00:10:00,27.146,1,D
00:10:00,27.143,1,D
00:10:00,27.138,1,D
00:10:00,27.135,1,D
00:10:00,27.133,1,D
00:10:00,27.140,1,D
00:10:00,27.140,1,D
00:10:00,27.142,1,D
00:10:00,27.142,1,D
00:10:00,27.140,1,D
00:10:00,27.141,1,D
00:10:00,27.141,1,D
00:10:00,27.146,1,D
00:10:00,27.153,1,D
00:10:00,27.167,1,D
00:10:00,27.173,1,D
00:10:00,27.180,1,D
00:10:00,27.187,1,D
00:10:00,27.191,1,D
00:10:00,27.192,1,D
00:10:00,27.198,1,D
00:10:00,27.197,1,D
00:10:00,27.201,1,D
00:10:00,27.209,1,D
00:10:00,27.212,1,D
00:10:00,27.221,1,D
00:10:00,27.211,1,D
00:10:00,27.219,1,D
00:10:00,27.219,1,D
00:10:00,27.232,1,D
00:10:00,27.247,1,D
