DATASET:,NOAA-2016
FILENAME:,TAO_T5N155W_R_SST_10min.ascii
Timestamp,SST,Q,M
2016-01-01 00:00:00,29.097,2,R
00:10:00,29.083,2,R
00:10:00,29.090,2,R
00:10:00,29.093,2,R
00:10:00,29.108,2,R
00:10:00,29.100,2,R
00:10:00,29.111,2,R
00:10:00,29.116,2,R
00:10:00,29.115,2,R
00:10:00,29.116,2,R
00:10:00,29.117,2,R
00:10:00,29.120,2,R
00:10:00,29.116,2,R
00:10:00,29.112,2,R
00:10:00,29.118,2,R
00:10:00,29.108,2,R
00:10:00,29.104,2,R
00:10:00,29.101,2,R
00:10:00,29.097,2,R
00:10:00,29.094,2,R
00:10:00,29.082,2,R
00:10:00,29.095,2,R
00:10:00,29.096,2,R
00:10:00,29.082,2,R
00:10:00,29.086,2,R
00:10:00,29.093,2,R
00:10:00,29.099,2,R
00:10:00,29.087,2,R
00:10:00,29.096,2,R
00:10:00,29.089,2,R
00:10:00,29.098,2,R
00:10:00,29.095,2,R
00:10:00,29.100,2,R
00:10:00,29.090,2,R
00:10:00,29.095,2,R
00:10:00,29.083,2,R
00:10:00,29.093,2,R
00:10:00,29.084,2,R
00:10:00,29.082,2,R
00:10:00,29.075,2,R
00:10:00,29.081,2,R
00:10:00,29.078,2,R
00:10:00,29.076,2,R
00:10:00,29.062,2,R
00:10:00,29.059,2,R
00:10:00,29.064,2,R
00:10:00,29.058,2,R
00:10:00,29.048,2,R
00:10:00,29.065,2,R
00:10:00,29.059,2,R
00:10:00,29.063,2,R
00:10:00,29.056,2,R
00:10:00,29.057,2,R
00:10:00,29.055,2,R
00:10:00,29.030,2,R
00:10:00,29.047,2,R
00:10:00,29.056,2,R
00:10:00,29.054,2,R
00:10:00,29.054,2,R
00:10:00,29.057,2,R
00:10:00,29.058,2,R
00:10:00,29.038,2,R
00:10:00,29.040,2,R
00:10:00,29.030,2,R
00:10:00,29.022,2,R
00:10:00,29.046,2,R
00:10:00,29.041,2,R
00:10:00,29.035,2,R
00:10:00,29.041,2,R
00:10:00,29.047,2,R
00:10:00,29.027,2,R
00:10:00,29.045,2,R
00:10:00,29.039,2,R
00:10:00,29.028,2,R
00:10:00,29.029,2,R
00:10:00,29.041,2,R
00:10:00,29.024,2,R
00:10:00,29.042,2,R
00:10:00,29.015,2,R
00:10:00,29.024,2,R
00:10:00,29.016,2,R
00:10:00,29.021,2,R
00:10:00,29.037,2,R
00:10:00,29.037,2,R
00:10:00,29.045,2,R
00:10:00,29.041,2,R
00:10:00,29.035,2,R
00:10:00,29.012,2,R
00:10:00,29.030,2,R
00:10:00,29.037,2,R
00:10:00,29.045,2,R
00:10:00,29.035,2,R
00:10:00,29.021,2,R
00:10:00,29.022,2,R
00:10:00,29.011,2,R
00:10:00,29.004,2,R
00:10:00,29.011,2,R
00:10:00,29.009,2,R
00:10:00,29.013,2,R
00:10:00,29.007,2,R
00:10:00,29.006,2,R
00:10:00,29.011,2,R
00:10:00,29.006,2,R
00:10:00,29.007,2,R
00:10:00,28.996,2,R
00:10:00,29.000,2,R
00:10:00,29.023,2,R
00:10:00,29.008,2,R
00:10:00,29.014,2,R
00:10:00,29.014,2,R
00:10:00,29.012,2,R
00:10:00,29.018,2,R
00:10:00,29.006,2,R
00:10:00,29.011,2,R
00:10:00,29.014,2,R
00:10:00,29.017,2,R
00:10:00,29.014,2,R
00:10:00,29.022,2,R
00:10:00,29.020,2,R
00:10:00,29.023,2,R
00:10:00,29.017,2,R
