Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
IRKIS,Global,,CoderBase,,,,2691251,100.0,3126589,0,3126589,100.0,18391700,0,18391700,100.0
,,,CoderPCA,0,,4,890121,33.07,828051,70,828121,26.49,6259743,21306,6281049,34.15
,,,,,,8,961807,35.74,414725,70,414795,13.27,7246578,21306,7267884,39.52
,,,,,,16,1082113,40.21,208785,70,208855,6.68,8414955,21306,8436261,45.87
,,,,,,32,1154625,42.9,107243,70,107313,3.43,9096594,21306,9117900,49.58
,,,,,,64,1191391,44.27,59319,70,59389,1.9,9438643,21306,9459949,51.44
,,,,,,128,1211095,45.0,41033,70,41103,1.31,9614565,21306,9635871,52.39
,,,,,,256,1223266,45.45,43305,70,43375,1.39,9709666,21306,9730972,52.91
,,,CoderAPCA,0,,4,687139,25.53,873715,70,873785,27.95,4590240,21306,4611546,25.07
,,,,,,8,546586,20.31,459920,70,459990,14.71,3879616,21306,3900922,21.21
,,,,,,16,498733,18.53,241542,70,241612,7.73,3715166,21306,3736472,20.32
,,,,,,32,497912,18.5,126610,70,126680,4.05,3823530,21306,3844836,20.91
,,,,,,64,517160,19.22,66263,70,66333,2.12,4037856,21306,4059162,22.07
,,,,,,128,543365,20.19,34728,70,34798,1.11,4279036,21306,4300342,23.38
,,,,,,256,572433,21.27,18175,70,18245,0.58,4528134,21306,4549440,24.74
NOAA-SST,Global,,CoderBase,,,,1430084,100.0,216546,0,216546,100.0,11209440,0,11209440,100.0
,,,CoderPCA,0,,4,874584,61.16,59319,21,59340,27.4,6887151,35459,6922610,61.76
,,,,,,8,864852,60.48,33315,21,33336,15.39,6835291,35459,6870750,61.29
,,,,,,16,860412,60.17,24291,21,24312,11.23,6808805,35459,6844264,61.06
,,,,,,32,859058,60.07,26699,21,26720,12.34,6795558,35459,6831017,60.94
,,,,,,64,860164,60.15,42174,21,42195,19.49,6788936,35459,6824395,60.88
,,,,,,128,864422,60.45,79560,21,79581,36.75,6785617,35459,6821076,60.85
,,,,,,256,870947,60.9,133417,21,133438,61.62,6783963,35459,6819422,60.84
,,,CoderAPCA,0,,4,935642,65.43,61446,21,61467,28.39,7373484,35459,7408943,66.1
,,,,,,8,983265,68.76,33000,21,33021,15.25,7782913,35459,7818372,69.75
,,,,,,16,1032584,72.2,17934,21,17955,8.29,8192540,35459,8227999,73.4
,,,,,,32,1082806,75.72,10076,21,10097,4.66,8602167,35459,8637626,77.06
,,,,,,64,1133483,79.26,5865,21,5886,2.72,9011794,35459,9047253,80.71
,,,,,,128,1184439,82.82,3888,21,3909,1.81,9421421,35459,9456880,84.37
,,,,,,256,1235497,86.39,2725,21,2746,1.27,9831048,35459,9866507,88.02
NOAA-ADCP,Global,,CoderBase,,,,1874031,100.0,36720,0,36720,100.0,14696640,0,14696640,100.0
,,,CoderPCA,0,,4,1312352,70.03,9873,18,9891,26.94,10190358,39638,10229996,69.61
,,,,,,8,1298858,69.31,5217,18,5235,14.26,10087062,39638,10126700,68.9
,,,,,,16,1292148,68.95,3213,18,3231,8.8,10035396,39638,10075034,68.55
,,,,,,32,1288870,68.78,2823,18,2841,7.74,10009560,39638,10049198,68.38
,,,,,,64,1287371,68.7,3843,18,3861,10.51,9996549,39638,10036187,68.29
,,,,,,128,1286923,68.67,6801,18,6819,18.57,9990003,39638,10029641,68.24
,,,,,,256,1287286,68.69,13167,18,13185,35.91,9986544,39638,10026182,68.22
,,,CoderAPCA,0,,4,1457687,77.78,10317,18,10335,28.15,11352600,39638,11392238,77.52
,,,,,,8,1558431,83.16,5460,18,5478,14.92,12163410,39638,12203048,83.03
,,,,,,16,1659474,88.55,2919,18,2937,8.0,12974304,39638,13013942,88.55
,,,,,,32,1760670,93.95,1584,18,1602,4.36,13785198,39638,13824836,94.07
,,,,,,64,1861944,99.36,874,18,892,2.43,14596092,39638,14635730,99.59
,,,,,,128,1963259,104.76,504,18,522,1.42,15406986,39638,15446624,105.1
,,,,,,256,2064594,110.17,300,18,318,0.87,16217880,39638,16257518,110.62
SolarAnywhere,Global,,CoderBase,,,,1653016,100.0,595612,0,595612,100.0,4204320,0,4204320,100.0,4204320,0,4204320,100.0,4204320,0,4204320,100.0
,,,CoderPCA,0,,4,1236691,74.81,157935,32,157967,26.52,3262972,1199,3264171,77.64,3190342,1198,3191540,75.91,3262912,1347,3264259,77.64
,,,,,,8,1489410,90.1,79435,32,79467,13.34,3976244,1199,3977443,94.6,3863984,1198,3865182,91.93,3976244,1347,3977591,94.61
,,,,,,16,1590821,96.24,40731,32,40763,6.84,4226620,1199,4227819,100.56,4213220,1198,4214418,100.24,4226620,1347,4227967,100.56
,,,,,,32,1584668,95.87,22363,32,22395,3.76,4213642,1199,4214841,100.25,4208322,1198,4209520,100.12,4213642,1347,4214989,100.25
,,,,,,64,1581974,95.7,15219,32,15251,2.56,4207066,1199,4208265,100.09,4207066,1198,4208264,100.09,4207066,1347,4208413,100.1
,,,,,,128,1580818,95.63,15763,32,15795,2.65,4203802,1199,4205001,100.02,4203802,1198,4205000,100.02,4203802,1347,4205149,100.02
,,,,,,256,1581260,95.66,24195,32,24227,4.07,4202170,1199,4203369,99.98,4202170,1198,4203368,99.98,4202170,1347,4203517,99.98
,,,CoderAPCA,0,,4,1303039,78.83,166535,32,166567,27.97,3473148,1199,3474347,82.64,3316248,1198,3317446,78.91,3449004,1347,3450351,82.07
,,,,,,8,1308201,79.14,87700,32,87732,14.73,3529565,1199,3530764,83.98,3325634,1198,3326832,79.13,3503344,1347,3504691,83.36
,,,,,,16,1310901,79.3,46137,32,46169,7.75,3556630,1199,3557829,84.62,3336676,1198,3337874,79.39,3528392,1347,3529739,83.96
,,,,,,32,1400613,84.73,24244,32,24276,4.08,3810465,1199,3811664,90.66,3570615,1198,3571813,84.96,3780210,1347,3781557,89.94
,,,,,,64,1492124,90.27,12742,32,12774,2.14,4064496,1199,4065695,96.7,3808160,1198,3809358,90.61,4032224,1347,4033571,95.94
,,,,,,128,1584376,95.85,6768,32,6800,1.14,4318527,1199,4319726,102.74,4046102,1198,4047300,96.27,4284238,1347,4285585,101.93
,,,,,,256,1676990,101.45,3625,32,3657,0.61,4572558,1199,4573757,108.79,4284108,1198,4285306,101.93,4536252,1347,4537599,107.93
ElNino,el-nino.csv,,CoderBase,,,,4927126,100.0,108307,0,108307,100.0,5466318,0,5466318,100.0,7951008,0,7951008,100.0,4472442,0,4472442,100.0,4472442,0,4472442,100.0,4969380,0,4969380,100.0,5963256,0,5963256,100.0,5963256,0,5963256,100.0
,,,CoderPCA,0,,4,1458266,29.6,28827,8,28835,26.62,1361191,7502,1368693,25.04,2157362,7572,2164934,27.23,1414455,30034,1444489,32.3,1414464,30011,1444475,32.3,1151176,24221,1175397,23.65,1957423,29984,1987407,33.33,1972482,28812,2001294,33.56
,,,,,,8,1504734,30.54,14703,8,14711,13.58,1557640,7502,1565142,28.63,2437829,7572,2445401,30.76,1395402,30034,1425436,31.87,1395411,30011,1425422,31.87,1137260,24221,1161481,23.37,1938131,29984,1968115,33.0,1952749,28812,1981561,33.23
,,,,,,16,1536584,31.19,7947,8,7955,7.34,1703727,7502,1711229,31.3,2599488,7572,2607060,32.79,1385845,30034,1415879,31.66,1385854,30011,1415865,31.66,1130245,24221,1154466,23.23,1928141,29984,1958125,32.84,1942677,28812,1971489,33.06
,,,,,,32,1551521,31.49,4654,8,4662,4.3,1790825,7502,1798327,32.9,2658082,7572,2665654,33.53,1381071,30034,1411105,31.55,1381080,30011,1411091,31.55,1126735,24221,1150956,23.16,1923146,29984,1953130,32.75,1937828,28812,1966640,32.98
,,,,,,64,1559486,31.65,3942,8,3950,3.65,1835949,7502,1843451,33.72,2688805,7572,2696377,33.91,1378684,30034,1408718,31.5,1378693,30011,1408704,31.5,1124984,24221,1149205,23.13,1920650,29984,1950634,32.71,1935430,28812,1964242,32.94
,,,,,,128,1566506,31.79,5218,8,5226,4.83,1868215,7502,1875717,34.31,2717203,7572,2724775,34.27,1377488,30034,1407522,31.47,1377497,30011,1407508,31.47,1124104,24221,1148325,23.11,1919403,29984,1949387,32.69,1934172,28812,1962984,32.92
,,,,,,256,1569794,31.86,9120,8,9128,8.43,1880389,7502,1887891,34.54,2730315,7572,2737887,34.43,1376889,30034,1406923,31.46,1376898,30011,1406909,31.46,1123667,24221,1147888,23.1,1918779,29984,1948763,32.68,1933545,28812,1962357,32.91
,,,CoderAPCA,0,,4,1447462,29.38,30324,8,30332,28.01,988624,7502,996126,18.22,1503216,7572,1510788,19.0,1629859,30034,1659893,37.11,1637702,30011,1667713,37.29,1287384,24221,1311605,26.39,2128840,29984,2158824,36.2,2165002,28812,2193814,36.79
,,,,,,8,1503811,30.52,16000,8,16008,14.78,873796,7502,881298,16.12,1372351,7572,1379923,17.36,1778016,30034,1808050,40.43,1786572,30011,1816583,40.62,1394627,24221,1418848,28.55,2280840,29984,2310824,38.75,2319540,28812,2348352,39.38
,,,,,,16,1590930,32.29,8442,8,8450,7.8,864645,7502,872147,15.95,1375040,7572,1382612,17.39,1926184,30034,1956218,43.74,1935453,30011,1965464,43.95,1501906,24221,1526127,30.71,2432896,29984,2462880,41.3,2474128,28812,2502940,41.97
,,,,,,32,1689798,34.3,4466,8,4474,4.13,899008,7502,906510,16.58,1424577,7572,1432149,18.01,2074352,30034,2104386,47.05,2084334,30011,2114345,47.27,1609185,24221,1633406,32.87,2584952,29984,2614936,43.85,2628761,28812,2657573,44.57
