DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-08-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,23946,25379,25556,N,30086,28410,N,22220,25694,26915,27024,N,N,N,N,26531,22751,24726,27159,N,30218,N,N,21879,26434,28466,28563,N,29969,29399,N,27598,24916,26472,27659,N,N,29484,29122,22240,28575,28645,N,N,N,29107,28241,25264,26726,28659,28863,29430,N,24397
600,23948,25433,25611,N,30097,28398,N,22205,25701,26913,27027,N,N,N,N,26529,22756,24719,27149,N,30247,N,N,21889,26438,28473,28574,N,29881,29362,N,27613,24906,26480,27653,N,N,29475,29133,22248,28576,28648,N,N,N,29109,28246,25257,26726,28644,28859,29426,N,24408
600,23983,25414,25638,N,30066,28405,N,22190,25689,26911,27,N,N,N,N,26553,22724,24714,27146,N,30283,N,N,21891,26451,28420,28558,N,29902,29341,N,27616,24915,26473,27656,N,N,29473,29131,22242,28582,28637,N,N,N,29111,28223,25250,26710,28631,28858,29438,N,24403
600,23954,25401,25673,N,30128,28402,N,22169,25694,26900,27007,N,N,N,N,26544,22734,24663,N,N,30309,N,N,21888,26456,28420,28522,N,30025,29329,N,27615,24914,26472,27646,N,N,29457,29133,22250,28570,28633,N,N,N,29115,28228,25243,26724,28641,28856,29423,N,24410
600,23948,25402,25696,N,30126,28402,N,22120,25700,26905,26997,N,N,N,N,26563,22692,24698,27132,N,30148,N,N,21904,26462,28452,28541,N,29977,29308,N,27631,24892,26461,27642,N,N,29460,29122,22248,28574,28631,N,N,N,29117,28184,25256,26725,28637,28854,29416,N,24403
600,23932,25378,25662,N,30126,28390,N,22077,25692,26902,27002,N,N,N,N,26549,22664,24685,27136,N,30346,N,N,21888,26462,28448,28538,N,3,29293,N,27612,24888,26454,27633,N,N,29462,29131,22247,28554,28635,N,N,N,29117,28151,25254,26714,28616,28849,29392,N,24403
600,23920,25367,25660,N,30128,28388,N,22107,25690,26903,27006,N,N,N,N,26536,22681,24669,27125,N,30388,N,N,21869,26454,28428,28534,N,29957,29291,N,27612,24892,26463,27627,N,N,29456,29123,22247,28535,28626,N,N,N,29121,28139,25237,26721,28620,28841,29394,N,24400
600,23915,25340,25620,N,30127,28398,N,22087,25696,26910,27003,N,N,N,N,26552,22653,24674,27127,N,30322,N,N,21861,26446,28438,28538,N,29971,29297,N,27627,24887,26447,27624,N,N,29455,29119,22261,28505,28627,N,N,N,29128,28110,25249,26720,28610,28842,29409,N,24403
600,23903,25416,25573,N,30116,28392,N,22058,25684,26905,27002,N,N,N,N,26559,22678,24668,27114,N,30375,N,N,21867,26443,28430,28525,N,30016,29291,N,N,24882,26452,27617,N,N,29447,29128,22278,28485,28610,N,N,N,29136,28101,25251,26715,28618,28839,29433,N,24406
600,23904,25331,25577,N,30134,28379,N,21999,25685,26894,26991,N,N,N,N,26554,22636,24640,27122,N,30326,N,N,21859,26442,28341,28522,N,30025,29284,N,N,24891,26447,27617,N,N,29440,29117,22290,28492,28599,N,N,N,29153,28075,25242,26699,28623,28840,29420,N,N
600,23904,25373,25602,N,30136,28373,N,22033,25681,26904,26997,N,N,N,N,26568,22617,24657,27119,N,30290,N,N,21855,26432,28415,28526,N,30147,29266,N,27636,24886,26449,27603,N,N,29439,29112,22287,28486,28606,N,N,N,29173,28075,25241,26706,28595,28844,29403,N,N
600,23905,25377,25597,N,30118,28371,N,22096,25690,26901,26989,N,N,N,N,26573,22623,24663,27108,N,30261,N,N,21885,26432,28409,28518,N,30118,29261,N,27638,24882,26455,27596,N,N,29438,29129,22277,28462,28605,N,N,N,29174,28059,25248,26691,28607,28836,29398,N,N
600,23912,25339,25604,N,30097,28365,N,22117,25670,26890,26996,N,N,N,N,26570,22585,24657,27106,N,30255,N,N,21870,26420,28405,28526,N,30115,29246,N,27639,24883,26451,27593,N,N,29425,29152,22269,28451,28607,N,N,N,29167,28058,25249,26712,28614,28838,29393,N,N
600,23885,25357,25622,N,30082,28368,N,22121,25657,26897,26991,N,N,N,N,26561,22558,24657,27100,N,30238,N,N,21869,26426,28376,28516,N,30053,29235,N,27632,24867,26444,27589,N,N,29415,29145,22290,28445,28594,N,N,N,29155,28048,25242,26697,28609,28831,29394,N,N
600,23875,25321,25606,N,30085,28370,N,22116,25663,26891,26983,N,N,N,N,26559,22568,24651,27109,N,30227,N,N,21856,26417,28363,28526,N,30093,29232,N,27626,24867,26445,27587,N,N,29409,29124,22281,28421,28591,N,N,N,29139,28034,25239,26703,28608,28831,29400,N,N
600,23853,25272,25593,N,30050,28357,N,22105,25655,26887,26966,N,N,N,N,26569,22547,24620,27103,N,30204,N,N,21859,26413,28310,28515,N,30035,29229,N,N,24868,26444,27572,N,N,29404,29110,22287,28403,28583,N,N,N,29137,28041,25230,26699,28603,28825,29385,N,24400
600,23842,25290,25600,N,30039,28359,N,22083,25659,26885,26974,N,N,N,N,26569,22537,24637,27096,N,30187,N,N,21855,26416,28345,28526,N,30052,29227,N,27633,24865,26440,27577,N,N,29397,29141,22272,28393,28592,N,N,N,29137,28042,25233,26689,28605,28826,29391,N,24402
600,23835,25278,25594,N,30028,28352,N,22080,25648,26886,26971,N,N,N,N,26549,22525,24637,N,N,30172,N,N,21892,26412,28331,28519,N,30102,29221,N,27611,24865,26431,27569,N,N,29395,29124,22268,28398,28608,N,N,N,29126,28033,25245,26689,28589,28825,29378,N,24400
600,23847,25232,25608,N,30020,28338,N,22092,25651,26889,26969,N,N,N,N,26568,22517,24628,27104,N,30162,N,N,21873,26410,28325,28508,N,30321,29220,N,27631,24864,26430,27573,N,N,29386,29115,22280,28389,28619,N,N,N,29121,28045,25238,26697,28590,28825,29360,N,24404
600,23851,25281,25597,N,30022,28327,N,22066,25649,26891,26966,N,N,N,N,26567,22508,24625,27094,N,30132,N,N,21870,26405,28311,28524,N,30216,29217,N,27641,24858,26441,N,N,N,29380,29104,22279,28374,28623,N,N,N,29117,28069,25229,26691,28600,28826,29355,N,24390
600,23826,25283,25590,N,3,28326,N,22046,25646,26886,26960,N,N,N,N,26568,22607,24623,27093,N,30119,N,N,21879,26406,28307,28519,N,31138,29213,N,27624,24850,26442,N,N,N,29391,29071,22278,28375,28622,N,N,N,29117,28088,25230,26691,28606,28827,29350,N,24400
600,23799,25346,25584,N,3,28313,N,22046,25629,26884,26974,N,N,N,N,26558,22574,24599,27083,N,30100,N,N,21873,26438,28273,28497,N,30202,29211,N,N,24837,26438,27566,N,N,29385,29055,22259,28382,28622,N,N,N,29117,28096,25225,26687,N,28826,29336,N,24398
600,23789,25306,25587,N,29980,28297,N,22043,25642,26884,26957,N,N,N,N,26554,22590,24609,27087,N,30101,N,N,21863,26449,28288,28506,N,30093,29213,N,27639,24844,26427,27576,N,N,29384,29040,22230,28416,28624,N,N,N,29117,28082,25217,26681,28601,28819,29323,N,24401
600,23771,25361,25560,N,29971,28282,N,22045,25635,26889,26964,N,N,N,N,26553,22591,24610,27085,N,30115,N,N,21890,26453,28290,28507,N,30100,29213,N,27652,24835,26435,27580,N,N,29375,29045,22221,28424,28620,N,N,N,29112,28047,25234,26684,28592,28816,29323,N,24388
600,23743,25359,25542,N,29947,28290,N,22064,25630,26882,26968,N,N,N,N,26545,22563,24608,27088,N,30104,N,N,21879,26459,28265,28505,N,30403,29205,N,27639,24830,26437,27575,N,N,29362,29036,22219,28372,28624,N,N,N,29110,28060,25233,26689,28595,28818,29322,N,24384
600,23702,25386,25527,N,29943,28290,N,22049,25649,26887,26960,N,N,N,N,26558,22556,24604,27083,N,30108,N,N,21871,26467,28270,28502,N,30121,29205,N,27658,24833,26431,27575,N,N,29365,29045,22205,28303,28616,N,N,N,29108,28056,25234,26688,28618,28819,29304,N,24394
600,23729,25343,25557,N,29934,28295,N,22006,25635,26889,26981,N,N,N,N,26549,22543,24600,N,N,30115,N,N,21866,26468,28278,28496,N,30146,29204,N,27639,24822,26432,27568,N,N,29359,29054,22205,28286,28612,N,N,N,29102,28071,25228,26677,28609,28812,29306,N,24383
600,23695,25349,25514,N,29931,28292,N,21986,25632,26884,26957,N,N,N,N,26565,22565,24587,27083,N,30121,N,N,21877,26477,28251,28492,N,29933,29212,N,27626,24812,26430,27567,N,N,29358,29051,22205,28270,28619,N,N,N,29106,28102,25228,26682,28596,28819,29308,N,24388
600,23710,25349,25513,N,29933,28281,N,21961,25635,26883,26961,N,N,N,N,26571,22600,24592,27074,N,30151,N,N,21871,26485,28275,28493,N,30147,29209,N,27632,24809,26431,27572,N,N,29358,29051,22213,28270,28617,N,N,N,29099,28097,25225,26685,28597,28812,29300,N,24392
600,23704,25337,25540,N,29926,28279,N,21960,25633,26883,26954,N,N,N,N,26569,22578,24594,27077,N,30106,N,N,21845,26493,28273,28497,N,29976,29204,N,27646,24810,26427,27566,N,N,29356,29053,22208,28265,28600,N,N,N,29100,28086,25227,26675,28614,28806,29293,N,24384
600,23695,25286,25533,N,29915,28269,N,21993,25629,26883,26965,N,N,N,N,26559,22546,24583,27067,N,30127,N,N,21845,26499,28270,28485,N,29927,29201,N,27635,24790,26423,27563,N,N,29344,29035,22201,28287,28588,N,N,N,29098,28065,25235,26678,28619,28811,29284,N,24387
600,23704,25275,25543,N,29893,28288,N,21971,25625,26884,26965,N,N,N,N,26552,22572,24582,27073,N,30104,N,N,21834,26499,28266,28484,N,29978,29198,N,27628,24801,26420,27565,N,N,29346,29040,22201,28250,28582,N,N,N,29106,28047,25222,26678,28600,28804,29273,N,24387
600,23686,25333,25509,N,29884,28281,N,21936,25625,26885,26954,N,N,N,N,26560,22587,24587,27066,N,30100,N,N,21832,26507,28258,28480,N,30523,29202,N,N,24798,26427,27568,N,N,29344,29013,22205,28236,28571,N,N,N,29097,28033,25229,26667,28598,28805,29281,N,24384
600,23697,25334,25514,N,29876,28272,N,21916,25639,26873,26954,N,N,N,N,26551,22556,24561,27059,N,30104,N,N,21825,26500,28225,28500,N,30601,29199,N,27622,24791,26423,27569,N,N,29332,28999,22193,28233,28574,N,N,N,29097,28032,25228,26667,28609,28810,29265,N,24384
600,23654,25324,25529,N,29883,28273,N,21902,25645,26882,26961,N,N,N,N,26543,22543,24583,N,N,30103,N,N,21834,26512,28245,28487,N,30695,29196,N,27626,24790,26423,27557,N,N,29337,28989,22191,28228,28579,N,N,N,29100,28016,25235,26685,28610,28801,N,N,24389
600,23676,25355,25527,N,29865,28271,N,21893,25649,26879,26958,N,N,N,N,26554,22594,24580,27046,N,30090,N,N,21831,26531,28238,28481,N,29906,29187,N,27618,24788,26416,27561,N,N,29346,28987,22181,28261,28586,N,N,N,29093,28015,25231,26675,28603,28798,N,N,24387
600,23671,25371,25515,N,29859,28261,N,21887,25642,26878,26959,N,N,N,N,26535,22583,24577,27068,N,30096,N,N,21819,26524,28241,28481,N,30471,29196,N,27615,24795,26413,27563,N,N,29341,28991,22169,28297,28573,N,N,N,29095,28,25229,26681,28609,28799,29264,N,24373
600,23649,25346,25502,N,29862,28259,N,21854,25635,26876,26960,N,N,N,N,26544,22573,24574,27061,N,30081,N,N,21811,26515,28243,28491,N,30685,29196,N,27622,24779,26415,27566,N,N,29339,28991,22157,28318,28586,N,N,N,29104,28008,25223,26666,28600,28802,29267,N,24386
600,23634,25347,25529,N,29854,28249,N,21838,25637,26880,26948,N,N,N,N,26561,22572,24566,27057,N,30073,N,N,21807,26517,28241,28485,N,30428,29191,N,N,24787,26426,27564,N,N,29330,28980,22149,28335,28578,N,N,N,29093,28003,25227,26683,28600,28799,29272,N,24389
600,23639,25293,25529,N,29866,28257,N,21819,25641,26869,26962,N,N,N,N,26543,22543,24550,27056,N,30053,N,N,21809,26503,28222,28487,N,30363,29184,N,N,24789,26419,27562,N,N,29337,28993,22142,28365,28570,N,N,N,29098,28007,25230,26667,28601,28791,29269,N,24383
600,23652,25336,25531,N,29846,28249,N,21846,25621,26880,26948,N,N,N,N,26538,22544,24559,27054,N,30050,N,N,21829,26503,28227,28489,N,30236,29185,N,27611,24786,26416,27558,N,N,29329,28973,22147,28401,28583,N,N,N,29094,28008,25229,26668,28589,28797,29269,N,24384
600,23638,25286,25538,N,29838,28248,N,21863,25633,26871,26951,N,N,N,N,26554,22529,24562,27066,N,30070,N,N,21817,26524,28228,28490,N,30166,29186,N,27604,24773,26412,27568,N,N,29325,28971,22143,28399,28578,N,N,N,29096,28011,25220,26658,28590,28786,29249,N,24383
600,23604,25304,25523,N,29827,28251,N,21835,25632,26867,26944,N,N,N,N,26544,22530,24557,27060,N,30078,N,N,21839,26522,28222,28487,N,30167,29176,N,27608,24778,26411,27560,N,N,29328,28969,22142,28384,28574,N,N,N,29093,28007,25225,26679,28587,28792,29249,N,24368
