Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",4,156.175,40.57,447185,0,447185,100.0,800532,0,800532,30.43
,,,,,,8,111.857,29.06,447185,0,447185,100.0,445991,0,445991,16.95
,,,,,,16,88.251,22.93,447185,0,447185,100.0,257138,0,257138,9.78
,,,,,,32,75.993,19.74,447185,0,447185,100.0,159075,0,159075,6.05
,,,,,,64,69.929,18.17,447185,0,447185,100.0,110560,0,110560,4.2
,,,,,,128,67.148,17.44,447185,0,447185,100.0,88315,0,88315,3.36
,,,,,,256,66.047,17.16,447185,0,447185,100.0,79506,0,79506,3.02
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",4,155.538,40.41,447185,0,447185,100.0,795432,0,795432,30.24
,,,,,,8,110.790,28.78,447185,0,447185,100.0,437450,0,437450,16.63
,,,,,,16,86.693,22.52,447185,0,447185,100.0,244678,0,244678,9.3
,,,,,,32,73.989,19.22,447185,0,447185,100.0,143040,0,143040,5.44
,,,,,,64,67.459,17.53,447185,0,447185,100.0,90800,0,90800,3.45
,,,,,,128,64.266,16.7,447185,0,447185,100.0,65263,0,65263,2.48
,,,,,,256,62.823,16.32,447185,0,447185,100.0,53712,0,53712,2.04
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",4,155.437,40.38,447185,0,447185,100.0,794628,0,794628,30.21
,,,,,,8,110.595,28.73,447185,0,447185,100.0,435890,0,435890,16.57
,,,,,,16,86.406,22.45,447185,0,447185,100.0,242382,0,242382,9.21
,,,,,,32,73.589,19.12,447185,0,447185,100.0,139845,0,139845,5.32
,,,,,,64,66.947,17.39,447185,0,447185,100.0,86704,0,86704,3.3
,,,,,,128,63.637,16.53,447185,0,447185,100.0,60231,0,60231,2.29
,,,,,,256,62.089,16.13,447185,0,447185,100.0,47844,0,47844,1.82
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,155.230,40.33,447185,0,447185,100.0,792972,0,792972,30.15
,,,,,,8,110.275,28.65,447185,0,447185,100.0,433329,0,433329,16.47
,,,,,,16,85.943,22.33,447185,0,447185,100.0,238672,0,238672,9.07
,,,,,,32,72.961,18.95,447185,0,447185,100.0,134820,0,134820,5.13
,,,,,,64,66.141,17.18,447185,0,447185,100.0,80256,0,80256,3.05
,,,,,,128,62.645,16.27,447185,0,447185,100.0,52292,0,52292,1.99
,,,,,,256,60.924,15.83,447185,0,447185,100.0,38520,0,38520,1.46
,,,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,223.158,57.98,447185,0,447185,100.0,1336396,0,1336396,50.8
,,,,,,8,189.014,49.1,447185,0,447185,100.0,1063243,0,1063243,40.42
,,,,,,16,173.494,45.07,447185,0,447185,100.0,939084,0,939084,35.7
,,,,,,32,168.718,43.83,447185,0,447185,100.0,900875,0,900875,34.25
,,,,,,64,168.865,43.87,447185,0,447185,100.0,902054,0,902054,34.29
,,,,,,128,171.156,44.47,447185,0,447185,100.0,920377,0,920377,34.99
,,,,,,256,174.352,45.3,447185,0,447185,100.0,945946,0,945946,35.96
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,223.158,57.98,447185,0,447185,100.0,1336396,0,1336396,50.8
,,,,,,8,189.014,49.1,447185,0,447185,100.0,1063243,0,1063243,40.42
,,,,,,16,173.494,45.07,447185,0,447185,100.0,939084,0,939084,35.7
,,,,,,32,168.718,43.83,447185,0,447185,100.0,900875,0,900875,34.25
