Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,16,2279916,84.74,3126589,0,3126589,100.0,15106992,0,15106992,82.14
,,,,,,32,2085221,77.5,3126589,0,3126589,100.0,13549426,0,13549426,73.67
,,,,,,64,2018683,75.03,3126589,0,3126589,100.0,13017126,0,13017126,70.78
,,,,,,128,2001278,74.38,3126589,0,3126589,100.0,12877886,0,12877886,70.02
,,,,,,256,2005381,74.54,3126589,0,3126589,100.0,12910696,0,12910696,70.2
,,,,3,,4,3625472,134.75,3126589,0,3126589,100.0,25871438,0,25871438,140.67
,,,,,,8,2387019,88.72,3126589,0,3126589,100.0,15963815,0,15963815,86.8
,,,,,,16,1804463,67.07,3126589,0,3126589,100.0,11303364,0,11303364,61.46
,,,,,,32,1553055,57.72,3126589,0,3126589,100.0,9292088,0,9292088,50.52
,,,,,,64,1454145,54.05,3126589,0,3126589,100.0,8500820,0,8500820,46.22
,,,,,,128,1418663,52.73,3126589,0,3126589,100.0,8216968,0,8216968,44.68
,,,,,,256,1410820,52.44,3126589,0,3126589,100.0,8154208,0,8154208,44.34
,,,,5,,4,3428308,127.42,3126589,0,3126589,100.0,24294118,0,24294118,132.09
,,,,,,8,2070960,76.97,3126589,0,3126589,100.0,13435335,0,13435335,73.05
,,,,,,16,1407215,52.3,3126589,0,3126589,100.0,8125380,0,8125380,44.18
,,,,,,32,1097970,40.81,3126589,0,3126589,100.0,5651424,0,5651424,30.73
,,,,,,64,960969,35.72,3126589,0,3126589,100.0,4555408,0,4555408,24.77
,,,,,,128,904259,33.61,3126589,0,3126589,100.0,4101740,0,4101740,22.3
,,,,,,256,883822,32.85,3126589,0,3126589,100.0,3938224,0,3938224,21.41
,,,,10,,4,3338600,124.09,3126589,0,3126589,100.0,23576458,0,23576458,128.19
,,,,,,8,1921442,71.42,3126589,0,3126589,100.0,12239189,0,12239189,66.55
,,,,,,16,1211767,45.04,3126589,0,3126589,100.0,6561800,0,6561800,35.68
,,,,,,32,864223,32.12,3126589,0,3126589,100.0,3781449,0,3781449,20.56
,,,,,,64,699229,25.99,3126589,0,3126589,100.0,2461492,0,2461492,13.38
,,,,,,128,624738,23.22,3126589,0,3126589,100.0,1865558,0,1865558,10.14
,,,,,,256,594141,22.08,3126589,0,3126589,100.0,1620776,0,1620776,8.81
,,,,15,,4,3333004,123.88,3126589,0,3126589,100.0,23531686,0,23531686,127.95
,,,,,,8,1909772,70.98,3126589,0,3126589,100.0,12145829,0,12145829,66.04
,,,,,,16,1191535,44.29,3126589,0,3126589,100.0,6399940,0,6399940,34.8
,,,,,,32,834735,31.03,3126589,0,3126589,100.0,3545535,0,3545535,19.28
,,,,,,64,661425,24.58,3126589,0,3126589,100.0,2159056,0,2159056,11.74
,,,,,,128,579992,21.56,3126589,0,3126589,100.0,1507598,0,1507598,8.2
,,,,,,256,544652,20.24,3126589,0,3126589,100.0,1224864,0,1224864,6.66
,,,,20,,4,3330656,123.79,3126589,0,3126589,100.0,23512908,0,23512908,127.85
,,,,,,8,1904122,70.77,3126589,0,3126589,100.0,12100630,0,12100630,65.79
,,,,,,16,1181764,43.92,3126589,0,3126589,100.0,6321776,0,6321776,34.37
