Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,64,79.404,20.63,447190,0,447190,100.0,183290,3928,187218,7.12
,,,,,,128,77.818,20.22,447190,0,447190,100.0,170603,3928,174531,6.63
,,,,,,256,77.579,20.16,447190,0,447190,100.0,168690,3928,172618,6.56
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,151.535,39.38,447190,0,447190,100.0,760344,3928,764272,29.05
,,,,,,8,106.689,27.72,447190,0,447190,100.0,401570,3928,405498,15.42
,,,,,,16,83.479,21.69,447190,0,447190,100.0,215894,3928,219822,8.36
,,,,,,32,71.692,18.63,447190,0,447190,100.0,121600,3928,125528,4.77
,,,,,,64,65.849,17.11,447190,0,447190,100.0,74854,3928,78782,2.99
,,,,,,128,63.026,16.38,447190,0,447190,100.0,52272,3928,56200,2.14
,,,,,,256,61.840,16.07,447190,0,447190,100.0,42784,3928,46712,1.78
,,,CoderGAMPSLimit,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,141.675,36.82,447190,0,447190,100.0,681420,3968,685388,26.06
,,,,,,8,130.656,33.95,447190,0,447190,100.0,593268,3968,597236,22.7
,,,,,,16,129.105,33.55,447190,0,447190,100.0,580860,3968,584828,22.23
,,,,,,32,132.105,34.33,447190,0,447190,100.0,604860,3968,608828,23.14
,,,,,,64,136.663,35.51,447190,0,447190,100.0,641328,3968,645296,24.53
,,,,,,128,141.606,36.8,447190,0,447190,100.0,680867,3968,684835,26.03
,,,,,,256,146.605,38.1,447190,0,447190,100.0,720864,3968,724832,27.55
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,141.675,36.82,447190,0,447190,100.0,681420,3968,685388,26.06
,,,,,,8,130.656,33.95,447190,0,447190,100.0,593268,3968,597236,22.7
,,,,,,16,129.105,33.55,447190,0,447190,100.0,580860,3968,584828,22.23
,,,,,,32,132.105,34.33,447190,0,447190,100.0,604860,3968,608828,23.14
