Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,8,110.487,28.71,447185,0,447185,100.0,435890,0,435890,16.57
,,,,,,16,86.299,22.43,447185,0,447185,100.0,242382,0,242382,9.21
,,,,,,32,73.481,19.1,447185,0,447185,100.0,139845,0,139845,5.32
,,,,,,64,66.839,17.37,447185,0,447185,100.0,86704,0,86704,3.3
,,,,,,128,63.530,16.51,447185,0,447185,100.0,60231,0,60231,2.29
,,,,,,256,61.981,16.11,447185,0,447185,100.0,47844,0,47844,1.82
,,,,0.3,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,155.122,40.31,447185,0,447185,100.0,792972,0,792972,30.15
,,,,,,8,110.167,28.63,447185,0,447185,100.0,433329,0,433329,16.47
,,,,,,16,85.835,22.31,447185,0,447185,100.0,238672,0,238672,9.07
,,,,,,32,72.853,18.93,447185,0,447185,100.0,134820,0,134820,5.13
,,,,,,64,66.033,17.16,447185,0,447185,100.0,80256,0,80256,3.05
,,,,,,128,62.537,16.25,447185,0,447185,100.0,52292,0,52292,1.99
,,,,,,256,60.816,15.8,447185,0,447185,100.0,38520,0,38520,1.46
,,,CoderCA,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,233.967,60.8,447185,0,447185,100.0,1423728,0,1423728,54.12
,,,,,,8,202.915,52.73,447185,0,447185,100.0,1175317,0,1175317,44.68
,,,,,,16,190.646,49.54,447185,0,447185,100.0,1077160,0,1077160,40.95
,,,,,,32,189.632,49.28,447185,0,447185,100.0,1069050,0,1069050,40.64
,,,,,,64,193.831,50.37,447185,0,447185,100.0,1102640,0,1102640,41.92
,,,,,,128,200.276,52.05,447185,0,447185,100.0,1154198,0,1154198,43.88
,,,,,,256,207.644,53.96,447185,0,447185,100.0,1213146,0,1213146,46.12
,,,,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,233.967,60.8,447185,0,447185,100.0,1423728,0,1423728,54.12
,,,,,,8,202.915,52.73,447185,0,447185,100.0,1175317,0,1175317,44.68
,,,,,,16,190.646,49.54,447185,0,447185,100.0,1077160,0,1077160,40.95
,,,,,,32,189.632,49.28,447185,0,447185,100.0,1069050,0,1069050,40.64
,,,,,,64,193.831,50.37,447185,0,447185,100.0,1102640,0,1102640,41.92
,,,,,,128,200.276,52.05,447185,0,447185,100.0,1154198,0,1154198,43.88
,,,,,,256,207.644,53.96,447185,0,447185,100.0,1213146,0,1213146,46.12
,,,,0.03,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",4,222.981,57.95,447185,0,447185,100.0,1335840,0,1335840,50.78
,,,,,,8,187.125,48.63,447185,0,447185,100.0,1048996,0,1048996,39.88
,,,,,,16,170.964,44.43,447185,0,447185,100.0,919702,0,919702,34.96
,,,,,,32,166.901,43.37,447185,0,447185,100.0,887205,0,887205,33.73
,,,,,,64,168.787,43.86,447185,0,447185,100.0,902288,0,902288,34.3
,,,,,,128,173.271,45.03,447185,0,447185,100.0,938162,0,938162,35.66
,,,,,,256,178.930,46.5,447185,0,447185,100.0,983430,0,983430,37.39
,,,,0.05,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",4,200.101,52.0,447185,0,447185,100.0,1152804,0,1152804,43.82
,,,,,,8,154.276,40.09,447185,0,447185,100.0,786201,0,786201,29.89
,,,,,,16,129.930,33.76,447185,0,447185,100.0,591430,0,591430,22.48
,,,,,,32,119.466,31.05,447185,0,447185,100.0,507720,0,507720,19.3
,,,,,,64,116.301,30.22,447185,0,447185,100.0,482400,0,482400,18.34
,,,,,,128,116.659,30.32,447185,0,447185,100.0,485265,0,485265,18.45
,,,,,,256,118.681,30.84,447185,0,447185,100.0,501444,0,501444,19.06
,,,,0.1,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",4,188.292,48.93,447185,0,447185,100.0,1058328,0,1058328,40.23
,,,,,,8,136.615,35.5,447185,0,447185,100.0,644917,0,644917,24.52
,,,,,,16,107.152,27.85,447185,0,447185,100.0,409206,0,409206,15.56
,,,,,,32,92.147,23.95,447185,0,447185,100.0,289170,0,289170,10.99
,,,,,,64,85.425,22.2,447185,0,447185,100.0,235392,0,235392,8.95
,,,,,,128,83.020,21.57,447185,0,447185,100.0,216155,0,216155,8.22
,,,,,,256,82.699,21.49,447185,0,447185,100.0,213588,0,213588,8.12
,,,,0.15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",4,187.054,48.61,447185,0,447185,100.0,1048428,0,1048428,39.86
,,,,,,8,134.082,34.84,447185,0,447185,100.0,624650,0,624650,23.75
,,,,,,16,102.953,26.75,447185,0,447185,100.0,375620,0,375620,14.28
,,,,,,32,86.290,22.42,447185,0,447185,100.0,242310,0,242310,9.21
,,,,,,64,78.037,20.28,447185,0,447185,100.0,176288,0,176288,6.7
,,,,,,128,74.448,19.35,447185,0,447185,100.0,147577,0,147577,5.61
,,,,,,256,73.290,19.05,447185,0,447185,100.0,138312,0,138312,5.26
,,,,0.2,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",4,186.729,48.52,447185,0,447185,100.0,1045824,0,1045824,39.76
,,,,,,8,133.356,34.65,447185,0,447185,100.0,618839,0,618839,23.53
,,,,,,16,101.627,26.41,447185,0,447185,100.0,365008,0,365008,13.88
,,,,,,32,84.386,21.93,447185,0,447185,100.0,227085,0,227085,8.63
,,,,,,64,75.615,19.65,447185,0,447185,100.0,156912,0,156912,5.97
,,,,,,128,71.547,18.59,447185,0,447185,100.0,124372,0,124372,4.73
,,,,,,256,70.025,18.2,447185,0,447185,100.0,112194,0,112194,4.27
,,,,0.3,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,186.376,48.43,447185,0,447185,100.0,1043004,0,1043004,39.65
,,,,,,8,132.631,34.47,447185,0,447185,100.0,613041,0,613041,23.31
,,,,,,16,100.251,26.05,447185,0,447185,100.0,354004,0,354004,13.46
,,,,,,32,82.133,21.34,447185,0,447185,100.0,209055,0,209055,7.95
,,,,,,64,72.637,18.88,447185,0,447185,100.0,133088,0,133088,5.06
,,,,,,128,67.931,17.65,447185,0,447185,100.0,95438,0,95438,3.63
,,,,,,256,65.840,17.11,447185,0,447185,100.0,78714,0,78714,2.99
