DELTA:,00:10:00
DATASET:,NOAA-2016
FIRST_TIMESTAMP:,2016-01-01 00:00:00
LAST_TIMESTAMP:,2016-12-31 23:50:00
FILENAME:,TAO_T8N155W_R_SST_10min.ascii
Timestamp,Missing,SST,Q,M
93,0,28.066,2,R
94,0,28.062,2,R
95,0,28.055,2,R
96,0,28.065,2,R
97,0,N,9,R
98,0,28.063,2,R
99,0,28.068,2,R
100,0,28.061,2,R
101,0,28.066,2,R
102,0,28.061,2,R
103,0,28.065,2,R
104,0,28.064,2,R
105,0,28.061,2,R
106,0,28.068,2,R
107,0,28.064,2,R
108,0,28.069,2,R
109,0,28.063,2,R
110,0,28.065,2,R
111,0,28.070,2,R
112,0,28.072,2,R
113,0,28.073,2,R
114,0,28.072,2,R
115,0,28.075,2,R
116,0,28.076,2,R
117,0,28.079,2,R
118,0,28.081,2,R
119,0,28.080,2,R
120,0,28.078,2,R
121,0,28.080,2,R
122,0,28.084,2,R
123,0,28.085,2,R
124,0,28.089,2,R
125,0,28.084,2,R
126,0,28.093,2,R
127,0,28.093,2,R
128,0,28.095,2,R
129,0,28.086,2,R
130,0,28.090,2,R
131,0,28.092,2,R
132,0,28.090,2,R
133,0,28.085,2,R
134,0,28.090,2,R
135,0,28.086,2,R
136,0,28.092,2,R
137,0,28.095,2,R
138,0,28.098,2,R
139,0,28.108,2,R
140,0,28.098,2,R
141,0,28.112,2,R
142,0,28.105,2,R
143,0,28.108,2,R
144,0,28.121,2,R
145,0,28.111,2,R
146,0,28.107,2,R
147,0,28.107,2,R
148,0,28.115,2,R
149,0,28.106,2,R
150,0,28.104,2,R
151,0,28.112,2,R
152,0,28.108,2,R
153,0,28.111,2,R
154,0,28.108,2,R
155,0,28.106,2,R
156,0,28.102,2,R
157,0,28.101,2,R
158,0,28.103,2,R
159,0,28.102,2,R
160,0,28.092,2,R
161,0,28.094,2,R
162,0,28.094,2,R
163,0,28.088,2,R
164,0,28.087,2,R
165,0,28.087,2,R
166,0,28.087,2,R
167,0,28.079,2,R
168,0,28.077,2,R
169,0,28.069,2,R
170,0,28.071,2,R
171,0,28.072,2,R
172,0,28.069,3,R
173,0,28.069,3,R
174,0,28.064,2,R
175,0,28.062,2,R
176,0,28.060,2,R
177,0,28.063,2,R
178,0,28.058,2,R
179,0,28.057,2,R
180,0,28.054,2,R
181,0,28.057,3,R
182,0,28.057,3,R
183,0,28.053,2,R
184,0,28.055,2,R
185,0,28.053,2,R
186,0,28.054,2,R
187,0,28.050,2,R
188,0,28.050,2,R
189,0,28.047,2,R
190,0,28.050,2,R
191,0,28.048,2,R
192,0,28.042,2,R
193,0,28.044,2,R
194,0,28.042,2,R
195,0,28.042,2,R
196,0,28.044,2,R
197,0,28.037,2,R
198,0,28.037,2,R
199,0,28.034,2,R
200,0,28.032,2,R
201,0,28.028,2,R
202,0,28.031,2,R
203,0,28.033,2,R
204,0,28.029,2,R
205,0,28.029,2,R
206,0,28.031,2,R
207,0,28.030,2,R
208,0,28.027,2,R
209,0,28.016,2,R
210,0,28.025,2,R
211,0,28.024,2,R
212,0,28.019,2,R
213,0,28.022,2,R
214,0,28.022,2,R
215,0,28.017,2,R
216,0,28.017,2,R
217,0,28.016,2,R
218,0,28.017,2,R
219,0,28.009,2,R
220,0,28.008,2,R
221,0,28.013,2,R
222,0,28.007,2,R
223,0,28.009,2,R
224,0,28.014,2,R
225,0,28.010,2,R
226,0,28.002,2,R
227,0,28.006,2,R
228,0,28.001,2,R
229,0,28.009,2,R
230,0,28.005,2,R
231,0,27.999,2,R
232,0,27.998,2,R
233,0,28.001,2,R
234,0,28.005,2,R
235,0,28.002,2,R
236,0,28.003,2,R
237,0,27.997,2,R
238,0,28.000,2,R
239,0,28.004,2,R
240,0,28.001,2,R
241,0,27.997,2,R
242,0,28.003,2,R
243,0,28.000,2,R
244,0,28.008,2,R
245,0,28.008,2,R
246,0,28.017,2,R
247,0,28.013,2,R
248,0,28.012,2,R
249,0,28.022,2,R
250,0,28.022,2,R
251,0,28.016,2,R
252,0,28.021,2,R
253,0,28.024,2,R
254,0,28.016,2,R
255,0,28.022,2,R
256,0,28.021,2,R
257,0,28.024,2,R
258,0,28.017,2,R
259,0,28.015,2,R
260,0,28.020,2,R
261,0,28.022,2,R
262,0,28.019,2,R
263,0,28.020,2,R
264,0,28.013,2,R
265,0,28.021,2,R
266,0,28.020,2,R
267,0,28.016,2,R
268,0,28.013,2,R
269,0,28.011,2,R
270,0,28.014,2,R
271,0,28.021,2,R
272,0,28.020,2,R
273,0,28.015,2,R
274,0,28.012,2,R
275,0,28.010,2,R
276,0,28.006,2,R
277,0,28.010,2,R
278,0,28.012,2,R
279,0,28.019,2,R
280,0,28.020,2,R
281,0,28.026,2,R
282,0,28.019,2,R
283,0,28.015,2,R
284,0,28.023,2,R
285,0,28.020,2,R
286,0,28.007,2,R
287,0,28.010,2,R
288,0,28.012,2,R
289,0,28.012,2,R
290,0,28.011,2,R
291,0,28.014,2,R
292,0,N,9,R
293,0,28.010,2,R
294,0,28.013,2,R
295,0,28.016,2,R
296,0,28.014,2,R
297,0,28.014,2,R
298,0,28.015,2,R
299,0,28.016,2,R
300,0,28.013,2,R
301,0,28.012,2,R
302,0,28.014,2,R
303,0,28.006,2,R
304,0,28.010,2,R
305,0,28.008,2,R
306,0,28.000,2,R
307,0,28.003,2,R
308,0,28.005,2,R
309,0,27.988,2,R
310,0,27.991,2,R
311,0,27.994,2,R
312,0,27.980,2,R
313,0,27.982,2,R
314,0,27.984,2,R
315,0,27.982,2,R
316,0,27.969,2,R
317,0,27.975,2,R
318,0,27.977,2,R
319,0,27.971,2,R
320,0,27.969,2,R
321,0,27.960,2,R
322,0,27.957,2,R
323,0,27.955,2,R
324,0,27.948,2,R
325,0,27.945,2,R
326,0,27.946,2,R
327,0,27.949,2,R
328,0,27.948,2,R
329,0,27.949,2,R
330,0,27.947,2,R
331,0,27.945,2,R
332,0,27.950,2,R
333,0,27.943,2,R
334,0,27.943,2,R
335,0,27.946,2,R
336,0,27.948,2,R
337,0,27.939,2,R
338,0,27.948,2,R
339,0,27.931,2,R
340,0,27.947,2,R
341,0,27.940,2,R
342,0,27.946,2,R
343,0,27.943,2,R
344,0,27.938,2,R
345,0,27.947,2,R
346,0,27.941,2,R
347,0,27.951,2,R
348,0,27.947,2,R
349,0,27.950,2,R
350,0,27.952,2,R
351,0,27.948,2,R
352,0,27.958,2,R
353,0,27.956,2,R
354,0,27.963,2,R
355,0,27.960,2,R
356,0,27.955,2,R
357,0,27.965,2,R
358,0,27.958,2,R
359,0,27.964,2,R
360,0,27.956,2,R
361,1
362,1
363,1
364,1
365,1
366,1
367,0,27.965,2,R
368,0,27.962,2,R
369,0,27.965,2,R
370,0,27.962,2,R
371,0,27.963,2,R
372,0,27.967,2,R
373,0,27.968,2,R
374,0,27.960,2,R
375,0,27.969,2,R
376,0,27.970,2,R
377,0,27.973,2,R
378,0,27.970,2,R
379,0,27.975,2,R
380,0,27.978,2,R
381,0,27.976,2,R
382,0,27.969,2,R
383,0,27.972,2,R
384,0,27.969,2,R
385,0,27.965,2,R
386,0,27.963,2,R
387,0,27.970,2,R
388,0,27.978,2,R
389,0,27.977,2,R
390,0,27.981,2,R
391,0,27.980,2,R
392,0,27.978,2,R
393,0,27.977,2,R
394,0,27.974,2,R
395,0,27.977,2,R
396,0,27.975,2,R
397,0,27.975,2,R
398,0,27.974,2,R
399,0,27.982,2,R
400,0,27.976,2,R
401,0,27.982,2,R
402,0,27.987,2,R
403,0,27.989,2,R
404,0,27.993,2,R
405,0,27.993,2,R
406,0,27.994,2,R
407,0,27.999,2,R
408,0,28.001,2,R
409,0,N,9,R
410,0,28.003,2,R
411,0,28.006,2,R
412,0,28.010,2,R
413,0,28.013,2,R
414,0,28.017,2,R
415,0,28.022,2,R
416,0,28.021,2,R
417,0,28.029,2,R
418,0,28.035,2,R
419,0,28.033,2,R
420,0,28.035,2,R
421,0,28.039,2,R
422,0,28.048,2,R
423,0,28.045,2,R
424,0,28.049,2,R
425,0,28.048,2,R
426,0,28.045,2,R
427,0,28.052,2,R
428,0,28.053,2,R
429,0,28.057,2,R
430,0,28.058,2,R
431,0,28.064,2,R
432,0,28.065,2,R
433,0,28.065,2,R
434,0,28.064,2,R
435,0,28.068,2,R
436,0,28.058,2,R
437,0,28.066,2,R
438,0,28.066,2,R
439,0,28.069,2,R
440,0,28.066,2,R
441,0,28.067,2,R
442,0,28.069,2,R
443,0,28.069,2,R
444,0,28.066,2,R
445,0,28.065,2,R
446,0,28.065,2,R
447,0,28.060,2,R
448,0,28.062,2,R
449,0,28.063,2,R
450,0,28.062,2,R
451,0,28.059,2,R
452,0,28.050,2,R
453,0,28.049,2,R
454,0,28.054,2,R
455,0,28.041,2,R
456,0,28.054,2,R
457,0,28.045,2,R
458,0,28.049,2,R
459,0,28.041,2,R
460,0,28.047,2,R
461,0,28.045,2,R
462,0,28.044,2,R
463,0,28.031,2,R
464,0,28.034,2,R
465,0,28.044,2,R
466,0,28.036,2,R
467,0,28.035,2,R
468,0,28.042,2,R
469,0,28.039,2,R
470,0,28.041,2,R
471,0,28.040,2,R
472,0,28.039,2,R
473,0,28.033,2,R
474,0,28.037,2,R
475,0,28.033,2,R
476,0,28.022,2,R
477,0,28.024,2,R
478,0,28.029,2,R
479,0,28.028,2,R
480,0,28.025,2,R
481,0,28.015,2,R
482,0,28.022,2,R
483,0,28.022,2,R
484,0,28.014,2,R
485,0,28.013,2,R
486,0,28.016,2,R
487,0,28.012,2,R
488,0,28.010,2,R
489,0,28.005,2,R
490,0,28.001,2,R
491,0,27.998,2,R
492,0,28.002,2,R
493,0,27.993,2,R
494,0,27.985,2,R
495,0,27.992,2,R
496,0,27.991,2,R
497,0,27.986,2,R
498,0,27.991,2,R
499,0,27.988,2,R
500,0,27.988,2,R
501,0,27.990,2,R
502,0,27.982,2,R
503,0,27.979,2,R
504,0,27.971,2,R
505,0,27.986,2,R
506,0,27.978,2,R
507,0,27.977,2,R
508,0,27.975,2,R
509,0,27.971,2,R
510,0,27.970,2,R
511,0,27.967,2,R
512,0,27.971,2,R
513,0,27.962,2,R
514,0,27.965,2,R
515,0,27.959,2,R
516,0,27.960,2,R
517,0,27.953,2,R
518,0,27.959,2,R
519,0,27.955,2,R
520,0,27.959,2,R
521,0,27.962,2,R
522,0,27.962,2,R
523,0,27.970,2,R
524,0,27.963,2,R
525,0,27.966,2,R
526,0,27.965,2,R
527,0,27.970,2,R
528,0,27.967,2,R
529,0,27.966,2,R
530,0,27.965,2,R
531,0,27.957,2,R
532,0,27.960,2,R
533,0,27.967,2,R
534,0,27.975,2,R
535,0,27.967,2,R
536,0,27.970,2,R
537,0,27.973,2,R
538,0,27.979,2,R
539,0,27.980,2,R
540,0,27.980,2,R
541,0,27.986,2,R
542,0,27.990,2,R
543,0,27.988,2,R
544,0,27.991,2,R
545,0,27.989,2,R
546,0,27.991,2,R
547,0,27.993,2,R
548,0,28.000,2,R
549,0,28.003,2,R
550,0,28.018,2,R
551,0,28.026,2,R
552,0,28.027,2,R
553,0,28.029,2,R
554,0,28.034,2,R
555,0,28.035,2,R
556,0,28.035,2,R
557,0,28.036,2,R
558,0,28.042,2,R
559,0,28.046,2,R
560,0,28.043,2,R
561,0,28.044,2,R
562,0,28.047,2,R
563,0,28.050,2,R
564,0,28.049,2,R
565,0,28.055,3,R
566,0,28.055,3,R
567,0,28.054,2,R
568,0,28.051,2,R
569,0,28.052,2,R
570,0,28.053,2,R
571,0,28.052,2,R
572,0,28.056,2,R
573,0,28.059,2,R
574,0,28.055,2,R
575,0,28.057,2,R
576,0,28.057,2,R
577,0,28.053,2,R
578,0,28.060,2,R
579,0,28.056,2,R
580,0,28.063,2,R
581,0,28.073,2,R
582,0,28.079,2,R
583,0,28.084,2,R
584,0,28.087,2,R
585,0,28.088,2,R
586,0,28.084,2,R
587,0,28.088,2,R
588,0,28.086,2,R
589,0,28.087,2,R
590,0,28.082,2,R
591,0,28.087,2,R
592,0,28.087,2,R
593,0,28.085,2,R
594,0,28.083,2,R
595,0,28.084,2,R
596,0,28.083,2,R
597,0,28.083,2,R
598,0,28.082,2,R
599,0,28.085,2,R
600,0,28.090,2,R
601,0,28.085,2,R
602,0,28.092,2,R
603,0,28.085,2,R
604,0,28.083,2,R
605,0,28.075,2,R
606,0,28.080,2,R
607,0,28.091,2,R
608,0,28.091,2,R
609,0,28.084,2,R
610,0,28.091,2,R
611,0,28.079,2,R
612,0,28.074,2,R
613,0,28.083,2,R
614,0,28.076,2,R
615,0,28.069,2,R
616,0,28.081,2,R
617,0,28.076,2,R
618,0,28.070,2,R
619,0,28.081,2,R
620,0,28.067,2,R
621,0,28.072,2,R
622,0,28.077,2,R
623,0,28.069,2,R
624,0,28.074,2,R
625,0,28.078,2,R
626,0,28.075,2,R
627,0,28.084,2,R
628,0,28.080,2,R
629,0,28.086,2,R
630,0,28.088,2,R
631,0,28.084,2,R
632,0,28.078,2,R
633,0,28.079,2,R
634,0,28.080,2,R
635,0,28.070,2,R
636,0,28.081,2,R
637,0,28.080,2,R
638,0,28.078,2,R
639,0,28.084,2,R
640,0,28.078,2,R
641,0,28.079,2,R
642,0,28.084,2,R
643,0,28.078,2,R
644,0,28.078,2,R
645,0,28.075,2,R
646,0,28.077,2,R
647,0,28.075,2,R
648,0,28.076,2,R
649,0,28.066,2,R
650,0,28.062,2,R
651,0,28.065,2,R
652,0,28.062,2,R
653,0,28.056,2,R
654,0,28.053,2,R
655,0,28.054,2,R
656,0,28.056,2,R
657,0,28.049,2,R
658,0,28.053,2,R
659,0,28.048,2,R
660,0,28.045,2,R
661,0,28.043,3,R
662,0,28.043,3,R
663,0,28.043,2,R
664,0,28.046,2,R
665,0,28.044,2,R
666,0,28.043,2,R
667,0,28.036,2,R
668,0,28.032,2,R
669,0,28.032,2,R
670,0,28.031,2,R
671,0,28.024,2,R
672,0,28.021,2,R
673,0,28.032,2,R
674,0,28.018,2,R
675,0,28.023,2,R
676,0,28.023,2,R
677,0,28.018,2,R
678,0,28.016,2,R
679,0,28.014,3,R
680,0,28.014,3,R
681,0,28.013,2,R
682,0,28.018,2,R
683,0,28.013,2,R
684,0,28.016,2,R
685,0,28.013,2,R
686,0,28.010,2,R
687,0,28.014,2,R
688,0,28.015,2,R
689,0,28.014,2,R
690,0,28.015,2,R
691,0,28.015,2,R
692,0,28.012,2,R
693,0,28.013,2,R
694,0,28.010,2,R
695,0,28.011,2,R
696,0,28.011,2,R
697,0,28.010,2,R
698,0,28.015,2,R
699,0,28.020,2,R
700,0,28.018,2,R
701,0,28.015,2,R
702,0,28.020,2,R
703,0,28.020,2,R
704,0,28.018,2,R
705,0,28.024,2,R
706,0,28.014,2,R
707,0,28.019,2,R
708,0,28.012,2,R
709,0,28.013,2,R
710,0,28.012,2,R
711,0,28.006,2,R
712,0,28.008,2,R
713,0,28.008,2,R
714,0,28.016,2,R
715,0,28.012,2,R
716,0,28.015,2,R
717,0,28.017,2,R
718,0,28.013,2,R
719,0,28.008,2,R
720,0,28.006,2,R
721,0,27.998,2,R
722,0,27.994,2,R
723,0,27.995,2,R
724,0,27.998,2,R
725,0,27.993,2,R
726,0,27.989,2,R
727,0,27.992,2,R
728,0,27.992,2,R
729,0,27.997,2,R
730,0,27.992,2,R
731,0,27.993,2,R
732,0,27.998,2,R
733,0,27.987,2,R
734,0,27.993,2,R
735,0,27.988,2,R
736,0,27.983,2,R
737,0,27.993,2,R
738,0,27.989,2,R
739,0,27.985,2,R
740,0,27.985,2,R
741,0,27.986,2,R
742,0,27.984,2,R
743,0,27.982,2,R
744,0,27.976,2,R
745,0,27.971,2,R
746,0,27.979,2,R
747,0,27.980,2,R
748,0,27.969,2,R
749,0,27.974,2,R
750,0,27.966,2,R
751,0,27.973,2,R
752,0,27.972,2,R
753,0,27.978,2,R
754,0,27.967,2,R
755,0,27.969,2,R
756,0,27.968,2,R
757,0,27.967,2,R
758,0,27.965,2,R
759,0,27.966,2,R
760,0,27.972,2,R
761,0,27.967,2,R
762,0,27.965,2,R
763,0,27.966,2,R
764,0,27.963,2,R
765,0,27.968,2,R
766,0,27.961,2,R
767,0,27.965,2,R
768,0,27.961,2,R
769,0,27.965,2,R
770,0,27.958,2,R
771,0,27.963,2,R
772,0,27.959,2,R
773,0,27.957,2,R
774,0,27.949,2,R
775,0,27.962,2,R
776,0,27.951,2,R
777,0,27.954,2,R
778,0,27.951,2,R
779,0,27.950,2,R
780,0,27.958,2,R
781,0,27.949,2,R
782,0,27.955,2,R
783,0,27.949,2,R
784,0,27.950,2,R
785,0,27.946,2,R
786,0,27.943,2,R
787,0,27.946,2,R
788,0,27.947,2,R
789,0,27.944,2,R
790,0,27.947,2,R
791,0,27.945,2,R
792,0,27.939,2,R
793,0,27.940,2,R
794,0,27.948,2,R
795,0,27.942,2,R
796,0,27.942,2,R
797,0,27.947,2,R
798,0,27.937,2,R
799,0,27.939,2,R
800,0,27.938,2,R
801,0,27.940,2,R
802,0,27.944,2,R
803,0,27.937,2,R
804,0,27.934,2,R
805,0,27.939,2,R
806,0,27.937,2,R
807,0,27.932,2,R
808,0,27.929,2,R
809,0,27.935,2,R
810,0,27.935,2,R
811,0,27.930,2,R
812,0,27.927,2,R
813,0,27.933,2,R
814,0,27.928,2,R
815,0,27.929,2,R
816,0,27.929,2,R
817,0,27.930,2,R
818,0,27.926,2,R
819,0,27.928,2,R
820,0,27.924,2,R
821,0,27.926,2,R
822,0,27.920,2,R
823,0,27.920,2,R
824,0,27.926,2,R
825,0,27.919,2,R
826,0,27.925,2,R
827,0,27.921,2,R
828,0,27.923,2,R
829,0,27.919,2,R
830,0,27.921,2,R
831,0,27.921,2,R
832,0,27.920,2,R
833,0,27.923,2,R
834,0,27.927,2,R
835,0,27.924,2,R
836,0,27.923,2,R
837,0,27.927,2,R
838,0,27.930,2,R
839,0,27.934,2,R
840,0,27.934,2,R
841,0,27.934,2,R
842,0,27.938,2,R
843,0,27.942,2,R
844,0,27.943,2,R
845,0,27.938,2,R
846,0,27.937,2,R
847,0,27.946,2,R
848,0,27.939,2,R
849,0,27.948,2,R
850,0,27.950,2,R
851,0,27.954,2,R
852,0,27.956,2,R
853,0,27.951,2,R
854,0,27.964,2,R
855,0,27.964,2,R
856,0,27.967,2,R
857,0,27.962,2,R
858,0,27.972,2,R
859,0,27.977,2,R
860,0,27.961,2,R
861,0,27.963,2,R
862,0,27.959,2,R
863,0,27.961,2,R
864,0,27.964,2,R
865,0,27.961,2,R
866,0,27.961,2,R
867,0,27.956,2,R
868,0,27.962,2,R
869,0,27.952,2,R
870,0,27.953,2,R
871,0,27.955,2,R
872,0,27.953,2,R
873,0,27.950,2,R
874,0,27.954,2,R
875,0,27.950,2,R
876,0,27.953,2,R
877,0,27.952,2,R
878,0,27.951,2,R
879,0,27.947,2,R
880,0,27.950,2,R
881,0,27.947,2,R
882,0,27.947,2,R
883,0,27.950,2,R
884,0,27.948,2,R
885,0,27.948,2,R
886,0,27.949,2,R
887,0,27.948,2,R
888,0,27.954,2,R
889,0,27.955,2,R
890,0,27.959,2,R
891,0,27.963,2,R
892,0,27.963,2,R
893,0,27.966,2,R
894,0,27.962,2,R
895,0,27.963,2,R
896,0,27.959,2,R
897,0,27.961,2,R
898,0,27.955,2,R
899,0,27.960,2,R
900,0,27.957,2,R
901,0,27.957,2,R
902,0,27.959,2,R
903,0,27.959,2,R
904,0,27.958,2,R
905,0,27.955,2,R
906,0,27.963,2,R
907,0,27.958,2,R
908,0,27.963,2,R
909,0,27.961,2,R
910,0,27.969,2,R
911,0,27.968,2,R
912,0,27.967,2,R
913,0,27.977,2,R
914,0,27.974,2,R
915,0,27.975,2,R
916,0,27.977,2,R
917,0,27.970,2,R
918,0,27.971,2,R
919,0,27.970,2,R
920,0,27.972,2,R
921,0,27.971,2,R
922,0,27.969,2,R
923,0,27.970,2,R
924,0,27.967,2,R
925,0,27.962,2,R
926,0,27.958,2,R
927,0,27.948,2,R
928,0,27.949,2,R
929,0,27.947,2,R
930,0,27.938,2,R
931,0,27.936,2,R
932,0,27.935,2,R
933,0,27.938,2,R
934,0,27.933,2,R
935,0,27.932,2,R
936,0,27.931,2,R
937,0,27.935,2,R
938,0,27.929,2,R
939,0,27.936,2,R
940,0,27.933,2,R
941,0,27.932,2,R
942,0,27.934,2,R
943,0,27.934,2,R
944,0,27.932,2,R
945,0,27.938,2,R
946,0,27.939,2,R
947,0,27.939,2,R
948,0,27.937,2,R
949,0,27.935,2,R
950,0,27.939,2,R
951,0,27.933,2,R
952,0,27.940,2,R
953,0,27.938,2,R
954,0,27.940,2,R
955,0,27.936,2,R
956,0,27.942,2,R
957,0,27.940,2,R
958,0,27.940,2,R
959,0,27.936,2,R
960,0,27.941,2,R
961,0,27.942,2,R
962,0,27.935,2,R
963,0,27.938,2,R
964,0,27.941,2,R
965,0,27.943,2,R
966,0,27.945,2,R
967,0,27.941,2,R
968,0,27.944,2,R
969,0,27.940,2,R
970,0,27.942,2,R
971,0,27.938,2,R
972,0,27.942,2,R
973,0,27.940,2,R
974,0,27.940,2,R
975,0,27.938,2,R
976,0,27.933,2,R
977,0,27.940,2,R
978,0,27.946,2,R
979,0,27.952,2,R
980,0,27.955,2,R
981,0,27.953,2,R
982,0,27.957,2,R
983,0,27.960,2,R
984,0,27.963,2,R
985,0,27.964,2,R
986,0,27.967,2,R
987,0,27.967,2,R
988,0,27.971,2,R
989,0,27.968,2,R
990,0,27.962,2,R
991,0,27.952,2,R
992,0,27.948,2,R
993,0,27.943,2,R
994,0,27.947,2,R
995,0,27.946,2,R
996,0,27.954,2,R
997,0,27.958,2,R
998,0,27.953,2,R
999,0,27.957,2,R
1000,0,27.950,2,R
1001,0,27.954,2,R
1002,0,27.964,2,R
1003,0,27.964,2,R
1004,0,27.978,2,R
1005,0,27.982,2,R
1006,0,27.983,2,R
1007,0,27.986,2,R
1008,0,27.993,2,R
1009,0,27.992,2,R
1010,0,27.989,2,R
1011,0,27.993,2,R
1012,0,27.993,2,R
1013,0,27.924,2,R
1014,0,27.887,2,R
1015,0,27.900,2,R
1016,0,27.875,2,R
1017,0,27.856,2,R
1018,0,27.824,2,R
1019,0,27.874,2,R
1020,0,27.816,2,R
1021,0,27.801,2,R
1022,0,27.815,2,R
1023,0,27.804,2,R
1024,0,27.834,2,R
1025,0,27.830,2,R
1026,0,27.834,2,R
1027,0,27.829,2,R
1028,0,27.806,2,R
1029,0,27.836,2,R
1030,0,27.779,2,R
1031,0,27.798,2,R
1032,0,27.800,2,R
1033,0,27.827,2,R
1034,0,27.826,2,R
1035,0,27.816,2,R
1036,0,27.818,2,R
1037,0,27.838,2,R
1038,0,27.838,2,R
1039,0,27.822,2,R
1040,0,27.824,2,R
1041,0,27.803,2,R
1042,0,27.816,2,R
1043,0,27.793,2,R
1044,0,27.798,2,R
1045,0,27.800,2,R
1046,0,27.762,2,R
1047,0,27.777,2,R
1048,0,27.802,2,R
1049,0,27.788,2,R
1050,0,27.822,2,R
1051,0,27.828,2,R
1052,0,27.849,2,R
1053,0,27.850,2,R
1054,0,27.864,2,R
1055,0,27.896,2,R
1056,0,27.904,2,R
1057,0,27.899,2,R
1058,0,27.927,2,R
1059,0,27.920,2,R
1060,0,27.916,2,R
1061,0,27.926,2,R
1062,0,27.938,2,R
1063,0,27.949,2,R
1064,0,27.939,2,R
1065,0,27.927,2,R
1066,0,27.937,2,R
1067,0,27.943,2,R
1068,0,27.931,2,R
1069,0,27.932,2,R
1070,0,27.924,2,R
1071,0,27.923,2,R
1072,0,27.916,2,R
1073,0,27.912,2,R
1074,0,27.911,2,R
1075,0,27.902,2,R
1076,0,27.908,2,R
1077,0,27.896,2,R
1078,0,27.904,2,R
1079,0,27.910,2,R
1080,0,27.898,2,R
1081,0,27.895,3,R
1082,0,27.895,3,R
1083,0,27.884,2,R
1084,0,27.893,2,R
1085,0,27.893,2,R
1086,0,27.878,2,R
1087,0,27.877,2,R
1088,0,27.882,2,R
1089,0,27.874,2,R
1090,0,27.865,2,R
1091,0,27.851,2,R
1092,0,27.839,2,R
1093,0,27.827,2,R
1094,0,27.826,2,R
1095,0,27.810,2,R
1096,0,27.885,2,R
1097,0,27.886,2,R
1098,0,27.890,2,R
1099,0,27.881,2,R
1100,0,27.879,2,R
1101,0,27.876,2,R
1102,0,27.875,2,R
1103,0,27.869,2,R
1104,0,27.866,2,R
1105,0,27.862,2,R
1106,0,27.859,2,R
1107,0,27.856,2,R
1108,0,27.884,2,R
1109,0,27.881,2,R
1110,0,27.880,2,R
1111,0,27.874,2,R
1112,0,27.877,2,R
1113,0,27.875,2,R
1114,0,27.875,2,R
1115,0,27.876,2,R
1116,0,27.871,2,R
1117,0,27.874,2,R
1118,0,27.873,2,R
1119,0,27.872,2,R
1120,0,27.869,2,R
1121,0,27.866,2,R
1122,0,27.865,2,R
1123,0,27.864,2,R
1124,0,27.861,2,R
1125,0,27.858,2,R
1126,0,27.859,2,R
1127,0,27.855,2,R
1128,0,27.849,2,R
1129,0,27.849,3,R
1130,0,27.849,3,R
1131,0,27.851,2,R
1132,0,27.852,2,R
1133,0,27.849,2,R
1134,0,27.848,2,R
1135,0,27.847,2,R
1136,0,27.850,2,R
1137,0,27.853,2,R
