DELTA:,00:10:00
DATASET:,NOAA-2016
FIRST_TIMESTAMP:,2016-01-01 00:00:00
LAST_TIMESTAMP:,2016-12-31 23:50:00
FILENAME:,TAO_T0N180W_R_SST_10min.ascii
Timestamp,Missing,SST,Q,M
256,0,29.673,2,R
257,0,29.682,2,R
258,0,29.670,2,R
259,0,29.649,2,R
260,0,29.666,2,R
261,0,29.691,2,R
262,0,29.682,2,R
263,0,29.679,2,R
264,0,29.690,2,R
265,0,29.693,2,R
266,0,29.696,2,R
267,0,29.706,2,R
268,0,29.712,2,R
269,0,29.719,2,R
270,0,29.738,2,R
271,0,29.749,2,R
272,0,29.751,2,R
273,0,29.774,2,R
274,0,29.781,2,R
275,0,29.791,2,R
276,0,29.767,2,R
277,0,N,9,R
278,0,29.774,2,R
279,0,29.753,2,R
280,0,29.772,2,R
281,0,29.771,2,R
282,0,29.795,2,R
283,0,29.816,2,R
284,0,29.798,2,R
285,0,29.795,2,R
286,0,29.805,2,R
287,0,29.798,2,R
288,0,29.837,2,R
289,0,29.834,2,R
290,0,29.874,2,R
291,0,29.860,2,R
292,0,29.869,2,R
293,0,29.853,2,R
294,0,29.902,2,R
295,0,29.882,2,R
296,0,29.897,2,R
297,0,29.903,2,R
298,0,29.900,2,R
299,0,29.904,2,R
300,0,29.900,2,R
301,0,29.906,2,R
302,0,29.903,2,R
303,0,29.914,2,R
304,0,29.925,2,R
305,0,29.936,2,R
306,0,29.927,2,R
307,0,29.912,2,R
308,0,29.946,2,R
309,0,29.915,2,R
310,0,29.886,2,R
311,0,29.885,2,R
312,0,29.864,2,R
313,0,29.865,2,R
314,0,29.860,2,R
315,0,29.853,2,R
316,0,29.854,2,R
317,0,29.844,2,R
318,0,29.838,2,R
319,0,29.841,2,R
320,0,29.814,2,R
321,0,29.819,2,R
322,0,29.816,2,R
323,0,29.806,2,R
324,0,29.816,2,R
325,0,29.803,2,R
326,0,29.800,2,R
327,0,29.804,2,R
328,0,29.790,2,R
329,0,29.788,2,R
330,0,29.773,2,R
331,0,29.790,2,R
332,0,29.785,2,R
333,0,29.775,2,R
334,0,29.775,2,R
335,0,29.781,2,R
336,0,29.773,2,R
337,0,29.777,2,R
338,0,29.775,2,R
339,0,29.776,2,R
340,0,29.765,2,R
341,0,29.762,2,R
342,0,29.760,2,R
343,0,29.767,2,R
344,0,29.763,2,R
345,0,N,9,R
346,0,29.752,2,R
347,0,N,9,R
348,0,N,9,R
349,0,29.753,2,R
350,0,29.757,2,R
351,0,29.758,2,R
352,0,29.747,2,R
353,0,29.742,2,R
354,0,29.749,2,R
355,0,29.739,2,R
356,0,29.742,2,R
357,0,29.734,2,R
358,0,29.739,2,R
359,0,29.746,2,R
360,0,29.736,2,R
361,0,29.740,2,R
362,0,29.738,2,R
363,0,29.732,2,R
364,0,29.728,2,R
365,0,29.731,2,R
366,0,29.732,2,R
367,0,29.737,2,R
368,0,29.736,3,R
369,0,29.736,3,R
370,0,29.732,2,R
371,0,29.734,2,R
372,0,29.726,2,R
373,0,29.730,3,R
374,0,29.730,3,R
375,0,29.722,2,R
376,0,29.733,2,R
377,0,29.721,2,R
378,0,29.715,2,R
379,0,29.711,2,R
380,0,29.724,2,R
381,0,29.720,2,R
382,0,29.719,2,R
383,0,29.721,2,R
384,0,29.719,2,R
385,0,29.718,2,R
386,0,29.719,2,R
387,0,29.721,2,R
388,0,29.708,2,R
389,0,29.710,2,R
390,0,29.712,2,R
391,0,29.706,2,R
392,0,29.702,2,R
393,0,29.709,2,R
394,0,29.711,2,R
395,0,29.703,2,R
396,0,29.715,2,R
397,0,29.710,2,R
398,0,29.717,2,R
399,0,29.710,2,R
400,0,29.703,2,R
401,0,29.713,2,R
402,0,29.704,2,R
403,0,29.715,2,R
404,0,29.714,2,R
405,0,29.703,2,R
406,0,29.717,2,R
407,0,29.712,2,R
408,0,29.716,2,R
409,0,29.726,2,R
410,0,29.726,2,R
411,0,29.732,2,R
412,0,29.728,2,R
413,0,29.739,2,R
414,0,29.736,2,R
415,0,29.745,2,R
416,0,29.751,2,R
417,0,29.753,2,R
418,0,29.759,2,R
419,0,29.755,2,R
420,0,29.791,2,R
421,0,29.778,2,R
422,0,29.778,2,R
423,0,29.797,2,R
424,0,29.783,2,R
425,0,29.811,2,R
426,0,29.845,2,R
427,0,29.823,2,R
428,0,29.853,2,R
429,0,29.855,2,R
430,0,29.859,2,R
431,0,29.860,2,R
432,0,29.872,2,R
433,0,29.867,2,R
434,0,29.875,2,R
435,0,29.887,2,R
436,0,29.947,2,R
437,0,29.934,2,R
438,0,29.927,2,R
439,0,29.986,2,R
440,0,29.977,2,R
441,0,29.924,2,R
442,0,29.961,2,R
443,0,29.997,2,R
444,0,30.015,2,R
445,0,29.992,2,R
446,0,29.993,2,R
447,0,30.018,2,R
448,0,29.998,2,R
449,0,30.015,2,R
450,0,30.000,2,R
451,0,29.988,2,R
452,0,29.957,2,R
453,0,29.971,2,R
454,0,29.972,2,R
455,0,29.967,2,R
456,0,29.958,2,R
457,0,29.925,2,R
458,0,29.907,2,R
459,0,29.901,2,R
460,0,29.891,2,R
461,0,29.892,2,R
462,0,29.854,2,R
463,0,29.838,2,R
464,0,29.821,2,R
465,0,29.802,2,R
466,0,29.779,2,R
467,0,29.772,2,R
468,0,29.778,2,R
469,0,29.776,2,R
470,0,29.793,2,R
471,0,29.771,2,R
472,0,29.764,2,R
473,0,29.773,2,R
474,0,29.775,2,R
475,0,29.776,2,R
476,0,29.780,2,R
477,0,29.755,2,R
478,0,29.748,2,R
479,0,29.751,2,R
480,0,29.742,2,R
481,0,29.748,2,R
482,0,29.753,2,R
483,0,29.751,2,R
484,0,29.752,2,R
485,0,29.747,2,R
486,0,29.727,2,R
487,0,29.734,2,R
488,0,29.743,2,R
489,0,29.733,2,R
490,0,29.725,2,R
491,0,29.732,2,R
492,0,29.725,2,R
493,0,29.725,2,R
494,0,29.722,2,R
495,0,29.721,2,R
496,0,29.733,2,R
497,0,29.725,2,R
498,0,29.728,2,R
499,0,29.724,2,R
500,0,29.730,2,R
501,0,29.723,2,R
502,0,29.715,2,R
503,0,29.730,2,R
504,0,29.726,2,R
505,0,29.725,2,R
506,0,29.728,2,R
507,0,29.729,2,R
508,0,29.706,2,R
509,0,29.707,2,R
510,0,29.716,2,R
511,0,29.713,2,R
512,0,29.710,2,R
513,0,29.718,2,R
514,0,29.714,2,R
515,0,29.708,2,R
516,0,29.718,2,R
517,0,29.715,2,R
518,0,29.706,2,R
519,0,29.708,2,R
520,0,29.712,2,R
521,0,29.705,2,R
522,0,29.707,2,R
523,0,29.699,2,R
524,0,29.704,2,R
525,0,29.705,2,R
526,0,29.703,2,R
527,0,29.715,2,R
528,0,29.702,2,R
529,0,29.704,2,R
530,0,29.708,2,R
531,0,29.699,2,R
532,0,29.709,2,R
533,0,29.692,2,R
534,0,29.684,2,R
535,0,29.701,2,R
536,0,29.704,2,R
537,0,29.689,2,R
538,0,29.682,2,R
539,0,29.690,2,R
540,0,29.686,2,R
541,0,29.702,2,R
542,0,29.698,2,R
543,0,29.697,2,R
544,0,29.691,2,R
545,0,29.688,2,R
546,0,29.670,2,R
547,0,29.695,2,R
548,0,29.695,2,R
549,0,29.692,2,R
550,0,29.686,2,R
551,0,29.688,2,R
552,0,29.690,2,R
553,0,29.693,2,R
554,0,29.683,2,R
555,0,29.693,2,R
556,0,29.697,2,R
557,0,29.699,2,R
558,0,29.700,2,R
559,0,29.701,2,R
560,0,29.704,2,R
561,0,29.701,2,R
562,0,29.700,2,R
563,0,29.700,2,R
564,0,29.704,2,R
565,0,29.708,2,R
566,0,29.706,2,R
567,0,29.704,2,R
568,0,29.708,2,R
569,0,29.708,2,R
570,0,29.710,2,R
571,0,29.711,2,R
572,0,29.712,2,R
573,0,29.714,2,R
574,0,29.714,2,R
575,0,29.715,2,R
576,0,29.714,2,R
577,0,29.712,2,R
578,0,29.716,2,R
579,0,29.717,2,R
580,0,29.719,2,R
581,0,29.715,2,R
582,0,29.719,2,R
583,0,29.718,2,R
584,0,29.716,2,R
585,0,29.714,2,R
586,0,29.718,2,R
587,0,29.719,2,R
588,0,29.717,2,R
589,0,29.715,2,R
590,0,29.714,2,R
591,0,29.712,2,R
592,0,29.714,2,R
593,0,29.711,2,R
594,0,29.713,2,R
595,0,29.714,2,R
596,0,29.715,2,R
597,0,29.713,2,R
598,0,29.713,2,R
599,0,29.708,2,R
600,0,29.713,2,R
601,0,29.712,2,R
602,0,29.706,2,R
603,0,29.705,2,R
604,0,29.704,2,R
605,0,29.710,2,R
606,0,29.706,2,R
607,0,29.713,2,R
608,0,29.704,2,R
609,0,29.701,2,R
610,0,29.708,2,R
611,0,29.709,2,R
612,0,29.700,2,R
613,0,29.700,2,R
614,0,29.695,2,R
615,0,29.693,2,R
616,0,29.687,2,R
617,0,29.693,2,R
618,0,29.705,2,R
619,0,29.707,2,R
620,0,29.689,2,R
621,0,29.691,2,R
622,0,29.705,2,R
623,0,29.693,2,R
624,0,29.700,2,R
625,0,29.683,2,R
626,0,29.695,2,R
627,0,29.694,2,R
628,0,29.692,2,R
629,0,29.691,2,R
630,0,29.685,2,R
631,0,29.690,2,R
632,0,29.687,2,R
633,0,29.700,2,R
