Dataset,Filename,Coder,0,3,5,10,15,20,30,,0,3,5,10,15,20,30
NOAA-SPC-hail,noaa_spc-hail.csv,
,,CoderPCA,5,5,5,5,5,5,5,,96.82,96.79,96.79,96.77,96.77,96.77,90.53
,,CoderAPCA,5,5,5,5,5,5,5,,85.52,85.5,85.49,85.47,85.43,85.42,67.25
,,CoderCA,5,5,5,5,5,5,5,,111.97,111.95,111.94,111.94,111.92,111.91,105.33
