IRKIS
noaa-adcp-201509.csv,PCA3,75.8%,50,PCA3,75.8%,50,PCA3,75.8%,50,APCA2,62.66%,10,APCA2,53.12%,10,APCA2,45.39%,10,APCA2,33.54%,25
noaa-adcp-201510.csv,PCA3,73.15%,25,PCA3,73.15%,25,PCA3,73.15%,25,APCA2,59.87%,10,APCA2,50.55%,10,APCA2,42.92%,25,APCA2,31.07%,25
noaa-adcp-201511.csv,PCA3,72.3%,50,PCA3,72.3%,50,PCA3,72.3%,50,APCA2,59.58%,10,APCA2,50.1%,10,APCA2,43.24%,25,APCA2,31.44%,25
noaa-adcp-201512.csv,PCA3,73.97%,25,PCA3,73.97%,25,PCA3,73.97%,25,APCA2,62.63%,10,APCA2,53.0%,10,APCA2,46.02%,10,APCA2,34.24%,25

SolarAnywhere
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
solar-anywhere-2011.csv,PCA3,80.72%,5,PCA3,74.93%,5,APCA2,71.9%,25,APCA2,62.17%,25,APCA2,55.89%,25,APCA2,49.96%,25,APCA2,39.67%,25

SolarAnywhere
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
solar-anywhere-2011.csv,PCA3,77.5%,5,APCA2,69.97%,25,APCA2,65.09%,25,APCA2,57.03%,25,APCA2,51.42%,25,APCA2,45.72%,25,APCA2,37.11%,25

SolarAnywhere
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
solar-anywhere-2011.csv,PCA3,80.72%,5,APCA2,75.86%,10,APCA2,72.2%,10,APCA2,64.19%,25,APCA2,57.2%,25,APCA2,51.35%,25,APCA2,41.59%,25

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,APCA2,19.45%,50,APCA2,19.28%,50,APCA2,18.36%,100,APCA2,14.58%,100,APCA2,11.54%,200,APCA2,9.9%,200,APCA2,6.58%,200

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,APCA2,20.53%,100,APCA2,14.96%,100,APCA2,13.38%,100,APCA2,9.66%,200,APCA2,7.32%,200,APCA2,5.55%,200,APCA2,2.89%,200

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,PCA3,36.25%,25,PCA3,36.25%,25,PCA3,36.25%,25,PCA3,36.25%,25,APCA2,33.52%,25,APCA2,29.13%,50,APCA2,22.57%,50

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,PCA3,36.25%,25,PCA3,36.25%,25,PCA3,36.25%,25,PCA3,36.25%,25,PCA3,36.25%,25,APCA2,33.26%,25,APCA2,26.84%,50

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,PCA3,27.17%,50,PCA3,27.17%,50,PCA3,27.17%,50,PCA3,27.17%,50,APCA2,26.26%,50,APCA2,23.17%,50,APCA2,18.25%,100

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,PCA3,37.15%,50,PCA3,37.15%,50,APCA2,36.62%,25,APCA2,29.43%,50,APCA2,24.68%,50,APCA2,21.4%,50,APCA2,16.68%,100

ElNino
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
el-nino.csv,PCA3,36.81%,50,APCA2,32.83%,50,APCA2,26.93%,50,APCA2,18.34%,100,APCA2,13.65%,100,APCA2,10.57%,100,APCA2,7.03%,200

NOAA-SPC-hail
