Dataset,Filename,Coder,0,3,5,10,15,20,30,,0,3,5,10,15,20,30
NOAA-SPC-wind,noaa_spc-wind.csv,
,,CoderPCA,200,200,5,5,5,5,5,,100.04,100.04,98.25,92.38,87.06,82.52,74.6
,,CoderAPCA,5,5,5,5,5,10,10,,120.9,94.21,85.83,72.83,64.99,58.86,48.98
,,CoderCA,5,5,5,5,5,5,5,,122.92,115.23,110.89,102.55,96.14,91.06,83.3
