Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,50,257.678,62.38,4.071,2.73,696.976,66.31,638.096,60.71,719.616,68.46
,,,,,,100,273.452,66.19,2.136,1.43,740.537,70.45,677.688,64.48,764.592,72.74
,,,,,,200,289.351,70.04,1.125,0.76,784.098,74.6,717.354,68.25,809.568,77.02
,,,,15,"[0, 41, 41, 15, 40, 40, 15, 43, 44, 14, 40, 41, 15, 40, 41, 15, 43, 44, 14, 40, 40, 15, 41, 40, 15, 42, 43, 14, 40, 40, 15, 41, 42, 15, 43, 44, 14]",5,237.476,57.49,35.060,23.55,626.717,59.63,597.428,56.84,637.936,60.69
,,,,,,10,227.360,55.04,18.417,12.37,608.244,57.87,567.672,54.01,621.880,59.17
,,,,,,25,217.434,52.63,7.744,5.2,587.415,55.89,540.450,51.42,601.200,57.2
,,,,,,50,231.170,55.96,4.071,2.73,626.576,59.61,574.768,54.68,641.280,61.01
,,,,,,100,245.288,59.38,2.136,1.43,665.737,63.34,610.402,58.07,681.360,64.82
,,,,,,200,259.528,62.82,1.125,0.76,704.898,67.06,646.092,61.47,721.440,68.64
,,,,20,"[0, 55, 55, 19, 54, 54, 20, 57, 59, 18, 54, 54, 20, 54, 54, 20, 57, 59, 18, 53, 53, 20, 54, 54, 20, 56, 57, 19, 54, 54, 20, 55, 56, 19, 57, 58, 18]",5,218.551,52.9,35.060,23.55,576.043,54.8,548.795,52.21,585.845,55.74
,,,,,,10,205.926,49.85,18.417,12.37,550.662,52.39,511.812,48.69,563.850,53.64
,,,,,,25,194.479,47.08,7.744,5.2,525.105,49.96,480.540,45.72,539.775,51.35
,,,,,,50,206.642,50.02,4.071,2.73,560.112,53.29,510.528,48.57,575.760,54.78
,,,,,,100,219.222,53.07,2.136,1.43,595.119,56.62,542.113,51.58,611.745,58.2
,,,,,,200,231.929,56.14,1.125,0.76,630.126,59.95,573.786,54.59,647.730,61.63
,,,,30,"[0, 82, 83, 29, 81, 81, 30, 85, 89, 27, 81, 82, 29, 81, 81, 30, 86, 88, 27, 79, 80, 30, 81, 80, 30, 83, 86, 29, 81, 81, 30, 83, 84, 29, 86, 88, 28]",5,188.204,45.56,35.060,23.55,492.102,46.82,475.995,45.29,499.811,47.55
,,,,,,10,170.835,41.35,18.417,12.37,450.828,42.89,427.672,40.69,467.096,44.44
,,,,,,25,156.821,37.96,7.744,5.2,416.955,39.67,390.045,37.11,437.160,41.59
,,,,,,50,166.336,40.27,4.071,2.73,444.192,42.26,413.456,39.34,466.304,44.36
,,,,,,100,176.370,42.69,2.136,1.43,471.767,44.88,438.940,41.76,495.448,47.14
,,,,,,200,186.551,45.16,1.125,0.76,499.482,47.52,464.544,44.2,524.592,49.91
,,,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,391.109,94.68,58.440,39.25,1.040.507,98.99,990.600,94.25,1.036.659,98.63
,,,,,,10,376.414,91.12,33.495,22.49,1.010.310,96.12,959.406,91.28,1.005.438,95.66
,,,,,,25,393.471,95.25,14.872,9.99,1.068.705,101.68,997.140,94.87,1.064.385,101.27
,,,,,,50,418.616,101.34,7.958,5.34,1.139.952,108.46,1.063.008,101.13,1.135.344,108.02
,,,,,,100,444.191,107.53,4.224,2.84,1.211.199,115.23,1.129.140,107.43,1.206.303,114.77
,,,,,,200,470.023,113.78,2.250,1.51,1.282.446,122.01,1.195.560,113.75,1.277.262,121.52
,,,,3,"[0, 8, 8, 3, 8, 8, 3, 9, 9, 3, 8, 8, 3, 8, 8, 3, 9, 9, 3, 8, 8, 3, 8, 8, 3, 8, 9, 3, 8, 8, 3, 8, 8, 3, 9, 9, 3]",5,355.850,86.14,58.440,39.25,929.812,88.46,912.015,86.77,943.865,89.8
,,,,,,10,342.202,82.84,33.495,22.49,902.972,85.91,880.796,83.8,917.686,87.31
,,,,,,25,350.631,84.88,14.872,9.99,924.510,87.96,898.875,85.52,964.125,91.73
,,,,,,50,372.856,90.26,7.958,5.34,986.144,93.82,957.680,91.11,1.028.400,97.84
,,,,,,100,395.554,95.75,4.224,2.84,1.047.778,99.69,1.017.093,96.77,1.092.675,103.96
,,,,,,200,418.511,101.31,2.250,1.51,1.109.412,105.55,1.076.814,102.45,1.156.950,110.07
,,,,5,"[0, 14, 14, 5, 13, 13, 5, 14, 15, 5, 13, 14, 5, 13, 14, 5, 14, 15, 5, 13, 13, 5, 14, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 15, 5]",5,344.996,83.51,58.440,39.25,897.949,85.43,886.873,84.38,914.043,86.96
,,,,,,10,330.993,80.12,33.495,22.49,870.576,82.83,855.134,81.36,886.074,84.3
,,,,,,25,336.447,81.44,14.872,9.99,885.660,84.26,865.110,82.31,923.265,87.84
,,,,,,50,357.710,86.59,7.958,5.34,944.704,89.88,921.536,87.68,984.816,93.7
,,,,,,100,379.458,91.86,4.224,2.84,1.003.748,95.5,978.656,93.11,1.046.367,99.55
,,,,,,200,401.454,97.18,2.250,1.51,1.062.792,101.11,1.036.008,98.57,1.107.918,105.41
,,,,10,"[0, 27, 28, 10, 27, 27, 10, 28, 30, 9, 27, 27, 10, 27, 27, 10, 29, 29, 9, 26, 27, 10, 27, 27, 10, 28, 29, 10, 27, 27, 10, 28, 28, 10, 29, 29, 9]",5,323.535,78.32,58.440,39.25,822.185,78.22,841.529,80.06,863.460,82.15
,,,,,,10,307.611,74.46,33.495,22.49,789.698,75.13,805.448,76.63,829.584,78.93
,,,,,,25,306.906,74.29,14.872,9.99,787.995,74.97,798.315,75.95,851.400,81.0
,,,,,,50,326.168,78.96,7.958,5.34,840.528,79.97,850.032,80.87,908.160,86.4
,,,,,,100,345.940,83.74,4.224,2.84,893.061,84.97,902.649,85.88,964.920,91.8
,,,,,,200,365.951,88.59,2.250,1.51,945.594,89.96,955.422,90.9,1.021.680,97.2
,,,,15,"[0, 41, 41, 15, 40, 40, 15, 43, 44, 14, 40, 41, 15, 40, 41, 15, 43, 44, 14, 40, 40, 15, 41, 40, 15, 42, 43, 14, 40, 40, 15, 41, 42, 15, 43, 44, 14]",5,307.082,74.34,58.440,39.25,765.401,72.82,809.081,76.98,821.067,78.12
,,,,,,10,289.119,69.99,33.495,22.49,727.636,69.23,767.410,73.01,781.746,74.38
,,,,,,25,286.315,69.31,14.872,9.99,719.850,68.49,752.835,71.62,800.295,76.14
,,,,,,50,304.164,73.63,7.958,5.34,767.840,73.05,801.200,76.23,853.648,81.22
,,,,,,100,322.561,78.08,4.224,2.84,815.830,77.62,850.765,80.94,907.001,86.29
,,,,,,200,341.188,82.59,2.250,1.51,863.820,82.18,900.414,85.67,960.354,91.37
,,,,20,"[0, 55, 55, 19, 54, 54, 20, 57, 59, 18, 54, 54, 20, 54, 54, 20, 57, 59, 18, 53, 53, 20, 54, 54, 20, 56, 57, 19, 54, 54, 20, 55, 56, 19, 57, 58, 18]",5,294.478,71.28,58.440,39.25,724.750,68.95,783.016,74.5,786.955,74.87
,,,,,,10,275.007,66.57,33.495,22.49,684.040,65.08,737.450,70.16,742.406,70.63
,,,,,,25,271.450,65.71,14.872,9.99,673.845,64.11,719.940,68.5,760.275,72.33
,,,,,,50,288.240,69.77,7.958,5.34,718.768,68.38,765.568,72.84,810.960,77.15
,,,,,,100,305.633,73.99,4.224,2.84,763.691,72.66,812.838,77.33,861.645,81.98
,,,,,,200,323.269,78.25,2.250,1.51,808.614,76.93,860.292,81.85,912.330,86.8
,,,,30,"[0, 82, 83, 29, 81, 81, 30, 85, 89, 27, 81, 82, 29, 81, 81, 30, 86, 88, 27, 79, 80, 30, 81, 80, 30, 83, 86, 29, 81, 81, 30, 83, 84, 29, 86, 88, 28]",5,273.032,66.09,58.440,39.25,666.783,63.44,733.239,69.76,723.125,68.8
,,,,,,10,250.859,60.73,33.495,22.49,616.994,58.7,682.444,64.93,671.272,63.86
,,,,,,25,247.510,59.92,14.872,9.99,608.145,57.86,663.915,63.17,690.480,65.69
,,,,,,50,262.608,63.57,7.958,5.34,648.688,61.72,705.040,67.08,736.512,70.07
,,,,,,100,278.399,67.39,4.224,2.84,689.231,65.57,748.527,71.22,782.544,74.45
,,,,,,200,294.437,71.27,2.250,1.51,729.774,69.43,792.234,75.37,828.576,78.83
