Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,142.129,36.93,447185,0,447185,100.0,689039,0,689039,26.19
,,,,,,10,102.962,26.76,447185,0,447185,100.0,375704,0,375704,14.28
,,,,,,25,77.070,20.03,447185,0,447185,100.0,168570,0,168570,6.41
,,,,,,50,68.265,17.74,447185,0,447185,100.0,98128,0,98128,3.73
,,,,,,100,63.674,16.55,447185,0,447185,100.0,61404,0,61404,2.33
,,,,,,200,61.415,15.96,447185,0,447185,100.0,43326,0,43326,1.65
,,,CoderGAMPS,0,"[0, 0]",5,202.597,52.65,447185,0,447185,100.0,1172787,0,1172787,44.58
,,,,,,10,177.379,46.1,447185,0,447185,100.0,971043,0,971043,36.91
,,,,,,25,166.089,43.16,447185,0,447185,100.0,880721,0,880721,33.48
,,,,,,50,167.208,43.45,447185,0,447185,100.0,889670,0,889670,33.82
,,,,,,100,170.916,44.42,447185,0,447185,100.0,919338,0,919338,34.95
,,,,,,200,175.836,45.69,447185,0,447185,100.0,958698,0,958698,36.45
,,,,1,"[0, 0]",5,202.597,52.65,447185,0,447185,100.0,1172787,0,1172787,44.58
,,,,,,10,177.379,46.1,447185,0,447185,100.0,971043,0,971043,36.91
,,,,,,25,166.089,43.16,447185,0,447185,100.0,880721,0,880721,33.48
,,,,,,50,167.208,43.45,447185,0,447185,100.0,889670,0,889670,33.82
,,,,,,100,170.916,44.42,447185,0,447185,100.0,919338,0,919338,34.95
,,,,,,200,175.836,45.69,447185,0,447185,100.0,958698,0,958698,36.45
,,,,3,"[0, 0]",5,202.597,52.65,447185,0,447185,100.0,1172787,0,1172787,44.58
,,,,,,10,177.379,46.1,447185,0,447185,100.0,971043,0,971043,36.91
,,,,,,25,166.089,43.16,447185,0,447185,100.0,880721,0,880721,33.48
,,,,,,50,167.208,43.45,447185,0,447185,100.0,889670,0,889670,33.82
,,,,,,100,170.916,44.42,447185,0,447185,100.0,919338,0,919338,34.95
,,,,,,200,175.836,45.69,447185,0,447185,100.0,958698,0,958698,36.45
,,,,5,"[0, 0]",5,202.597,52.65,447185,0,447185,100.0,1172787,0,1172787,44.58
,,,,,,10,177.379,46.1,447185,0,447185,100.0,971043,0,971043,36.91
,,,,,,25,166.089,43.16,447185,0,447185,100.0,880721,0,880721,33.48
,,,,,,50,167.208,43.45,447185,0,447185,100.0,889670,0,889670,33.82
,,,,,,100,170.916,44.42,447185,0,447185,100.0,919338,0,919338,34.95
,,,,,,200,175.836,45.69,447185,0,447185,100.0,958698,0,958698,36.45
,,,,10,"[0, 1]",5,200.805,52.18,447185,0,447185,100.0,1158448,0,1158448,44.04
,,,,,,10,175.078,45.5,447185,0,447185,100.0,952633,0,952633,36.21
,,,,,,25,163.282,42.43,447185,0,447185,100.0,858266,0,858266,32.63
,,,,,,50,164.080,42.64,447185,0,447185,100.0,864646,0,864646,32.87
,,,,,,100,167.539,43.54,447185,0,447185,100.0,892325,0,892325,33.92
,,,,,,200,172.241,44.76,447185,0,447185,100.0,929934,0,929934,35.35
,,,,15,"[0, 1]",5,200.805,52.18,447185,0,447185,100.0,1158448,0,1158448,44.04
,,,,,,10,175.078,45.5,447185,0,447185,100.0,952633,0,952633,36.21
,,,,,,25,163.282,42.43,447185,0,447185,100.0,858266,0,858266,32.63
,,,,,,50,164.080,42.64,447185,0,447185,100.0,864646,0,864646,32.87
,,,,,,100,167.539,43.54,447185,0,447185,100.0,892325,0,892325,33.92
,,,,,,200,172.241,44.76,447185,0,447185,100.0,929934,0,929934,35.35
,,,,20,"[0, 1]",5,200.805,52.18,447185,0,447185,100.0,1158448,0,1158448,44.04
,,,,,,10,175.078,45.5,447185,0,447185,100.0,952633,0,952633,36.21
,,,,,,25,163.282,42.43,447185,0,447185,100.0,858266,0,858266,32.63
,,,,,,50,164.080,42.64,447185,0,447185,100.0,864646,0,864646,32.87
,,,,,,100,167.539,43.54,447185,0,447185,100.0,892325,0,892325,33.92
,,,,,,200,172.241,44.76,447185,0,447185,100.0,929934,0,929934,35.35
,,,,30,"[0, 2]",5,151.061,39.26,447185,0,447185,100.0,760498,0,760498,28.91
,,,,,,10,110.790,28.79,447185,0,447185,100.0,438328,0,438328,16.66
,,,,,,25,85.650,22.26,447185,0,447185,100.0,237210,0,237210,9.02
,,,,,,50,78.336,20.36,447185,0,447185,100.0,178696,0,178696,6.79
,,,,,,100,75.202,19.54,447185,0,447185,100.0,153623,0,153623,5.84
,,,,,,200,74.148,19.27,447185,0,447185,100.0,145196,0,145196,5.52
,vwc_1205.dat.csv,26.305,CoderBasic,,,,384.811,100,447185,0,447185,100,2630500,0,2630500,100
,,,CoderPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,159.478,41.44,447185,0,447185,100.0,827830,0,827830,31.47
,,,,,,10,135.313,35.16,447185,0,447185,100.0,634510,0,634510,24.12
,,,,,,25,121.498,31.57,447185,0,447185,100.0,523990,0,523990,19.92
,,,,,,50,117.134,30.44,447185,0,447185,100.0,489080,0,489080,18.59
,,,,,,100,116.604,30.3,447185,0,447185,100.0,484840,0,484840,18.43
,,,,,,200,118.565,30.81,447185,0,447185,100.0,500530,0,500530,19.03
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,158.123,41.09,447185,0,447185,100.0,816990,0,816990,31.06
,,,,,,10,134.986,35.08,447185,0,447185,100.0,631900,0,631900,24.02
,,,,,,25,121.438,31.56,447185,0,447185,100.0,523510,0,523510,19.9
,,,,,,50,117.134,30.44,447185,0,447185,100.0,489080,0,489080,18.59
,,,,,,100,116.604,30.3,447185,0,447185,100.0,484840,0,484840,18.43
,,,,,,200,118.565,30.81,447185,0,447185,100.0,500530,0,500530,19.03
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,140.358,36.47,447185,0,447185,100.0,674870,0,674870,25.66
,,,,,,10,115.378,29.98,447185,0,447185,100.0,475030,0,475030,18.06
,,,,,,25,108.598,28.22,447185,0,447185,100.0,420790,0,420790,16.0
,,,,,,50,110.090,28.61,447185,0,447185,100.0,432730,0,432730,16.45
