DATASET:,SolarAnywhere
FILENAME:,"(25.8010, -80.2087) SolarAnywhere Time Series 2013 Lat_25_85 Lon_-80_25 TMY3 format.csv"
Timestamp,GHI,DNI,DHI
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,48.0,163.0,38.0
01:00:00,220.0,621.0,58.0
01:00:00,408.0,791.0,67.0
01:00:00,536.0,746.0,118.0
01:00:00,569.0,583.0,195.0
01:00:00,522.0,425.0,238.0
01:00:00,302.0,74.0,255.0
01:00:00,272.0,172.0,177.0
01:00:00,350.0,461.0,158.0
01:00:00,166.0,254.0,104.0
01:00:00,49.0,153.0,43.0
01:00:00,2.0,7.0,3.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,42.0,103.0,36.0
01:00:00,192.0,397.0,89.0
01:00:00,373.0,574.0,125.0
01:00:00,514.0,624.0,163.0
01:00:00,519.0,390.0,268.0
01:00:00,575.0,471.0,260.0
01:00:00,556.0,527.0,220.0
01:00:00,297.0,93.0,246.0
01:00:00,220.0,104.0,176.0
01:00:00,155.0,230.0,99.0
01:00:00,51.0,153.0,44.0
01:00:00,2.0,7.0,3.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,48.0,164.0,38.0
01:00:00,218.0,607.0,60.0
01:00:00,396.0,720.0,85.0
01:00:00,474.0,540.0,170.0
01:00:00,478.0,339.0,260.0
01:00:00,674.0,724.0,188.0
01:00:00,555.0,515.0,225.0
01:00:00,362.0,268.0,213.0
01:00:00,395.0,626.0,131.0
01:00:00,213.0,488.0,92.0
01:00:00,47.0,135.0,41.0
01:00:00,2.0,5.0,3.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,46.0,146.0,37.0
01:00:00,210.0,554.0,66.0
01:00:00,398.0,712.0,90.0
01:00:00,525.0,646.0,161.0
01:00:00,561.0,479.0,252.0
01:00:00,574.0,527.0,219.0
01:00:00,358.0,140.0,268.0
01:00:00,392.0,264.0,245.0
01:00:00,322.0,378.0,162.0
01:00:00,205.0,461.0,90.0
01:00:00,50.0,198.0,40.0
01:00:00,2.0,8.0,3.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,50.0,166.0,40.0
01:00:00,219.0,567.0,71.0
01:00:00,362.0,509.0,141.0
01:00:00,477.0,472.0,210.0
01:00:00,652.0,813.0,125.0
01:00:00,695.0,933.0,65.0
01:00:00,660.0,874.0,96.0
01:00:00,481.0,533.0,182.0
01:00:00,218.0,200.0,133.0
01:00:00,214.0,492.0,90.0
01:00:00,58.0,296.0,43.0
01:00:00,2.0,13.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
