Dataset,Filename,Column,Coder,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,WORST,,0,1,3,5,10,15,20,30
IRKIS
,Global
,,GHI
,,,CoderGZIP,,,,,,,,,,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,,0.00,0.00,0.00,2.63,15.21,24.06,31.86,45.26,45.26,,2901576,2901576,2901576,2901576,2901576,2901576,2901576,2901576
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,30.99,30.99,30.99,32.80,41.48,47.59,52.97,62.22,62.22,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.78,0.76,0.76,0.75,0.73,0.7,0.68,0.64,,11.11,9.78,8.75,10.32,19.38,25.57,31.09,40.96,40.96,,3264164,3215984,3179894,3150464,3051914,2960204,2869304,2690234
,,,CoderAPCA,4,8,16,16,16,16,16,16,,0.83,0.76,0.71,0.67,0.59,0.52,0.47,0.38,,16.49,9.31,3.33,0.00,0.00,0.00,0.00,0.00,16.49,,3474340,3199569,3001658,2825342,2460362,2203378,1977236,1588400
,,,CoderCA,8,16,16,16,16,16,16,16,,0.92,0.88,0.82,0.79,0.7,0.64,0.6,0.54,,25.37,21.31,15.83,14.48,16.46,18.14,21.50,30.11,30.11,,3888192,3687280,3447404,3303624,2945084,2691516,2518826,2272748
,,,CoderPWLH,16,16,16,16,16,16,16,16,,2.29,2.05,1.9,1.77,1.55,1.39,1.28,1.12,,69.91,66.29,63.65,62.08,62.13,62.38,63.31,66.14,69.91,,9643956,8607952,7981944,7450800,6496756,5857356,5389444,4690916
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.81,0.78,0.76,0.73,0.67,0.63,0.6,0.55,,14.80,11.82,8.92,8.27,12.62,16.59,21.46,31.77,31.77,,3405570,3290656,3185704,3080032,2815720,2641552,2517400,2327944
,,,CoderFR,4,4,8,8,8,8,8,8,,0.95,0.93,0.9,0.88,0.82,0.76,0.7,0.63,,27.06,25.52,23.34,23.45,28.66,30.70,33.27,39.92,39.92,,3977844,3895728,3785038,3691061,3448767,3179342,2962931,2643989
,,,CoderSF,,,,,,,,,,4.4,2.76,2.49,2.28,1.98,1.84,1.73,1.55,,84.31,74.99,72.25,70.58,70.46,71.52,72.78,75.57,84.31,,18497007,11602327,10457612,9602472,8330162,7736387,7264292,6502557
,,,CoderGAMPSLimit,16,8,16,16,16,16,16,16,,1.54,0.76,0.71,0.67,0.59,0.52,0.47,0.38,,55.22,9.32,3.34,0.01,0.01,0.04,0.11,0.45,55.22,,6479656,3199761,3001850,2825534,2460624,2204368,1979500,1595592
,,DNI
,,,CoderGZIP,,,,,,,,,,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,,0.00,0.00,1.70,8.24,19.29,27.42,35.17,46.69,46.69,,2812112,2812112,2812112,2812112,2812112,2812112,2812112,2812112
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33.11,33.11,34.25,38.63,46.02,51.45,56.64,64.34,64.34,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.76,0.74,0.73,0.71,0.7,0.68,0.66,0.62,,11.89,10.02,9.60,14.14,22.64,28.78,34.42,42.59,42.59,,3191547,3125367,3057987,3005127,2933637,2865897,2780187,2611287
,,,CoderAPCA,4,16,16,16,16,16,16,16,,0.79,0.72,0.66,0.61,0.54,0.49,0.43,0.36,,15.23,7.39,0.00,0.00,0.00,0.00,0.00,0.00,15.23,,3317453,3036503,2764301,2580271,2269527,2041145,1823151,1499051
,,,CoderCA,16,16,16,16,16,16,16,16,,0.89,0.85,0.8,0.77,0.72,0.68,0.65,0.59,,24.88,21.38,18.14,20.57,24.58,28.14,32.82,40.05,40.05,,3743741,3576889,3376689,3248617,3009189,2840489,2713789,2500401
,,,CoderPWLH,16,16,16,16,16,32,32,32,,2.16,2.0,1.87,1.79,1.64,1.53,1.41,1.22,,69.08,66.62,64.87,65.62,67.08,68.19,69.33,70.72,70.72,,9095069,8424229,7868197,7506025,6894741,6416862,5943623,5119763
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.76,0.74,0.73,0.71,0.67,0.64,0.62,0.57,,12.45,9.97,9.37,13.39,19.68,24.42,29.65,37.69,37.69,,3211939,3123509,3050237,2979067,2825539,2700475,2591659,2405635
,,,CoderFR,4,8,8,8,8,8,8,8,,0.93,0.91,0.87,0.85,0.8,0.77,0.74,0.68,,28.09,26.10,24.64,27.58,32.92,37.09,41.36,47.77,47.77,,3910537,3805357,3667960,3563076,3383351,3244641,3109077,2869825
,,,CoderSF,,,,,,,,,,4.15,2.74,2.53,2.38,2.12,1.97,1.87,1.69,,83.86,75.63,74.06,74.24,74.53,75.34,76.75,78.95,83.86,,17427055,11538055,10656070,10016730,8910365,8276875,7841895,7120590
,,,CoderGAMPSLimit,16,16,16,16,16,16,16,16,,1.08,0.72,0.66,0.61,0.54,0.49,0.43,0.36,,37.91,7.41,0.02,0.03,0.05,0.06,0.09,0.20,37.91,,4529145,3037045,2764913,2581023,2270587,2042317,1824771,1502001
,,DHI
,,,CoderGZIP,,,,,,,,,,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,,0.00,0.00,0.00,0.00,1.47,12.12,21.56,36.55,36.55,,2565176,2565176,2565176,2565176,2565176,2565176,2565176,2565176
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,38.99,38.99,38.99,38.99,39.88,46.38,52.14,61.29,61.29,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.78,0.77,0.76,0.75,0.74,0.73,0.71,0.67,,21.42,21.19,19.82,18.99,18.73,26.17,32.33,41.93,41.93,,3264267,3254877,3199287,3166497,3109857,3053427,2973297,2802717
,,,CoderAPCA,4,4,16,16,16,16,16,16,,0.82,0.78,0.72,0.68,0.6,0.54,0.48,0.39,,25.65,21.94,14.81,9.75,0.00,0.00,0.00,0.00,25.65,,3450359,3286271,3011299,2842151,2527473,2254375,2012077,1627637
,,,CoderCA,8,8,8,16,16,16,16,16,,0.92,0.9,0.85,0.82,0.75,0.71,0.67,0.61,,33.84,32.03,28.56,25.29,19.88,24.00,28.21,36.02,36.02,,3876941,3773851,3590811,3433371,3154799,2966331,2802587,2544175
,,,CoderPWLH,16,16,16,16,16,16,16,16,,2.29,2.15,1.97,1.87,1.69,1.55,1.42,1.23,,73.31,71.64,69.01,67.41,64.50,65.33,66.39,68.63,73.31,,9612135,9044651,8277567,7870655,7118815,6502631,5987159,5188807
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.81,0.81,0.76,0.73,0.68,0.63,0.6,0.55,,24.43,24.43,19.26,16.17,11.19,15.55,20.34,29.11,29.11,,3394561,3394561,3177107,3059843,2845955,2669411,2525747,2295995
,,,CoderFR,4,4,8,8,8,8,8,8,,0.94,0.93,0.91,0.89,0.84,0.8,0.76,0.69,,35.43,34.61,32.73,31.10,28.62,33.18,37.01,43.67,43.67,,3972703,3922771,3813034,3723230,3540905,3373764,3194468,2889592
,,,CoderSF,,,,,,,,,,4.38,3.06,2.79,2.62,2.36,2.17,2.01,1.74,,86.08,80.03,78.10,76.71,74.56,75.28,76.17,77.80,86.08,,18429960,12847305,11713900,11012940,9934395,9121050,8442970,7331990
,,,CoderGAMPSLimit,16,4,16,16,16,16,16,16,,1.54,0.78,0.72,0.68,0.6,0.54,0.48,0.39,,60.36,21.96,14.82,9.75,0.01,0.01,0.01,0.16,60.36,,6471561,3286799,3011491,2842343,2527665,2254567,2012311,1630195
ElNino
,el-nino.csv
,,Lat
,,,CoderGZIP,,,,,,,,,,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.99,26.99,,431568,431568,431568,431568,431568,431568,431568,431568
,,,CoderBase,,256,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,92.10,92.10,92.10,92.10,92.10,92.10,92.10,94.24,94.24,,5466318,5466318,5466318,5466318,5466318,5466318,5466318,5466318
,,,CoderPCA,4,4,4,4,4,8,8,8,,0.25,0.25,0.25,0.24,0.21,0.18,0.16,0.12,,68.47,68.47,68.27,67.21,62.01,56.25,50.38,52.52,68.47,,1368699,1368699,1360141,1316185,1136071,986350,869706,663632
,,,CoderAPCA,16,16,16,16,16,32,32,64,,0.16,0.16,0.16,0.15,0.12,0.1,0.09,0.06,,50.52,50.52,50.09,47.74,36.02,20.20,8.35,0.00,50.52,,872153,872153,864758,825743,674513,540820,470884,315072
,,,CoderCA,8,8,8,16,16,32,32,64,,0.26,0.26,0.26,0.25,0.21,0.18,0.16,0.12,,69.46,69.46,69.31,68.29,63.12,56.62,51.54,53.19,69.46,,1412996,1412996,1406066,1361183,1170173,994868,890484,673075
,,,CoderPWLH,32,32,32,32,64,128,128,256,,0.58,0.58,0.57,0.55,0.43,0.33,0.28,0.18,,86.37,86.37,86.25,85.59,81.74,76.35,72.22,68.80,86.37,,3167233,3167233,3138423,2994834,2363642,1825001,1553419,1009724
,,,CoderPWLHInt,16,16,16,16,16,16,32,32,,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.17,,64.98,64.98,64.98,64.98,64.70,63.16,59.63,66.05,66.05,,1232374,1232374,1232374,1232374,1222453,1171545,1069021,928027
,,,CoderFR,8,8,8,8,16,16,32,64,,0.29,0.29,0.29,0.28,0.24,0.2,0.18,0.13,,72.92,72.92,72.78,71.97,67.37,60.89,55.94,56.51,72.92,,1593693,1593693,1585503,1539415,1322526,1103391,979514,724421
,,,CoderSF,,256,,,,,,,,1.08,1.08,1.07,1.02,0.79,0.6,0.51,0.33,,92.72,92.72,92.64,92.25,90.00,86.94,84.57,82.57,92.72,,5927318,5927318,5865178,5567088,4314018,3304893,2797308,1807943
,,,CoderGAMPSLimit,16,16,16,16,16,32,32,64,,0.16,0.16,0.16,0.15,0.12,0.1,0.09,0.06,,50.55,50.55,50.14,47.82,36.35,20.64,8.97,0.79,50.55,,872699,872699,865514,827114,677999,543798,474118,317590
,,Long
