600,26129,24557,25380,25836,30269,26642,N,27270,N,N,26646,26547,N,N,N,N,26065,25314,26501,26094,30306,27749,28299,N,N,N,27148,27696,29827,27679,28647,N,N,26851,27142,27944,N,29137,29219,N,N,27369,N,N,N,28459,27017,N,27269,28942,30988,29589,30296,N
600,26139,24548,25373,25828,30273,26651,N,27253,N,N,26646,26523,N,N,N,N,26043,25283,26492,26094,30318,27748,28296,N,N,N,27154,27702,29824,27671,28641,N,N,26848,27135,27945,N,29136,29221,N,N,27362,N,N,N,28451,27014,N,27262,28928,31016,29587,30293,N
600,26131,24552,25380,25828,30249,26642,N,27235,N,N,26656,26521,N,N,N,N,26017,25298,26491,26077,30294,27734,28317,N,N,N,27155,27697,29824,27654,28637,N,N,26845,27131,27948,N,29137,29215,N,N,27348,N,N,N,28453,27011,N,27256,28912,31033,29571,30287,N
600,26087,24545,25377,25810,30257,26639,N,27237,N,N,26634,26549,N,N,N,N,25999,25292,26480,26085,30267,27728,28296,N,N,N,27151,27696,29821,27664,28645,N,N,26832,27123,27948,N,29132,29216,N,N,27347,N,N,N,28447,27004,N,27246,28934,30929,29590,30248,N
600,26068,24546,25351,25808,30245,26631,N,27260,N,N,26639,26527,N,N,N,N,25979,25300,26492,26089,30266,27748,28294,N,N,N,27143,27701,29827,27655,28641,N,N,26832,27115,27937,N,29134,29216,N,N,27334,N,N,N,28443,26996,N,27246,28932,30870,29579,30208,N
600,26071,24508,25351,25801,30239,26621,N,27269,N,N,26633,26526,N,N,N,N,25944,25320,26484,26101,30252,27742,28282,N,N,N,27160,27694,29821,27652,28639,N,N,26834,27107,27940,N,29132,29213,N,N,27332,N,N,N,28444,26998,N,27238,28931,30907,29587,30179,N
600,26022,24517,25346,25787,30249,26606,N,27260,N,N,26621,26521,N,N,N,N,25922,25348,26481,26096,30218,27743,28287,N,N,N,27167,27699,29821,27646,28635,N,N,26831,27120,27942,N,29125,29218,N,N,27325,N,N,N,28444,26993,N,27242,28922,30860,29576,30154,N
600,26025,24536,25341,25768,30251,26597,N,27261,N,N,26637,26518,N,N,N,N,25911,25331,26463,26085,30218,27739,28289,N,N,N,27160,27697,29818,27639,28629,N,N,26826,27117,27941,N,29133,29213,N,N,27318,N,N,N,28431,26988,N,27233,28908,30823,29586,30119,N
600,25987,24515,25336,25768,30264,26564,N,27256,N,N,26626,26519,N,N,N,N,25900,25359,26455,26086,30206,27733,28277,N,N,N,27171,27694,29821,27632,28621,N,N,26814,27094,27932,N,29111,29210,N,N,27310,N,N,N,28424,26981,N,27230,28906,30771,29584,30083,N
600,25957,24511,25326,25792,30257,26572,N,27291,N,N,26621,26508,N,N,N,N,25882,25363,26461,26073,30241,27720,28265,N,N,N,27151,27696,29826,27629,28630,N,N,26810,27096,27933,N,29117,29213,N,N,27303,N,N,N,28423,26973,N,27221,28905,30711,29592,30075,N
600,25936,24510,25327,25775,30256,26564,N,27298,N,N,26615,26501,N,N,N,N,25887,25342,26442,26048,30217,27722,28275,N,N,N,27158,27691,29822,27629,28627,N,N,26801,27102,27916,N,29113,29200,N,N,27293,N,N,N,28417,26973,N,27214,28914,30683,29590,30073,N
600,25908,24521,25314,25776,30248,26596,N,27308,N,N,26620,26506,N,N,N,N,25877,25356,26444,26040,30246,27726,28266,N,N,N,27146,27697,29830,27622,28613,N,N,26792,27102,27930,N,29109,29201,N,N,27296,N,N,N,28414,26969,N,27213,28902,30605,29573,30059,N
600,25888,24508,25303,25762,30238,26573,N,27318,N,N,26624,26510,N,N,N,N,25864,25352,26437,26070,30220,27702,28256,N,N,N,27153,27685,29827,27628,28619,N,N,26785,27099,27923,N,29100,29201,N,N,27292,N,N,N,28421,26967,N,27214,28897,30576,29575,30081,N
600,25862,24491,25297,25752,30252,26569,N,27321,N,N,26612,26496,N,N,N,N,25851,25354,26431,26043,30234,27726,28242,N,N,N,27158,27690,29829,27626,28610,N,N,26795,27094,27904,N,29092,29208,N,N,27292,N,N,N,28407,26969,N,27208,28895,30626,29562,30075,N
600,25838,24501,25294,25768,30241,26565,N,27337,N,N,26622,26497,N,N,N,N,25851,25336,26452,26028,30221,27721,28250,N,N,N,27138,27669,29822,27618,28608,N,N,26796,27089,27918,N,29105,29194,N,N,27293,N,N,N,28410,26972,N,27212,28880,30566,29539,30090,N
600,25809,24483,25306,25757,30245,26549,N,27325,N,N,26618,26495,N,N,N,N,25840,25349,26448,26037,30209,27714,28265,N,N,N,27146,27691,29822,27609,28598,N,N,26790,27085,27917,N,29097,29191,N,N,27288,N,N,N,28392,26960,N,27208,28881,30548,29546,30096,N
600,25824,24512,25301,25755,N,26545,N,27340,N,N,26616,26492,N,N,N,N,25840,25355,26442,26018,30174,27703,28234,N,N,N,27136,27684,29819,27595,28604,N,N,26781,27080,27922,N,29098,29173,N,N,27288,N,N,N,28406,26959,N,27211,28872,30566,29537,30093,N
600,25820,24508,25297,25743,N,26540,N,27355,N,N,26606,26489,N,N,N,N,25851,25326,26432,26051,30164,27717,28221,N,N,N,27137,27671,29819,27592,28605,N,N,26788,27072,27915,N,29097,29186,N,N,27284,N,N,N,28395,26947,N,27204,28867,30588,29516,30092,N
600,25797,24485,25294,25736,30242,26544,N,27340,N,N,26611,26494,N,N,N,N,25848,25313,26430,26046,30145,27713,28225,N,N,N,27142,27674,29825,27593,28591,N,N,N,27062,27917,N,29094,29191,N,N,27278,N,N,N,28399,26946,N,27196,28882,30633,29513,30096,N
600,25782,24464,25289,25743,30234,26528,N,27340,N,N,26597,26489,N,N,N,N,25840,25289,26430,26024,30136,27710,28216,N,N,N,27140,27682,29819,27596,28585,N,N,N,27071,27928,N,29084,29181,N,N,27278,N,N,N,28392,26937,N,27211,28876,30653,29506,30076,N
600,25773,24467,25291,25732,30231,26524,N,27339,N,N,26601,26496,N,N,N,N,25841,25304,26412,26026,30146,27696,28220,N,N,N,27137,27683,29811,27599,28588,N,N,N,27065,27929,N,29094,29181,N,N,27278,N,N,N,28390,26931,N,27207,28878,30642,29482,30044,N
600,25769,24434,25311,25727,30231,26524,N,27345,N,N,26605,26493,N,N,N,N,25834,25303,26402,26016,30146,27700,28218,N,N,N,27120,27677,29822,27597,28594,N,N,N,27054,27920,N,29083,29174,N,N,27277,N,N,N,28385,26930,N,27210,28866,30600,29486,30045,N
600,25785,24435,25295,25747,30233,26530,N,27345,N,N,26598,26478,N,N,N,N,25802,25298,26417,26016,30143,27705,28213,N,N,N,27122,27684,29824,27584,28585,N,N,N,27054,27925,N,29086,29184,N,N,27269,N,N,N,28396,26926,N,27209,28872,30566,29470,30057,N
600,25799,24441,25293,25740,30225,26522,N,27337,N,N,26603,26484,N,N,N,N,25826,25301,26413,26011,30130,27695,28201,N,N,N,27124,27677,29821,27584,28588,N,N,N,27046,27916,N,29080,29193,N,N,27276,N,N,N,28380,26918,N,27201,28864,30506,29476,30061,N
600,25794,24461,25271,25734,30206,26518,N,27334,N,N,26595,26483,N,N,N,N,25829,25287,26417,26009,30140,27698,28199,N,N,N,27110,27678,29817,27581,28580,N,N,26779,27052,27912,N,29074,29179,N,N,27259,N,N,N,28384,26916,N,27205,28841,30462,29471,30055,N
600,25793,24471,25271,25738,30201,26501,N,27322,N,N,26597,26491,N,N,N,N,25845,25277,26417,25985,30125,27689,28199,N,N,N,27132,27684,29818,27567,28575,N,N,26785,27038,27914,N,29085,29191,N,N,27253,N,N,N,28374,26916,N,27203,28845,30414,29448,30041,N
600,25785,24460,25277,25735,30184,26508,N,27328,N,N,26598,26486,N,N,N,N,25855,25282,26412,25995,30126,27703,28225,N,N,N,27124,27682,29816,27561,28584,N,N,26791,27042,27903,N,29072,29179,N,N,27252,N,N,N,28366,26902,N,27202,28838,30382,29468,30041,N
600,25766,24465,25268,25738,30192,26504,N,27322,N,N,26600,26479,N,N,N,N,25869,25292,26409,26003,30109,27695,28198,N,N,N,27115,27684,29817,27561,28577,N,N,26793,27037,27915,N,29073,29171,N,N,27243,N,N,N,28373,26896,N,27198,28853,30394,29467,30031,N
600,25747,24465,25260,25711,30177,26493,N,27316,N,N,26600,26480,N,N,N,N,25871,25282,26420,25986,30120,27700,28192,N,N,N,27129,27669,29820,27566,28573,N,N,26795,27038,27906,N,29083,29180,N,N,27240,N,N,N,28366,26893,N,27186,28841,30385,29441,30029,N
600,25752,24464,25269,25717,30167,26503,N,27308,N,N,26589,26466,N,N,N,N,25862,25281,26407,26011,30106,27696,28192,N,N,N,27127,27676,29815,27561,28570,N,N,26796,27049,27903,N,29078,29179,N,N,27242,N,N,N,28361,26888,N,27190,28854,30386,29457,30019,N
600,25766,24479,25273,25719,30167,26494,N,27308,N,N,26600,26475,N,N,N,N,25853,25280,26403,26005,30100,27695,28199,N,N,N,27129,27670,29818,27565,28569,N,N,26794,27045,27907,N,29085,29181,N,N,27237,N,N,N,28365,26893,N,27187,28857,30401,29452,30017,N
600,25767,24487,25265,25720,30167,26494,N,27294,N,N,26587,26475,N,N,N,N,25857,25268,N,26005,30081,27695,28195,N,N,N,27126,27666,29807,27561,28570,N,N,26794,27037,27906,N,29080,29177,N,N,27241,N,N,N,28351,26884,N,27185,28849,30400,29451,30017,N
600,25764,24501,25254,25717,30163,26486,N,27296,N,N,26582,26451,N,N,N,N,25854,25259,26411,25997,30075,27695,28188,N,N,N,27119,27679,29814,27551,28565,N,N,26793,27038,27901,N,29087,29170,N,N,27234,N,N,N,28353,26873,N,27182,28858,30392,29434,30017,N
600,25757,24503,25280,25709,30150,26492,N,27290,N,N,26596,26459,N,N,N,N,25841,25246,26398,26,30071,27691,28185,N,N,N,27133,27674,29812,27547,28567,N,N,26801,27063,27899,N,29081,29180,N,N,27237,N,N,N,28352,26877,N,27182,28837,30396,29445,3,N
600,25738,24520,25274,25710,30162,26485,N,27295,N,N,26590,26475,N,N,N,N,25812,25252,26404,25994,30062,27688,28181,N,N,N,27133,27672,29822,27545,28553,N,N,26801,27074,27900,N,29060,29182,N,N,27225,N,N,N,28361,26878,N,27182,28855,30389,29437,3,N
600,25747,24498,25278,25702,30149,26485,N,27283,N,N,26573,26479,N,N,N,N,25803,25243,26409,25990,30051,27680,28172,N,N,N,27141,27675,29799,27538,28556,N,N,26800,27056,27891,N,29066,29161,N,N,27221,N,N,N,28362,26870,N,27177,28849,30365,29439,3,N
600,25745,24471,25270,25702,30142,26483,N,27285,N,N,26585,26458,N,N,N,N,25802,25242,26394,25984,30049,27687,28185,N,N,N,27148,27678,29823,27542,28548,N,N,26804,27059,27885,N,29066,29163,N,N,27215,N,N,N,28358,26863,N,27172,28839,30358,29444,30011,N
600,25742,24472,25259,25715,30154,26471,N,27292,N,N,26580,26480,N,N,N,N,25787,25235,26399,25982,30046,27664,28172,N,N,N,27152,27663,29827,27545,28550,N,N,26805,27050,27893,N,29057,29164,N,N,27214,N,N,N,28344,26858,N,27175,28843,30360,29426,3,N
600,25741,24453,25267,25702,30136,26469,N,27288,N,N,26576,26465,N,N,N,N,25773,25240,26404,25994,30052,27675,28175,N,N,N,27150,27667,29831,27547,28552,N,N,26808,27049,27887,N,29059,29165,N,N,27211,N,N,N,28348,26850,N,27173,28833,30353,29437,29992,N
600,25728,24469,25267,25706,30132,26472,N,27290,N,N,26576,26482,N,N,N,N,25772,25247,26400,25985,30046,27673,28155,N,N,N,27142,27665,29820,27547,28552,N,N,26812,27045,27887,N,29059,29177,N,N,27214,N,N,N,28344,26841,N,27172,28839,30355,29447,29991,N
600,25713,24485,25261,25698,30145,26468,N,27276,N,N,26578,26474,N,N,N,N,25753,25247,26389,25991,30038,27682,28162,N,N,N,27156,27668,29827,27541,28541,N,N,26807,27049,27887,N,29057,29179,N,N,27209,N,N,N,28342,26838,N,27168,28835,30330,29426,29993,N
600,25697,24474,25252,25699,30133,26458,N,27278,N,N,26577,26466,N,N,N,N,25732,25252,26399,26003,30011,27687,28160,N,N,N,27163,27660,29808,27540,28552,N,N,26794,27044,27892,N,29057,29178,N,N,27206,N,N,N,28340,26842,N,27163,28836,30319,29448,29988,N
600,25699,24448,25247,25699,30131,26451,N,27275,N,N,26584,26462,N,N,N,N,25729,25251,26398,25997,30026,27677,28169,N,N,N,27155,27675,29819,27541,28544,N,N,26799,27040,27898,N,29046,29174,N,N,27198,N,N,N,28331,26835,N,27167,28831,30323,29437,29983,N
600,25699,24446,25254,25708,30144,26450,N,27270,N,N,26568,26461,N,N,N,N,25720,25247,26400,25991,30033,27682,28168,N,N,N,27154,27663,29812,27540,28532,N,N,26806,27027,27902,N,29040,29171,N,N,27194,N,N,N,28332,26818,N,27163,28824,30325,29449,29987,N
600,25687,24439,25249,25701,30153,26452,N,27263,N,N,26576,26460,N,N,N,N,25699,25233,26387,25987,3,27684,28161,N,N,N,27154,27677,29806,27544,28542,N,N,26803,27040,27903,N,29045,29175,N,N,27186,N,N,N,28330,26820,N,27159,28843,30318,29433,29980,N
600,25676,24446,25251,25698,30163,26448,N,27257,N,N,26571,26461,N,N,N,N,25681,25234,26386,25993,3,27669,28168,N,N,N,27152,27668,29826,27539,28543,N,N,26800,27032,27910,N,29054,29165,N,N,27183,N,N,N,28326,26819,N,27163,28838,30306,29447,29977,N
600,25666,24442,25246,25694,30162,26442,N,27273,N,N,26580,26457,N,N,N,N,25676,25244,26399,25995,3,27664,28152,N,N,N,27151,27664,29831,27542,28542,N,N,26797,27025,27913,N,29040,29163,N,N,27183,N,N,N,28322,26816,N,27159,28830,30301,29454,29970,N
600,25660,24424,25243,25676,N,26435,N,27268,N,N,26574,26463,N,N,N,N,25670,25245,26396,25989,3,27677,28161,N,N,N,27153,27661,29825,27532,28538,N,N,26799,27025,27903,N,29049,29179,N,N,27178,N,N,N,28322,26799,N,27159,28828,30311,29436,29961,N
600,25647,24424,25242,25688,30166,26428,N,27264,N,N,26569,26458,N,N,N,N,25661,25232,26388,25989,29996,27676,28160,N,N,N,27161,27668,N,27524,28536,N,N,26804,27017,27898,N,29041,29149,N,N,27175,N,N,N,28325,26798,N,27152,28851,30312,29439,29946,N
600,25654,24415,25233,25682,30159,26437,N,27252,N,N,26572,26463,N,N,N,N,25639,25223,26377,25986,29991,27681,28146,N,N,N,27169,27664,N,27530,28533,N,N,26801,27012,27900,N,29029,29174,N,N,27163,N,N,N,28318,26796,N,27153,28843,30320,29463,29955,N
600,25676,24431,25236,25685,30167,26418,N,27247,N,N,26574,26461,N,N,N,N,25619,25217,26392,25983,29983,27679,28161,N,N,N,27155,27650,N,27536,28533,N,N,26805,27023,27896,N,29024,29168,N,N,27163,N,N,N,28322,26786,N,27150,28863,30337,29446,29958,N
600,25688,24420,25234,25677,30169,26425,N,27249,N,N,26564,26457,N,N,N,N,25622,25222,26385,25964,29994,27682,28164,N,N,N,27164,27671,N,27526,28521,N,N,26795,27018,27891,N,29038,29158,N,N,27164,N,N,N,28315,26796,N,27146,28859,30334,29458,29937,N
600,25665,24414,N,25677,30156,26423,N,27255,N,N,26568,26454,N,N,N,N,25607,25229,26391,25965,29987,27678,28154,N,N,N,27168,27668,N,27521,28520,N,N,26788,27019,27903,N,29036,29163,N,N,27168,N,N,N,28321,26787,N,27145,28857,30347,29443,29931,N
600,25656,24406,N,25672,30167,26421,N,27257,N,N,26568,26458,N,N,N,N,25583,25222,26386,25978,3,27690,28138,N,N,N,27160,27655,N,27527,28519,N,N,26794,27026,27912,N,29033,29162,N,N,27164,N,N,N,28315,26789,N,27149,28857,30345,29448,29922,N
600,25641,24389,25217,25672,30168,26427,N,27296,N,N,26573,26457,N,N,N,N,25576,25221,26383,25972,30033,27681,28145,N,N,N,27151,27654,29845,27516,28515,N,N,N,27026,27898,N,29026,29141,N,N,27164,N,N,N,28312,26775,N,27144,28835,30354,29452,29914,N
600,25649,24400,25214,25669,N,26425,N,27292,N,N,26562,26454,N,N,N,N,25566,25227,26392,25974,30045,27688,28142,N,N,N,27159,27669,29844,27520,28513,N,N,26795,27013,27904,N,29028,29158,N,N,27167,N,N,N,28308,26773,N,27142,28849,30374,29457,29917,N
600,25644,24412,25213,25664,30150,26416,N,27290,N,N,26560,26456,N,N,N,N,25554,25229,26388,25974,30041,27676,28131,N,N,N,27150,27665,29838,27521,28503,N,N,26795,27010,27904,N,29027,29152,N,N,27162,N,N,N,28310,26777,N,27143,28840,30371,29455,29909,N
600,25654,24418,25208,25656,30154,26410,N,27297,N,N,26557,26455,N,N,N,N,25547,25230,26375,25969,30041,27681,28137,N,N,N,27146,27660,29842,27515,28505,N,N,26799,27013,27900,N,29022,29150,N,N,27161,N,N,N,28304,26772,N,27145,28838,30390,29436,29903,N
600,25687,24422,25198,25674,30153,26400,N,27303,N,N,26567,26446,N,N,N,N,25540,25234,26384,25967,30055,27679,28136,N,N,N,27159,27640,29818,27501,28505,N,N,26793,27017,27904,N,29021,29151,N,N,27166,N,N,N,28308,26770,N,27144,28845,30356,29448,29908,N
600,25691,24430,25214,25655,30153,26407,N,27297,N,N,26547,26442,N,N,N,N,25536,25232,26383,25966,30033,27668,28136,N,N,N,27150,27662,29825,27506,28502,N,N,26793,27020,27895,N,29020,29153,N,N,27163,N,N,N,28307,26768,N,27142,28837,30310,29448,29907,N
600,25671,24415,25198,25662,30136,26420,N,27332,N,N,26559,26449,N,N,N,N,25540,25229,26366,25965,30016,27667,28134,N,N,N,27146,27654,29831,27507,28494,N,N,26794,27024,27906,N,29028,29159,N,N,27160,N,N,N,28296,26764,N,27141,28829,30331,29444,29906,N
600,25685,24433,25208,25651,30130,26405,N,27329,N,N,26567,26448,N,N,N,N,25542,25222,26363,25965,30063,27679,28133,N,N,N,27144,27658,29821,27507,28496,N,N,26793,27026,27906,N,29022,29150,N,N,27161,N,N,N,28292,26759,N,27138,28847,30307,29449,29888,N
600,25664,24421,25220,25649,30141,26409,N,27326,N,N,26564,26450,N,N,N,N,25547,25217,26362,25958,30047,27681,28131,N,N,N,27150,27666,29803,27499,28494,N,N,26792,27009,27908,N,29003,29158,N,N,27160,N,N,N,28309,26762,N,27133,28838,30339,29438,29891,N
600,25671,24424,25205,25643,30127,26403,N,27325,N,N,26556,26452,N,N,N,N,25549,25210,26372,25958,30046,27678,28138,N,N,N,27146,27657,29783,27506,28481,N,N,26792,27010,27909,N,29021,29147,N,N,27153,N,N,N,28298,26763,N,27134,28838,30294,29441,29884,N
600,25642,24473,25204,25648,30152,26401,N,N,N,N,26561,26452,N,N,N,N,25552,25207,26368,25951,30042,27678,28138,N,N,N,27144,27643,29757,27500,28493,N,N,26792,27005,27910,N,29022,29153,N,N,27156,N,N,N,28290,26762,N,27134,28846,30309,29451,29893,N
600,25631,24457,25206,25644,30131,26401,N,N,N,N,26563,26444,N,N,N,N,25557,25213,26362,25955,30042,27663,28131,N,N,N,27142,27666,29744,27508,28491,N,N,26791,27007,27905,N,29015,29138,N,N,27158,N,N,N,28301,26772,N,27140,28844,30289,29440,29885,N
600,25624,24460,25196,25656,30136,26397,N,27341,N,N,26556,26451,N,N,N,N,25562,25220,26366,25962,30020,27666,28126,N,N,N,27134,27662,29737,27503,28486,N,N,26796,27009,27906,N,29016,29152,N,N,27155,N,N,N,28298,26763,N,27138,28846,30310,29446,29880,N
600,25617,24464,25203,25637,30140,26387,N,27370,N,N,26559,26444,N,N,N,N,25564,25224,26358,25962,30032,27676,28128,N,N,N,27146,27663,29686,27500,28483,N,N,26805,27009,27910,N,29008,29159,N,N,27150,N,N,N,28299,26770,N,27139,28831,30302,29438,29876,N
600,25638,24449,25194,25641,30132,26387,N,27402,N,N,26561,26445,N,N,N,N,25582,25220,26349,25965,30028,27671,28116,N,N,N,27146,27659,29703,27492,28486,N,N,26803,27009,27897,N,29011,29159,N,N,27150,N,N,N,28295,26770,N,27140,28845,30281,29429,29878,N
600,25623,24467,25194,25639,30132,26395,N,27416,N,N,26550,26438,N,N,N,N,25592,25215,26360,25958,30021,27645,28117,N,N,N,27149,27670,29701,27502,28481,N,N,26798,27011,27897,N,N,29160,N,N,27151,N,N,N,28302,26780,N,27138,28851,30309,29432,29874,N
600,25646,24470,25193,25638,30124,26382,N,27429,N,N,26542,26451,N,N,N,N,25600,25212,26362,25946,30017,27675,28114,N,N,N,27144,27652,29695,27498,28483,N,N,26799,27019,27906,N,29009,29153,N,N,27147,N,N,N,28288,26773,N,27142,28841,30327,29413,29861,N
600,25646,24467,25192,25632,30138,26371,N,27388,N,N,26559,26444,N,N,N,N,25615,25214,26358,25962,30028,27659,28125,N,N,N,27143,27649,29707,27490,28486,N,N,26803,27021,27909,N,29011,29152,N,N,27147,N,N,N,28294,26782,N,27141,28843,30330,29416,29878,N
600,25683,24463,25171,25629,30135,26377,N,27401,N,N,26554,N,N,N,N,N,25629,25232,26361,25953,30022,27668,28125,N,N,N,27133,27649,29696,27497,28472,N,N,26809,27015,27902,N,29006,29153,N,N,27149,N,N,N,28298,26776,N,27144,28823,30331,29437,29850,N
600,25693,24487,25181,25635,30128,26383,N,27422,N,N,26558,26436,N,N,N,N,25628,25234,26354,25953,30019,27665,28127,N,N,N,27150,27653,29700,27499,28484,N,N,26807,27017,27899,N,29001,29152,N,N,27149,N,N,N,28298,26796,N,27144,28851,30319,29432,29860,N
600,25703,24474,25189,25622,30122,26370,N,27452,N,N,26553,26443,N,N,N,N,25662,25240,26352,25952,3,27633,28114,N,N,N,27142,27649,29688,27494,28473,N,N,26804,27011,27901,N,29010,29156,N,N,27149,N,N,N,28292,26794,N,27147,28836,30326,29430,29854,N
